Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
091415_FGF4ko_H1,98,2,TE,6231,224.81,225.81,4.3519,2434.8,1.52E+07,950.63,5.92E+06,288.66,1.80E+06,716.85,4.47E+06,586.11,3.65E+06,
091415_FGF4ko_H1,98,3,TE,20035,261,300,2,2310.977,,617.472,,224.176,,804.914,,403.819,,
091415_FGF4ko_H1,98,3.2,EPI,20035,246,296,9,2604.553,,118.8,,2272.93,,799.224,,328.441,,
091415_FGF4ko_H1,98,5,TE,10584,183.35,253.93,5.6281,2169.9,2.30E+07,429.12,4.54E+06,381.9,4.04E+06,857.84,9.08E+06,316.18,3.35E+06,
091415_FGF4ko_H1,98,6,EPI,11167,250.76,246.35,6.0812,2635.5,2.94E+07,115,1.28E+06,2310.7,2.58E+07,876.81,9.79E+06,364.87,4.07E+06,
091415_FGF4ko_H1,98,7,TE,8581,287.26,259.97,6.2525,2015.9,1.73E+07,767.7,6.59E+06,192.12,1.65E+06,845.21,7.25E+06,470.82,4.04E+06,
091415_FGF4ko_H1,98,8,TE,8146,268.01,206.31,9.4947,2090.8,1.70E+07,666.21,5.43E+06,148.81,1.21E+06,797.98,6.50E+06,437.13,3.56E+06,
091415_FGF4ko_H1,98,9,EPI,9229,205.1,294.8,9.6546,2122.6,1.96E+07,102,9.41E+05,1341.1,1.24E+07,827.98,7.64E+06,212.15,1.96E+06,
091415_FGF4ko_H1,98,10,TE,6524,303.44,304.39,8.9065,1851.7,1.21E+07,643.31,4.20E+06,112.34,7.33E+05,846.69,5.52E+06,380.27,2.48E+06,
091415_FGF4ko_H1,98,11,EPI,9101,232.18,213.89,13.868,2298.5,2.09E+07,169.5,1.54E+06,2232.2,2.03E+07,721.49,6.57E+06,225.71,2.05E+06,
091415_FGF4ko_H1,98,12,DP,6408,252.75,258.71,14.184,2161.8,1.39E+07,105.97,6.79E+05,360.56,2.31E+06,844.97,5.41E+06,1163.5,7.46E+06,
091415_FGF4ko_H1,98,13,EPI,2001,190.48,272.17,11.76,2317,4.64E+06,97.306,1.95E+05,2012.2,4.03E+06,910.33,1.82E+06,179.39,3.59E+05,
091415_FGF4ko_H1,98,14,TE,7858,150.05,292.27,15.664,2172.5,1.71E+07,686.68,5.40E+06,258.91,2.03E+06,936.11,7.36E+06,379.88,2.99E+06,
091415_FGF4ko_H1,98,15,TE,5981,273.48,333.39,14.784,1852.8,1.11E+07,532.22,3.18E+06,103.09,6.17E+05,795.82,4.76E+06,282.67,1.69E+06,
091415_FGF4ko_H1,98,16,TE,10116,338.94,228.73,17.009,2240.5,2.27E+07,558.13,5.65E+06,475.47,4.81E+06,827.45,8.37E+06,334.12,3.38E+06,
091415_FGF4ko_H1,98,17,EPI,8713,190.26,232.34,15.257,2394.5,2.09E+07,82.609,7.20E+05,509.28,4.44E+06,870.28,7.58E+06,139.96,1.22E+06,
091415_FGF4ko_H1,98,18,TE,6763,360.89,277.6,18.687,2008.2,1.36E+07,613.64,4.15E+06,127.69,8.64E+05,811.2,5.49E+06,368.05,2.49E+06,
091415_FGF4ko_H1,98,19,EPI,9399,190.79,324.26,18.994,1888.8,1.78E+07,96.853,9.10E+05,1712.7,1.61E+07,717.74,6.75E+06,439.58,4.13E+06,
091415_FGF4ko_H1,98,20,TE,5793,155.59,213.84,20.127,1987,1.15E+07,674.87,3.91E+06,159,9.21E+05,957.32,5.55E+06,330.35,1.91E+06,
091415_FGF4ko_H1,98,21,TE,5095,317.13,342.77,19.009,1967.1,1.00E+07,538.72,2.74E+06,97.048,4.94E+05,807.82,4.12E+06,264.7,1.35E+06,
091415_FGF4ko_H1,98,23,TE,7696,187.89,182.58,20.952,1974,1.52E+07,562.35,4.33E+06,130.23,1.00E+06,799,6.15E+06,367.84,2.83E+06,
091415_FGF4ko_H1,98,24,TE,8055,135.41,254.81,21.566,1749.1,1.41E+07,487.07,3.92E+06,252.15,2.03E+06,888.72,7.16E+06,400.17,3.22E+06,
091415_FGF4ko_H1,98,25,PRE,9538,165.27,263.65,20.728,1950.6,1.86E+07,105.98,1.01E+06,204.12,1.95E+06,721.61,6.88E+06,949.79,9.06E+06,
091415_FGF4ko_H1,98,26,DP,9253,248.25,310.83,20.169,1810.3,1.68E+07,72.964,6.75E+05,236.12,2.18E+06,779.93,7.22E+06,916.43,8.48E+06,
091415_FGF4ko_H1,98,27,TE,7464,249.73,366.36,20.724,1756.5,1.31E+07,495.34,3.70E+06,106.2,7.93E+05,762.29,5.69E+06,296.61,2.21E+06,
091415_FGF4ko_H1,98,28,DP,5940,218.36,264.3,21.298,1298.1,7.71E+06,246.66,1.47E+06,405.2,2.41E+06,787.24,4.68E+06,502.3,2.98E+06,
091415_FGF4ko_H1,98,29,TE,5777,351.59,318.49,21.765,1969.5,1.14E+07,538.11,3.11E+06,98.209,5.67E+05,783.19,4.52E+06,235.09,1.36E+06,
091415_FGF4ko_H1,98,30,TE,5805,163.96,339.35,22.814,1782.4,1.03E+07,592.08,3.44E+06,135.4,7.86E+05,888.59,5.16E+06,380.08,2.21E+06,
091415_FGF4ko_H1,98,31,TE,4686,246.79,170.96,23.522,2088.5,9.79E+06,578.28,2.71E+06,107.72,5.05E+05,794.81,3.72E+06,324.23,1.52E+06,
091415_FGF4ko_H1,98,32,TE,10956,285.15,176.11,25.118,1926.9,2.11E+07,411.87,4.51E+06,373.18,4.09E+06,904.8,9.91E+06,410.88,4.50E+06,
091415_FGF4ko_H1,98,33,EPI,9775,226.37,195.85,24.444,1626.3,1.59E+07,78.829,7.71E+05,1329.4,1.30E+07,852.31,8.33E+06,278.71,2.72E+06,
091415_FGF4ko_H1,98,34,EPI,8974,221.16,342.4,24.943,1517.7,1.36E+07,66.322,5.95E+05,1757.6,1.58E+07,846.05,7.59E+06,168.9,1.52E+06,
091415_FGF4ko_H1,98,35,TE,8563,302.8,364.79,26.849,1566.7,1.34E+07,420.14,3.60E+06,88.713,7.60E+05,794.72,6.81E+06,169.83,1.45E+06,
091415_FGF4ko_H1,98,36,TE,6243,340.49,195.2,26.627,2128.1,1.33E+07,559.92,3.50E+06,115.22,7.19E+05,874.82,5.46E+06,242.35,1.51E+06,
091415_FGF4ko_H1,98,37,EPI,4090,185.24,232.13,25.064,1737.7,7.11E+06,65.561,2.68E+05,1115.2,4.56E+06,822.6,3.36E+06,114.59,4.69E+05,
091415_FGF4ko_H1,98,38,PRE,10010,242.22,249.86,27.22,1180.5,1.18E+07,80.686,8.08E+05,119.9,1.20E+06,830.2,8.31E+06,673.29,6.74E+06,
091415_FGF4ko_H1,98,39,EPI,3629,158.14,303.41,24.303,1821.1,6.61E+06,107.35,3.90E+05,1527.8,5.54E+06,966.7,3.51E+06,167.04,6.06E+05,
091415_FGF4ko_H1,98,40,DP,9418,205.86,304.41,27.667,1317.3,1.24E+07,299.45,2.82E+06,189.27,1.78E+06,763.38,7.19E+06,432.82,4.08E+06,
091415_FGF4ko_H1,98,41,PRE,9660,186.39,201.44,28.163,1754.2,1.69E+07,99.895,9.65E+05,225.04,2.17E+06,819.81,7.92E+06,915.34,8.84E+06,
091415_FGF4ko_H1,98,42,TE,6874,234.79,377.52,28.805,1435.3,9.87E+06,503.51,3.46E+06,118.36,8.14E+05,941.25,6.47E+06,355.72,2.45E+06,
091415_FGF4ko_H1,98,43,TE,7410,385.22,277.48,31.172,1520.9,1.13E+07,454.9,3.37E+06,94.226,6.98E+05,796.39,5.90E+06,170.85,1.27E+06,
091415_FGF4ko_H1,98,44,TE,3334,266.87,360.42,30.58,1644.1,5.48E+06,331.45,1.11E+06,350.22,1.17E+06,764.07,2.55E+06,312.58,1.04E+06,
091415_FGF4ko_H1,98,45,TE,6913,187.32,360.59,31.896,1221.4,8.44E+06,469.09,3.24E+06,113.13,7.82E+05,935.75,6.47E+06,313.08,2.16E+06,
091415_FGF4ko_H1,98,46,EPI,7345,149.19,258.51,30.811,1632.4,1.20E+07,98.469,7.23E+05,1678.7,1.23E+07,718.46,5.28E+06,251.93,1.85E+06,
091415_FGF4ko_H1,98,47,EPI,4659,143.65,224.9,32.862,1529,7.12E+06,82.592,3.85E+05,1288.9,6.00E+06,728.46,3.39E+06,115.48,5.38E+05,
091415_FGF4ko_H1,98,48,DP,5536,139.74,288.6,34.733,1142.3,6.32E+06,81.976,4.54E+05,999.29,5.53E+06,784.79,4.34E+06,412.58,2.28E+06,
091415_FGF4ko_H1,98,49,EPI,4103,211.92,236,32.742,915.83,3.76E+06,51.138,2.10E+05,866.75,3.56E+06,768.68,3.15E+06,111.77,4.59E+05,
091415_FGF4ko_H1,98,50,EPI,9921,162.79,320.75,34.984,1175.4,1.17E+07,76.662,7.61E+05,1362.7,1.35E+07,871.85,8.65E+06,173.28,1.72E+06,
091415_FGF4ko_H1,98,51,TE,6394,265.66,387.02,36.775,1131.6,7.24E+06,296.21,1.89E+06,78.979,5.05E+05,1004.2,6.42E+06,193.26,1.24E+06,
091415_FGF4ko_H1,98,52,TE,6024,342.07,182.12,37.296,1635.1,9.85E+06,401.87,2.42E+06,108.71,6.55E+05,865.47,5.21E+06,223.53,1.35E+06,
091415_FGF4ko_H1,98,53,TE,5520,271.41,160.79,38.208,1324.6,7.31E+06,347.57,1.92E+06,77.534,4.28E+05,775.42,4.28E+06,197.11,1.09E+06,
091415_FGF4ko_H1,98,54,TE,4227,318.88,387.37,39.632,1519.9,6.42E+06,162.05,6.85E+05,189.52,8.01E+05,877.16,3.71E+06,189.12,7.99E+05,
091415_FGF4ko_H1,98,55,EPI,4225,218.58,181.4,35.532,993.87,4.20E+06,61.338,2.59E+05,903.16,3.82E+06,817.49,3.45E+06,112.74,4.76E+05,
091415_FGF4ko_H1,98,56,TE,5265,368.73,203.71,39.296,1542.9,8.12E+06,391.44,2.06E+06,99.175,5.22E+05,789.28,4.16E+06,202.25,1.06E+06,
091415_FGF4ko_H1,98,57,TE,8933,226.84,383.28,39.951,951.24,8.50E+06,308.69,2.76E+06,171.82,1.53E+06,849.92,7.59E+06,215.29,1.92E+06,
091415_FGF4ko_H1,98,58,TE,5944,238.17,165.01,41.614,884.49,5.26E+06,260.49,1.55E+06,80.647,4.79E+05,719.1,4.27E+06,161.39,9.59E+05,
091415_FGF4ko_H1,98,59,TE,6082,400.43,275.89,40.432,1400.8,8.52E+06,358.15,2.18E+06,291.05,1.77E+06,826.53,5.03E+06,223.46,1.36E+06,
091415_FGF4ko_H1,98,60,EPI,11516,157.13,218.15,42.354,1015.4,1.17E+07,56.768,6.54E+05,1159,1.33E+07,763.87,8.80E+06,128.98,1.49E+06,
