Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum
091415_FGF4ko_H10,72,4,TE,10525,254.72,235.46,5.5236,2470.5,2.60E+07,619.53,6.52E+06,129.2,1.36E+06,756.27,7.96E+06,297.39,3.13E+06
091415_FGF4ko_H10,72,5,TE,6568,211.59,268.62,5.8385,2216.3,1.46E+07,923.13,6.06E+06,176.82,1.16E+06,612.05,4.02E+06,580.21,3.81E+06
091415_FGF4ko_H10,72,6,TE,7969,213.07,215.93,7.1747,2029,1.62E+07,763.53,6.08E+06,148.59,1.18E+06,582.65,4.64E+06,509.6,4.06E+06
091415_FGF4ko_H10,72,7,TE,7357,159.17,253.24,6.6099,1951.9,1.44E+07,620.94,4.57E+06,156.09,1.15E+06,661.78,4.87E+06,498.39,3.67E+06
091415_FGF4ko_H10,72,8,TE,6861,289.57,267.69,8.0803,1948.5,1.34E+07,551.86,3.79E+06,116.62,8.00E+05,751.08,5.15E+06,304.48,2.09E+06
091415_FGF4ko_H10,72,9,TE,11092,240.55,303.09,7.8197,2405.7,2.67E+07,708.33,7.86E+06,292.87,3.25E+06,691.97,7.68E+06,368.13,4.08E+06
091415_FGF4ko_H10,72,10,TE,11614,305.18,218.96,11.469,1895.9,2.20E+07,574.15,6.67E+06,117.43,1.36E+06,703.81,8.17E+06,255.64,2.97E+06
091415_FGF4ko_H10,72,11,TE,10815,234.41,183.21,13.093,2350.1,2.54E+07,798.54,8.64E+06,125.91,1.36E+06,689.08,7.45E+06,300.44,3.25E+06
091415_FGF4ko_H10,72,12,PRE,11218,178.67,233.33,13.146,1730.4,1.94E+07,96.395,1.08E+06,2003.5,2.25E+07,717.66,8.05E+06,221.16,2.48E+06
091415_FGF4ko_H10,72,13,TE,8625,210.41,320.82,14.368,2380.3,2.05E+07,786.52,6.78E+06,135.7,1.17E+06,663.54,5.72E+06,364.98,3.15E+06
091415_FGF4ko_H10,72,14,TE,5437,330.97,283.54,14.902,2187.3,1.19E+07,495.9,2.70E+06,105.87,5.76E+05,687.39,3.74E+06,264.15,1.44E+06
091415_FGF4ko_H10,72,15,PRE,9279,187.71,273.32,18.887,1368.2,1.27E+07,84.146,7.81E+05,2017.9,1.87E+07,717.81,6.66E+06,213.92,1.98E+06
091415_FGF4ko_H10,72,16,TE,9824,292.95,332.24,18.477,2120.2,2.08E+07,607.43,5.97E+06,112.67,1.11E+06,666.4,6.55E+06,251.38,2.47E+06
091415_FGF4ko_H10,72,17,TE,8998,172.66,323.41,21.2,2253.1,2.03E+07,667.53,6.01E+06,171.11,1.54E+06,697.88,6.28E+06,329.61,2.97E+06
091415_FGF4ko_H10,72,18,TE,11563,364.93,268.65,22.007,2013.3,2.33E+07,653.33,7.55E+06,140.88,1.63E+06,681.8,7.88E+06,376.67,4.36E+06
091415_FGF4ko_H10,72,19,DP,10628,154.78,287.73,21.813,1575.5,1.67E+07,87.628,9.31E+05,610.33,6.49E+06,785.29,8.35E+06,877.21,9.32E+06
091415_FGF4ko_H10,72,20,TE,9771,301.19,164.4,23.418,1933.2,1.89E+07,441.89,4.32E+06,101.49,9.92E+05,717.81,7.01E+06,223.89,2.19E+06
091415_FGF4ko_H10,72,21,PRE,10205,158.66,216.14,23.612,1574.4,1.61E+07,77.467,7.91E+05,1635.4,1.67E+07,692.54,7.07E+06,178.22,1.82E+06
091415_FGF4ko_H10,72,22,TE,9852,343.09,317.2,23.467,1961.9,1.93E+07,540.27,5.32E+06,185.98,1.83E+06,674.01,6.64E+06,227.81,2.24E+06
091415_FGF4ko_H10,72,23,TE,10866,193.15,162.72,25.274,1939.9,2.11E+07,574.13,6.24E+06,161.64,1.76E+06,670.52,7.29E+06,380.69,4.14E+06
091415_FGF4ko_H10,72,24,PRE,8990,188.11,204.95,24.309,1302.6,1.17E+07,68.783,6.18E+05,1641.7,1.48E+07,704.47,6.33E+06,131.13,1.18E+06
091415_FGF4ko_H10,72,25,TE,11202,125.74,200.46,26.966,1944.4,2.18E+07,515.37,5.77E+06,104.68,1.17E+06,663.25,7.43E+06,376.4,4.22E+06
091415_FGF4ko_H10,72,26,DP,8859,127.67,248.55,25.826,1321,1.17E+07,77.147,6.83E+05,587.65,5.21E+06,742.46,6.58E+06,495.77,4.39E+06
091415_FGF4ko_H10,72,27,DP,6293,179.08,246.85,24.625,1327.4,8.35E+06,85.195,5.36E+05,513.01,3.23E+06,690,4.34E+06,866.63,5.45E+06
091415_FGF4ko_H10,72,28,TE,9716,233.03,355.69,26.338,1577.5,1.53E+07,500.5,4.86E+06,100.33,9.75E+05,785.62,7.63E+06,206.41,2.01E+06
091415_FGF4ko_H10,72,29,TE,5449,114.42,290.5,28.166,1837.6,1.00E+07,527.75,2.88E+06,91.649,4.99E+05,671.97,3.66E+06,294.87,1.61E+06
091415_FGF4ko_H10,72,30,TE,4529,193.51,355.36,27.704,1902.9,8.62E+06,567.85,2.57E+06,77.53,3.51E+05,736.59,3.34E+06,215.9,9.78E+05
091415_FGF4ko_H10,72,31,TE,13301,365.22,197.79,30.388,1697.7,2.26E+07,559.14,7.44E+06,130.96,1.74E+06,740.27,9.85E+06,268.3,3.57E+06
091415_FGF4ko_H10,72,32,TE,9303,279.98,360.59,30.813,1550.4,1.44E+07,506.03,4.71E+06,100.19,9.32E+05,756.76,7.04E+06,200.77,1.87E+06
091415_FGF4ko_H10,72,33,TE,9847,257.17,149.69,31.698,1755.6,1.73E+07,372.54,3.67E+06,78.139,7.69E+05,674.8,6.64E+06,134.1,1.32E+06
091415_FGF4ko_H10,72,34,PRE,8518,153.8,312.94,32.187,1314.6,1.12E+07,83.035,7.07E+05,1890.5,1.61E+07,636.36,5.42E+06,210.33,1.79E+06
091415_FGF4ko_H10,72,35,DP,5791,166.02,270.43,31.305,1055.6,6.11E+06,76.53,4.43E+05,895.13,5.18E+06,784.7,4.54E+06,611.46,3.54E+06
