Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum
091415_FGF4ko_H4,64,41,EPI,2626,153.26,201.93,37.878,915.32,2.40E+06,72.867,1.91E+05,1695.2,4.45E+06,809.13,2.12E+06,189.75,4.98E+05
091415_FGF4ko_H4,64,42,EPI,8939,184.73,304.86,42.002,669.32,5.98E+06,60.202,5.38E+05,1186.6,1.06E+07,834.05,7.46E+06,112.2,1.00E+06
091415_FGF4ko_H4,64,43,TE,10682,163.16,339.66,44.212,705.29,7.53E+06,211.97,2.26E+06,415.09,4.43E+06,755.9,8.07E+06,126.21,1.35E+06
091415_FGF4ko_H4,64,44,TE,20294,391.48,221.18,44.522,562.62,1.14E+07,182.76,3.71E+06,340.85,6.92E+06,843.92,1.71E+07,148.91,3.02E+06
091415_FGF4ko_H4,64,45,EPI,13458,203.02,332.31,44.337,550.2,7.40E+06,60.9,8.20E+05,1029.9,1.39E+07,725.59,9.77E+06,147.69,1.99E+06
091415_FGF4ko_H4,64,46,TE,12621,201.97,157.42,45.819,642.78,8.11E+06,198.54,2.51E+06,128.85,1.63E+06,794.45,1.00E+07,108.28,1.37E+06
091415_FGF4ko_H4,64,47,TE,12419,128.16,269.99,46.26,724.91,9.00E+06,214.76,2.67E+06,445.12,5.53E+06,703.32,8.73E+06,155.61,1.93E+06
091415_FGF4ko_H4,64,48,TE,16154,246.3,377.09,47.099,743.37,1.20E+07,235.28,3.80E+06,202.76,3.28E+06,765.86,1.24E+07,162.05,2.62E+06
091415_FGF4ko_H4,64,49,EPI,7703,178.74,202.71,46.429,455.36,3.51E+06,57.368,4.42E+05,704.97,5.43E+06,779.77,6.01E+06,147.78,1.14E+06
091415_FGF4ko_H4,64,50,EPI,8125,190.72,245.79,45.795,534.7,4.34E+06,47.001,3.82E+05,1159.2,9.42E+06,763.19,6.20E+06,119.49,9.71E+05
091415_FGF4ko_H4,64,51,EPI,11030,160.31,291.58,51.176,494.56,5.46E+06,44.165,4.87E+05,982.79,1.08E+07,782.28,8.63E+06,82.738,9.13E+05
091415_FGF4ko_H4,64,52,EPI,8331,211.17,200.96,54.459,335.53,2.80E+06,41.916,3.49E+05,631.89,5.26E+06,695.36,5.79E+06,110.4,9.20E+05
091415_FGF4ko_H4,64,53,TE,15473,256.42,165.3,57.804,383.09,5.93E+06,133.34,2.06E+06,339.58,5.25E+06,889.92,1.38E+07,70.421,1.09E+06
091415_FGF4ko_H4,64,54,EPI,10566,204.48,236.91,54.594,406.89,4.30E+06,37.639,3.98E+05,814.02,8.60E+06,710.22,7.50E+06,94.777,1.00E+06
091415_FGF4ko_H4,64,55,TE,14787,370.89,329.17,53.952,450.11,6.66E+06,163.11,2.41E+06,152.39,2.25E+06,698.04,1.03E+07,130.27,1.93E+06
091415_FGF4ko_H4,64,56,TE,27030,159.5,211.67,58.3,317.96,8.59E+06,90.511,2.45E+06,162.51,4.39E+06,725.71,1.96E+07,74.048,2.00E+06
091415_FGF4ko_H4,64,57,EPI,12085,173.36,263.8,58.199,337.33,4.08E+06,44.08,5.33E+05,852.23,1.03E+07,753.68,9.11E+06,104.65,1.26E+06
091415_FGF4ko_H4,64,58,TE,18884,314.26,357.21,63.737,521.23,9.84E+06,185.32,3.50E+06,108.28,2.04E+06,846.32,1.60E+07,99.588,1.88E+06
091415_FGF4ko_H4,64,59,TE,20236,329.47,192.91,64.93,340.73,6.90E+06,125,2.53E+06,190.13,3.85E+06,865.11,1.75E+07,87.09,1.76E+06
091415_FGF4ko_H4,64,60,TE,23651,197.67,334.92,62.448,305.22,7.22E+06,109.49,2.59E+06,190.65,4.51E+06,638.88,1.51E+07,78.089,1.85E+06
091415_FGF4ko_H4,64,61,TE,20956,376.06,261.97,66.172,368.22,7.72E+06,138.79,2.91E+06,66.667,1.40E+06,744.85,1.56E+07,72.5,1.52E+06
091415_FGF4ko_H4,64,62,TE,18822,240.76,215.1,70.168,231.09,4.35E+06,78.621,1.48E+06,52.312,9.85E+05,831.78,1.57E+07,48.704,9.17E+05
091415_FGF4ko_H4,64,63,TE,18762,193.21,270.8,69.793,187.46,3.52E+06,68.474,1.28E+06,184.09,3.45E+06,637.3,1.20E+07,63.257,1.19E+06
091415_FGF4ko_H4,64,64,TE,13553,246.36,304.25,71.336,221.32,3.00E+06,77.501,1.05E+06,134.75,1.83E+06,965.3,1.31E+07,59.023,8.00E+05
091415_FGF4ko_H4,64,65,TE,14032,287.27,272.59,73.527,275.56,3.87E+06,98.039,1.38E+06,78.381,1.10E+06,906.31,1.27E+07,67.166,9.42E+05
