Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum
091415_FGF4ko_H5,67,1,TE,8242,235.17,231.06,4.3414,2417.6,1.99E+07,656.99,5.41E+06,175.93,1.45E+06,715.63,5.90E+06,393.08,3.24E+06
091415_FGF4ko_H5,67,2,TE,9928,304.39,261.61,4.8985,2766.6,2.75E+07,225.49,2.24E+06,114.79,1.14E+06,698.85,6.94E+06,252.33,2.51E+06
091415_FGF4ko_H5,67,5,TE,12909,226.33,306.12,5.8437,2267.2,2.93E+07,672.62,8.68E+06,152.89,1.97E+06,629.17,8.12E+06,491.96,6.35E+06
091415_FGF4ko_H5,67,6,TE,2870,287.63,325.37,5.1875,2819.5,8.09E+06,432.86,1.24E+06,108.71,3.12E+05,687.51,1.97E+06,150.57,4.32E+05
091415_FGF4ko_H5,67,7,TE,17333,164.79,216.9,7.6867,1803.3,3.13E+07,581.19,1.01E+07,153.8,2.67E+06,776.07,1.35E+07,386.51,6.70E+06
091415_FGF4ko_H5,67,8,TE,15509,239.33,186.93,7.6852,1961.7,3.04E+07,625.54,9.70E+06,149.69,2.32E+06,655.29,1.02E+07,415.52,6.44E+06
091415_FGF4ko_H5,67,9,EPI,11317,200.97,246.5,8.3757,2030.6,2.30E+07,258.1,2.92E+06,2472,2.80E+07,697.65,7.90E+06,387.88,4.39E+06
091415_FGF4ko_H5,67,10,TE,14023,173.79,299.01,8.4294,1931.9,2.71E+07,562.5,7.89E+06,138.87,1.95E+06,777.42,1.09E+07,347.48,4.87E+06
091415_FGF4ko_H5,67,11,TE,11852,328.71,318.96,10.804,2167.2,2.57E+07,660.79,7.83E+06,135.36,1.60E+06,696.01,8.25E+06,415.36,4.92E+06
091415_FGF4ko_H5,67,12,TE,9821,313.62,186.87,12.064,2095.7,2.06E+07,419.57,4.12E+06,182.13,1.79E+06,759.18,7.46E+06,268.35,2.64E+06
091415_FGF4ko_H5,67,13,TE,10422,357.23,212.88,13.484,2059.5,2.15E+07,482.1,5.02E+06,131.03,1.37E+06,675.02,7.04E+06,224.31,2.34E+06
