Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
090216_mzFGF4_V1,63,1,TE,15190,363.96,243.9,6.166,2214.4,3.36E+07,2321.4,3.53E+07,698,1.06E+07,1804,2.74E+07,1382.1,2.10E+07,
090216_mzFGF4_V1,63,2,TE,12616,263.25,216.41,7.3254,2053.6,2.59E+07,2407.5,3.04E+07,515.59,6.50E+06,1821.7,2.30E+07,1432.8,1.81E+07,
090216_mzFGF4_V1,63,3,TE,11105,211.93,234.55,7.6327,2337.1,2.60E+07,2321.4,2.58E+07,743.56,8.26E+06,1750.4,1.94E+07,1608.5,1.79E+07,
090216_mzFGF4_V1,63,4,TE,10701,207.48,271.22,8.6394,1894.1,2.03E+07,1958.5,2.10E+07,417.14,4.46E+06,1763.7,1.89E+07,1182.2,1.27E+07,
090216_mzFGF4_V1,63,5,TE,12019,269.26,305.23,7.1317,2048.7,2.46E+07,1830.9,2.20E+07,989.85,1.19E+07,1857.6,2.23E+07,1262.9,1.52E+07,
090216_mzFGF4_V1,63,6,TE,13110,180.11,322.34,9.09,2158.2,2.83E+07,1270.5,1.67E+07,397.86,5.22E+06,1927.3,2.53E+07,834.23,1.09E+07,
090216_mzFGF4_V1,63,7,TE,10236,134.19,260.16,11.033,1861.6,1.91E+07,1916.7,1.96E+07,342.94,3.51E+06,1745.1,1.79E+07,1140.8,1.17E+07,
090216_mzFGF4_V1,63,8,EPI,9578,223.12,315.37,13.53,2038.8,1.95E+07,1199.3,1.15E+07,2795.1,2.68E+07,1787.8,1.71E+07,979.31,9.38E+06,
090216_mzFGF4_V1,63,9,TE,12118,324.14,316.24,12.816,2256.7,2.73E+07,1806.6,2.19E+07,620.66,7.52E+06,1801.6,2.18E+07,1034.5,1.25E+07,
090216_mzFGF4_V1,63,10,TE,11851,332.54,192.69,16.008,1921.2,2.28E+07,1736.1,2.06E+07,572.36,6.78E+06,1959.9,2.32E+07,1139,1.35E+07,
090216_mzFGF4_V1,63,11,EPI,7581,180.88,276.92,14.481,1407.3,1.07E+07,93.192,7.06E+05,2826.1,2.14E+07,1889.8,1.43E+07,1068.1,8.10E+06,
090216_mzFGF4_V1,63,12,TE,11861,142.48,214.71,18.267,1863.9,2.21E+07,1575.9,1.87E+07,506.75,6.01E+06,1933.5,2.29E+07,1228.1,1.46E+07,
