Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum
011916_mzFGF4_F3,92,27,EPI,12810,187.53,210.83,23.384,1353.6,1.73E+07,62.063,7.95E+05,2471.3,3.17E+07,659.27,8.45E+06,144.58,1.85E+06
011916_mzFGF4_F3,92,28,TE,12440,264,360.34,22.403,1671.9,2.08E+07,1123.2,1.40E+07,154.18,1.92E+06,789.13,9.82E+06,262.87,3.27E+06
011916_mzFGF4_F3,92,29,TE,11017,195.59,163.06,24.847,1863.5,2.05E+07,1329.7,1.46E+07,249.52,2.75E+06,735.73,8.11E+06,302.88,3.34E+06
011916_mzFGF4_F3,92,30,TE,5927,284.91,159.84,25.266,1685.7,9.99E+06,1102.5,6.53E+06,144.98,8.59E+05,748.91,4.44E+06,335.52,1.99E+06
011916_mzFGF4_F3,92,31,EPI,10860,181.24,272.81,23.433,1596.3,1.73E+07,128.4,1.39E+06,2372,2.58E+07,763.33,8.29E+06,190.16,2.07E+06
011916_mzFGF4_F3,92,32,EPI,6159,142.8,267.23,24.005,1841.3,1.13E+07,55.131,3.40E+05,3165.9,1.95E+07,694.48,4.28E+06,170.96,1.05E+06
011916_mzFGF4_F3,92,33,EPI,4948,136.69,298.22,25.473,2121.7,1.05E+07,92.634,4.58E+05,1906,9.43E+06,619.85,3.07E+06,191.01,9.45E+05
011916_mzFGF4_F3,92,34,EPI,11212,126.39,206.36,26.169,1891.4,2.12E+07,116.67,1.31E+06,2442.8,2.74E+07,755.95,8.48E+06,186.16,2.09E+06
011916_mzFGF4_F3,92,35,EPI,3066,166.96,237.65,27.175,1206.2,3.70E+06,44.491,1.36E+05,2286.4,7.01E+06,663.77,2.04E+06,134.84,4.13E+05
011916_mzFGF4_F3,92,37,EPI,11705,184.65,334.68,31.088,1670.8,1.96E+07,169.32,1.98E+06,2724.9,3.19E+07,671.23,7.86E+06,199.96,2.34E+06
011916_mzFGF4_F3,92,37.2,EPI,11705,160,324,36,1018.785,,47.662,,1369.159,,702.595,,131.521,
011916_mzFGF4_F3,92,38,TE,8130,362.42,175.02,30.735,1241.7,1.01E+07,1131.4,9.20E+06,297.59,2.42E+06,796.62,6.48E+06,343.16,2.79E+06
011916_mzFGF4_F3,92,39,TE,9426,368.78,350.18,32.412,2178.3,2.05E+07,218.88,2.06E+06,60.901,5.74E+05,805.67,7.59E+06,139.66,1.32E+06
011916_mzFGF4_F3,92,40,TE,10976,409.19,291.4,34.925,1522.8,1.67E+07,932.89,1.02E+07,94.948,1.04E+06,875.81,9.61E+06,251.14,2.76E+06
011916_mzFGF4_F3,92,41,EPI,9406,122.77,256.41,33.309,1344.9,1.27E+07,52.596,4.95E+05,1963.2,1.85E+07,764.77,7.19E+06,126.74,1.19E+06
011916_mzFGF4_F3,92,42,TE,10872,325.93,156.17,37.23,840.13,9.13E+06,671.62,7.30E+06,73.24,7.96E+05,863.99,9.39E+06,256.3,2.79E+06
011916_mzFGF4_F3,92,43,TE,8106,410.31,238.69,35.588,1080.3,8.76E+06,550.23,4.46E+06,97.666,7.92E+05,864.44,7.01E+06,207.16,1.68E+06
011916_mzFGF4_F3,92,44,TE,6956,394.98,200.29,37.353,1144.4,7.96E+06,675.36,4.70E+06,72.987,5.08E+05,828.54,5.76E+06,244.4,1.70E+06
011916_mzFGF4_F3,92,45,EPI,5190,125.35,304.16,34.224,1283.7,6.66E+06,53.274,2.76E+05,1514.1,7.86E+06,693.09,3.60E+06,169.33,8.79E+05
011916_mzFGF4_F3,92,46,TE,6565,203.3,359.1,35.951,1248.3,8.20E+06,1012.2,6.65E+06,217.16,1.43E+06,709.49,4.66E+06,605.24,3.97E+06
011916_mzFGF4_F3,92,47,TE,12592,307.48,377.54,38.353,1167.9,1.47E+07,587.08,7.39E+06,74.596,9.39E+05,774.38,9.75E+06,169.47,2.13E+06
011916_mzFGF4_F3,92,48,TE,10033,258.46,146.4,38.347,880.66,8.84E+06,801.16,8.04E+06,158.51,1.59E+06,881.72,8.85E+06,332.04,3.33E+06
011916_mzFGF4_F3,92,49,EPI,8958,192.53,287.15,35.692,935.32,8.38E+06,79.536,7.12E+05,1369.5,1.23E+07,670.47,6.01E+06,145.08,1.30E+06
011916_mzFGF4_F3,92,50,TE,12541,133.91,322.8,40.176,1262.377,,727.087,,234.933,,699.455,,208.929,
011916_mzFGF4_F3,92,51,EPI,14023,159.9,194.36,40.587,855.44,1.20E+07,52.503,7.36E+05,1702.9,2.39E+07,698.86,9.80E+06,128.47,1.80E+06
011916_mzFGF4_F3,92,52,TE,7761,180.35,159.45,38.746,955.57,7.42E+06,700.3,5.44E+06,158.98,1.23E+06,622.09,4.83E+06,291.88,2.27E+06
011916_mzFGF4_F3,92,53,EPI,6817,167.65,259.01,38.031,837.27,5.71E+06,36.569,2.49E+05,1515.2,1.03E+07,698.87,4.76E+06,120.93,8.24E+05
011916_mzFGF4_F3,92,54,TE,8844,96.476,260.67,41.75,1024.8,9.06E+06,652.59,5.77E+06,414.97,3.67E+06,706.59,6.25E+06,262.19,2.32E+06
011916_mzFGF4_F3,92,55,EPI,8964,138.36,228.08,39.21,1014.1,9.09E+06,38.936,3.49E+05,1609.6,1.44E+07,638.78,5.73E+06,118.17,1.06E+06
011916_mzFGF4_F3,92,56,TE,7873,260.66,384.87,41.593,962.28,7.58E+06,724.59,5.70E+06,133.74,1.05E+06,665.14,5.24E+06,443.38,3.49E+06
011916_mzFGF4_F3,92,57,EPI,6345,149.91,284.79,40.11,1028.4,6.53E+06,65.871,4.18E+05,1713.2,1.09E+07,677.39,4.30E+06,132.5,8.41E+05
011916_mzFGF4_F3,92,58,EPI,5687,172.24,212.94,43.536,884.65,5.03E+06,39.114,2.22E+05,1272,7.23E+06,737.24,4.19E+06,90.031,5.12E+05
011916_mzFGF4_F3,92,59,EPI,4663,115.54,264.74,45.641,870.9,4.06E+06,50.385,2.35E+05,1431.6,6.68E+06,710.35,3.31E+06,113.32,5.28E+05
011916_mzFGF4_F3,92,60,EPI,8022,184.95,309.98,47.151,592.17,4.75E+06,39.639,3.18E+05,1717,1.38E+07,676.1,5.42E+06,87.45,7.02E+05
011916_mzFGF4_F3,92,61,TE,9768,205.85,354.96,47.583,751.32,7.34E+06,618.79,6.04E+06,126.78,1.24E+06,657.73,6.42E+06,242.14,2.37E+06
011916_mzFGF4_F3,92,62,EPI,3799,160.16,257.24,47.473,816.34,3.10E+06,29.094,1.11E+05,1199.3,4.56E+06,611.82,2.32E+06,81.429,3.09E+05
011916_mzFGF4_F3,92,63,TE,13922,346.18,160.75,52.958,751.12,1.05E+07,387,5.39E+06,53.442,7.44E+05,609.67,8.49E+06,141.24,1.97E+06
011916_mzFGF4_F3,92,64,TE,8345,178.36,185.85,51.448,601.46,5.02E+06,409.58,3.42E+06,526.61,4.39E+06,566.14,4.72E+06,216.67,1.81E+06
011916_mzFGF4_F3,92,65,EPI,14913,152.85,280.22,53.86,598.37,8.92E+06,32.128,4.79E+05,1439.6,2.15E+07,668.48,9.97E+06,95.764,1.43E+06
011916_mzFGF4_F3,92,66,TE,17940,353.88,365.68,52.521,682.91,1.23E+07,284.77,5.11E+06,53.873,9.66E+05,590.6,1.06E+07,156.58,2.81E+06
011916_mzFGF4_F3,92,67,TE,10096,218.64,160.53,55.677,454.72,4.59E+06,507.89,5.13E+06,188.14,1.90E+06,655.57,6.62E+06,208.87,2.11E+06
011916_mzFGF4_F3,92,68,TE,11279,120.08,235.7,54.634,501.45,5.66E+06,294.92,3.33E+06,354.08,3.99E+06,656.54,7.41E+06,144.78,1.63E+06
011916_mzFGF4_F3,92,69,TE,7839,259.37,145.91,53.82,738.71,5.79E+06,492.03,3.86E+06,73.787,5.78E+05,639.04,5.01E+06,212.5,1.67E+06
011916_mzFGF4_F3,92,70,TE,15037,404.2,217.38,54.758,440.66,6.63E+06,379.58,5.71E+06,95.029,1.43E+06,650.75,9.79E+06,189.4,2.85E+06
011916_mzFGF4_F3,92,71,EPI,10629,181.64,263.57,57.207,422.82,4.49E+06,35.07,3.73E+05,803.77,8.54E+06,688.71,7.32E+06,72.186,7.67E+05
011916_mzFGF4_F3,92,72,EPI,12141,159.44,229.23,58.221,492.35,5.98E+06,63.693,7.73E+05,931.8,1.13E+07,659.02,8.00E+06,83.983,1.02E+06
011916_mzFGF4_F3,92,73,TE,8981,418.84,259.42,57.575,458.11,4.11E+06,217.68,1.96E+06,45.256,4.06E+05,646.18,5.80E+06,133.72,1.20E+06
011916_mzFGF4_F3,92,74,TE,25192,403.38,303.77,58.416,404.78,1.02E+07,337.42,8.50E+06,45.918,1.16E+06,590.11,1.49E+07,139.1,3.50E+06
011916_mzFGF4_F3,92,75,TE,17596,263.16,374.56,59.9,564.79,9.94E+06,209.68,3.69E+06,49.032,8.63E+05,603.44,1.06E+07,122.35,2.15E+06
011916_mzFGF4_F3,92,76,TE,8909,204.31,350.26,61.322,436.32,3.89E+06,355.58,3.17E+06,92.75,8.26E+05,563.49,5.02E+06,123.34,1.10E+06
011916_mzFGF4_F3,92,77,TE,12215,209.51,190.48,68.007,272.13,3.32E+06,213.79,2.61E+06,155.79,1.90E+06,895.31,1.09E+07,95.119,1.16E+06
011916_mzFGF4_F3,92,78,TE,12981,176.85,312.25,66.988,265.49,3.45E+06,248.77,3.23E+06,132.69,1.72E+06,632.83,8.21E+06,110.04,1.43E+06
011916_mzFGF4_F3,92,79,TE,17046,272.14,154.78,67.622,499.61,8.52E+06,309.59,5.28E+06,45.222,7.71E+05,546.13,9.31E+06,107.69,1.84E+06
011916_mzFGF4_F3,92,80,TE,9466,368.62,185.51,68.318,386.04,3.65E+06,185.36,1.75E+06,37.043,3.51E+05,479.6,4.54E+06,113.1,1.07E+06
011916_mzFGF4_F3,92,81,TE,6758,173.12,223.81,67.288,348.39,2.35E+06,268.6,1.82E+06,232.66,1.57E+06,595.61,4.03E+06,148.55,1.00E+06
011916_mzFGF4_F3,92,82,TE,11055,351.88,333.83,70.361,349.56,3.86E+06,229.19,2.53E+06,44.558,4.93E+05,836.17,9.24E+06,161.77,1.79E+06
011916_mzFGF4_F3,92,83,TE,16060,322.95,170.94,71.532,280.3,4.50E+06,232.68,3.74E+06,55.422,8.90E+05,660.78,1.06E+07,132.18,2.12E+06
011916_mzFGF4_F3,92,84,TE,15157,312.79,359.34,74.269,244.49,3.71E+06,219.28,3.32E+06,36.747,5.57E+05,692.03,1.05E+07,131.96,2.00E+06
011916_mzFGF4_F3,92,85,TE,16285,218.3,211.17,79.647,200.66,3.27E+06,125.29,2.04E+06,45.19,7.36E+05,867.68,1.41E+07,59.18,9.64E+05
011916_mzFGF4_F3,92,86,TE,18621,189.1,261.66,74.526,199.33,3.71E+06,102.8,1.91E+06,126.23,2.35E+06,618.53,1.15E+07,53.583,9.98E+05
011916_mzFGF4_F3,92,87,TE,10742,232.25,351.09,77.087,269.77,2.90E+06,218.5,2.35E+06,40.473,4.35E+05,736.88,7.92E+06,104.17,1.12E+06
011916_mzFGF4_F3,92,88,TE,21686,394.31,235.94,79.131,304.69,6.61E+06,206.41,4.48E+06,33.452,7.25E+05,564.36,1.22E+07,88.404,1.92E+06
011916_mzFGF4_F3,92,89,TE,17053,267.16,194.42,81.016,210.53,3.59E+06,182.46,3.11E+06,40.97,6.99E+05,801.38,1.37E+07,87.69,1.50E+06
011916_mzFGF4_F3,92,90,TE,16293,221.65,305.02,81.526,173.76,2.83E+06,129.23,2.11E+06,51.154,8.33E+05,779.42,1.27E+07,51.348,8.37E+05
011916_mzFGF4_F3,92,91,TE,12349,347.67,285.39,82.957,303.84,3.75E+06,192.55,2.38E+06,35.703,4.41E+05,760.01,9.39E+06,122.3,1.51E+06
011916_mzFGF4_F3,92,92,TE,14827,320.99,216.97,83.698,228.86,3.39E+06,233.76,3.47E+06,32.531,4.82E+05,821.8,1.22E+07,105.39,1.56E+06
011916_mzFGF4_F3,92,93,TE,9773,356.03,232.67,82.886,345.54,3.38E+06,145.44,1.42E+06,29.137,2.85E+05,787.04,7.69E+06,80.063,7.82E+05
011916_mzFGF4_F3,92,94,TE,17047,295.5,319.48,83.597,212.33,3.62E+06,193.45,3.30E+06,81.746,1.39E+06,777.31,1.33E+07,80.447,1.37E+06
011916_mzFGF4_F3,92,95,TE,19065,251.05,258.84,85.357,251.55,4.80E+06,144.69,2.76E+06,28.318,5.40E+05,833.17,1.59E+07,49.979,9.53E+05
