Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum
011216_FGF4fl_B1,109,98,TE,11182,343.84,323.33,68.304,196.2,2.19E+06,200.05,2.24E+06,30.913,3.46E+05,786.97,8.80E+06,124.38,1.39E+06
011216_FGF4fl_B1,109,99,TE,10134,287.13,174.69,71.435,210.17,2.13E+06,149.73,1.52E+06,25.885,2.62E+05,790.46,8.01E+06,70.065,7.10E+05
011216_FGF4fl_B1,109,100,TE,17740,192.41,276.81,72.292,164.09,2.91E+06,70.155,1.24E+06,29.103,5.16E+05,740.77,1.31E+07,83.406,1.48E+06
011216_FGF4fl_B1,109,101,TE,11870,229.16,167.82,75.26,175.77,2.09E+06,148.5,1.76E+06,25.761,3.06E+05,757.06,8.99E+06,64.435,7.65E+05
011216_FGF4fl_B1,109,102,TE,13282,202.17,195.7,75.33,182.64,2.43E+06,129.68,1.72E+06,29.381,3.90E+05,636.98,8.46E+06,68.527,9.10E+05
011216_FGF4fl_B1,109,103,TE,16515,250.97,216.35,74.827,189.45,3.13E+06,101.15,1.67E+06,21.757,3.59E+05,927.18,1.53E+07,58.471,9.66E+05
011216_FGF4fl_B1,109,104,TE,12518,364.52,243.18,76.036,212.64,2.66E+06,170.7,2.14E+06,23.255,2.91E+05,828.18,1.04E+07,55.401,6.94E+05
011216_FGF4fl_B1,109,105,TE,6619,415.47,268.9,76.227,207.97,1.38E+06,60.846,4.03E+05,21.562,1.43E+05,682.32,4.52E+06,42.971,2.84E+05
011216_FGF4fl_B1,109,106,TE,20367,285.08,275.2,76.445,162.18,3.30E+06,117.75,2.40E+06,18.82,3.83E+05,968.44,1.97E+07,35.785,7.29E+05
011216_FGF4fl_B1,109,107,TE,8244,340.02,274.24,78.001,182.44,1.50E+06,189.78,1.56E+06,23.084,1.90E+05,874.56,7.21E+06,59.954,4.94E+05
011216_FGF4fl_B1,109,108,TE,7807,338.67,198.04,78.136,249.48,1.95E+06,266.51,2.08E+06,28.035,2.19E+05,770.09,6.01E+06,81.139,6.33E+05
011216_FGF4fl_B1,109,109,TE,8635,302.03,217.19,78.532,178.83,1.54E+06,198.85,1.72E+06,22.743,1.96E+05,790.67,6.83E+06,50.702,4.38E+05
