
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
-4240.49,-3860.91,45.6877,um,Spot,Position,1,DP,1000000310,310,
-4216,-3868.66,47.8548,um,Spot,Position,1,DP,1000000311,311,
-4223.49,-3874.19,73.0438,um,Spot,Position,1,DP,1000000316,316,
-4240.57,-3873.91,70.6322,um,Spot,Position,1,DP,1000000318,318,
-4241.8,-3861.46,72.1991,um,Spot,Position,1,DP,1000000319,319,
-4215.38,-3863.4,72.5595,um,Spot,Position,1,DP,1000000320,320,
-4227.55,-3860.91,59.8507,um,Spot,Position,1,DP,1000002126,2126,
-4211.39,-3852.05,40.9026,um,Spot,Position,1,EPI,1000000306,306,
-4241.37,-3843.75,38.1731,um,Spot,Position,1,EPI,1000000308,308,
-4229.7,-3872.81,56.3873,um,Spot,Position,1,EPI,1000000312,312,
-4203.92,-3866.44,64.7004,um,Spot,Position,1,EPI,1000000313,313,
-4209.17,-3873.36,68.9129,um,Spot,Position,1,EPI,1000000315,315,
-4251.64,-3849.37,54.4931,um,Spot,Position,1,EPI,1000002121,2121,
-4241.38,-3848.69,51.747,um,Spot,Position,1,EPI,1000002122,2122,
-4228.07,-3852.05,39.7287,um,Spot,Position,1,EPI,1000001125,2131,
-4246.94,-3852.16,69.9157,um,Spot,Position,1,DP;targeted,1000000008,8,
-4230.48,-3861.46,80.2904,um,Spot,Position,1,DP;targeted,1000000010,10,
-4213.45,-3859.21,49.4148,um,Spot,Position,1,PRE;targeted,1000000001,1,
-4203.64,-3861.74,55.4159,um,Spot,Position,1,PRE;targeted,1000000002,2,
-4219.49,-3854.82,57.2873,um,Spot,Position,1,PRE;targeted,1000000003,3,
-4230.57,-3848.73,54.8929,um,Spot,Position,1,PRE;targeted,1000000004,4,
-4245.39,-3867.59,55.747,um,Spot,Position,1,PRE;targeted,1000000005,5,
-4214.67,-3870.04,59.1114,um,Spot,Position,1,PRE;targeted,1000000006,6,
-4246.66,-3858.15,61.9227,um,Spot,Position,1,PRE;targeted,1000000007,7,
-4236.39,-3858.7,66.4506,um,Spot,Position,1,PRE;targeted,1000000009,9,
-4229.78,-3863.95,46.4189,um,Spot,Position,1,PRE;targeted,1000000079,79,
-4215.65,-3869.49,47.4248,um,Spot,Position,2,DP,1000000311,405,
-4239.03,-3874.75,70.886,um,Spot,Position,2,DP,1000000318,546,
-4244.48,-3861.46,73.8533,um,Spot,Position,2,DP,1000000319,587,
-4241.18,-3862.29,46.1202,um,Spot,Position,2,DP,1000000310,828,
-4214.48,-3865.61,71.8244,um,Spot,Position,2,DP,1000000320,1045,
-4222.86,-3877.51,71.382,um,Spot,Position,2,DP,1000000316,1104,
-4223.45,-3865.89,55.9879,um,Spot,Position,2,DP,1000002126,2253,
-4212.66,-3855.65,40.776,um,Spot,Position,2,EPI,1000000306,332,
-4202.27,-3869.49,62.4208,um,Spot,Position,2,EPI,1000000313,646,
-4207.36,-3876.02,66.4873,um,Spot,Position,2,EPI,1000000315,724,
-4243.1,-3843.47,37.9494,um,Spot,Position,2,EPI,1000000308,939,
-4241.59,-3849.73,55.747,um,Spot,Position,2,EPI,1000002122,2152,
-4251.92,-3851.52,55.7265,um,Spot,Position,2,EPI,1000002121,2186,
-4229.4,-3864.78,80.7229,um,Spot,Position,2,DP;targeted,1000000010,328,
-4246.94,-3854.02,68.3582,um,Spot,Position,2,DP;targeted,1000000008,331,
-4228.9,-3873.36,57.5456,um,Spot,Position,2,EPI;Mito,1000000312,442,
-4232.54,-3852.78,40.0899,um,Spot,Position,2,EPI;Mito,1000001125,2129,
-4202.2,-3864.23,54.6661,um,Spot,Position,2,PRE;targeted,1000000002,321,
-4213.9,-3861.29,49.747,um,Spot,Position,2,PRE;targeted,1000000001,322,
-4244.29,-3869.21,59.4782,um,Spot,Position,2,PRE;targeted,1000000005,323,
-4231.12,-3850.39,54.1777,um,Spot,Position,2,PRE;targeted,1000000004,324,
-4230.34,-3866.44,46.5255,um,Spot,Position,2,PRE;targeted,1000000079,325,
-4220.1,-3856.2,57.5704,um,Spot,Position,2,PRE;targeted,1000000003,326,
-4213.15,-3873.64,58.2572,um,Spot,Position,2,PRE;targeted,1000000006,327,
-4233.47,-3865.61,67.7852,um,Spot,Position,2,PRE;targeted,1000000009,329,
-4243.34,-3860.71,62.7908,um,Spot,Position,2,PRE;targeted,1000000007,330,
-4216.04,-3871.98,49.2075,um,Spot,Position,3,DP,1000000311,1117,
-4240.57,-3875.76,67.8122,um,Spot,Position,3,DP,1000000318,1120,
-4243.14,-3862.02,71.459,um,Spot,Position,3,DP,1000000319,1121,
-4242.08,-3862.57,45.6934,um,Spot,Position,3,DP,1000000310,1124,
-4215.05,-3868.1,73.7337,um,Spot,Position,3,DP,1000000320,1127,
-4223.8,-3877.51,72.6192,um,Spot,Position,3,DP,1000000316,1128,
-4223.94,-3869.49,58.2771,um,Spot,Position,3,DP,1000002126,2254,
-4213.16,-3855.93,40.6868,um,Spot,Position,3,EPI,1000000306,1116,
-4203.02,-3871.43,67.4348,um,Spot,Position,3,EPI,1000000313,1122,
-4208.47,-3877.78,68.6826,um,Spot,Position,3,EPI,1000000315,1123,
-4240.85,-3842.64,38.432,um,Spot,Position,3,EPI,1000000308,1126,
-4240.13,-3851.22,48.8161,um,Spot,Position,3,EPI,1000002122,2154,
-4253.02,-3851.54,52.2542,um,Spot,Position,3,EPI,1000002121,2187,
-4231.12,-3866.17,81.5668,um,Spot,Position,3,DP;targeted,1000000010,1112,
-4245.83,-3855.13,66.8679,um,Spot,Position,3,DP;targeted,1000000008,1115,
-4225.85,-3876.41,64.3396,um,Spot,Position,3,EPI;d1,1000000312,1118,
-4229.31,-3847.35,40.8958,um,Spot,Position,3,EPI;d1,1000001125,1125,
