
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
-9288.53,-4663.07,-3551.91,um,Spot,Position,1,EPI,1000000013,13,
-9295.57,-4661.68,-3545.84,um,Spot,Position,1,EPI,1000000014,14,
-9262.35,-4661.13,-3532.72,um,Spot,Position,1,EPI,1000000015,15,
-9279.19,-4656.42,-3540.96,um,Spot,Position,1,EPI,1000000016,16,
-9271.75,-4659.47,-3534.9,um,Spot,Position,1,EPI,1000000017,17,
-9269.26,-4660.02,-3548.69,um,Spot,Position,1,EPI,1000000018,18,
-9266.75,-4676.07,-3574.26,um,Spot,Position,1,EPI,1000000234,234,
-9284.02,-4676.63,-3565.43,um,Spot,Position,1,PRE,1000000001,1,
-9280.15,-4670.95,-3566.03,um,Spot,Position,1,PRE,1000000002,2,
-9254.52,-4669.99,-3534.63,um,Spot,Position,1,PRE,1000000005,5,
-9248.29,-4670.26,-3544.77,um,Spot,Position,1,PRE,1000000006,6,
-9257.18,-4670.82,-3544.42,um,Spot,Position,1,PRE,1000000007,7,
-9276.55,-4670.93,-3546.47,um,Spot,Position,1,PRE,1000000009,9,
-9285.41,-4662.65,-3543.01,um,Spot,Position,1,PRE,1000000010,10,
-9274.34,-4679.45,-3568.38,um,Spot,Position,1,PRE,1000000809,809,
-9269.85,-4667.22,-3554.89,um,Spot,Position,1,EPI;targeted,1000000019,19,
-9286.24,-4663.28,-3553.4,um,Spot,Position,2,EPI,1000000013,79,
-9265.76,-4658.92,-3545.7,um,Spot,Position,2,EPI,1000000018,235,
-9293.63,-4661.13,-3547.07,um,Spot,Position,2,EPI,1000000014,334,
-9278.29,-4655.59,-3542.94,um,Spot,Position,2,EPI,1000000016,393,
-9270.07,-4658.36,-3537.49,um,Spot,Position,2,EPI,1000000017,453,
-9259.77,-4659.75,-3534.36,um,Spot,Position,2,EPI,1000000015,484,
-9265.26,-4674.41,-3572.6,um,Spot,Position,2,EPI,1000000234,593,
-9276,-4670.45,-3549.31,um,Spot,Position,2,PRE,1000000009,20,
-9284.02,-4661.78,-3546.06,um,Spot,Position,2,PRE,1000000010,139,
-9258.64,-4670.82,-3543.11,um,Spot,Position,2,PRE,1000000007,652,
-9253.67,-4670.54,-3532.62,um,Spot,Position,2,PRE,1000000005,685,
-9249.52,-4673.58,-3546.26,um,Spot,Position,2,PRE,1000000006,744,
-9278.45,-4673.03,-3560.76,um,Spot,Position,2,PRE,1000000002,812,
-9281.81,-4673.82,-3564.46,um,Spot,Position,2,PRE,1000000001,871,
-9275.76,-4677.47,-3570.3,um,Spot,Position,2,Apoptosis;PRE,1000000809,811,
-9270.2,-4666.11,-3552.6,um,Spot,Position,2,EPI;targeted,1000000019,209,
-9283.19,-4660.36,-3553.28,um,Spot,Position,3,EPI,1000000013,80,
-9261.88,-4656.19,-3551.08,um,Spot,Position,3,EPI,1000000018,236,
-9289.51,-4657.25,-3546.1,um,Spot,Position,3,EPI,1000000014,335,
-9275.6,-4653.66,-3543.35,um,Spot,Position,3,EPI,1000000016,394,
-9267.42,-4653.93,-3542.82,um,Spot,Position,3,EPI,1000000017,483,
-9255.73,-4655.87,-3538.07,um,Spot,Position,3,EPI,1000000015,485,
-9263.78,-4671.65,-3573.64,um,Spot,Position,3,EPI,1000000234,594,
-9271.57,-4668.15,-3551.74,um,Spot,Position,3,PRE,1000000009,21,
-9279.79,-4659.75,-3546.98,um,Spot,Position,3,PRE,1000000010,140,
-9257.96,-4667.22,-3545.41,um,Spot,Position,3,PRE,1000000007,653,
-9248.88,-4666.39,-3535.17,um,Spot,Position,3,PRE,1000000005,686,
-9247.02,-4670.54,-3546.52,um,Spot,Position,3,PRE,1000000006,745,
-9269.79,-4670.26,-3562.93,um,Spot,Position,3,PRE,1000000002,813,
-9279.32,-4668.25,-3570.58,um,Spot,Position,3,PRE,1000000001,872,
-9268.07,-4662.51,-3554.54,um,Spot,Position,3,EPI;targeted,1000000019,210,
-9282.92,-4659.12,-3553.46,um,Spot,Position,4,EPI,1000000013,81,
-9259.81,-4654.76,-3552.51,um,Spot,Position,4,EPI,1000000018,237,
-9290.04,-4656.7,-3547.45,um,Spot,Position,4,EPI,1000000014,336,
-9274.6,-4651.44,-3545.94,um,Spot,Position,4,EPI,1000000016,395,
-9266.44,-4650.61,-3542.2,um,Spot,Position,4,EPI,1000000017,455,
-9255.2,-4653.66,-3538.84,um,Spot,Position,4,EPI,1000000015,486,
-9262.71,-4670.8,-3569.25,um,Spot,Position,4,EPI,1000000234,595,
-9271.29,-4666.59,-3550.94,um,Spot,Position,4,PRE,1000000009,22,
-9279.76,-4657.81,-3544.38,um,Spot,Position,4,PRE,1000000010,141,
-9258.78,-4665.83,-3547.16,um,Spot,Position,4,PRE,1000000007,654,
-9248.21,-4665.28,-3533.24,um,Spot,Position,4,PRE,1000000005,687,
-9247.73,-4669.43,-3546.34,um,Spot,Position,4,PRE,1000000006,746,
-9271.57,-4666.94,-3562.44,um,Spot,Position,4,PRE,1000000002,814,
-9279.32,-4665.28,-3560,um,Spot,Position,4,PRE,1000000001,873,
-9266.41,-4662.24,-3557.34,um,Spot,Position,4,EPI;targeted,1000000019,211,
-9283.75,-4658.77,-3552.18,um,Spot,Position,5,EPI,1000000013,82,
-9259.17,-4653.93,-3551.9,um,Spot,Position,5,EPI,1000000018,238,
-9290.62,-4656.15,-3546.18,um,Spot,Position,5,EPI,1000000014,337,
-9276.41,-4650.34,-3545.29,um,Spot,Position,5,EPI,1000000016,396,
-9255.24,-4652.55,-3540.13,um,Spot,Position,5,EPI,1000000015,487,
-9262.71,-4669.86,-3569.12,um,Spot,Position,5,EPI,1000000234,596,
-9269.91,-4666.68,-3550.12,um,Spot,Position,5,PRE,1000000009,23,
-9279.46,-4657.81,-3543.98,um,Spot,Position,5,PRE,1000000010,142,
-9256.79,-4664.45,-3544.58,um,Spot,Position,5,PRE,1000000007,655,
-9246.92,-4663.9,-3534.49,um,Spot,Position,5,PRE,1000000005,688,
-9244.54,-4669.71,-3545.59,um,Spot,Position,5,PRE,1000000006,747,
-9271.66,-4666.39,-3563.03,um,Spot,Position,5,PRE,1000000002,815,
-9278.76,-4663.21,-3561.14,um,Spot,Position,5,PRE,1000000001,874,
-9268.24,-4650.89,-3544.59,um,Spot,Position,5,EPI;Mito,1000000017,456,
-9267.84,-4660.85,-3556.88,um,Spot,Position,5,EPI;targeted,1000000019,212,
-9284.84,-4656.42,-3551.77,um,Spot,Position,6,EPI,1000000013,83,
-9260.34,-4653.66,-3553.26,um,Spot,Position,6,EPI,1000000018,245,
-9291.5,-4654.25,-3546.32,um,Spot,Position,6,EPI,1000000014,338,
-9275.73,-4650.06,-3547.32,um,Spot,Position,6,EPI,1000000016,397,
-9255.57,-4650.61,-3542.05,um,Spot,Position,6,EPI,1000000015,488,
-9262.71,-4670.09,-3571.1,um,Spot,Position,6,EPI,1000000234,597,
-9271.57,-4664,-3551.16,um,Spot,Position,6,PRE,1000000009,24,
-9280.52,-4655.04,-3542.71,um,Spot,Position,6,PRE,1000000010,143,
-9256.47,-4663.07,-3546.49,um,Spot,Position,6,PRE,1000000007,656,
-9246.56,-4662.24,-3536.93,um,Spot,Position,6,PRE,1000000005,689,
-9245.29,-4669.99,-3547.75,um,Spot,Position,6,PRE,1000000006,748,
-9271.87,-4664.17,-3564.25,um,Spot,Position,6,PRE,1000000002,816,
-9278.76,-4661.83,-3560.09,um,Spot,Position,6,PRE,1000000001,875,
-9271.96,-4646.18,-3542.88,um,Spot,Position,6,EPI;d1,1000000017,457,
-9260.99,-4652.83,-3545.08,um,Spot,Position,6,EPI;d2,1000000017,468,
-9267.83,-4659.75,-3557.11,um,Spot,Position,6,EPI;targeted,1000000019,213,
-9284.58,-4655.42,-3552.8,um,Spot,Position,7,EPI,1000000013,84,
-9259.97,-4651.72,-3554,um,Spot,Position,7,EPI,1000000018,246,
-9292.33,-4651.85,-3543.36,um,Spot,Position,7,EPI,1000000014,339,
-9273.75,-4649.51,-3548.32,um,Spot,Position,7,EPI,1000000016,398,
-9256.42,-4649.51,-3539.64,um,Spot,Position,7,EPI,1000000015,489,
-9262.44,-4668.03,-3568.2,um,Spot,Position,7,EPI,1000000234,598,
-9272.95,-4662.57,-3553.09,um,Spot,Position,7,PRE,1000000009,25,
-9280.36,-4653.66,-3542.75,um,Spot,Position,7,PRE,1000000010,144,
-9257.12,-4661.68,-3548.24,um,Spot,Position,7,PRE,1000000007,657,
-9247.8,-4661.41,-3539.19,um,Spot,Position,7,PRE,1000000005,690,
-9244.67,-4667.49,-3545.93,um,Spot,Position,7,PRE,1000000006,749,
-9272.93,-4664.45,-3566.11,um,Spot,Position,7,PRE,1000000002,817,
-9280.98,-4662.08,-3562.46,um,Spot,Position,7,PRE,1000000001,876,
-9272.06,-4645.35,-3541.1,um,Spot,Position,7,EPI;d1,1000000017,458,
-9260.47,-4650.89,-3545.41,um,Spot,Position,7,EPI;d2,1000000017,469,
-9267.48,-4658.64,-3558.34,um,Spot,Position,7,EPI;targeted,1000000019,214,
-9284.92,-4652.83,-3552.75,um,Spot,Position,8,EPI,1000000013,85,
-9259.69,-4650.61,-3555.14,um,Spot,Position,8,EPI,1000000018,247,
-9293.16,-4649.22,-3544.07,um,Spot,Position,8,EPI,1000000014,340,
-9273.39,-4648.68,-3548.25,um,Spot,Position,8,EPI,1000000016,399,
-9256.39,-4647.29,-3536.97,um,Spot,Position,8,EPI,1000000015,490,
-9260.22,-4666.19,-3567.9,um,Spot,Position,8,EPI,1000000234,599,
-9273.27,-4660.02,-3554.35,um,Spot,Position,8,PRE,1000000009,26,
-9281.83,-4652.27,-3542.98,um,Spot,Position,8,PRE,1000000010,145,
-9257.55,-4660.85,-3551.11,um,Spot,Position,8,PRE,1000000007,658,
-9249.03,-4658.08,-3538.19,um,Spot,Position,8,PRE,1000000005,691,
-9244,-4665,-3547,um,Spot,Position,8,PRE,1000000006,750,
-9271.89,-4662.51,-3566.83,um,Spot,Position,8,PRE,1000000002,818,
-9279.87,-4659.93,-3562.51,um,Spot,Position,8,PRE,1000000001,877,
-9271.26,-4643.97,-3540.54,um,Spot,Position,8,EPI;d1,1000000017,459,
-9260.57,-4648.4,-3546.45,um,Spot,Position,8,EPI;d2,1000000017,470,
-9267.87,-4656.15,-3558.41,um,Spot,Position,8,EPI;targeted,1000000019,215,
-9284.38,-4652.27,-3551.91,um,Spot,Position,9,EPI,1000000013,86,
-9258.03,-4649.51,-3556.76,um,Spot,Position,9,EPI,1000000018,248,
-9293.43,-4648.6,-3543.64,um,Spot,Position,9,EPI,1000000014,341,
-9272.19,-4647.57,-3549.02,um,Spot,Position,9,EPI,1000000016,400,
-9256.48,-4646.46,-3539.55,um,Spot,Position,9,EPI,1000000015,491,
-9261.05,-4664.83,-3567.58,um,Spot,Position,9,EPI,1000000234,600,
-9272.09,-4659.47,-3554.98,um,Spot,Position,9,PRE,1000000009,27,
-9281.63,-4651.44,-3543.2,um,Spot,Position,9,PRE,1000000010,146,
-9257.67,-4661.68,-3548.25,um,Spot,Position,9,PRE,1000000007,659,
-9249.21,-4658.08,-3539.42,um,Spot,Position,9,PRE,1000000005,692,
-9244.22,-4665,-3546.17,um,Spot,Position,9,PRE,1000000006,751,
-9271.21,-4661.96,-3566.28,um,Spot,Position,9,PRE,1000000002,819,
-9279.87,-4660.51,-3563.1,um,Spot,Position,9,PRE,1000000001,878,
-9272.16,-4643.14,-3538.34,um,Spot,Position,9,EPI;d1,1000000017,460,
-9260.38,-4648.12,-3547.7,um,Spot,Position,9,EPI;d2,1000000017,471,
-9266.84,-4654.49,-3559.81,um,Spot,Position,9,EPI;targeted,1000000019,216,
-9286.67,-4650.61,-3552.65,um,Spot,Position,10,EPI,1000000013,87,
-9257.77,-4649.78,-3555.99,um,Spot,Position,10,EPI,1000000018,249,
-9295.09,-4648.31,-3545.44,um,Spot,Position,10,EPI,1000000014,342,
-9272.35,-4645.08,-3548.02,um,Spot,Position,10,EPI,1000000016,401,
-9256.3,-4645.35,-3538.68,um,Spot,Position,10,EPI,1000000015,492,
-9261.05,-4663.48,-3567.99,um,Spot,Position,10,EPI,1000000234,601,
-9273.22,-4658.92,-3555.91,um,Spot,Position,10,PRE,1000000009,28,
-9281.43,-4649.78,-3543.73,um,Spot,Position,10,PRE,1000000010,147,
-9256.55,-4658.64,-3550.03,um,Spot,Position,10,PRE,1000000007,660,
-9248.98,-4656.7,-3538.81,um,Spot,Position,10,PRE,1000000005,693,
-9243.83,-4663.9,-3549.05,um,Spot,Position,10,PRE,1000000006,752,
-9271.11,-4659.47,-3566.66,um,Spot,Position,10,PRE,1000000002,820,
-9280.15,-4658.44,-3563.57,um,Spot,Position,10,PRE,1000000001,879,
-9272.43,-4642.03,-3539.53,um,Spot,Position,10,EPI;d1,1000000017,461,
-9261.83,-4647.02,-3547.2,um,Spot,Position,10,EPI;d2,1000000017,472,
-9267.84,-4652.83,-3558.06,um,Spot,Position,10,EPI;targeted,1000000019,217,
-9286.24,-4650.99,-3552.8,um,Spot,Position,11,EPI,1000000013,88,
-9257.83,-4649.51,-3556.19,um,Spot,Position,11,EPI,1000000018,250,
-9295.09,-4646.97,-3544.45,um,Spot,Position,11,EPI,1000000014,343,
-9273.03,-4645.08,-3548.13,um,Spot,Position,11,EPI,1000000016,402,
-9256.14,-4645.08,-3538.41,um,Spot,Position,11,EPI,1000000015,493,
-9260.78,-4663.53,-3569.78,um,Spot,Position,11,EPI,1000000234,602,
-9273.37,-4656.7,-3555.41,um,Spot,Position,11,PRE,1000000009,29,
-9281.96,-4648.95,-3541.79,um,Spot,Position,11,PRE,1000000010,148,
-9256.36,-4658.36,-3550.07,um,Spot,Position,11,PRE,1000000007,661,
-9248.74,-4656.42,-3539.23,um,Spot,Position,11,PRE,1000000005,694,
