
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
-119.267,4184.73,9.7746,um,Spot,Position,1,DP,1000000013,13,
-128.602,4186.01,16.1947,um,Spot,Position,1,DP,1000000014,14,
-137.81,4180.46,39.7032,um,Spot,Position,1,DP,1000000016,16,
-126.463,4183.45,44.3574,um,Spot,Position,1,DP,1000000017,17,
-133.935,4191.23,38.6849,um,Spot,Position,1,DP,1000000018,18,
-138.64,4190.5,22.7757,um,Spot,Position,1,DP,1000000806,806,
-107.154,4181.59,24.6717,um,Spot,Position,1,EPI,1000000015,15,
-122.311,4175.91,21.2061,um,Spot,Position,1,PRE,1000000000,0,
-124.938,4194.87,19.2531,um,Spot,Position,1,PRE,1000000001,1,
-114.874,4193.49,23.0318,um,Spot,Position,1,PRE,1000000002,2,
-124.802,4189.77,31.2695,um,Spot,Position,1,PRE,1000000004,4,
-131.874,4191.55,27.133,um,Spot,Position,1,PRE,1000000006,6,
-115.305,4193.21,31.2953,um,Spot,Position,1,PRE,1000000007,7,
-107.074,4183.25,37.3874,um,Spot,Position,1,PRE,1000000008,8,
-112.739,4176.6,31.3674,um,Spot,Position,1,PRE,1000000009,9,
-103.267,4188.23,29.0039,um,Spot,Position,1,PRE,1000000010,10,
-99.6174,4178.28,48.0081,um,Spot,Position,1,PRE,1000000012,12,
-133.658,4184.13,37.0572,um,Spot,Position,2,DP,1000000016,807,
-123.798,4189.34,40.8426,um,Spot,Position,2,DP,1000000017,808,
-131.721,4195.54,33.3932,um,Spot,Position,2,DP,1000000018,809,
-126.463,4187.97,11.9373,um,Spot,Position,2,DP,1000000014,811,
-117.883,4187.65,7.72604,um,Spot,Position,2,DP,1000000013,812,
-136.149,4191.98,18.9033,um,Spot,Position,2,DP,1000000806,821,
-101.88,4186.84,20.0109,um,Spot,Position,2,EPI,1000000015,810,
-98.2278,4185.18,38.7137,um,Spot,Position,2,PRE,1000000012,813,
-106.674,4187.67,34.133,um,Spot,Position,2,PRE,1000000008,814,
-111.777,4182.42,28.9246,um,Spot,Position,2,PRE,1000000009,815,
-102.662,4192.41,25.9382,um,Spot,Position,2,PRE,1000000010,816,
-121.921,4179.93,16.9808,um,Spot,Position,2,PRE,1000000000,817,
-114.996,4197.64,26.5831,um,Spot,Position,2,PRE,1000000007,818,
-122.464,4193.49,25.7624,um,Spot,Position,2,PRE,1000000004,819,
-129.442,4196.53,21.4231,um,Spot,Position,2,PRE,1000000006,820,
-124.249,4197.81,14.3205,um,Spot,Position,2,PRE,1000000001,827,
-114.612,4196.81,14.5012,um,Spot,Position,2,PRE,1000000002,899,
-134.489,4186.15,33.2868,um,Spot,Position,3,DP,1000000016,900,
