
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,NS-labs,TrackID,ID,
-5153.79,-3826.4,39.6934,um,Spot,Position,1,DP,1000000081,81,
-5142.25,-3820.59,42.4956,um,Spot,Position,1,DP,1000000082,82,
-5158.5,-3813.28,45.515,um,Spot,Position,1,DP,1000000083,83,
-5163.42,-3833.32,47.747,um,Spot,Position,1,DP,1000000085,85,
-5129.99,-3818.77,51.1502,um,Spot,Position,1,DP,1000000087,87,
-5172.71,-3828.9,57.3467,um,Spot,Position,1,DP,1000000090,90,
-5170.12,-3812.39,63.2797,um,Spot,Position,1,DP,1000000091,91,
-5165.97,-3821.8,66.1937,um,Spot,Position,1,DP,1000000094,94,
-5156.28,-3796.51,71.6301,um,Spot,Position,1,DP,1000000096,96,
-5167.9,-3802.88,79.1065,um,Spot,Position,1,DP,1000000097,97,
-5162.15,-3808.97,90.3127,um,Spot,Position,1,DP,1000000098,98,
-5174,-3814,70.6829,um,Spot,Position,1,DP,1000001710,1710,
-5152.99,-3821.97,50.6216,um,Spot,Position,1,DP,1000001855,1855,
-5160.48,-3823.64,45.5926,um,Spot,Position,1,EPI,1000000084,84,
-5134.14,-3808.42,68.8025,um,Spot,Position,1,EPI,1000000093,93,
-5164.31,-3812.63,70.0979,um,Spot,Position,1,EPI,1000000095,95,
-5151.28,-3801.5,86.4593,um,Spot,Position,1,EPI,1000000099,99,
-5155.63,-3816.16,58.8516,um,Spot,Position,1,EPI,1000001711,1711,
-5138.06,-3811.46,62.5273,um,Spot,Position,1,EPI,1000001712,1712,
-5141.06,-3816.09,51.154,um,Spot,Position,1,EPI,1000001794,1794,
-5169.26,-3820.59,49.4129,um,Spot,Position,1,DP;Mito,1000000086,86,
-5164.71,-3801.5,59.4247,um,Spot,Position,1,DP;Mito,1000000088,88,
-5144.91,-3812.84,47.3021,um,Spot,Position,1,PRE;targeted,1000000000,0,
-5142.01,-3826.13,48.7589,um,Spot,Position,1,PRE;targeted,1000000001,1,
-5164.46,-3808.69,50.6277,um,Spot,Position,1,PRE;targeted,1000000002,2,
-5147.19,-3814.78,69.0628,um,Spot,Position,1,PRE;targeted,1000000003,3,
-5143.34,-3806.2,76.2758,um,Spot,Position,1,PRE;targeted,1000000004,4,
-5159.66,-3809.25,77.8943,um,Spot,Position,1,PRE;targeted,1000000005,5,
-5143.55,-3820.89,43.0008,um,Spot,Position,2,DP,1000000082,1862,
-5155.06,-3826.4,41.1139,um,Spot,Position,2,DP,1000000081,1863,
