
Time Index
 ==================== 
Time Index,Unit,Category,Time,NS-labs,TrackID,ID,
1,,Spot,1,PRE,1000000000,0,
1,,Spot,1,PRE,1000000096,96,
1,,Spot,1,PRE,1000000102,102,
1,,Spot,1,PRE,1000000183,183,
1,,Spot,1,PRE,1000000256,256,
1,,Spot,1,PRE,1000000353,353,
1,,Spot,1,PRE,1000000377,377,
1,,Spot,1,PRE,1000000460,460,
1,,Spot,1,PRE,1000000539,539,
1,,Spot,1,PRE,1000000607,607,
2,,Spot,2,PRE,1000000000,608,
2,,Spot,2,PRE,1000000096,609,
2,,Spot,2,PRE,1000000102,610,
2,,Spot,2,PRE,1000000183,611,
2,,Spot,2,PRE,1000000256,612,
2,,Spot,2,PRE,1000000353,613,
2,,Spot,2,PRE,1000000377,614,
2,,Spot,2,PRE,1000000460,615,
2,,Spot,2,PRE,1000000539,616,
2,,Spot,2,PRE,1000000607,617,
3,,Spot,3,PRE,1000000000,618,
3,,Spot,3,PRE,1000000096,619,
3,,Spot,3,PRE,1000000102,620,
3,,Spot,3,PRE,1000000183,621,
3,,Spot,3,PRE,1000000256,622,
3,,Spot,3,PRE,1000000353,623,
3,,Spot,3,PRE,1000000377,624,
3,,Spot,3,PRE,1000000460,625,
3,,Spot,3,PRE,1000000539,626,
3,,Spot,3,PRE,1000000607,627,
4,,Spot,4,PRE,1000000000,628,
4,,Spot,4,PRE,1000000096,629,
4,,Spot,4,PRE,1000000102,630,
4,,Spot,4,PRE,1000000183,631,
4,,Spot,4,PRE,1000000256,632,
4,,Spot,4,PRE,1000000353,633,
4,,Spot,4,PRE,1000000377,634,
4,,Spot,4,PRE,1000000460,635,
4,,Spot,4,PRE,1000000539,636,
4,,Spot,4,PRE,1000000607,637,
5,,Spot,5,PRE,1000000000,638,
5,,Spot,5,PRE,1000000096,639,
5,,Spot,5,PRE,1000000102,640,
5,,Spot,5,PRE,1000000183,641,
5,,Spot,5,PRE,1000000256,642,
5,,Spot,5,PRE,1000000353,643,
5,,Spot,5,PRE,1000000377,644,
5,,Spot,5,PRE,1000000460,645,
5,,Spot,5,PRE,1000000539,646,
5,,Spot,5,PRE,1000000607,647,
6,,Spot,6,PRE,1000000000,648,
6,,Spot,6,Apoptosis;PRE,1000000096,649,
6,,Spot,6,PRE,1000000102,650,
6,,Spot,6,PRE,1000000183,651,
6,,Spot,6,PRE,1000000256,652,
6,,Spot,6,PRE,1000000353,653,
6,,Spot,6,PRE,1000000377,654,
6,,Spot,6,PRE,1000000460,655,
6,,Spot,6,PRE,1000000539,656,
6,,Spot,6,PRE,1000000607,657,
7,,Spot,7,PRE,1000000000,658,
7,,Spot,7,PRE,1000000102,659,
7,,Spot,7,PRE,1000000183,660,
7,,Spot,7,PRE,1000000256,661,
7,,Spot,7,PRE,1000000353,662,
7,,Spot,7,PRE,1000000377,663,
7,,Spot,7,PRE,1000000460,664,
7,,Spot,7,PRE,1000000539,665,
7,,Spot,7,PRE,1000000607,666,
8,,Spot,8,PRE,1000000000,667,
8,,Spot,8,PRE,1000000102,668,
8,,Spot,8,PRE,1000000183,669,
8,,Spot,8,PRE,1000000256,670,
8,,Spot,8,PRE,1000000353,671,
8,,Spot,8,PRE,1000000377,672,
8,,Spot,8,PRE,1000000460,673,
8,,Spot,8,PRE,1000000539,674,
8,,Spot,8,PRE,1000000607,675,
9,,Spot,9,PRE,1000000000,676,
9,,Spot,9,PRE,1000000102,677,
9,,Spot,9,PRE,1000000183,678,
9,,Spot,9,PRE,1000000256,679,
9,,Spot,9,PRE,1000000353,680,
9,,Spot,9,PRE,1000000377,681,
9,,Spot,9,PRE,1000000460,682,
9,,Spot,9,PRE,1000000539,683,
9,,Spot,9,PRE,1000000607,684,
10,,Spot,10,PRE,1000000000,685,
10,,Spot,10,PRE,1000000102,686,
10,,Spot,10,PRE,1000000183,687,
10,,Spot,10,PRE,1000000256,688,
10,,Spot,10,PRE,1000000353,689,
10,,Spot,10,PRE,1000000377,690,
10,,Spot,10,PRE,1000000460,691,
10,,Spot,10,PRE,1000000539,692,
10,,Spot,10,PRE,1000000607,693,
11,,Spot,11,PRE,1000000000,694,
11,,Spot,11,PRE,1000000102,695,
11,,Spot,11,PRE,1000000183,696,
11,,Spot,11,PRE,1000000256,697,
11,,Spot,11,PRE,1000000353,698,
11,,Spot,11,PRE,1000000377,699,
11,,Spot,11,PRE,1000000460,700,
11,,Spot,11,PRE,1000000539,701,
11,,Spot,11,PRE,1000000607,702,
12,,Spot,12,PRE,1000000000,703,
12,,Spot,12,PRE,1000000102,704,
12,,Spot,12,PRE,1000000183,705,
12,,Spot,12,PRE,1000000256,706,
12,,Spot,12,PRE,1000000353,707,
12,,Spot,12,PRE,1000000377,708,
12,,Spot,12,PRE,1000000460,709,
12,,Spot,12,PRE,1000000539,710,
12,,Spot,12,PRE,1000000607,711,
13,,Spot,13,PRE,1000000000,712,
13,,Spot,13,PRE,1000000102,713,
13,,Spot,13,PRE,1000000183,714,
13,,Spot,13,PRE,1000000256,715,
13,,Spot,13,PRE,1000000353,716,
13,,Spot,13,PRE,1000000377,717,
13,,Spot,13,PRE,1000000460,718,
13,,Spot,13,PRE,1000000539,719,
13,,Spot,13,PRE,1000000607,720,
14,,Spot,14,PRE,1000000000,721,
14,,Spot,14,PRE,1000000102,722,
14,,Spot,14,PRE,1000000183,723,
14,,Spot,14,PRE,1000000256,724,
14,,Spot,14,PRE,1000000353,725,
14,,Spot,14,PRE,1000000377,726,
14,,Spot,14,PRE,1000000460,727,
14,,Spot,14,PRE,1000000539,728,
14,,Spot,14,PRE,1000000607,729,
15,,Spot,15,PRE,1000000000,730,
15,,Spot,15,PRE,1000000102,731,
15,,Spot,15,PRE,1000000183,732,
15,,Spot,15,PRE,1000000256,733,
15,,Spot,15,PRE,1000000353,734,
15,,Spot,15,PRE,1000000377,735,
15,,Spot,15,PRE,1000000460,736,
15,,Spot,15,PRE,1000000539,737,
15,,Spot,15,PRE,1000000607,738,
16,,Spot,16,PRE,1000000000,739,
16,,Spot,16,PRE,1000000102,740,
16,,Spot,16,PRE,1000000183,741,
16,,Spot,16,PRE,1000000256,742,
16,,Spot,16,PRE,1000000353,743,
16,,Spot,16,PRE,1000000377,744,
16,,Spot,16,PRE,1000000460,745,
16,,Spot,16,PRE,1000000539,746,
16,,Spot,16,PRE,1000000607,747,
17,,Spot,17,PRE,1000000000,748,
17,,Spot,17,PRE,1000000102,749,
17,,Spot,17,PRE,1000000183,750,
17,,Spot,17,PRE,1000000256,751,
17,,Spot,17,PRE,1000000353,752,
17,,Spot,17,PRE,1000000377,753,
17,,Spot,17,PRE,1000000460,754,
17,,Spot,17,PRE,1000000539,755,
17,,Spot,17,PRE,1000000607,756,
18,,Spot,18,PRE,1000000000,757,
18,,Spot,18,PRE,1000000102,758,
18,,Spot,18,PRE,1000000183,759,
18,,Spot,18,PRE,1000000256,760,
18,,Spot,18,PRE,1000000353,761,
18,,Spot,18,PRE,1000000377,762,
18,,Spot,18,PRE,1000000460,763,
18,,Spot,18,PRE,1000000539,764,
18,,Spot,18,PRE,1000000607,765,
19,,Spot,19,PRE,1000000000,766,
19,,Spot,19,PRE,1000000102,767,
19,,Spot,19,PRE,1000000183,768,
19,,Spot,19,PRE,1000000256,769,
19,,Spot,19,PRE,1000000353,770,
19,,Spot,19,PRE,1000000377,771,
19,,Spot,19,PRE,1000000460,772,
19,,Spot,19,PRE,1000000539,773,
19,,Spot,19,PRE,1000000607,774,
20,,Spot,20,PRE,1000000000,775,
20,,Spot,20,PRE,1000000102,776,
20,,Spot,20,PRE,1000000183,777,
20,,Spot,20,PRE,1000000256,778,
20,,Spot,20,PRE,1000000353,779,
20,,Spot,20,PRE,1000000377,780,
20,,Spot,20,PRE,1000000460,781,
20,,Spot,20,PRE,1000000539,782,
20,,Spot,20,PRE,1000000607,783,
21,,Spot,21,PRE,1000000000,784,
21,,Spot,21,PRE,1000000102,785,
21,,Spot,21,PRE,1000000183,786,
21,,Spot,21,PRE,1000000256,787,
21,,Spot,21,PRE,1000000353,788,
21,,Spot,21,PRE,1000000377,789,
21,,Spot,21,PRE,1000000460,790,
21,,Spot,21,PRE,1000000539,791,
21,,Spot,21,PRE,1000000607,792,
22,,Spot,22,PRE,1000000000,793,
22,,Spot,22,PRE,1000000102,794,
22,,Spot,22,PRE,1000000183,795,
22,,Spot,22,PRE,1000000256,796,
22,,Spot,22,PRE,1000000353,797,
22,,Spot,22,PRE,1000000377,798,
22,,Spot,22,PRE,1000000460,799,
22,,Spot,22,PRE,1000000539,800,
22,,Spot,22,PRE,1000000607,801,
23,,Spot,23,PRE,1000000000,802,
23,,Spot,23,PRE,1000000102,803,
