Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
040518Xim_WT_BF7,1,TE,I,7818,84.059,172.62,5.1097,3102,2.43E+07,88.916,6.95E+05,39.251,3.07E+05,709.2,5.54E+06,38.2,2.99E+05,
040518Xim_WT_BF7,2,TE,I,8688,161.26,195.96,4.7902,3244.8,2.82E+07,55.611,4.83E+05,38.732,3.37E+05,675.99,5.87E+06,43.082,3.74E+05,
040518Xim_WT_BF7,3,TE,I,8396,289.81,258.74,3.8383,2785.1,2.34E+07,67.46,5.66E+05,36.559,3.07E+05,688.28,5.78E+06,33.999,2.85E+05,
040518Xim_WT_BF7,4,TE,I,9170,356.31,325.47,3.906,2634.4,2.42E+07,53.709,4.93E+05,162.11,1.49E+06,690.3,6.33E+06,35.122,3.22E+05,
040518Xim_WT_BF7,5,TE,I,12028,260.85,349.25,4.9621,2884.8,3.47E+07,61.828,7.44E+05,202.76,2.44E+06,714.18,8.59E+06,33.605,4.04E+05,
040518Xim_WT_BF7,6,TE,I,14412,158.82,108.88,5.3735,2858.6,4.12E+07,55.49,8.00E+05,98.374,1.42E+06,641.4,9.24E+06,35.693,5.14E+05,
040518Xim_WT_BF7,7,TE,I,14597,109.74,220.05,5.6387,3153.5,4.60E+07,311.28,4.54E+06,59.165,8.64E+05,676.29,9.87E+06,1015.4,1.48E+07,
040518Xim_WT_BF7,7.2,ESC,I,14597,98,210,4,3575.006,,662.794,,91.672,,669.773,,2190.605,,
040518Xim_WT_BF7,8,TE,I,16253,211.49,128.1,6.8384,2296.7,3.73E+07,44.377,7.21E+05,22.891,3.72E+05,694.96,1.13E+07,28,4.55E+05,
040518Xim_WT_BF7,9,TE,I,16298,250.59,190.74,6.6243,2218.5,3.62E+07,41.465,6.76E+05,21.075,3.43E+05,693.68,1.13E+07,26.129,4.26E+05,
040518Xim_WT_BF7,10,TE,I,12327,186.87,258.62,7.6491,2377.9,2.93E+07,51.348,6.33E+05,23.969,2.95E+05,679.7,8.38E+06,27.694,3.41E+05,
040518Xim_WT_BF7,11,TE,I,10675,367.13,399.92,8.5915,2374.2,2.53E+07,60.569,6.47E+05,63.25,6.75E+05,687.92,7.34E+06,34.328,3.66E+05,
