Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
020916Xim_F4KO_P3,170,1,TE,12762,276.94,226.69,4.2892,2340.4,2.99E+07,50.431,6.44E+05,478.81,6.11E+06,1058.5,1.35E+07,2889.8,3.69E+07,
020916Xim_F4KO_P3,170,2,TE,11616,226.55,267.78,4.4972,2592.9,3.01E+07,50.085,5.82E+05,224.49,2.61E+06,952.91,1.11E+07,2647.2,3.08E+07,
020916Xim_F4KO_P3,170,3,TE,16737,264.43,306.52,5.6806,1958.7,3.28E+07,44.939,7.52E+05,412.15,6.90E+06,1049.3,1.76E+07,3038.1,5.08E+07,
020916Xim_F4KO_P3,170,4,TE,13147,207.12,209.74,6.6536,2440.4,3.21E+07,56.007,7.36E+05,207.94,2.73E+06,1017.4,1.34E+07,1910.8,2.51E+07,
020916Xim_F4KO_P3,170,6,TE,16404,164.49,248.47,9.3714,1934.5,3.17E+07,42.479,6.97E+05,153.95,2.53E+06,1050,1.72E+07,2104,3.45E+07,
020916Xim_F4KO_P3,170,7,TE,9929,236.71,175.16,10.321,1469.6,1.46E+07,40.6,4.03E+05,184.98,1.84E+06,1081.8,1.07E+07,2375.3,2.36E+07,
020916Xim_F4KO_P3,170,8,TE,11922,336.04,215.15,11.378,1191.6,1.42E+07,39.047,4.66E+05,180.95,2.16E+06,1055.8,1.26E+07,2333.8,2.78E+07,
020916Xim_F4KO_P3,170,9,TE,8258,339.65,280.95,11.74,1691.3,1.40E+07,51.985,4.29E+05,160.01,1.32E+06,1045,8.63E+06,1841.7,1.52E+07,
020916Xim_F4KO_P3,170,10,TE,11670,272.16,153.77,15.804,2218.4,2.59E+07,44.163,5.15E+05,201.49,2.35E+06,1046,1.22E+07,1895,2.21E+07,
020916Xim_F4KO_P3,170,11,TE,12028,172.72,176.7,18.853,2078.1,2.50E+07,38.9,4.68E+05,207.9,2.50E+06,1013.7,1.22E+07,2288.2,2.75E+07,
020916Xim_F4KO_P3,170,12,TE,13616,155.25,322.7,17.977,2035.6,2.77E+07,49.407,6.73E+05,200.45,2.73E+06,1091,1.49E+07,2044.7,2.78E+07,
020916Xim_F4KO_P3,170,13,TE,8111,325.73,331.71,16.117,1550.1,1.26E+07,76.404,6.20E+05,262.78,2.13E+06,1045.1,8.48E+06,1759.8,1.43E+07,
020916Xim_F4KO_P3,170,14,TE,6576,197.92,348.59,18.51,2027.9,1.33E+07,45.863,3.02E+05,138.44,9.10E+05,913.04,6.00E+06,1974.4,1.30E+07,
020916Xim_F4KO_P3,170,15,TE,8876,262.66,361.61,18.197,1596.2,1.42E+07,36.153,3.21E+05,177.88,1.58E+06,1052,9.34E+06,2461.8,2.19E+07,
020916Xim_F4KO_P3,170,16,TE,11885,333.47,162.26,20.072,1803.9,2.14E+07,42.46,5.05E+05,206.2,2.45E+06,1041.6,1.24E+07,1517.4,1.80E+07,
020916Xim_F4KO_P3,170,17,TE,10546,383.46,269.35,20.856,1967.8,2.08E+07,39.446,4.16E+05,163.9,1.73E+06,1053.7,1.11E+07,1288,1.36E+07,
020916Xim_F4KO_P3,170,18,TE,5696,120.74,264.33,21.28,2460.8,1.40E+07,128.92,7.34E+05,158.94,9.05E+05,1070.1,6.10E+06,1689.9,9.63E+06,
020916Xim_F4KO_P3,170,19,TE,10833,115.39,311.8,25.923,2002.3,2.17E+07,231.16,2.50E+06,142.78,1.55E+06,1050.8,1.14E+07,932.33,1.01E+07,
020916Xim_F4KO_P3,170,20,TE,10629,184.48,140.35,27.087,1949.2,2.07E+07,33.668,3.58E+05,119.24,1.27E+06,1031.3,1.10E+07,1674.9,1.78E+07,
020916Xim_F4KO_P3,170,21,ESC,5530,152.19,258.98,26.324,2419.4,1.34E+07,714.41,3.95E+06,349.54,1.93E+06,982.12,5.43E+06,246.38,1.36E+06,
020916Xim_F4KO_P3,170,22,ESC,5676,125.37,288.66,25.926,2275.5,1.29E+07,681.35,3.87E+06,299.96,1.70E+06,1075.2,6.10E+06,288.78,1.64E+06,
020916Xim_F4KO_P3,170,23,TE,14892,124.82,212.52,27.409,1967.5,2.93E+07,102.09,1.52E+06,172.29,2.57E+06,1032.9,1.54E+07,1196.2,1.78E+07,
020916Xim_F4KO_P3,170,24,TE,12038,389.41,204.08,27.403,1517,1.83E+07,41.075,4.94E+05,110.27,1.33E+06,1038.1,1.25E+07,980.83,1.18E+07,
020916Xim_F4KO_P3,170,25,TE,7186,363.95,341.56,27.663,1558.9,1.12E+07,39.632,2.85E+05,192.22,1.38E+06,957.44,6.88E+06,1459.9,1.05E+07,
020916Xim_F4KO_P3,170,26,TE,7131,321.65,373.27,28.338,1601.5,1.14E+07,32.055,2.29E+05,158.05,1.13E+06,1029.7,7.34E+06,1654.3,1.18E+07,
020916Xim_F4KO_P3,170,27,TE,11948,314.62,119.52,30.92,1650.9,1.97E+07,41.2,4.92E+05,136.94,1.64E+06,1007.2,1.20E+07,1312.7,1.57E+07,
020916Xim_F4KO_P3,170,28,TE,7542,174.82,373.5,30.233,1525.5,1.15E+07,37.783,2.85E+05,119.23,8.99E+05,923.25,6.96E+06,1553.1,1.17E+07,
020916Xim_F4KO_P3,170,29,TE,8048,222.02,398.99,34.879,1450.3,1.17E+07,34.308,2.76E+05,158.68,1.28E+06,1005.3,8.09E+06,1498.3,1.21E+07,
020916Xim_F4KO_P3,170,30,TE,17472,232.83,107.48,37.276,1160.5,2.03E+07,28.262,4.94E+05,144.82,2.53E+06,1093.2,1.91E+07,1190.6,2.08E+07,
020916Xim_F4KO_P3,170,31,TE,6488,86.006,234.64,35.23,2130.1,1.38E+07,158.61,1.03E+06,137.13,8.90E+05,1079,7.00E+06,1265.9,8.21E+06,
020916Xim_F4KO_P3,170,32,ESC,8166,113,294,32,2047.083,,1152.057,,219.652,,1050.788,,301.837,,
020916Xim_F4KO_P3,170,32.2,ESC,8166,112,302,40,1622.813,,1104.13,,166.58,,1038.451,,204.141,,
020916Xim_F4KO_P3,170,33,TE,5851,270.26,399.29,34.801,1883.3,1.10E+07,33.311,1.95E+05,91.153,5.33E+05,985.43,5.77E+06,1071.9,6.27E+06,
020916Xim_F4KO_P3,170,34,ESC,5349,143.48,294.4,35.535,1652.7,8.84E+06,555.81,2.97E+06,764.37,4.09E+06,1015.6,5.43E+06,241.56,1.29E+06,
020916Xim_F4KO_P3,170,35,TE,12608,405.3,311,38.287,1431,1.80E+07,34.713,4.38E+05,118.04,1.49E+06,1073.7,1.35E+07,974.09,1.23E+07,
020916Xim_F4KO_P3,170,36,ESC,5183,138.18,326.53,35.561,1682.3,8.72E+06,1167.7,6.05E+06,496.03,2.57E+06,1024.5,5.31E+06,262.84,1.36E+06,
020916Xim_F4KO_P3,170,37,ESC,8400,108,232,37.369,1925.158,,571.485,,721.767,,1023.569,,427.668,,
020916Xim_F4KO_P3,170,37.2,ESC,8400,130,240,37.369,1836.867,,699.601,,726.49,,1097.843,,259.048,,
020916Xim_F4KO_P3,170,38,ESC,9355,115.42,269.15,37.494,1888.3,1.77E+07,1269.1,1.19E+07,303.38,2.84E+06,1017.5,9.52E+06,243.99,2.28E+06,
020916Xim_F4KO_P3,170,39,ESC,12803,81.193,296.7,43.016,1675.1,2.14E+07,489.76,6.27E+06,113.21,1.45E+06,1139.4,1.46E+07,345.38,4.42E+06,
020916Xim_F4KO_P3,170,40,TE,12442,374.54,137.11,41.098,1128.7,1.40E+07,30.501,3.79E+05,122.17,1.52E+06,1180.4,1.47E+07,1115.1,1.39E+07,
020916Xim_F4KO_P3,170,41,ESC,4361,139.17,209.09,37.681,1917.5,8.36E+06,582.49,2.54E+06,434.41,1.89E+06,877.9,3.83E+06,268.18,1.17E+06,
