Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
010919Xim_WT_DN12,1,TE,I,8989,246.4,236.12,6.4296,2534.7,2.28E+07,80.055,7.20E+05,61.527,5.53E+05,1432.3,1.29E+07,337.06,3.03E+06,
010919Xim_WT_DN12,2,TE,I,6813,313.4,218.84,7.0222,2751.5,1.87E+07,80.166,5.46E+05,53.397,3.64E+05,1391.1,9.48E+06,226.64,1.54E+06,
010919Xim_WT_DN12,3,TE,I,11163,297.37,282.46,8.4304,2577.3,2.88E+07,74.864,8.36E+05,52.341,5.84E+05,1457.3,1.63E+07,120.7,1.35E+06,
010919Xim_WT_DN12,4,TE,I,5951,311.42,194.7,10.136,2901.1,1.73E+07,70.801,4.21E+05,49.571,2.95E+05,1442.1,8.58E+06,231.43,1.38E+06,
010919Xim_WT_DN12,5,TE,I,8555,233.6,209.33,9.1661,2538.9,2.17E+07,69.164,5.92E+05,52.138,4.46E+05,1432.1,1.23E+07,300.42,2.57E+06,
010919Xim_WT_DN12,6,TE,I,16068,207.03,301.87,8.9551,2708,4.35E+07,68.838,1.11E+06,45.447,7.30E+05,1385.4,2.23E+07,100.94,1.62E+06,
010919Xim_WT_DN12,7,TE,I,13625,270.66,328.31,8.9039,2865.5,3.90E+07,70.613,9.62E+05,55.435,7.55E+05,1438.5,1.96E+07,149.84,2.04E+06,
010919Xim_WT_DN12,8,TE,I,9361,352.83,297.22,14.925,1894.4,1.77E+07,61.455,5.75E+05,136.12,1.27E+06,1453.5,1.36E+07,213.59,2.00E+06,
010919Xim_WT_DN12,9,TE,I,6576,165.56,269.91,17.598,3012,1.98E+07,58.796,3.87E+05,46.136,3.03E+05,1355.7,8.92E+06,285.56,1.88E+06,
010919Xim_WT_DN12,10,TE,I,9139,218.03,164.39,18.712,2875.4,2.63E+07,56.416,5.16E+05,48.226,4.41E+05,1370.4,1.25E+07,230.35,2.11E+06,
010919Xim_WT_DN12,11,TE,I,6502,224.15,371.07,17.895,3019.5,1.96E+07,63.934,4.16E+05,43.027,2.80E+05,1408.9,9.16E+06,116.25,7.56E+05,
010919Xim_WT_DN12,12,TE,I,6863,159.51,233.25,19.756,2976.7,2.04E+07,56.964,3.91E+05,44.724,3.07E+05,1350.9,9.27E+06,307.43,2.11E+06,
