Embryo_ID,Cell_ID,Size,Identity,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
020216Xim_JK9,2,7843,TE,244.82,261.48,4.855,1686.5,1.32E+07,2930.6,2.30E+07,423.53,3.32E+06,723.06,5.67E+06,1758.9,1.38E+07,
020216Xim_JK9,3,5372,TE,251.75,311.02,4.2219,2504.8,1.35E+07,2467.9,1.33E+07,539.28,2.90E+06,858.18,4.61E+06,2108.2,1.13E+07,
020216Xim_JK9,5,6066,TE,285.9,247.11,5.0323,2306.7,1.40E+07,3124.5,1.90E+07,300.32,1.82E+06,859.58,5.21E+06,1561.3,9.47E+06,
020216Xim_JK9,6,6852,TE,205.1,298.67,5.9766,2251.8,1.54E+07,2238.5,1.53E+07,259.46,1.78E+06,908.82,6.23E+06,2151.4,1.47E+07,
020216Xim_JK9,8,7379,TE,187.29,260.11,5.9516,2466.3,1.82E+07,3146.8,2.32E+07,215.88,1.59E+06,794.68,5.86E+06,1365.1,1.01E+07,
020216Xim_JK9,9,8416,TE,305.56,292.19,5.8063,1760.9,1.48E+07,2448.6,2.06E+07,396.16,3.33E+06,838.69,7.06E+06,1557.5,1.31E+07,
020216Xim_JK9,10,4695,TE,273.65,331.67,6.3231,2810.8,1.32E+07,2685,1.26E+07,189.16,8.88E+05,849.89,3.99E+06,1151.3,5.41E+06,
020216Xim_JK9,11,5886,TE,213.62,331.37,6.0917,2446.9,1.44E+07,2983.6,1.76E+07,223.79,1.32E+06,850.39,5.01E+06,1385.1,8.15E+06,
020216Xim_JK9,12,8903,TE,266.88,213.99,7.7884,1925.2,1.71E+07,2796.1,2.49E+07,256.25,2.28E+06,853.06,7.59E+06,1503,1.34E+07,
020216Xim_JK9,13,7482,TE,329.71,247.83,7.4392,1969.4,1.47E+07,2586,1.93E+07,310.62,2.32E+06,884.28,6.62E+06,1523.3,1.14E+07,
020216Xim_JK9,14,9516,TE,166.01,301.39,6.6818,1847.9,1.76E+07,2600.9,2.48E+07,293.82,2.80E+06,835.93,7.95E+06,1419.9,1.35E+07,
020216Xim_JK9,15,6091,TE,205.49,226.92,9.0655,2096.7,1.28E+07,3250.8,1.98E+07,259.6,1.58E+06,858.5,5.23E+06,1926.5,1.17E+07,
020216Xim_JK9,16,6102,TE,352.98,316.72,11.263,2148.1,1.31E+07,2671.2,1.63E+07,466.98,2.85E+06,832.64,5.08E+06,1267.7,7.74E+06,
020216Xim_JK9,17,5197,TE,320.39,320.23,11.518,2447.6,1.27E+07,1837,9.55E+06,329.54,1.71E+06,818.82,4.26E+06,1125.8,5.85E+06,
020216Xim_JK9,18,5490,TE,242.77,352.79,10.888,2219.4,1.22E+07,2888.1,1.59E+07,226.56,1.24E+06,786.49,4.32E+06,1243.1,6.82E+06,
020216Xim_JK9,19,5961,TE,230.71,198.17,12.456,2170.8,1.29E+07,3030.1,1.81E+07,194.44,1.16E+06,740.04,4.41E+06,1589.3,9.47E+06,
020216Xim_JK9,20,10976,TE,158.78,347.98,14.956,2416.2,2.65E+07,1390.5,1.53E+07,129.51,1.42E+06,714.74,7.85E+06,481.08,5.28E+06,
020216Xim_JK9,21,6036,TE,316.68,350.32,12.343,2280.1,1.38E+07,1788.1,1.08E+07,159.39,9.62E+05,809.37,4.89E+06,829.36,5.01E+06,
020216Xim_JK9,22,9481,TE,359.87,229.59,12.991,1653.7,1.57E+07,2118.6,2.01E+07,404.23,3.83E+06,767.51,7.28E+06,927.82,8.80E+06,
020216Xim_JK9,23,8122,TE,124.81,263.16,15.214,1973.9,1.60E+07,2322.8,1.89E+07,282.34,2.29E+06,816.01,6.63E+06,1440.2,1.17E+07,
020216Xim_JK9,24,6301,TE,369.08,282,13.868,2198.4,1.39E+07,2230.4,1.41E+07,376.54,2.37E+06,823.65,5.19E+06,965.98,6.09E+06,
020216Xim_JK9,25,10631,ICM,158.7,299.15,15.529,1790,1.90E+07,266.25,2.83E+06,893.5,9.50E+06,828.27,8.81E+06,263.73,2.80E+06,
020216Xim_JK9,26,12209,TE,147.91,208.24,16.093,2136.7,2.61E+07,2316.9,2.83E+07,201.74,2.46E+06,848.62,1.04E+07,1156.8,1.41E+07,
020216Xim_JK9,27,4841,ICM,154.74,241.27,16.679,1545.6,7.48E+06,75.624,3.66E+05,1108.5,5.37E+06,866.61,4.20E+06,179.82,8.71E+05,
020216Xim_JK9,28,6116,TE,275.47,364.67,15.436,1825.3,1.12E+07,2717.3,1.66E+07,1133.9,6.93E+06,801.54,4.90E+06,1160.2,7.10E+06,
020216Xim_JK9,29,6655,TE,328.67,198.95,17.369,2051.5,1.37E+07,2721.7,1.81E+07,244.64,1.63E+06,835.23,5.56E+06,1454.1,9.68E+06,
020216Xim_JK9,30,11397,TE,200.18,359.13,19.632,2171.4,2.47E+07,2250.9,2.57E+07,179.83,2.05E+06,824.32,9.39E+06,1385.8,1.58E+07,
020216Xim_JK9,31,9371,TE,193.43,189.32,19.289,2093.2,1.96E+07,2722.3,2.55E+07,189.85,1.78E+06,896.13,8.40E+06,1579.7,1.48E+07,
020216Xim_JK9,32,9834,ICM,196.04,308.08,18.97,1906.3,1.87E+07,142.42,1.40E+06,147.56,1.45E+06,833.34,8.20E+06,2745.8,2.70E+07,
