Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
040717Xim_F4KO_AE1,2,TE,I,6697,249.07,230.16,4.2443,3105.5,2.08E+07,64.538,4.32E+05,329.6,2.21E+06,879.86,5.89E+06,961.02,6.44E+06,
040717Xim_F4KO_AE1,3,TE,I,7512,245.06,285.56,4.3818,2580.1,1.94E+07,68.519,5.15E+05,309.98,2.33E+06,829.47,6.23E+06,1044.2,7.84E+06,
040717Xim_F4KO_AE1,4,TE,I,17294,318.15,235.93,7.0039,2433.1,4.21E+07,51.682,8.94E+05,100.69,1.74E+06,861.66,1.49E+07,564.82,9.77E+06,
040717Xim_F4KO_AE1,5,TE,I,9213,207.82,271.8,6.5452,2434.9,2.24E+07,80.228,7.39E+05,87.509,8.06E+05,829.48,7.64E+06,658.03,6.06E+06,
040717Xim_F4KO_AE1,7,TE,I,7918,278.25,195.05,7.7996,2718.2,2.15E+07,61.405,4.86E+05,101.68,8.05E+05,869.05,6.88E+06,627.35,4.97E+06,
040717Xim_F4KO_AE1,8,TE,I,13216,319.01,305.09,8.0017,2542.8,3.36E+07,51.504,6.81E+05,82.729,1.09E+06,835.55,1.10E+07,421.64,5.57E+06,
040717Xim_F4KO_AE1,9,TE,I,7501,221.64,209.38,9.6141,2706.2,2.03E+07,55.019,4.13E+05,67.199,5.04E+05,836.12,6.27E+06,553.69,4.15E+06,
040717Xim_F4KO_AE1,10,TE,M,10721,264.52,331.97,11.635,2633.4,2.82E+07,48.196,5.17E+05,65.267,7.00E+05,812.88,8.71E+06,288.46,3.09E+06,
040717Xim_F4KO_AE1,11,TE,I,17250,160.45,294.21,16.17,2506.3,4.32E+07,40.556,7.00E+05,76.391,1.32E+06,871.03,1.50E+07,217.77,3.76E+06,
040717Xim_F4KO_AE1,12,TE,I,13455,186.99,191.11,16.982,2481.6,3.34E+07,76.566,1.03E+06,133.13,1.79E+06,869.45,1.17E+07,365.33,4.92E+06,
040717Xim_F4KO_AE1,13,TE,I,12013,195.88,329.23,17.316,2739.9,3.29E+07,52.187,6.27E+05,284.68,3.42E+06,919.49,1.10E+07,471.77,5.67E+06,
040717Xim_F4KO_AE1,14,TE,I,6532,304.89,166.18,17.438,2910.4,1.90E+07,53.243,3.48E+05,109.89,7.18E+05,775.22,5.06E+06,556.22,3.63E+06,
040717Xim_F4KO_AE1,15,TE,I,9383,171.8,226.87,17.467,2286.5,2.15E+07,66.047,6.20E+05,124.32,1.17E+06,769.05,7.22E+06,593.05,5.56E+06,
040717Xim_F4KO_AE1,16,TE,I,7537,222.53,166.93,19.753,2515.2,1.90E+07,49.232,3.71E+05,124.97,9.42E+05,788.76,5.94E+06,530.12,4.00E+06,
040717Xim_F4KO_AE1,17,TE,I,9045,303.47,357.75,19.738,2395.1,2.17E+07,39.459,3.57E+05,75.943,6.87E+05,776.43,7.02E+06,323.35,2.92E+06,
040717Xim_F4KO_AE1,18,TE,I,6693,268.68,154.93,19.533,2810.6,1.88E+07,48.797,3.27E+05,105.17,7.04E+05,803.6,5.38E+06,531.34,3.56E+06,
040717Xim_F4KO_AE1,19,TE,I,13896,371.42,227.34,22.466,2276,3.16E+07,45.127,6.27E+05,49.83,6.92E+05,787.03,1.09E+07,350.85,4.88E+06,
040717Xim_F4KO_AE1,21,TE,I,7832,125.22,251.8,25.588,2651.2,2.08E+07,58.308,4.57E+05,151.38,1.19E+06,900.37,7.05E+06,506.78,3.97E+06,
040717Xim_F4KO_AE1,22,TE,I,7932,379.99,288.37,26.425,1919.8,1.52E+07,40.301,3.20E+05,87.419,6.93E+05,769.05,6.10E+06,429.52,3.41E+06,
040717Xim_F4KO_AE1,23,TE,I,13903,175.7,346.45,29.39,2279.6,3.17E+07,44.316,6.16E+05,168.88,2.35E+06,882.56,1.23E+07,312.67,4.35E+06,
040717Xim_F4KO_AE1,24,TE,I,7641,260.01,138.3,30.617,2333.5,1.78E+07,39.353,3.01E+05,92.407,7.06E+05,977.31,7.47E+06,512.52,3.92E+06,
040717Xim_F4KO_AE1,25,TE,I,12885,334.89,157.88,30.775,2366.1,3.05E+07,36.461,4.70E+05,49.714,6.41E+05,881.6,1.14E+07,408.16,5.26E+06,
040717Xim_F4KO_AE1,26,TE,I,10981,235.71,374.65,31.444,1906.6,2.09E+07,38.554,4.23E+05,73.193,8.04E+05,861.51,9.46E+06,291.76,3.20E+06,
040717Xim_F4KO_AE1,27,TE,I,7747,136.77,211.75,29.853,1872.4,1.45E+07,135.58,1.05E+06,184.54,1.43E+06,925.1,7.17E+06,423.23,3.28E+06,
