Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
112718Xim_F4_DC6,1,TE,I,12638,257.58,180.25,9.51,2972.2,3.76E+07,21.779,2.75E+05,78.278,9.89E+05,1118.7,1.41E+07,679.35,8.59E+06,
112718Xim_F4_DC6,1.2,TE,I,12638,249,172,14,2978.637,,21.985,,91.499,,1183.606,,796.13,,
112718Xim_F4_DC6,2,TE,I,10933,153.15,204.08,6.7327,2405.2,2.63E+07,24.087,2.63E+05,325.15,3.55E+06,1205.3,1.32E+07,544.73,5.96E+06,
112718Xim_F4_DC6,3,TE,I,8021,239.95,271.82,8.6106,2576.5,2.07E+07,22.792,1.83E+05,148.81,1.19E+06,1217.4,9.76E+06,761.56,6.11E+06,
112718Xim_F4_DC6,4,TE,I,5468,277.37,270.72,8.5499,3238.8,1.77E+07,20.743,1.13E+05,142.58,7.80E+05,1225.4,6.70E+06,889.9,4.87E+06,
112718Xim_F4_DC6,5,TE,I,8570,161.34,282.05,9.5781,2612.9,2.24E+07,23.179,1.99E+05,122.69,1.05E+06,1222.1,1.05E+07,604.18,5.18E+06,
112718Xim_F4_DC6,8,ICM,I,15030,144.5,217.23,15.754,2578.7,3.88E+07,22.759,3.42E+05,1701.1,2.56E+07,1150.8,1.73E+07,144.15,2.17E+06,
112718Xim_F4_DC6,8.2,ICM,I,15030,144,212,18,2529.611,,22.525,,1437.388,,1147.782,,118.156,,
112718Xim_F4_DC6,9,ICM,I,10906,191.04,207.14,14.653,2733.6,2.98E+07,22.046,2.40E+05,1467.4,1.60E+07,1232.2,1.34E+07,144.13,1.57E+06,
112718Xim_F4_DC6,10,ICM,I,7787,170.81,242.35,11.569,2806.6,2.19E+07,22.999,1.79E+05,1551.9,1.21E+07,1279.3,9.96E+06,150.85,1.17E+06,
112718Xim_F4_DC6,11,TE,I,10668,311.88,266.56,14.3,3348.4,3.57E+07,20.979,2.24E+05,343.7,3.67E+06,1246.9,1.33E+07,489.29,5.22E+06,
112718Xim_F4_DC6,12,TE,I,6691,266.64,306.7,11.939,3167.1,2.12E+07,22.133,1.48E+05,69.906,4.68E+05,1174.7,7.86E+06,1036.3,6.93E+06,
112718Xim_F4_DC6,13,TE,I,10955,270.46,228.56,13.421,3095.5,3.39E+07,20.14,2.21E+05,45.094,4.94E+05,1214.4,1.33E+07,207.36,2.27E+06,
112718Xim_F4_DC6,14,TE,I,29130,228.23,226.9,21.263,2398.7,6.99E+07,19.482,5.68E+05,604.56,1.76E+07,1206.8,3.52E+07,177.37,5.17E+06,
112718Xim_F4_DC6,14.2,ICM,I,29130,229,222,23,2434.694,,17.318,,1148.2,,1234.388,,103.383,,
112718Xim_F4_DC6,14.3,ICM,I,29130,220,234,30,1814.942,,16.76,,795.292,,1179.74,,77.919,,
112718Xim_F4_DC6,15,TE,I,6452,116.03,257.32,12.789,2636.7,1.70E+07,21.877,1.41E+05,152.54,9.84E+05,1162,7.50E+06,864.84,5.58E+06,
112718Xim_F4_DC6,16,ICM,I,14048,199.54,260.04,17.215,2837,3.99E+07,21.26,2.99E+05,1242.8,1.75E+07,1218.2,1.71E+07,138.63,1.95E+06,
112718Xim_F4_DC6,16.2,ICM,I,14048,210,260,22,2442.697,,20.632,,1175.847,,1212.517,,126.024,,
112718Xim_F4_DC6,17,TE,I,9101,316.88,203.26,14.733,3093.9,2.82E+07,20.355,1.85E+05,46.606,4.24E+05,1213.4,1.10E+07,261.37,2.38E+06,
112718Xim_F4_DC6,18,TE,I,12060,207.32,303.03,15.166,2697.1,3.25E+07,21.947,2.65E+05,70.976,8.56E+05,1120.7,1.35E+07,240.8,2.90E+06,
112718Xim_F4_DC6,19,TE,I,5556,296.97,325.53,14.72,3268.8,1.82E+07,22.024,1.22E+05,135.39,7.52E+05,1162.5,6.46E+06,684.98,3.81E+06,
112718Xim_F4_DC6,21,TE,I,5769,342.84,242.36,16.534,3242.5,1.87E+07,20.796,1.20E+05,67.911,3.92E+05,1234,7.12E+06,849.59,4.90E+06,
112718Xim_F4_DC6,22,ICM,I,5831,350.84,281.9,16.808,3245.7,1.89E+07,21.299,1.24E+05,308.93,1.80E+06,1198.1,6.99E+06,759.23,4.43E+06,
112718Xim_F4_DC6,23,TE,I,5615,335.76,165.91,18.36,3004.5,1.69E+07,20.277,1.14E+05,36.172,2.03E+05,1304.3,7.32E+06,267.7,1.50E+06,
112718Xim_F4_DC6,24,TE,I,11305,366.13,188.08,19.579,3030.4,3.43E+07,19.752,2.23E+05,35.275,3.99E+05,1227.8,1.39E+07,236.6,2.67E+06,
112718Xim_F4_DC6,25,TE,I,7521,384.69,245.52,21.033,2783,2.09E+07,19.653,1.48E+05,43.427,3.27E+05,1296.9,9.75E+06,524.39,3.94E+06,
112718Xim_F4_DC6,26,ICM,I,6360,137.89,255.5,19.347,2139,1.36E+07,26.07,1.66E+05,1192.7,7.59E+06,1170,7.44E+06,121.55,7.73E+05,
112718Xim_F4_DC6,26.2,ICM,I,6360,116,234,17,2324.616,,22.744,,1487.269,,1213.365,,324.878,,
112718Xim_F4_DC6,27,TE,I,10652,255.29,320.82,21.552,2994.9,3.19E+07,20.607,2.20E+05,92.626,9.87E+05,1200,1.28E+07,631.41,6.73E+06,
112718Xim_F4_DC6,28,TE,I,6364,212.27,169.18,20.949,2652.6,1.69E+07,19.617,1.25E+05,63.083,4.01E+05,1152.2,7.33E+06,478.11,3.04E+06,
