Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
102918Xim_F4_CV2,3,TE,I,12713,255.93,212.9,6.4079,2406.4,3.06E+07,57.715,7.34E+05,326.84,4.16E+06,1275.1,1.62E+07,25.696,3.27E+05,
102918Xim_F4_CV2,4,TE,I,10642,318.63,243.58,6.4434,2561,2.73E+07,175.61,1.87E+06,186.07,1.98E+06,1288.9,1.37E+07,27.679,2.95E+05,
102918Xim_F4_CV2,5,TE,I,8470,270.16,274.52,6.6786,2076.9,1.76E+07,72.97,6.18E+05,155.2,1.31E+06,1312.6,1.11E+07,27.858,2.36E+05,
102918Xim_F4_CV2,6,TE,I,14674,214.73,267.92,8.217,2093.2,3.07E+07,69.667,1.02E+06,497.1,7.29E+06,1313,1.93E+07,24.624,3.61E+05,
102918Xim_F4_CV2,7,TE,I,10341,293.28,321.8,9.8627,1580.7,1.63E+07,59.507,6.15E+05,89.906,9.30E+05,1329.6,1.37E+07,23.972,2.48E+05,
102918Xim_F4_CV2,8,TE,I,13798,240.29,338.42,13.053,1537.4,2.12E+07,148.39,2.05E+06,99.354,1.37E+06,1320.7,1.82E+07,22.131,3.05E+05,
102918Xim_F4_CV2,9,TE,I,13377,227.23,162.48,14.807,2347,3.14E+07,54.03,7.23E+05,46.471,6.22E+05,1244.8,1.67E+07,24.25,3.24E+05,
102918Xim_F4_CV2,10,TE,I,16437,182.08,199.43,14.57,2083.7,3.43E+07,56.443,9.28E+05,81.572,1.34E+06,1248.9,2.05E+07,25.243,4.15E+05,
102918Xim_F4_CV2,10.2,TE,I,16437,186,198,18,2055.262,,52.806,,94.361,,1254.225,,24.668,,
102918Xim_F4_CV2,11,TE,I,8766,389.75,304.05,14.97,2758.6,2.42E+07,44.02,3.86E+05,51.319,4.50E+05,1266.1,1.11E+07,21.422,1.88E+05,
102918Xim_F4_CV2,12,TE,I,12868,289.69,164.09,15.157,2235.2,2.88E+07,64.057,8.24E+05,117.27,1.51E+06,1318.7,1.70E+07,23.947,3.08E+05,
102918Xim_F4_CV2,13,TE,I,11811,369.01,212.69,15.134,1206.8,1.43E+07,45.788,5.41E+05,34.187,4.04E+05,1259.3,1.49E+07,21.596,2.55E+05,
102918Xim_F4_CV2,14,TE,I,9444,341.82,324.51,14.911,1742,1.65E+07,55.707,5.26E+05,288.74,2.73E+06,1219.4,1.15E+07,22.713,2.15E+05,
102918Xim_F4_CV2,15,TE,I,12748,144.75,254.27,18.054,1897.6,2.42E+07,50.305,6.41E+05,88.554,1.13E+06,1256.4,1.60E+07,22.249,2.84E+05,
102918Xim_F4_CV2,16,TE,I,10457,127.62,197.27,19.045,2365.9,2.47E+07,107.34,1.12E+06,204.9,2.14E+06,1402.5,1.47E+07,27.459,2.87E+05,
102918Xim_F4_CV2,17,TE,I,13113,339.2,166.55,21.85,1720.7,2.26E+07,94.078,1.23E+06,150.09,1.97E+06,1252.8,1.64E+07,22.751,2.98E+05,
102918Xim_F4_CV2,18,TE,I,10989,158.64,309.12,21.259,1881.6,2.07E+07,57.691,6.34E+05,207.57,2.28E+06,1227.3,1.35E+07,24.263,2.67E+05,
102918Xim_F4_CV2,20,TE,I,17590,298.48,376.93,23.711,1515.7,2.67E+07,38.285,6.73E+05,34.943,6.15E+05,1300.8,2.29E+07,20.575,3.62E+05,
102918Xim_F4_CV2,20.2,TE,I,17590,312,379,25,1769.027,,35.208,,37.567,,1315.591,,20.571,,
102918Xim_F4_CV2,21,TE,I,25683,189.82,367.44,25.993,2242.3,5.76E+07,94.76,2.43E+06,64.72,1.66E+06,1250.8,3.21E+07,21.292,5.47E+05,
102918Xim_F4_CV2,21.2,TE,I,25683,200,376,25,2698.315,,41.101,,83.094,,1213.603,,21.388,,
102918Xim_F4_CV2,22,TE,I,7588,253.52,127.37,25.9,1930,1.46E+07,43.174,3.28E+05,87.894,6.67E+05,1235.6,9.38E+06,22.126,1.68E+05,
102918Xim_F4_CV2,23,TE,I,6517,427.82,215.38,28.146,1838.2,1.20E+07,35.089,2.29E+05,30.197,1.97E+05,1288.5,8.40E+06,19.68,1.28E+05,
102918Xim_F4_CV2,24,TE,I,13620,161.46,140.9,31.117,1980.3,2.70E+07,43.859,5.97E+05,325.33,4.43E+06,1306.9,1.78E+07,22.492,3.06E+05,
102918Xim_F4_CV2,25,ICM,I,10270,146.86,176.81,29.348,1543.7,1.59E+07,375.55,3.86E+06,59.134,6.07E+05,1238.2,1.27E+07,22.642,2.33E+05,
102918Xim_F4_CV2,26,ICM,I,6026,158.67,366.4,28.771,2013.1,1.21E+07,455.97,2.75E+06,46.386,2.80E+05,1285.6,7.75E+06,21.254,1.28E+05,
102918Xim_F4_CV2,27,TE,I,5405,387.81,356.51,30.625,2137.6,1.16E+07,60.622,3.28E+05,111.55,6.03E+05,1294.9,7.00E+06,19.445,1.05E+05,
102918Xim_F4_CV2,28,TE,I,10858,317.51,123.86,33.248,1070.4,1.16E+07,39.966,4.34E+05,34.896,3.79E+05,1403.2,1.52E+07,21.628,2.35E+05,
102918Xim_F4_CV2,29,ICM,I,774,166.23,184.99,27.76,1245.2,9.64E+05,395.85,3.06E+05,57.745,44695,1149.1,8.89E+05,21.574,16698,
102918Xim_F4_CV2,30,TE,I,13029,109.98,266.9,33.896,1733.5,2.26E+07,36.255,4.72E+05,161.41,2.10E+06,1447.4,1.89E+07,19.991,2.60E+05,
102918Xim_F4_CV2,31,TE,I,10375,112.24,333.41,33.39,1851.7,1.92E+07,62.386,6.47E+05,123.24,1.28E+06,1360.8,1.41E+07,21.226,2.20E+05,
102918Xim_F4_CV2,32,TE,I,17112,206.53,115.95,35.725,1386.7,2.37E+07,32.844,5.62E+05,68.137,1.17E+06,1268.9,2.17E+07,19.568,3.35E+05,
102918Xim_F4_CV2,33,ICM,I,5110,132.99,210.23,31.917,1088.4,5.56E+06,188.05,9.61E+05,30.559,1.56E+05,1133.6,5.79E+06,20.232,1.03E+05,
