Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
021418Xim_WT_AW2,1,TE,I,7803,228.03,271.3,5.4393,2891.8,2.26E+07,2042.6,1.59E+07,112.64,8.79E+05,514.49,4.01E+06,54,4.21E+05,
021418Xim_WT_AW2,2,TE,I,9936,177.36,214.96,8.8445,3235.2,3.21E+07,1202.4,1.19E+07,53.492,5.32E+05,535.68,5.32E+06,51.837,5.15E+05,
021418Xim_WT_AW2,3,TE,I,10191,140.74,222.32,8.6314,3258.6,3.32E+07,1326.6,1.35E+07,61.89,6.31E+05,577.27,5.88E+06,63.243,6.45E+05,
021418Xim_WT_AW2,4,TE,I,12838,252.28,315.68,9.7477,2656.9,3.41E+07,2428,3.12E+07,119.82,1.54E+06,542.72,6.97E+06,51.368,6.59E+05,
021418Xim_WT_AW2,5,TE,I,9379,323.88,271.32,9.7684,2077.5,1.95E+07,1760,1.65E+07,84.614,7.94E+05,521.87,4.89E+06,47.265,4.43E+05,
021418Xim_WT_AW2,6,ICM,I,10058,167.06,249.41,12.426,3094.5,3.11E+07,1283.3,1.29E+07,490.56,4.93E+06,532.75,5.36E+06,330.92,3.33E+06,
021418Xim_WT_AW2,7,TE,I,15260,244.63,189.97,13.259,2804.7,4.28E+07,1076.3,1.64E+07,52.756,8.05E+05,566.95,8.65E+06,38.951,5.94E+05,
021418Xim_WT_AW2,10,ICM,I,10898,197.7,285.88,16.52,2847.7,3.10E+07,2569.6,2.80E+07,188.32,2.05E+06,551.25,6.01E+06,182.29,1.99E+06,
021418Xim_WT_AW2,11,TE,I,9407,152.2,318.76,16.43,2481.2,2.33E+07,1685.2,1.59E+07,58.842,5.54E+05,545.06,5.13E+06,55.768,5.25E+05,
021418Xim_WT_AW2,12,TE,I,13841,360.05,205.8,18.027,2488.4,3.44E+07,736.77,1.02E+07,32.982,4.57E+05,524.35,7.26E+06,36.828,5.10E+05,
021418Xim_WT_AW2,13,ICM,I,10067,179.56,200.95,20.959,2710.8,2.73E+07,1595.6,1.61E+07,373.44,3.76E+06,508.59,5.12E+06,113.11,1.14E+06,
021418Xim_WT_AW2,14,ICM,I,10361,149.97,220.78,19.551,3168.9,3.28E+07,1277,1.32E+07,459.45,4.76E+06,530.37,5.50E+06,317.44,3.29E+06,
021418Xim_WT_AW2,15,TE,I,7977,207.93,350.64,19.721,2328.5,1.86E+07,1449.2,1.16E+07,38.338,3.06E+05,552.46,4.41E+06,41.955,3.35E+05,
021418Xim_WT_AW2,16,TE,I,13823,282.89,333.56,24.294,1528.2,2.11E+07,741.21,1.02E+07,92.141,1.27E+06,533.39,7.37E+06,34.725,4.80E+05,
021418Xim_WT_AW2,17,ICM,I,6510,114.9,231.26,24.896,1943,1.26E+07,1370.4,8.92E+06,191.38,1.25E+06,560.42,3.65E+06,133.89,8.72E+05,
021418Xim_WT_AW2,18,ICM,I,9133,114.5,265.11,25.047,2052.6,1.87E+07,1534.1,1.40E+07,330.53,3.02E+06,561.86,5.13E+06,241.92,2.21E+06,
021418Xim_WT_AW2,19,ICM,I,6386,173.48,309.43,24.639,2100.8,1.34E+07,1617.4,1.03E+07,430.54,2.75E+06,513.34,3.28E+06,246.57,1.57E+06,
021418Xim_WT_AW2,20,TE,I,13117,179.99,156.96,27.52,2457,3.22E+07,986.67,1.29E+07,35.391,4.64E+05,525.43,6.89E+06,34.922,4.58E+05,
021418Xim_WT_AW2,21,ICM,I,8058,155.99,269.69,25.271,1476.1,1.19E+07,1721.5,1.39E+07,97.491,7.86E+05,502.34,4.05E+06,142.31,1.15E+06,
021418Xim_WT_AW2,22,TE,I,13509,362.39,280.13,29.702,1673.9,2.26E+07,1267.4,1.71E+07,52.132,7.04E+05,534.86,7.23E+06,36.344,4.91E+05,
021418Xim_WT_AW2,23,ICM,I,15580,127.86,311.66,28.416,2043.6,3.18E+07,495.29,7.72E+06,461.55,7.19E+06,542.34,8.45E+06,296.51,4.62E+06,
021418Xim_WT_AW2,24,ICM,I,10278,128.63,197.56,29.191,2068.8,2.13E+07,1151.4,1.18E+07,269.73,2.77E+06,533.49,5.48E+06,192.87,1.98E+06,
021418Xim_WT_AW2,25,TE,I,10527,189.64,339.68,32.871,1620.3,1.71E+07,1073.4,1.13E+07,75.292,7.93E+05,555.72,5.85E+06,34.384,3.62E+05,
021418Xim_WT_AW2,26,TE,I,12587,107.44,177.82,36.482,2173.1,2.74E+07,812.91,1.02E+07,49.579,6.24E+05,521.1,6.56E+06,36.397,4.58E+05,
021418Xim_WT_AW2,27,TE,I,12071,157.35,362.99,36.785,1838,2.22E+07,694.81,8.39E+06,47.934,5.79E+05,555.1,6.70E+06,32.665,3.94E+05,
021418Xim_WT_AW2,28,TE,I,12789,285.61,134.3,37.256,1800.4,2.30E+07,677.89,8.67E+06,26.229,3.35E+05,533.04,6.82E+06,30.067,3.85E+05,
021418Xim_WT_AW2,29,ICM,I,8484,166.7,206.13,34.859,1545.5,1.31E+07,1152.4,9.78E+06,189.95,1.61E+06,487.85,4.14E+06,84.898,7.20E+05,
021418Xim_WT_AW2,30,ICM,I,11564,152.64,293.71,37.24,1201.1,1.39E+07,910.2,1.05E+07,271.91,3.14E+06,502.76,5.81E+06,166.42,1.92E+06,
021418Xim_WT_AW2,31,ICM,I,4898,156.86,333.7,35.418,1704,8.35E+06,1304.7,6.39E+06,446.97,2.19E+06,516.38,2.53E+06,202.77,9.93E+05,
021418Xim_WT_AW2,32,ICM,I,8564,113.04,234.12,36.105,1575.8,1.35E+07,949.86,8.13E+06,169.71,1.45E+06,502.83,4.31E+06,119.29,1.02E+06,
021418Xim_WT_AW2,33,TE,I,11049,89.233,316.59,39.625,1478.1,1.63E+07,752.98,8.32E+06,31.071,3.43E+05,555.01,6.13E+06,32.683,3.61E+05,
