Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
020916Xim_F4KO_P9,111,1,TE,3869,277.8,218.43,2.878,1306.8,5.06E+06,2625,1.02E+07,214.01,8.28E+05,754.59,2.92E+06,2730.8,1.06E+07,
020916Xim_F4KO_P9,111,2,TE,4195,328.77,210.67,4.8818,2974.5,1.25E+07,2377.3,9.97E+06,141.12,5.92E+05,823.87,3.46E+06,1112.8,4.67E+06,
020916Xim_F4KO_P9,111,3,TE,7299,363.26,228.32,3.8998,1575.6,1.15E+07,971.15,7.09E+06,134.67,9.83E+05,858.59,6.27E+06,627.37,4.58E+06,
020916Xim_F4KO_P9,111,4,TE,15785,220.29,290.54,5.989,1707.2,2.69E+07,2506.6,3.96E+07,201.64,3.18E+06,911.94,1.44E+07,2574.5,4.06E+07,
020916Xim_F4KO_P9,111,5,TE,9116,339.42,292.68,3.4272,2022.6,1.84E+07,3015.4,2.75E+07,418.94,3.82E+06,843.77,7.69E+06,1960,1.79E+07,
020916Xim_F4KO_P9,111,6,TE,5801,297.29,312.28,3.3784,2219.7,1.29E+07,3006,1.74E+07,207.48,1.20E+06,831.55,4.82E+06,2392.3,1.39E+07,
020916Xim_F4KO_P9,111,8,TE,21995,201,230,6,2382.486,,2891.794,,208.067,,788.651,,2206.819,,
020916Xim_F4KO_P9,111,8.2,PRE,21995,212,217,13,1931.658,,395.753,,203.053,,833.377,,3511.858,,
020916Xim_F4KO_P9,111,9,TE,8993,339.47,181.17,8.3026,1259.7,1.13E+07,1548.5,1.39E+07,142.97,1.29E+06,805.43,7.24E+06,819.95,7.37E+06,
020916Xim_F4KO_P9,111,10,TE,4886,284.16,191.5,6.9222,2667.4,1.30E+07,2150.7,1.05E+07,140.62,6.87E+05,833.27,4.07E+06,1095.3,5.35E+06,
020916Xim_F4KO_P9,111,11,TE,7337,219.6,191.9,7.0857,1992.9,1.46E+07,2734,2.01E+07,199.4,1.46E+06,888.33,6.52E+06,2544.9,1.87E+07,
020916Xim_F4KO_P9,111,12,TE,6218,375.71,191.31,10.37,2169.9,1.35E+07,2380.3,1.48E+07,154.72,9.62E+05,778.36,4.84E+06,1291.1,8.03E+06,
020916Xim_F4KO_P9,111,13,TE,10338,373.88,319.81,10.268,1571.9,1.63E+07,1964.4,2.03E+07,140.95,1.46E+06,817.12,8.45E+06,894.33,9.25E+06,
020916Xim_F4KO_P9,111,14,TE,11129,280.87,353.04,10.715,1957.8,2.18E+07,2027.8,2.26E+07,236.99,2.64E+06,809.15,9.01E+06,1892.6,2.11E+07,
020916Xim_F4KO_P9,111,15,TE,9301,287.97,158.24,13.445,1290.9,1.20E+07,1448.3,1.35E+07,128.81,1.20E+06,802.83,7.47E+06,926.51,8.62E+06,
020916Xim_F4KO_P9,111,16,TE,12527,405.65,280.13,13.009,2019.5,2.53E+07,1564.7,1.96E+07,175.6,2.20E+06,848.08,1.06E+07,1319.6,1.65E+07,
020916Xim_F4KO_P9,111,17,TE,10000,165.19,289.32,12.903,1458.6,1.46E+07,1902.5,1.90E+07,190.78,1.91E+06,847.66,8.48E+06,2068.9,2.07E+07,
020916Xim_F4KO_P9,111,18,TE,13089,360.99,154.15,18.841,1769.8,2.32E+07,2290,3.00E+07,170.27,2.23E+06,828.26,1.08E+07,1429.3,1.87E+07,
020916Xim_F4KO_P9,111,19,TE,6941,238.77,164.45,14.037,1666.3,1.16E+07,2416.4,1.68E+07,164.19,1.14E+06,746.4,5.18E+06,1738,1.21E+07,
020916Xim_F4KO_P9,111,20,TE,17402,183.59,173.6,17.281,1454,2.53E+07,2299.2,4.00E+07,278.09,4.84E+06,869.63,1.51E+07,1876.4,3.27E+07,
020916Xim_F4KO_P9,111,22,TE,11457,322.09,134.98,18.57,1959.3,2.24E+07,2212.2,2.53E+07,271.4,3.11E+06,914.22,1.05E+07,1231.7,1.41E+07,
020916Xim_F4KO_P9,111,23,TE,9723,416.49,235.61,17.201,1753.6,1.71E+07,696.84,6.78E+06,98.822,9.61E+05,813.46,7.91E+06,394.54,3.84E+06,
020916Xim_F4KO_P9,111,25,PRE,9486,189.43,272.12,18.639,1380.3,1.31E+07,114.6,1.09E+06,396.07,3.76E+06,809.2,7.68E+06,2105.7,2.00E+07,
020916Xim_F4KO_P9,111,26,PRE,9956,223.96,238.07,20.053,1461.5,1.46E+07,77.667,7.73E+05,150.03,1.49E+06,874.06,8.70E+06,2248.1,2.24E+07,
020916Xim_F4KO_P9,111,27,TE,7405,166.42,323.4,20.406,1464.8,1.08E+07,2554,1.89E+07,204.39,1.51E+06,795.77,5.89E+06,2444,1.81E+07,
020916Xim_F4KO_P9,111,28,PRE,12432,221.86,296.69,21.361,1368.4,1.70E+07,97.546,1.21E+06,207.5,2.58E+06,884.26,1.10E+07,2874.3,3.57E+07,
020916Xim_F4KO_P9,111,29,TE,10358,206.61,343.64,21.862,1609.6,1.67E+07,2063.2,2.14E+07,175.94,1.82E+06,826,8.56E+06,1994.7,2.07E+07,
020916Xim_F4KO_P9,111,30,TE,11367,247.05,367.12,22.385,1716.4,1.95E+07,1817.7,2.07E+07,152.69,1.74E+06,868.09,9.87E+06,1908.3,2.17E+07,
020916Xim_F4KO_P9,111,31,TE,5748,397.98,172.54,21.825,1988.4,1.14E+07,1646.2,9.46E+06,288.78,1.66E+06,1001.1,5.75E+06,869.86,5.00E+06,
020916Xim_F4KO_P9,111,32,EPI,8546,175.12,197.22,22.633,1272.4,1.09E+07,181.03,1.55E+06,1682,1.44E+07,860.26,7.35E+06,377.54,3.23E+06,
020916Xim_F4KO_P9,111,33,TE,12008,377.42,350.8,26.126,1369.9,1.65E+07,1545.5,1.86E+07,144,1.73E+06,927.12,1.11E+07,822.42,9.88E+06,
020916Xim_F4KO_P9,111,34,TE,11691,291.46,378.39,25.281,1430.6,1.67E+07,1747,2.04E+07,159.82,1.87E+06,980.21,1.15E+07,1785.9,2.09E+07,
020916Xim_F4KO_P9,111,36,TE,12062,131,203,28,1106.74,,2410.984,,176.095,,822.84,,1766.752,,
020916Xim_F4KO_P9,111,36.2,TE,12062,124,231,27,1006.339,,2149.871,,154.428,,814.727,,1632.742,,
020916Xim_F4KO_P9,111,37,TE,5212,414.14,203.84,24.62,1818.5,9.48E+06,1702.2,8.87E+06,120.62,6.29E+05,813.31,4.24E+06,952.54,4.96E+06,
020916Xim_F4KO_P9,111,38,PRE,9556,234.67,197.75,26.471,1257.1,1.20E+07,82.125,7.85E+05,131.96,1.26E+06,860.4,8.22E+06,2147.6,2.05E+07,
020916Xim_F4KO_P9,111,41,PRE,10719,257.61,251.45,28.694,1170,1.25E+07,48.031,5.15E+05,101.9,1.09E+06,837.83,8.98E+06,1797.2,1.93E+07,
020916Xim_F4KO_P9,111,42,TE,11001,298.01,121.27,28.389,1801.9,1.98E+07,2014.8,2.22E+07,203.15,2.23E+06,880.84,9.69E+06,1433.2,1.58E+07,
020916Xim_F4KO_P9,111,44,TE,8022,131.4,302.34,29.415,1017.9,8.17E+06,1223.8,9.82E+06,135.71,1.09E+06,888.24,7.13E+06,1657.2,1.33E+07,
020916Xim_F4KO_P9,111,45,TE,11178,347.37,368.11,31.001,1334.9,1.49E+07,1190.8,1.33E+07,126.56,1.41E+06,890.03,9.95E+06,891.85,9.97E+06,
020916Xim_F4KO_P9,111,46,EPI,11549,165.02,297.4,30.773,942.38,1.09E+07,124.04,1.43E+06,715.99,8.27E+06,808.81,9.34E+06,337.7,3.90E+06,
020916Xim_F4KO_P9,111,47,TE,9632,419.07,307.89,29.696,1170.8,1.13E+07,1400.4,1.35E+07,105.62,1.02E+06,929.3,8.95E+06,699.45,6.74E+06,
020916Xim_F4KO_P9,111,48,TE,5655,257.29,134.16,30.264,1366.3,7.73E+06,1597.9,9.04E+06,111.32,6.30E+05,895.3,5.06E+06,1122.7,6.35E+06,
020916Xim_F4KO_P9,111,49,PRE,11195,209.89,207.43,30.207,1083.4,1.21E+07,62.969,7.05E+05,217.7,2.44E+06,804.93,9.01E+06,3273.7,3.66E+07,
020916Xim_F4KO_P9,111,50,EPI,11549,182,262,31,769.871,,47.876,,1411.469,,756.932,,282.266,,
020916Xim_F4KO_P9,111,51,EPI,4629,163.13,227.03,29.565,786.38,3.64E+06,62.482,2.89E+05,793.48,3.67E+06,791.66,3.66E+06,235.46,1.09E+06,
020916Xim_F4KO_P9,111,52,TE,4024,204.9,151.04,31.953,1722.8,6.93E+06,739.83,2.98E+06,86.584,3.48E+05,812.81,3.27E+06,962.1,3.87E+06,
