Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
071618Xim_WT_BZ9,1,TE,I,4845,294.6,187.18,6.5399,3101.3,1.50E+07,87.212,4.23E+05,46.813,2.27E+05,309.64,1.50E+06,41.363,2.00E+05,
071618Xim_WT_BZ9,2,TE,I,9424,209.22,197.11,6.7973,2838.5,2.68E+07,76.744,7.23E+05,407.84,3.84E+06,298.53,2.81E+06,31.51,2.97E+05,
071618Xim_WT_BZ9,3,TE,I,11890,184.02,238.69,6.2383,2697.2,3.21E+07,78.025,9.28E+05,73.515,8.74E+05,348.67,4.15E+06,32.227,3.83E+05,
071618Xim_WT_BZ9,4,TE,I,10698,283.35,287.15,6.8463,3112.2,3.33E+07,121.04,1.29E+06,558.28,5.97E+06,335.99,3.59E+06,33.084,3.54E+05,
071618Xim_WT_BZ9,5,TE,I,10907,258.57,222.16,8.9469,2889.1,3.15E+07,76.597,8.35E+05,62.089,6.77E+05,387.81,4.23E+06,32.377,3.53E+05,
071618Xim_WT_BZ9,6,TE,I,9324,162.98,193.08,9.8953,2748,2.56E+07,56.041,5.23E+05,287.41,2.68E+06,327.12,3.05E+06,27.495,2.56E+05,
071618Xim_WT_BZ9,7,TE,I,10462,303.51,236.98,10.279,2847.4,2.98E+07,73.326,7.67E+05,49.453,5.17E+05,299.55,3.13E+06,37.341,3.91E+05,
071618Xim_WT_BZ9,7.2,TE,I,10462,313,237,10,3040.042,,79.172,,50.996,,287.822,,38.51,,
071618Xim_WT_BZ9,8,TE,I,9104,201.59,255.26,12.579,2788.7,2.54E+07,61.377,5.59E+05,657.32,5.98E+06,316.83,2.88E+06,27.8,2.53E+05,
071618Xim_WT_BZ9,9,TE,I,13008,212.45,303.69,11.101,2438.3,3.17E+07,58.124,7.56E+05,43.481,5.66E+05,333.22,4.33E+06,28.466,3.70E+05,
071618Xim_WT_BZ9,10,TE,I,6943,276.46,178.72,14.724,1944.5,1.35E+07,63.074,4.38E+05,74.768,5.19E+05,359.65,2.50E+06,30.495,2.12E+05,
071618Xim_WT_BZ9,11,TE,I,5903,333.55,213.44,16.618,3260.9,1.92E+07,101.55,5.99E+05,42.413,2.50E+05,398.77,2.35E+06,41.586,2.45E+05,
071618Xim_WT_BZ9,12,TE,I,4407,245.01,353.64,14.929,3203.7,1.41E+07,59.477,2.62E+05,343.36,1.51E+06,314.72,1.39E+06,29.058,1.28E+05,
071618Xim_WT_BZ9,13,TE,I,9104,178.75,194.41,17.318,2416,2.20E+07,55.086,5.02E+05,464.49,4.23E+06,338.93,3.09E+06,27.394,2.49E+05,
071618Xim_WT_BZ9,14,TE,I,4390,278.33,355.31,15.796,3107.8,1.36E+07,53.139,2.33E+05,333.41,1.46E+06,302.4,1.33E+06,31.6,1.39E+05,
071618Xim_WT_BZ9,15,TE,I,9978,149.4,258.9,19.017,2607.1,2.60E+07,55.565,5.54E+05,42.49,4.24E+05,343.03,3.42E+06,27.893,2.78E+05,
071618Xim_WT_BZ9,16,TE,I,11598,235.2,156.04,20.289,2503,2.90E+07,50.306,5.83E+05,536.15,6.22E+06,335.32,3.89E+06,26.229,3.04E+05,
071618Xim_WT_BZ9,17,TE,I,6542,206.56,345.08,20.935,2275.8,1.49E+07,56.863,3.72E+05,154.72,1.01E+06,350.3,2.29E+06,27.335,1.79E+05,
