Embryo_ID,Cell_ID,Size,Identity,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
020216Xim_JK6,1,16560,TE,259.94,190.66,5.5035,1992.8,3.30E+07,34.235,5.67E+05,114.2,1.89E+06,1031.3,1.71E+07,1055.6,1.75E+07,
020216Xim_JK6,2,21990,TE,305.52,276.28,5.5008,1604.5,3.53E+07,34.147,7.51E+05,142.6,3.14E+06,1039.3,2.29E+07,1856.4,4.08E+07,
020216Xim_JK6,3,21851,TE,174.79,282.96,6.6243,1842,4.02E+07,35.018,7.65E+05,129.4,2.83E+06,995.63,2.18E+07,1199.7,2.62E+07,
020216Xim_JK6,4,21389,TE,225.23,347.73,11.082,2288.4,4.89E+07,35.399,7.57E+05,155.1,3.32E+06,1037,2.22E+07,2221.4,4.75E+07,
020216Xim_JK6,5,22834,TE,135.97,208.78,14.27,2089,4.77E+07,41.049,9.37E+05,227.47,5.19E+06,1004.4,2.29E+07,2074.2,4.74E+07,
020216Xim_JK6,6,8101,TE,168.39,233.56,12.986,1950.5,1.58E+07,38.479,3.12E+05,131.97,1.07E+06,1034.9,8.38E+06,1513.2,1.23E+07,
020216Xim_JK6,7,7069,TE,356.7,212.87,13.2,2052.5,1.45E+07,37.962,2.68E+05,133.66,9.45E+05,1020.4,7.21E+06,1708.3,1.21E+07,
020216Xim_JK6,8,5495,TE,190.77,316.12,13.765,2431.3,1.34E+07,35.803,1.97E+05,176.86,9.72E+05,1058.5,5.82E+06,2822.6,1.55E+07,
020216Xim_JK6,10,16818,TE,172.06,135.74,17.343,1584.5,2.66E+07,32.978,5.55E+05,269.92,4.54E+06,1026,1.73E+07,1047.7,1.76E+07,
020216Xim_JK6,11,18083,TE,323.97,364.66,17.125,1691.1,3.06E+07,30.336,5.49E+05,125.61,2.27E+06,1036.4,1.87E+07,1886,3.41E+07,
020216Xim_JK6,12,7074,TE,161.88,265.85,16.909,2266.4,1.60E+07,39.857,2.82E+05,542.7,3.84E+06,960.79,6.80E+06,2666.3,1.89E+07,
020216Xim_JK6,13,6199,TE,382.98,281.02,17.314,2178.1,1.35E+07,34.232,2.12E+05,117.9,7.31E+05,1032,6.40E+06,1484.4,9.20E+06,
020216Xim_JK6,14,16107,TE,78.084,288.32,22.666,2192.3,3.53E+07,56.158,9.05E+05,348.02,5.61E+06,998.31,1.61E+07,1153.8,1.86E+07,
020216Xim_JK6,15,15475,TE,333.35,124.15,21.988,1573.1,2.43E+07,31.043,4.80E+05,103.23,1.60E+06,1039.8,1.61E+07,875.43,1.35E+07,
020216Xim_JK6,16,4310,TE,81.462,246.09,21.89,2302.1,9.92E+06,75.977,3.27E+05,229.15,9.88E+05,1117,4.81E+06,96.215,4.15E+05,
020216Xim_JK6,17,10536,TE,109.99,218.61,23.797,2187.4,2.30E+07,51.682,5.45E+05,232.71,2.45E+06,950.97,1.00E+07,2271.8,2.39E+07,
020216Xim_JK6,18,10768,TE,151.95,369.2,23.531,1889.3,2.03E+07,31.14,3.35E+05,107.37,1.16E+06,1008.9,1.09E+07,1407.1,1.52E+07,
020216Xim_JK6,19,5314,TE,109.4,307.75,23.323,1590.3,8.45E+06,105.65,5.61E+05,2032,1.08E+07,992.1,5.27E+06,374.77,1.99E+06,
020216Xim_JK6,20,15002,ICM,159.84,326.03,23.737,1966.1,2.95E+07,34.411,5.16E+05,144.09,2.16E+06,1004,1.51E+07,1966.9,2.95E+07,
020216Xim_JK6,20.2,,ICM,154,314,23,2283.732,,35.718,,165.421,,1018.587,,2454.278,,
020216Xim_JK6,21,12042,TE,406.94,191.31,27.668,1826.8,2.20E+07,31.121,3.75E+05,90.313,1.09E+06,997.09,1.20E+07,338.03,4.07E+06,
020216Xim_JK6,22,5764,TE,228.86,75.604,29.502,1599.3,9.22E+06,106.35,6.13E+05,141.08,8.13E+05,1049.3,6.05E+06,1795.7,1.04E+07,
020216Xim_JK6,23,11675,ICM,155.12,228.52,29.756,1715.5,2.00E+07,35.997,4.20E+05,192.3,2.25E+06,986.54,1.15E+07,2734,3.19E+07,
020216Xim_JK6,24,6206,ICM,134.73,270.58,28.088,1479.6,9.18E+06,40.865,2.54E+05,383.58,2.38E+06,1061.2,6.59E+06,200.35,1.24E+06,
020216Xim_JK6,25,6566,TE,414.17,317.36,28.801,1853.8,1.22E+07,28.864,1.90E+05,93.541,6.14E+05,1054.2,6.92E+06,1165.5,7.65E+06,
020216Xim_JK6,26,6547,TE,433.55,253.79,31.426,1678.2,1.10E+07,28.43,1.86E+05,94.091,6.16E+05,1037.9,6.80E+06,1137,7.44E+06,
020216Xim_JK6,27,8938,TE,273.29,75.423,32.39,2490.2,2.23E+07,26.687,2.39E+05,67.381,6.02E+05,1042,9.31E+06,659.01,5.89E+06,
020216Xim_JK6,28,200,ICM,157.85,277.99,26.07,1125.504,,34.34,,1506.788,,942.871,,911.681,,
020216Xim_JK6,29,6557,TE,101.49,345.84,31.693,2062.2,1.35E+07,32.266,2.12E+05,106.89,7.01E+05,1084.5,7.11E+06,1219.4,8.00E+06,
020216Xim_JK6,30,6240,ICM,108.81,188.65,33.146,1748.4,1.09E+07,30.696,1.92E+05,99.572,6.21E+05,1005.4,6.27E+06,1300.1,8.11E+06,
020216Xim_JK6,31,5964,ESC,98.815,290.33,30.484,1700.7,1.01E+07,840.15,5.01E+06,1120,6.68E+06,1047.4,6.25E+06,252.16,1.50E+06,
020216Xim_JK6,31.2,,ESC,94,257,30,1245.231,,659.944,,305.402,,909.561,,182.672,,
020216Xim_JK6,32,6951,TE,292.23,428.31,33.142,1816.5,1.26E+07,27.654,1.92E+05,83.661,5.82E+05,1077.7,7.49E+06,1048,7.28E+06,
020216Xim_JK6,34,6172,ICM,145.58,373.38,33.502,1804.2,1.11E+07,28.671,1.77E+05,95.763,5.91E+05,999.93,6.17E+06,1208.8,7.46E+06,
020216Xim_JK6,35,6868,TE,145.06,97.76,35.894,1657.9,1.14E+07,27.811,1.91E+05,79.762,5.48E+05,994.93,6.83E+06,850.17,5.84E+06,
020216Xim_JK6,36,4792,TE,75.271,237.92,33.355,1357.1,6.50E+06,118.23,5.67E+05,976.38,4.68E+06,1049.3,5.03E+06,184.16,8.82E+05,
020216Xim_JK6,37,7002,TE,72.96,191.48,38.046,1592,1.11E+07,27.67,1.94E+05,75.872,5.31E+05,971.52,6.80E+06,762.3,5.34E+06,
020216Xim_JK6,38,6261,TE,371.64,399.39,36.363,1854.9,1.16E+07,27.928,1.75E+05,80.936,5.07E+05,1102,6.90E+06,883.88,5.53E+06,
020216Xim_JK6,39,3971,ICM,100.34,222.77,37.038,1109.4,4.41E+06,44.583,1.77E+05,992.72,3.94E+06,944.31,3.75E+06,193.06,7.67E+05,
020216Xim_JK6,40,5284,ICM,132.41,323.18,38.849,951.72,5.03E+06,26.3,1.39E+05,108.29,5.72E+05,1105.2,5.84E+06,1000,5.28E+06,
020216Xim_JK6,41,3464,ESC,126.31,236.84,36.956,967.77,3.35E+06,482.15,1.67E+06,512.66,1.78E+06,1005.4,3.48E+06,231.33,8.01E+05,
020216Xim_JK6,42,8042,ICM,154.88,299.83,38.325,892.05,7.17E+06,26.18,2.11E+05,184.02,1.48E+06,1017.6,8.18E+06,913.42,7.35E+06,
020216Xim_JK6,43,4230,ESC,132.79,280.32,39.187,899.8,3.81E+06,355.62,1.50E+06,447.12,1.89E+06,998.3,4.22E+06,160.72,6.80E+05,
020216Xim_JK6,44,6879,ESC,102.41,295.79,39.369,1251.2,8.61E+06,706.99,4.86E+06,631.76,4.35E+06,965.66,6.64E+06,229.21,1.58E+06,
020216Xim_JK6,45,6965,TE,60.895,302.46,42.193,1354,9.43E+06,31.712,2.21E+05,97.054,6.76E+05,1052,7.33E+06,1108.7,7.72E+06,
020216Xim_JK6,46,6162,TE,102.17,373.82,41.772,1768.8,1.09E+07,25.267,1.56E+05,77.339,4.77E+05,1106.6,6.82E+06,936.83,5.77E+06,
020216Xim_JK6,48,6521,ICM,92.355,177.18,42.862,1248.2,8.14E+06,24.742,1.61E+05,76.425,4.98E+05,1041.4,6.79E+06,955.28,6.23E+06,
020216Xim_JK6,49,12333,TE,428.38,359.33,46.44,1720,2.12E+07,28.277,3.49E+05,72.228,8.91E+05,1099,1.36E+07,534.74,6.60E+06,
020216Xim_JK6,50,3593,ESC,78.498,252.5,40.42,1108.4,3.98E+06,599.53,2.15E+06,574.01,2.06E+06,935.44,3.36E+06,206.27,7.41E+05,
020216Xim_JK6,51,11715,TE,425.23,142.42,46.925,1298.7,1.52E+07,28.676,3.36E+05,79.354,9.30E+05,978,1.15E+07,231.63,2.71E+06,
020216Xim_JK6,52,5937,ICM,99.832,339.31,44.586,1179.8,7.00E+06,25.1,1.49E+05,74.685,4.43E+05,1015,6.03E+06,733.58,4.36E+06,
020216Xim_JK6,53,2478,ESC,83.561,287.01,43.864,1100,2.73E+06,588.5,1.46E+06,447.4,1.11E+06,994.96,2.47E+06,173.35,4.30E+05,
020216Xim_JK6,54,15706,TE,170.34,441.98,50.414,1467.9,2.31E+07,25.849,4.06E+05,87.864,1.38E+06,1020.7,1.60E+07,1126.6,1.77E+07,
020216Xim_JK6,55,11177,ICM,144.15,255.39,49.992,451.49,5.05E+06,50.646,5.66E+05,91.54,1.02E+06,959.76,1.07E+07,428.61,4.79E+06,
020216Xim_JK6,56,7009,TE,48.074,247.3,49.575,1042.5,7.31E+06,29.07,2.04E+05,72.878,5.11E+05,1131.6,7.93E+06,495.06,3.47E+06,
020216Xim_JK6,57,13357,TE,107.04,107.48,52.532,1052.3,1.41E+07,23.778,3.18E+05,82.343,1.10E+06,1001.5,1.34E+07,587,7.84E+06,
020216Xim_JK6,58,8734,ICM,85.699,218.39,48.272,717.98,6.27E+06,35.722,3.12E+05,180.23,1.57E+06,980.65,8.57E+06,894.47,7.81E+06,
020216Xim_JK6,58.2,,ESC,108,249,46,572.8,,411.401,,540.192,,871.944,,128.426,,
020216Xim_JK6,59,14193,TE,209.06,459.73,54.614,1546,2.19E+07,25.221,3.58E+05,86.018,1.22E+06,1075.6,1.53E+07,1140.2,1.62E+07,
020216Xim_JK6,60,6406,TE,464.45,251.59,51.829,1324.7,8.49E+06,23.953,1.53E+05,60.549,3.88E+05,1162.4,7.45E+06,495.71,3.18E+06,
020216Xim_JK6,61,8192,ICM,120.53,291.81,50.501,538.31,4.41E+06,101.18,8.29E+05,135.77,1.11E+06,925.55,7.58E+06,627.43,5.14E+06,
020216Xim_JK6,62,9778,ICM,76.693,251.47,52.797,702.27,6.87E+06,104.5,1.02E+06,142.39,1.39E+06,887.65,8.68E+06,785.93,7.68E+06,
020216Xim_JK6,63,24539,TE,377.68,71.891,60.278,815.65,2.00E+07,23.948,5.88E+05,79.897,1.96E+06,1036.2,2.54E+07,823.84,2.02E+07,
020216Xim_JK6,64,8931,TE,65.837,167.98,58.486,967.55,8.64E+06,22.623,2.02E+05,55.769,4.98E+05,1174.9,1.05E+07,469.81,4.20E+06,
020216Xim_JK6,65,27147,TE,269.79,35.497,65.132,1116.5,3.03E+07,23.298,6.32E+05,77.127,2.09E+06,1017.6,2.76E+07,910.59,2.47E+07,
020216Xim_JK6,66,12854,TE,182.76,52.235,61.599,653.42,8.40E+06,30.296,3.89E+05,58.677,7.54E+05,1020.7,1.31E+07,722.48,9.29E+06,
020216Xim_JK6,67,18132,TE,61.827,327.77,64,823.79,1.49E+07,21.423,3.88E+05,53.227,9.65E+05,981.22,1.78E+07,520.13,9.43E+06,
020216Xim_JK6,68,7256,TE,460.51,319.38,60.141,1228.1,8.91E+06,24.119,1.75E+05,55.978,4.06E+05,966.51,7.01E+06,408.03,2.96E+06,
020216Xim_JK6,69,9452,TE,62.635,217.49,64.551,649.98,6.14E+06,23.334,2.21E+05,63.722,6.02E+05,1089.5,1.03E+07,791.74,7.48E+06,
020216Xim_JK6,70,12533,TE,310.7,463.9,66.038,1607.5,2.01E+07,22.77,2.85E+05,56.906,7.13E+05,939.33,1.18E+07,341.94,4.29E+06,
020216Xim_JK6,71,26074,TE,456.92,191.56,68.058,976.58,2.55E+07,23.666,6.17E+05,60.48,1.58E+06,989.7,2.58E+07,175.37,4.57E+06,
020216Xim_JK6,72,12230,TE,387.05,424.62,67.376,1460.1,1.79E+07,23.89,2.92E+05,66.258,8.10E+05,905.32,1.11E+07,420.86,5.15E+06,
020216Xim_JK6,73,8548,TE,115.3,92.538,69.707,922.8,7.89E+06,20.621,1.76E+05,61.532,5.26E+05,892.47,7.63E+06,695.8,5.95E+06,
020216Xim_JK6,74,9295,TE,50.275,231.22,77.64,547.73,5.09E+06,19.477,1.81E+05,46.144,4.29E+05,891.87,8.29E+06,451.46,4.20E+06,
020216Xim_JK6,75,14160,TE,444.54,356.13,78.059,1048.6,1.48E+07,20.694,2.93E+05,43.631,6.18E+05,813.56,1.15E+07,273.45,3.87E+06,
020216Xim_JK6,76,12145,TE,467.92,271.09,81.088,578.87,7.03E+06,20.586,2.50E+05,52.609,6.39E+05,868.1,1.05E+07,214.78,2.61E+06,
020216Xim_JK6,77,9382,TE,102.71,390.48,81.843,732.63,6.87E+06,18.285,1.72E+05,43.216,4.05E+05,767.88,7.20E+06,424.11,3.98E+06,
020216Xim_JK6,78,8781,TE,63.793,185.34,81.02,534.65,4.69E+06,18.109,1.59E+05,50.626,4.45E+05,934.91,8.21E+06,608.92,5.35E+06,
020216Xim_JK6,79,8534,TE,421.76,112.21,83.851,615.35,5.25E+06,19.467,1.66E+05,51.33,4.38E+05,914.28,7.80E+06,424.37,3.62E+06,
020216Xim_JK6,80,15822,TE,235.69,457.67,91.847,860.78,1.36E+07,18.653,2.95E+05,39.171,6.20E+05,966.61,1.53E+07,97.198,1.54E+06,
020216Xim_JK6,81,7087,TE,367.78,66.467,87.864,665.11,4.71E+06,18.174,1.29E+05,42.335,3.00E+05,835.66,5.92E+06,316.9,2.25E+06,
020216Xim_JK6,82,18365,TE,154.85,75.096,93.947,576.81,1.06E+07,17.71,3.25E+05,47.852,8.79E+05,979.14,1.80E+07,594.48,1.09E+07,
020216Xim_JK6,83,8673,TE,85.086,150.24,92.07,467.5,4.05E+06,16.686,1.45E+05,39.998,3.47E+05,926.58,8.04E+06,437.17,3.79E+06,
020216Xim_JK6,84,16623,TE,300.49,50.382,94.947,548.57,9.12E+06,17.444,2.90E+05,41.73,6.94E+05,996.05,1.66E+07,310.05,5.15E+06,
020216Xim_JK6,85,13829,TE,322.06,446.21,95.701,740.74,1.02E+07,18.216,2.52E+05,38.537,5.33E+05,1002.8,1.39E+07,83.024,1.15E+06,
020216Xim_JK6,86,12348,TE,442.45,169.8,94.752,404.7,5.00E+06,17.276,2.13E+05,36.948,4.56E+05,930.27,1.15E+07,212.94,2.63E+06,
020216Xim_JK6,87,12780,TE,395.85,396.2,98.429,681.11,8.70E+06,17.511,2.24E+05,37.723,4.82E+05,991.5,1.27E+07,134.73,1.72E+06,
020216Xim_JK6,88,10687,TE,74.115,300.42,101.58,364.63,3.90E+06,15.118,1.62E+05,31.897,3.41E+05,1014.7,1.08E+07,276.74,2.96E+06,
020216Xim_JK6,89,15058,TE,434.56,321.26,102.59,437.16,6.58E+06,17.385,2.62E+05,37.447,5.64E+05,1082.1,1.63E+07,103.6,1.56E+06,
020216Xim_JK6,90,15962,TE,443.23,231.84,104.9,430.06,6.86E+06,16.212,2.59E+05,35.228,5.62E+05,1126.1,1.80E+07,99.87,1.59E+06,
020216Xim_JK6,91,12233,TE,116.67,379.44,102.73,366.75,4.49E+06,14.865,1.82E+05,28.221,3.45E+05,1095,1.34E+07,251.38,3.08E+06,
020216Xim_JK6,92,7953,TE,75.681,234.35,105.53,381.33,3.03E+06,15.166,1.21E+05,32.817,2.61E+05,929.63,7.39E+06,351.88,2.80E+06,
020216Xim_JK6,93,8501,TE,97.571,174.08,107.97,348.01,2.96E+06,15.048,1.28E+05,33.588,2.86E+05,1099.5,9.35E+06,265.07,2.25E+06,
020216Xim_JK6,94,25080,TE,368.74,126.96,114.71,377.85,9.48E+06,16.283,4.08E+05,30.608,7.68E+05,1060.7,2.66E+07,79.565,2.00E+06,
020216Xim_JK6,95,12774,TE,343.91,407.6,112.49,477.73,6.10E+06,16.023,2.05E+05,32.665,4.17E+05,1108.6,1.42E+07,146.55,1.87E+06,
020216Xim_JK6,96,23138,TE,266.25,81.487,114.35,398.38,9.22E+06,14.753,3.41E+05,26.078,6.03E+05,1054.7,2.44E+07,184.05,4.26E+06,
020216Xim_JK6,97,39039,TE,223.08,411.22,118.48,454.72,1.78E+07,14.61,5.70E+05,27.131,1.06E+06,1157.2,4.52E+07,96.629,3.77E+06,
020216Xim_JK6,98,10707,TE,155,120.26,113.7,348.95,3.74E+06,14.179,1.52E+05,32.442,3.47E+05,1103.7,1.18E+07,276.31,2.96E+06,
020216Xim_JK6,99,11230,TE,418.77,268.32,115.94,410.63,4.61E+06,16.331,1.83E+05,33.972,3.82E+05,1060.1,1.19E+07,166.55,1.87E+06,
020216Xim_JK6,100,13300,TE,394.09,344.12,116.52,408.79,5.44E+06,15.783,2.10E+05,31.953,4.25E+05,1090.4,1.45E+07,91.939,1.22E+06,
020216Xim_JK6,101,9469,TE,409.77,186.2,115.84,430.4,4.08E+06,16.182,1.53E+05,32.139,3.04E+05,1079,1.02E+07,190.03,1.80E+06,
020216Xim_JK6,102,9464,TE,123.02,335.24,117.96,351.79,3.33E+06,14.457,1.37E+05,25.025,2.37E+05,941.81,8.91E+06,146.77,1.39E+06,
020216Xim_JK6,103,12339,TE,131.71,182.17,122.59,249.4,3.08E+06,12.925,1.59E+05,24.817,3.06E+05,1065.8,1.32E+07,246.66,3.04E+06,
020216Xim_JK6,104,10040,TE,112.29,267.57,122.93,286.56,2.88E+06,13.639,1.37E+05,30.853,3.10E+05,748.55,7.52E+06,345.27,3.47E+06,
020216Xim_JK6,105,28146,TE,211.79,130.3,126.35,299.24,8.42E+06,13.52,3.81E+05,25.03,7.04E+05,1098.9,3.09E+07,106.74,3.00E+06,
020216Xim_JK6,106,14729,TE,339.37,359.61,126.52,383.1,5.64E+06,14.452,2.13E+05,26.223,3.86E+05,1066.3,1.57E+07,122.05,1.80E+06,
020216Xim_JK6,107,18703,TE,286.44,149.39,129.66,485.4,9.08E+06,15.107,2.83E+05,28.664,5.36E+05,1040.7,1.95E+07,79.704,1.49E+06,
020216Xim_JK6,108,13404,TE,354,170.43,130.64,375.58,5.03E+06,13.515,1.81E+05,19.755,2.65E+05,1047.8,1.40E+07,52.267,7.01E+05,
020216Xim_JK6,109,10086,TE,407.6,213.08,129.77,372.42,3.76E+06,13.923,1.40E+05,24.219,2.44E+05,1016.6,1.03E+07,54.011,5.45E+05,
020216Xim_JK6,110,20607,TE,373.73,288.07,130.27,299.28,6.17E+06,14.19,2.92E+05,32.703,6.74E+05,1062.8,2.19E+07,103.95,2.14E+06,
020216Xim_JK6,111,14478,TE,162.07,334.72,129.59,270.93,3.92E+06,13.6,1.97E+05,22.37,3.24E+05,924.93,1.34E+07,105.37,1.53E+06,
020216Xim_JK6,112,28124,TE,203.41,197.92,134.33,273.59,7.69E+06,13.518,3.80E+05,21.438,6.03E+05,1103,3.10E+07,57.51,1.62E+06,
020216Xim_JK6,113,14079,TE,307.33,197.41,135.14,332.18,4.68E+06,14.652,2.06E+05,26.404,3.72E+05,1056.1,1.49E+07,98.3,1.38E+06,
020216Xim_JK6,114,18262,TE,172.01,276.08,134.97,199.87,3.65E+06,13.023,2.38E+05,23.108,4.22E+05,831.55,1.52E+07,96.252,1.76E+06,
020216Xim_JK6,115,10637,TE,254.63,230.98,137.26,321.87,3.42E+06,14.129,1.50E+05,24.623,2.62E+05,1123.4,1.19E+07,118.94,1.27E+06,
020216Xim_JK6,116,7892,TE,359.51,233.87,137.91,444.76,3.51E+06,13.619,1.07E+05,25.163,1.99E+05,1108.4,8.75E+06,54.453,4.30E+05,
