Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
020416Xim_F4KO_O1,137,1,TE,5261,324.53,201.63,3.1007,2344.6,1.23E+07,38.27,2.01E+05,149.35,7.86E+05,971.73,5.11E+06,777.32,4.09E+06,
020416Xim_F4KO_O1,137,2,TE,4265,253.69,203.53,2.8368,1084,4.62E+06,29.865,1.27E+05,173.7,7.41E+05,964.66,4.11E+06,1007.4,4.30E+06,
020416Xim_F4KO_O1,137,3,TE,6633,194.65,235.94,3.1676,2488.6,1.65E+07,32.401,2.15E+05,134.71,8.94E+05,967.76,6.42E+06,1076,7.14E+06,
020416Xim_F4KO_O1,137,4,TE,2689,319.38,258.11,3.0019,599.36,1.61E+06,21.711,58381,74.925,2.01E+05,934.61,2.51E+06,625.96,1.68E+06,
020416Xim_F4KO_O1,137,5,TE,6635,366.96,262.54,4.6312,2567.7,1.70E+07,30.21,2.00E+05,270.01,1.79E+06,955.28,6.34E+06,1027.3,6.82E+06,
020416Xim_F4KO_O1,137,7,TE,2871,254.51,281.57,2.992,239.5,6.88E+05,13.344,38311,31.588,90689,980.31,2.81E+06,202.3,5.81E+05,
020416Xim_F4KO_O1,137,8,TE,5700,182.87,311.26,2.9047,2823.1,1.61E+07,22.212,1.27E+05,95.69,5.45E+05,910.69,5.19E+06,849.48,4.84E+06,
020416Xim_F4KO_O1,137,9,TE,11681,320.13,339.91,4.3492,2573.2,3.01E+07,30.325,3.54E+05,277.82,3.25E+06,939.28,1.10E+07,1817.7,2.12E+07,
020416Xim_F4KO_O1,137,10,TE,4810,250.56,343,2.7967,2051.5,9.87E+06,32.089,1.54E+05,144.18,6.94E+05,941.6,4.53E+06,1144.8,5.51E+06,
020416Xim_F4KO_O1,137,11,TE,9330,273.29,160.51,6.9539,1775.4,1.66E+07,23.74,2.22E+05,117.34,1.09E+06,974.01,9.09E+06,853.86,7.97E+06,
020416Xim_F4KO_O1,137,12,TE,7316,325.81,159.61,9.6055,2135,1.56E+07,28.826,2.11E+05,308.44,2.26E+06,956.9,7.00E+06,926.8,6.78E+06,
020416Xim_F4KO_O1,137,13,TE,7415,369.42,197.9,10.174,2161.7,1.60E+07,28.173,2.09E+05,117.6,8.72E+05,971.14,7.20E+06,757.22,5.61E+06,
020416Xim_F4KO_O1,137,14,TE,6243,373.69,335.54,11.133,2605.8,1.63E+07,28.099,1.75E+05,160.12,1.00E+06,965.18,6.03E+06,1029.7,6.43E+06,
020416Xim_F4KO_O1,137,15,TE,5501,198.09,378.08,11.448,2846.3,1.57E+07,21.434,1.18E+05,81.799,4.50E+05,909.02,5.00E+06,883.73,4.86E+06,
020416Xim_F4KO_O1,137,16,TE,10036,255.94,400.82,13.341,2392.2,2.40E+07,22.029,2.21E+05,99.418,9.98E+05,953.18,9.57E+06,654.23,6.57E+06,
020416Xim_F4KO_O1,137,17,TE,12224,135.94,236.08,15.774,2315.9,2.83E+07,19.077,2.33E+05,101.88,1.25E+06,912.07,1.11E+07,930.56,1.14E+07,
020416Xim_F4KO_O1,137,18,TE,5599,403.6,274.34,14.274,2575.1,1.44E+07,20.261,1.13E+05,110.02,6.16E+05,963.4,5.39E+06,1253.1,7.02E+06,
020416Xim_F4KO_O1,137,19,TE,12897,181.18,166.75,16.826,2164.7,2.79E+07,19.287,2.49E+05,102.92,1.33E+06,925.5,1.19E+07,1153.2,1.49E+07,
020416Xim_F4KO_O1,137,20,TE,6874,351.68,381.77,16.014,2198.9,1.51E+07,20.755,1.43E+05,89.345,6.14E+05,947.36,6.51E+06,743.17,5.11E+06,
020416Xim_F4KO_O1,137,21,TE,5867,301.31,121.29,20.029,2120.9,1.24E+07,20.736,1.22E+05,121.52,7.13E+05,958.53,5.62E+06,967.61,5.68E+06,
020416Xim_F4KO_O1,137,22,TE,711,142.68,360.02,17.668,330.21,2.35E+05,21.696,15426,70.318,49996,930.77,6.62E+05,217.97,1.55E+05,
020416Xim_F4KO_O1,137,23,TE,7147,308.78,417.91,21.732,2096.9,1.50E+07,20.259,1.45E+05,69.404,4.96E+05,900.22,6.43E+06,520.96,3.72E+06,
020416Xim_F4KO_O1,137,24,TE,5222,419.45,313.01,22.177,2684.6,1.40E+07,19.911,1.04E+05,130.84,6.83E+05,943.56,4.93E+06,1131.6,5.91E+06,
020416Xim_F4KO_O1,137,25,TE,12922,414.27,197.64,25.259,2137.5,2.76E+07,20.302,2.62E+05,117.23,1.51E+06,967.23,1.25E+07,800.29,1.03E+07,
020416Xim_F4KO_O1,137,26,TE,12205,216.47,115.81,29.044,2143.8,2.62E+07,21.344,2.61E+05,93.648,1.14E+06,1002.3,1.22E+07,1000.3,1.22E+07,
020416Xim_F4KO_O1,137,27,TE,11304,102.19,307.53,27.327,2368.9,2.68E+07,19.184,2.17E+05,70.71,7.99E+05,902.69,1.02E+07,735.5,8.31E+06,
