Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
022218Xim_WT_AZ2,1,TE,I,31380,243.43,267.5,7.4522,1570.6,4.93E+07,859.14,2.70E+07,120.21,3.77E+06,480,1.51E+07,31.009,9.73E+05,
022218Xim_WT_AZ2,2,TE,I,17627,336.93,293.98,8.8037,2328,4.10E+07,1685.9,2.97E+07,125.75,2.22E+06,516.73,9.11E+06,38.888,6.85E+05,
022218Xim_WT_AZ2,3,TE,I,25833,203.67,192.42,15.744,1691,4.37E+07,1101.8,2.85E+07,86.774,2.24E+06,508.85,1.31E+07,32.843,8.48E+05,
022218Xim_WT_AZ2,4,TE,I,17678,363.19,254.43,15.286,1905.6,3.37E+07,1271.2,2.25E+07,101.63,1.80E+06,503.42,8.90E+06,34.517,6.10E+05,
022218Xim_WT_AZ2,5,TE,I,14631,205.62,253.45,15.403,2168.7,3.17E+07,2316.3,3.39E+07,250.97,3.67E+06,542.2,7.93E+06,107.39,1.57E+06,
022218Xim_WT_AZ2,6,TE,I,15241,274.98,355.04,21.696,1836.8,2.80E+07,1480.7,2.26E+07,81.835,1.25E+06,497.79,7.59E+06,33.017,5.03E+05,
022218Xim_WT_AZ2,7,TE,I,27968,328.74,176.89,26.863,1352.5,3.78E+07,901.16,2.52E+07,57.103,1.60E+06,502.32,1.40E+07,27.255,7.62E+05,
022218Xim_WT_AZ2,9,TE,I,17668,129.57,255.62,25.593,1591.8,2.81E+07,1022.7,1.81E+07,92.151,1.63E+06,521.47,9.21E+06,33.318,5.89E+05,
022218Xim_WT_AZ2,10,ICM,I,19445,236.92,202.3,26.369,1544.6,3.00E+07,967.33,1.88E+07,41.653,8.10E+05,520.05,1.01E+07,53.275,1.04E+06,
022218Xim_WT_AZ2,11,ICM,I,8911,161.15,226.86,23.935,1995,1.78E+07,1929.8,1.72E+07,626.78,5.59E+06,490.64,4.37E+06,138.21,1.23E+06,
022218Xim_WT_AZ2,12,ICM,I,14916,179.36,290.65,26.448,2056.3,3.07E+07,1076.9,1.61E+07,265.25,3.96E+06,512.96,7.65E+06,79.06,1.18E+06,
022218Xim_WT_AZ2,13,ICM,I,13184,219.19,298.06,27.023,1755.9,2.31E+07,837.23,1.10E+07,73.519,9.69E+05,492.94,6.50E+06,70.601,9.31E+05,
022218Xim_WT_AZ2,14,TE,I,28240,200.38,347.7,30.373,1451.7,4.10E+07,845.72,2.39E+07,133.64,3.77E+06,538.25,1.52E+07,28.29,7.99E+05,
022218Xim_WT_AZ2,17,ICM,I,14214,204.06,240.75,28.431,1814.4,2.58E+07,772.61,1.10E+07,240.42,3.42E+06,491.54,6.99E+06,66.832,9.50E+05,
022218Xim_WT_AZ2,18,TE,I,26661,251.07,153.98,35.57,915.11,2.44E+07,663.7,1.77E+07,41.14,1.10E+06,528.85,1.41E+07,25.331,6.75E+05,
022218Xim_WT_AZ2,19,ICM,I,10946,183.42,188.26,31.81,1443.1,1.58E+07,1287.7,1.41E+07,385.99,4.23E+06,474.68,5.20E+06,35.012,3.83E+05,
022218Xim_WT_AZ2,21,TE,I,16883,374.5,317.41,36.736,1052.6,1.78E+07,594.12,1.00E+07,76.08,1.28E+06,528.22,8.92E+06,25.252,4.26E+05,
