Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
021016Xim_F4KO_Q6,73,1,TE,4765,274.12,160.15,2.8638,2304.7,1.10E+07,2650.2,1.26E+07,433.09,2.06E+06,833.64,3.97E+06,1581.6,7.54E+06,
021016Xim_F4KO_Q6,73,2,TE,4842,317.66,176.68,2.9981,1926.4,9.33E+06,2511.6,1.22E+07,607.33,2.94E+06,805.9,3.90E+06,1691.9,8.19E+06,
021016Xim_F4KO_Q6,73,3,TE,11923,368.6,183.08,5.7589,2408.3,2.87E+07,1479.3,1.76E+07,355.93,4.24E+06,783.73,9.34E+06,1318.9,1.57E+07,
021016Xim_F4KO_Q6,73,4,TE,3270,228.19,252.12,2.4168,1732.4,5.67E+06,1819.6,5.95E+06,270.27,8.84E+05,850.96,2.78E+06,2009.1,6.57E+06,
021016Xim_F4KO_Q6,73,5,TE,7364,365.98,265.52,3.8854,2270.8,1.67E+07,1924.9,1.42E+07,228.46,1.68E+06,834.01,6.14E+06,1622.5,1.19E+07,
021016Xim_F4KO_Q6,73,6,TE,11685,255.21,311.7,6.5184,1926.5,2.25E+07,1247.7,1.46E+07,138.63,1.62E+06,860.02,1.00E+07,653.58,7.64E+06,
021016Xim_F4KO_Q6,73,7,TE,13970,334.67,333.77,9.6397,1922.4,2.69E+07,1850.8,2.59E+07,424.59,5.93E+06,860.16,1.20E+07,1096,1.53E+07,
021016Xim_F4KO_Q6,73,8,TE,13048,198.98,172.35,10.615,2137,2.79E+07,1402,1.83E+07,1270.5,1.66E+07,750.35,9.79E+06,597.6,7.80E+06,
021016Xim_F4KO_Q6,73,9,TE,9411,274.9,123.19,17.451,1450.8,1.37E+07,1476.1,1.39E+07,249.9,2.35E+06,814.3,7.66E+06,1222.9,1.15E+07,
021016Xim_F4KO_Q6,73,10,TE,12841,418.78,224.62,22.857,1361,1.75E+07,1206.8,1.55E+07,175.4,2.25E+06,807.83,1.04E+07,1129.4,1.45E+07,
021016Xim_F4KO_Q6,73,11,TE,9583,162.12,249.18,23.273,2211.7,2.12E+07,1591.5,1.53E+07,408.69,3.92E+06,768.82,7.37E+06,680.5,6.52E+06,
021016Xim_F4KO_Q6,73,12,TE,8056,384.48,144.69,26.018,1730.6,1.39E+07,1246,1.00E+07,199.08,1.60E+06,936.21,7.54E+06,974.4,7.85E+06,
021016Xim_F4KO_Q6,73,13,TE,11954,161.31,195.58,24.605,1891.8,2.26E+07,1387.5,1.66E+07,168.93,2.02E+06,805.45,9.63E+06,757.87,9.06E+06,
021016Xim_F4KO_Q6,73,14,TE,13370,229.24,371.38,31.269,1839,2.46E+07,1614.9,2.16E+07,200.38,2.68E+06,941.35,1.26E+07,1259.5,1.68E+07,
021016Xim_F4KO_Q6,73,15,TE,4728,330.62,112.58,31.485,2207.5,1.04E+07,362.02,1.71E+06,62.72,2.97E+05,899.37,4.25E+06,458.38,2.17E+06,
021016Xim_F4KO_Q6,73,16,TE,11482,196.24,143.27,32.331,1538.5,1.77E+07,893.33,1.03E+07,126.18,1.45E+06,906.97,1.04E+07,772.37,8.87E+06,
021016Xim_F4KO_Q6,73,17,TE,10776,198.39,355.06,33.273,1723.2,1.86E+07,1531.5,1.65E+07,178.61,1.92E+06,818.86,8.82E+06,1180.2,1.27E+07,
