Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
020216Xim_F4KO_L7,104,1,TE,7867,295.15,246.31,5.5092,2640.4,2.08E+07,2632,2.07E+07,202.4,1.59E+06,661.95,5.21E+06,1025.8,8.07E+06,
020216Xim_F4KO_L7,104,2,TE,9139,259.64,226.08,7.4725,2440.2,2.23E+07,2680.9,2.45E+07,222.54,2.03E+06,675.87,6.18E+06,1935.6,1.77E+07,
020216Xim_F4KO_L7,104,3,TE,14460,340.01,238.03,7.0166,2173.7,3.14E+07,2444.5,3.53E+07,164.22,2.37E+06,678.25,9.81E+06,672.59,9.73E+06,
020216Xim_F4KO_L7,104,4,TE,15186,228.69,257.85,7.4332,2079.3,3.16E+07,2446.4,3.72E+07,200.99,3.05E+06,681.54,1.04E+07,948.24,1.44E+07,
020216Xim_F4KO_L7,104,5,TE,19610,322,297,8,2701.2,5.30E+07,2381.4,4.67E+07,198.57,3.89E+06,634.43,1.24E+07,919.98,1.80E+07,
020216Xim_F4KO_L7,104,5.2,TE,19610,345,310,8,2701.2,5.30E+07,2381.4,4.67E+07,198.57,3.89E+06,634.43,1.24E+07,919.98,1.80E+07,
020216Xim_F4KO_L7,104,6,TE,15625,273.28,295.96,10.214,3057.1,4.78E+07,1240.5,1.94E+07,99.38,1.55E+06,578.84,9.04E+06,695.8,1.09E+07,
020216Xim_F4KO_L7,104,7,TE,5167,231.41,195.14,10.109,2563.5,1.32E+07,2945.2,1.52E+07,224.69,1.16E+06,669.97,3.46E+06,2397.3,1.24E+07,
020216Xim_F4KO_L7,104,8,TE,7509,204.5,206.93,11.792,1990.7,1.49E+07,2815.4,2.11E+07,218.24,1.64E+06,684.93,5.14E+06,1927,1.45E+07,
020216Xim_F4KO_L7,104,9,TE,8040,304.37,199.75,11.686,2021.4,1.63E+07,2420.4,1.95E+07,184.31,1.48E+06,672.14,5.40E+06,1438,1.16E+07,
020216Xim_F4KO_L7,104,10,TE,6414,223.53,315.47,12.357,2236,1.43E+07,2584.5,1.66E+07,213.22,1.37E+06,808.64,5.19E+06,2537.2,1.63E+07,
020216Xim_F4KO_L7,104,11,TE,7634,193.15,295.36,12.916,2130.3,1.63E+07,2737,2.09E+07,226.04,1.73E+06,663.01,5.06E+06,1711.2,1.31E+07,
020216Xim_F4KO_L7,104,12,TE,11889,371.51,361.69,14.285,2558.1,3.04E+07,1702.8,2.02E+07,108.67,1.29E+06,613.08,7.29E+06,132.64,1.58E+06,
020216Xim_F4KO_L7,104,13,TE,11395,180.05,246.45,15.532,1648.8,1.88E+07,2127.5,2.42E+07,422.83,4.82E+06,675.28,7.69E+06,1769.8,2.02E+07,
020216Xim_F4KO_L7,104,14,TE,7775,262.27,179.6,15.952,2686.9,2.09E+07,2347.5,1.83E+07,194.93,1.52E+06,602.56,4.68E+06,1831.8,1.42E+07,
020216Xim_F4KO_L7,104,15,TE,11529,372.8,275.54,16.841,2287,2.64E+07,1683,1.94E+07,150.52,1.74E+06,611.38,7.05E+06,330.06,3.81E+06,
020216Xim_F4KO_L7,104,16,TE,11530,311.06,340.78,17.984,2232.9,2.57E+07,1707.2,1.97E+07,150.25,1.73E+06,866.29,9.99E+06,823.29,9.49E+06,
020216Xim_F4KO_L7,104,17,PRE,14466,234.55,222.31,19.357,1672.3,2.42E+07,194.23,2.81E+06,163.1,2.36E+06,702.82,1.02E+07,2760.3,3.99E+07,
020216Xim_F4KO_L7,104,18,TE,14329,352.49,200.05,22.002,1680,2.41E+07,1097,1.57E+07,131.87,1.89E+06,675.2,9.67E+06,323.29,4.63E+06,
