Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
111418Xim_WT_CW7,1,TE,I,9716,275.21,296.7,5.2467,2406.7,2.34E+07,87.11,8.46E+05,189.12,1.84E+06,1264.7,1.23E+07,21.2,2.06E+05,
111418Xim_WT_CW7,2,TE,I,11155,282.24,202.45,6.519,3031.3,3.38E+07,33.612,3.75E+05,373.6,4.17E+06,1246.8,1.39E+07,20.417,2.28E+05,
111418Xim_WT_CW7,3,TE,I,10916,229.13,243.21,5.8019,2945.4,3.22E+07,36.441,3.98E+05,276.17,3.01E+06,1282.8,1.40E+07,21.394,2.34E+05,
111418Xim_WT_CW7,4,TE,I,6840,203.41,296.22,6.7623,3116.3,2.13E+07,43.341,2.96E+05,249.02,1.70E+06,1260.6,8.62E+06,22.197,1.52E+05,
111418Xim_WT_CW7,5,TE,I,6567,341.46,220.5,7.8925,2784.7,1.83E+07,35.741,2.35E+05,437.29,2.87E+06,1231,8.08E+06,21.032,1.38E+05,
111418Xim_WT_CW7,6,TE,I,6486,331.31,277.75,7.043,2950.4,1.91E+07,36.65,2.38E+05,414.32,2.69E+06,1254.1,8.13E+06,21.008,1.36E+05,
111418Xim_WT_CW7,7,TE,I,6530,230.63,338.51,8.8361,3046.2,1.99E+07,40.636,2.65E+05,168.41,1.10E+06,1268.9,8.29E+06,21.861,1.43E+05,
111418Xim_WT_CW7,8,TE,I,13850,309.41,354.21,11.23,2734.1,3.79E+07,33.059,4.58E+05,108.96,1.51E+06,1249.6,1.73E+07,20.415,2.83E+05,
111418Xim_WT_CW7,9,TE,I,11304,193.36,182.93,12.078,2851.7,3.22E+07,31.804,3.60E+05,238.36,2.69E+06,1208.2,1.37E+07,19.718,2.23E+05,
111418Xim_WT_CW7,10,TE,I,11793,155.34,277.19,13.931,3217.1,3.79E+07,32.26,3.80E+05,296.08,3.49E+06,1286.8,1.52E+07,20.916,2.47E+05,
111418Xim_WT_CW7,11,TE,I,10011,242.19,132.57,16.11,2836.1,2.84E+07,32.358,3.24E+05,206.81,2.07E+06,1226,1.23E+07,19.626,1.96E+05,
111418Xim_WT_CW7,12,TE,I,5645,385.2,217.62,15.676,2737.3,1.55E+07,46.31,2.61E+05,259.92,1.47E+06,1222.4,6.90E+06,19.966,1.13E+05,
111418Xim_WT_CW7,13,TE,I,13315,378.95,302.42,17.3,2530.5,3.37E+07,35.405,4.71E+05,257.99,3.44E+06,1278.2,1.70E+07,19.555,2.60E+05,
111418Xim_WT_CW7,14,TE,I,5936,179.17,346.45,16.848,3201.6,1.90E+07,39.428,2.34E+05,213.93,1.27E+06,1261.4,7.49E+06,21.05,1.25E+05,
111418Xim_WT_CW7,15,TE,I,12757,321.28,139.58,22.675,2596.1,3.31E+07,33.844,4.32E+05,216.67,2.76E+06,1225,1.56E+07,18.869,2.41E+05,
111418Xim_WT_CW7,16,TE,I,5148,255.91,386.48,20.668,3208.6,1.65E+07,29.262,1.51E+05,147.56,7.60E+05,1211.6,6.24E+06,19.535,1.01E+05,
111418Xim_WT_CW7,17,TE,I,11945,127.76,210.59,22.838,2761.8,3.30E+07,25.003,2.99E+05,403.79,4.82E+06,1181.2,1.41E+07,20.597,2.46E+05,
111418Xim_WT_CW7,18,TE,I,5897,397.47,180.74,25.111,2239.4,1.32E+07,28.589,1.69E+05,198.89,1.17E+06,1206.6,7.12E+06,19.269,1.14E+05,
111418Xim_WT_CW7,19,TE,I,5862,425.26,241.57,25.254,2262.2,1.33E+07,31.569,1.85E+05,198.71,1.16E+06,1244.5,7.30E+06,18.51,1.09E+05,
111418Xim_WT_CW7,20,TE,I,6046,383.69,366.44,24.937,2575.4,1.56E+07,34.338,2.08E+05,112.18,6.78E+05,1217.5,7.36E+06,19.501,1.18E+05,
111418Xim_WT_CW7,21,TE,I,7046,340.86,394.16,25.716,2386.5,1.68E+07,36.031,2.54E+05,139.71,9.84E+05,1193.2,8.41E+06,19.315,1.36E+05,
111418Xim_WT_CW7,22,TE,I,11178,163.71,130.48,29.573,2724.2,3.05E+07,27.108,3.03E+05,221.12,2.47E+06,1175.5,1.31E+07,18.705,2.09E+05,
111418Xim_WT_CW7,23,TE,I,10376,104.86,306.58,29.736,3264.6,3.39E+07,25.496,2.65E+05,239.8,2.49E+06,1143.2,1.19E+07,21.788,2.26E+05,
111418Xim_WT_CW7,24,TE,M,11884,210.91,401.64,31.654,2538.1,3.02E+07,20.97,2.49E+05,28.892,3.43E+05,1249,1.48E+07,17.364,2.06E+05,
111418Xim_WT_CW7,25,TE,I,11485,289.92,413.08,32.717,2409.7,2.77E+07,22.42,2.57E+05,22.247,2.56E+05,1220.6,1.40E+07,17.624,2.02E+05,
111418Xim_WT_CW7,26,ICM,I,10417,75.331,208.64,33.043,3093.2,3.22E+07,29.395,3.06E+05,216.31,2.25E+06,1100,1.15E+07,140.9,1.47E+06,
111418Xim_WT_CW7,27,TE,I,5867,244.63,94.135,34.391,2408.1,1.41E+07,31.495,1.85E+05,210.12,1.23E+06,1181.6,6.93E+06,17.883,1.05E+05,
111418Xim_WT_CW7,28,ICM,I,12912,110.65,261.97,35.734,1915.8,2.47E+07,22.17,2.86E+05,197.96,2.56E+06,1163.7,1.50E+07,27.281,3.52E+05,
111418Xim_WT_CW7,29,TE,I,11331,141.31,363.41,35.877,2511.8,2.85E+07,22.541,2.55E+05,213.07,2.41E+06,1243.3,1.41E+07,18.03,2.04E+05,
