Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
080718Xim_WT_CN14,1,TE,I,8020,217.12,219.36,5.219,2552.4,2.05E+07,34.557,2.77E+05,200.21,1.61E+06,1212.5,9.72E+06,21.006,1.68E+05,
080718Xim_WT_CN14,2,TE,I,8888,257.02,282.27,5.0563,2302,2.05E+07,53.382,4.74E+05,299.86,2.67E+06,1200,1.07E+07,21.449,1.91E+05,
080718Xim_WT_CN14,3,TE,I,14197,281.2,196.28,6.6439,2701.1,3.83E+07,29.214,4.15E+05,55.525,7.88E+05,1196.5,1.70E+07,18.753,2.66E+05,
080718Xim_WT_CN14,4,TE,I,9630,177.01,281.95,7.622,2146.3,2.07E+07,36.284,3.49E+05,190.5,1.83E+06,1209.3,1.16E+07,20.521,1.98E+05,
080718Xim_WT_CN14,5,TE,I,16701,343.95,255.9,8.9955,2358.9,3.94E+07,30.602,5.11E+05,137.86,2.30E+06,1196.2,2.00E+07,18.958,3.17E+05,
080718Xim_WT_CN14,6,TE,I,14116,214.03,327.94,9.428,1771,2.50E+07,29.518,4.17E+05,169.73,2.40E+06,1193.2,1.68E+07,19.092,2.70E+05,
080718Xim_WT_CN14,7,TE,I,11432,135.13,271.87,11.099,1984.6,2.27E+07,63.776,7.29E+05,92.498,1.06E+06,1094.9,1.25E+07,20.322,2.32E+05,
080718Xim_WT_CN14,8,TE,I,10081,306.76,332.76,10.444,1813.8,1.83E+07,35.404,3.57E+05,242.17,2.44E+06,1167.8,1.18E+07,18.905,1.91E+05,
080718Xim_WT_CN14,9,TE,I,15768,223.75,140.7,14.992,2245.5,3.54E+07,26.901,4.24E+05,251.9,3.97E+06,1235.6,1.95E+07,18.62,2.94E+05,
080718Xim_WT_CN14,10,ICM,I,25511,141.56,196.13,18.74,2576.3,6.57E+07,53.735,1.37E+06,301.58,7.69E+06,1219.1,3.11E+07,19.937,5.09E+05,
080718Xim_WT_CN14,10.2,ICM,I,25511,151,196,22,2172.973,,29.061,,387.022,,1184.461,,19.709,,
080718Xim_WT_CN14,11,TE,I,11018,164.2,262.75,16.273,2552.1,2.81E+07,34.33,3.78E+05,278.31,3.07E+06,1217.8,1.34E+07,20.989,2.31E+05,
080718Xim_WT_CN14,13,TE,I,8256,373.08,182.35,19.796,2297.4,1.90E+07,38.749,3.20E+05,194.18,1.60E+06,1180.2,9.74E+06,19.885,1.64E+05,
080718Xim_WT_CN14,14,TE,I,10940,139.04,334.14,19.777,1936,2.12E+07,32.252,3.53E+05,168.27,1.84E+06,1176.6,1.29E+07,19.653,2.15E+05,
080718Xim_WT_CN14,15,TE,I,8691,324.53,379.66,22.593,2145.8,1.86E+07,31.6,2.75E+05,111.54,9.69E+05,1196.4,1.04E+07,19.684,1.71E+05,
080718Xim_WT_CN14,16,TE,I,9320,209.35,393.67,23.244,1756.2,1.64E+07,29.963,2.79E+05,289.21,2.70E+06,1162.5,1.08E+07,18.975,1.77E+05,
080718Xim_WT_CN14,17,ICM,I,4418,111.94,287.49,22.969,1632.4,7.21E+06,242.49,1.07E+06,30.648,1.35E+05,1145.4,5.06E+06,23.898,1.06E+05,
080718Xim_WT_CN14,18,TE,I,8327,308.62,107.68,24.795,2206.4,1.84E+07,27.452,2.29E+05,167.24,1.39E+06,1253.7,1.04E+07,18.666,1.55E+05,
080718Xim_WT_CN14,20,ICM,I,9483,142.82,301.18,24.407,1920.7,1.82E+07,30.455,2.89E+05,514.14,4.88E+06,1166.5,1.11E+07,19.99,1.90E+05,
080718Xim_WT_CN14,21,ICM,I,3636,111.31,207.2,25.516,2051.3,7.46E+06,633.18,2.30E+06,52.574,1.91E+05,1198.7,4.36E+06,20.44,74321,
