Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
020216Xim_F4KO_L2,119,1,TE,5477,241.67,268.88,6.0223,2913.5,1.60E+07,36.848,2.02E+05,143.01,7.83E+05,867.97,4.75E+06,1711.7,9.37E+06,
020216Xim_F4KO_L2,119,2,TE,6698,262.61,216.08,6.9436,2575.1,1.72E+07,36.948,2.47E+05,140.92,9.44E+05,851.63,5.70E+06,1804.8,1.21E+07,
020216Xim_F4KO_L2,119,3,TE,16016,172.08,241.95,7.4397,3426.42,,81.352,,217.68,,868.135,,1503.985,,
020216Xim_F4KO_L2,119,4,TE,36860,204,280,6,2813.465,,40.843,,225.78,,824.504,,3032.204,,
020216Xim_F4KO_L2,119,4.2,PRE,36860,200,271,13,2756.858,,107.191,,189.651,,841.557,,1565.143,,
020216Xim_F4KO_L2,119,4.3,ESC,36860,162,275,23,2239.291,,925.138,,954.151,,840.075,,248.011,,
020216Xim_F4KO_L2,119,5,TE,11330,265.9,287.15,9.45,2785.4,3.16E+07,33.672,3.82E+05,159.48,1.81E+06,895.84,1.02E+07,1880.1,2.13E+07,
020216Xim_F4KO_L2,119,6,TE,10348,212.28,193.35,9.3353,2791.9,2.89E+07,33.973,3.52E+05,162.4,1.68E+06,840.02,8.69E+06,1916.1,1.98E+07,
020216Xim_F4KO_L2,119,7,TE,10379,296.07,211.6,10.066,2923.3,3.03E+07,32.767,3.40E+05,152.35,1.58E+06,842.39,8.74E+06,1669.9,1.73E+07,
020216Xim_F4KO_L2,119,8,TE,8834,195.77,317.53,11.081,1958.5,1.73E+07,31.252,2.76E+05,149.96,1.32E+06,845.46,7.47E+06,1830.1,1.62E+07,
020216Xim_F4KO_L2,119,9,TE,10284,269.35,147.55,13.793,2984.3,3.07E+07,31.759,3.27E+05,162.25,1.67E+06,840.69,8.65E+06,2021.9,2.08E+07,
020216Xim_F4KO_L2,119,10,EPI,1742,156.83,218,10.761,2753.3,4.80E+06,143.4,2.50E+05,2029.8,3.54E+06,900.61,1.57E+06,328.44,5.72E+05,
020216Xim_F4KO_L2,119,11,EPI,15445,176,197,14,2335.929,,128.116,,2675.422,,828.016,,351.288,,
020216Xim_F4KO_L2,119,11.2,ESC,15445,162,196,20,2639.479,,923.483,,962.647,,793.522,,352.016,,
020216Xim_F4KO_L2,119,12,TE,5569,327.86,203.82,13.764,2662.2,1.48E+07,32.565,1.81E+05,118.86,6.62E+05,849.72,4.73E+06,1204.6,6.71E+06,
