Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
020216Xim_F4KO_L5,108,1,TE,25789,220,256,4,1881.1,4.85E+07,2417.7,6.24E+07,198.94,5.13E+06,676.8,1.75E+07,1915.7,4.94E+07,
020216Xim_F4KO_L5,108,1.2,TE,25789,203,222,7,1881.1,4.85E+07,2417.7,6.24E+07,198.94,5.13E+06,676.8,1.75E+07,1915.7,4.94E+07,
020216Xim_F4KO_L5,108,2,TE,6983,291.79,288.58,4.2331,2047.2,1.43E+07,2710.2,1.89E+07,226.17,1.58E+06,727.19,5.08E+06,1123.7,7.85E+06,
020216Xim_F4KO_L5,108,3,TE,7552,304.26,222.09,4.2573,2348.1,1.77E+07,3001.8,2.27E+07,340.1,2.57E+06,712.72,5.38E+06,1316.6,9.94E+06,
020216Xim_F4KO_L5,108,4,TE,7519,332.61,283.2,5.4566,2252.2,1.69E+07,2245.7,1.69E+07,173.8,1.31E+06,705.49,5.30E+06,982.66,7.39E+06,
020216Xim_F4KO_L5,108,5,TE,9634,350.8,238.94,8.0025,2018.9,1.95E+07,1900.1,1.83E+07,167.72,1.62E+06,725.33,6.99E+06,540.98,5.21E+06,
020216Xim_F4KO_L5,108,6,TE,9622,307.22,170.79,10.514,1906.8,1.83E+07,1816.6,1.75E+07,146.53,1.41E+06,722.55,6.95E+06,562.96,5.42E+06,
020216Xim_F4KO_L5,108,7,TE,13342,238.39,165.04,10.508,1688.3,2.25E+07,1973.3,2.63E+07,141.99,1.89E+06,736.92,9.83E+06,822.39,1.10E+07,
020216Xim_F4KO_L5,108,8,TE,13828,250.72,349.45,11.046,2069.4,2.86E+07,2175.3,3.01E+07,133.9,1.85E+06,710.99,9.83E+06,1120.8,1.55E+07,
020216Xim_F4KO_L5,108,9,TE,7776,324.9,333.87,12.302,1687.2,1.31E+07,2143.9,1.67E+07,236.81,1.84E+06,704.88,5.48E+06,743.32,5.78E+06,
020216Xim_F4KO_L5,108,10,TE,10503,370.37,198.05,15.767,1844.2,1.94E+07,1383.2,1.45E+07,127.05,1.33E+06,737.21,7.74E+06,436.85,4.59E+06,
