Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
020416Xim_F4KO_O3,121,1,TE,7825,271.22,200.07,4.8074,2172.5,1.70E+07,23.589,1.85E+05,246.63,1.93E+06,1027.8,8.04E+06,1710.4,1.34E+07,
020416Xim_F4KO_O3,121,2,TE,7015,294.7,237.75,4.2965,2404.2,1.69E+07,22.508,1.58E+05,237.34,1.66E+06,1023,7.18E+06,1327.5,9.31E+06,
020416Xim_F4KO_O3,121,3,TE,15854,214.27,237.7,6.087,2315.6,3.67E+07,30.105,4.77E+05,171.56,2.72E+06,1055.1,1.67E+07,1051.1,1.67E+07,
020416Xim_F4KO_O3,121,4,TE,12691,288.27,291.52,6.3359,2703.5,3.43E+07,24.462,3.10E+05,126.37,1.60E+06,1038.8,1.32E+07,995.22,1.26E+07,
020416Xim_F4KO_O3,121,5,TE,10667,347.2,201.92,7.9145,1751.7,1.87E+07,21.528,2.30E+05,118.38,1.26E+06,1028.1,1.10E+07,1114.1,1.19E+07,
020416Xim_F4KO_O3,121,6,TE,9785,216.61,302.52,7.0853,1866.1,1.83E+07,23.048,2.26E+05,370.16,3.62E+06,1036.7,1.01E+07,1190.8,1.17E+07,
020416Xim_F4KO_O3,121,7,TE,6644,265.82,331.95,8.303,2657,1.77E+07,24.839,1.65E+05,95.975,6.38E+05,986.94,6.56E+06,476.66,3.17E+06,
020416Xim_F4KO_O3,121,8,EPI,8779,348.34,270.49,9.7216,1838.6,1.61E+07,20.821,1.83E+05,596.85,5.24E+06,1036.9,9.10E+06,1016.9,8.93E+06,
020416Xim_F4KO_O3,121,9,TE,11526,258.39,136.69,15.546,2008.6,2.32E+07,25.833,2.98E+05,110.03,1.27E+06,979.8,1.13E+07,1024.9,1.18E+07,
020416Xim_F4KO_O3,121,10,TE,7423,153.99,281.34,16.1,2140.1,1.59E+07,20.839,1.55E+05,110.52,8.20E+05,900.01,6.68E+06,1238.3,9.19E+06,
020416Xim_F4KO_O3,121,11,EPI,6977,385.63,226.88,16.995,2098.8,1.46E+07,21.591,1.51E+05,501.02,3.50E+06,994.61,6.94E+06,967.24,6.75E+06,
020416Xim_F4KO_O3,121,12,TE,7410,342.19,329.02,16.607,2083.5,1.54E+07,21.61,1.60E+05,125.87,9.33E+05,1030,7.63E+06,1365.3,1.01E+07,
020416Xim_F4KO_O3,121,13,TE,10163,293.46,119.15,20.134,1825.3,1.86E+07,22.175,2.25E+05,104.13,1.06E+06,975.11,9.91E+06,1053.8,1.07E+07,
020416Xim_F4KO_O3,121,14,TE,7235,148.66,205.51,18.187,2280.3,1.65E+07,18.841,1.36E+05,92.035,6.66E+05,897.03,6.49E+06,1308.8,9.47E+06,
020416Xim_F4KO_O3,121,15,TE,11218,216.8,360.25,19.305,2417.4,2.71E+07,22.632,2.54E+05,64.735,7.26E+05,1049.3,1.18E+07,332.52,3.73E+06,
020416Xim_F4KO_O3,121,17,TE,14251,396.83,270.9,21.9,2078.9,2.96E+07,23.975,3.42E+05,231.22,3.30E+06,1000.4,1.43E+07,1394.4,1.99E+07,
020416Xim_F4KO_O3,121,18,TE,6737,283.15,360.57,20.696,1902.7,1.28E+07,25.916,1.75E+05,206.68,1.39E+06,1036.1,6.98E+06,675.82,4.55E+06,
020416Xim_F4KO_O3,121,19,TE,9765,404.1,179.02,27.804,1527.2,1.49E+07,19.763,1.93E+05,111.62,1.09E+06,969.47,9.47E+06,1124,1.10E+07,
020416Xim_F4KO_O3,121,20,TE,8738,371.09,125.9,29.807,1696.1,1.48E+07,19.604,1.71E+05,124.11,1.08E+06,982.92,8.59E+06,634.73,5.55E+06,
020416Xim_F4KO_O3,121,21,TE,9495,161.66,125.29,30.819,1620.4,1.54E+07,18.343,1.74E+05,105.37,1.00E+06,895.48,8.50E+06,1337,1.27E+07,
020416Xim_F4KO_O3,121,22,TE,12961,369.69,373.22,34.655,1832,2.37E+07,18.592,2.41E+05,81.64,1.06E+06,993.55,1.29E+07,747.94,9.69E+06,
020416Xim_F4KO_O3,121,22.2,TE,12961,369.69,373.22,34.655,1832,2.37E+07,18.592,2.41E+05,81.64,1.06E+06,993.55,1.29E+07,747.94,9.69E+06,
020416Xim_F4KO_O3,121,23,TE,7904,110.15,244.61,34.615,3051.8,2.41E+07,15.299,1.21E+05,53.38,4.22E+05,966.67,7.64E+06,392.79,3.10E+06,
020416Xim_F4KO_O3,121,24,TE,9497,295.65,400.05,34.306,1558.7,1.48E+07,20.685,1.96E+05,69.709,6.62E+05,1000.7,9.50E+06,455.34,4.32E+06,
020416Xim_F4KO_O3,121,25,TE,3539,173,364.91,34.593,2922.3,1.03E+07,23.92,84653,81.569,2.89E+05,947.93,3.35E+06,965.82,3.42E+06,
020416Xim_F4KO_O3,121,27,TE,7763,113.46,184.72,38.142,2242.2,1.74E+07,19.79,1.54E+05,81.945,6.36E+05,1189.2,9.23E+06,930.83,7.23E+06,
020416Xim_F4KO_O3,121,28,TE,3959,136.17,327.14,38.399,2702.1,1.07E+07,22.787,90212,90.367,3.58E+05,884.24,3.50E+06,985.59,3.90E+06,
020416Xim_F4KO_O3,121,29,TE,7573,446.65,221.04,40.596,1608.1,1.22E+07,16.8,1.27E+05,61.029,4.62E+05,950.8,7.20E+06,437.39,3.31E+06,
020416Xim_F4KO_O3,121,30,TE,10967,271.09,69.45,45.423,1231.3,1.35E+07,17.449,1.91E+05,72.221,7.92E+05,962.12,1.06E+07,564.82,6.19E+06,
020416Xim_F4KO_O3,121,31,TE,5924,225.3,405.6,45.172,1965,1.16E+07,1327.1,7.86E+06,78.571,4.65E+05,947.23,5.61E+06,296.11,1.75E+06,
020416Xim_F4KO_O3,121,32,TE,8580,409.84,131.95,46.202,1275.3,1.09E+07,16.615,1.43E+05,134.78,1.16E+06,922.66,7.92E+06,893.79,7.67E+06,
020416Xim_F4KO_O3,121,33,TE,10408,452.4,325.35,49.447,1849.4,1.92E+07,17.956,1.87E+05,71.744,7.47E+05,1052.8,1.10E+07,301.87,3.14E+06,
020416Xim_F4KO_O3,121,34,PRE,5837,122.85,172.43,46.796,1880.3,1.10E+07,18.661,1.09E+05,136.5,7.97E+05,1064.2,6.21E+06,2344.4,1.37E+07,
020416Xim_F4KO_O3,121,35,TE,6657,85.268,281.9,48.069,1924.2,1.28E+07,20.705,1.38E+05,105.91,7.05E+05,981.18,6.53E+06,586.04,3.90E+06,
020416Xim_F4KO_O3,121,36,PRE,18286,115,220,47,1722.993,,17.479,,145.8,,950.158,,2211.039,,
020416Xim_F4KO_O3,121,36.2,EPI,18286,97,249,53,1546.272,,17.122,,758.125,,966.16,,284.778,,
