Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
010919Xim_F4_DH7,2,TE,I,5231,302.02,259.33,3.8583,2347.6,1.23E+07,43.49,2.27E+05,50.864,2.66E+05,1635.6,8.56E+06,620.69,3.25E+06,
010919Xim_F4_DH7,3,TE,I,6046,261.04,272.37,4.441,2341.9,1.42E+07,36.927,2.23E+05,48.003,2.90E+05,1486.2,8.99E+06,689.87,4.17E+06,
010919Xim_F4_DH7,8,TE,I,7900,229.79,248.38,5.4357,2583.3,2.04E+07,34.472,2.72E+05,59.209,4.68E+05,1615,1.28E+07,1115.2,8.81E+06,
010919Xim_F4_DH7,9,TE,I,11999,299.29,207.19,5.9274,2340.4,2.81E+07,35.962,4.32E+05,58.01,6.96E+05,1685.6,2.02E+07,1155.8,1.39E+07,
010919Xim_F4_DH7,10,TE,I,8264,295.83,310.53,5.7023,1888.3,1.56E+07,39.745,3.28E+05,103.68,8.57E+05,1697.7,1.40E+07,606.43,5.01E+06,
010919Xim_F4_DH7,12,TE,I,7598,234.59,193.61,7.2865,1998.8,1.52E+07,32.995,2.51E+05,45.398,3.45E+05,1423,1.08E+07,621.88,4.73E+06,
010919Xim_F4_DH7,13,TE,I,9211,196.65,210.68,9.2482,1781.3,1.64E+07,39.887,3.67E+05,41.679,3.84E+05,1644.6,1.51E+07,400.98,3.69E+06,
010919Xim_F4_DH7,14,TE,I,14365,354.09,228.97,9.5024,1982.9,2.85E+07,32.62,4.69E+05,52.014,7.47E+05,1676.8,2.41E+07,598.81,8.60E+06,
010919Xim_F4_DH7,15,TE,I,15935,352.4,295.57,9.7481,1835.4,2.92E+07,30.1,4.80E+05,41.03,6.54E+05,1526.5,2.43E+07,294.26,4.69E+06,
010919Xim_F4_DH7,16,TE,I,13426,218.21,298.43,9.1605,2006.2,2.69E+07,30.036,4.03E+05,46.799,6.28E+05,1631.5,2.19E+07,801.85,1.08E+07,
010919Xim_F4_DH7,18,TE,I,6915,324.98,329.54,10.74,1598.9,1.11E+07,25.646,1.77E+05,41.329,2.86E+05,1424.9,9.85E+06,263.33,1.82E+06,
010919Xim_F4_DH7,19,TE,I,13130,289.74,159.38,13.358,1908.5,2.51E+07,27.882,3.66E+05,50.188,6.59E+05,1614.2,2.12E+07,569.76,7.48E+06,
010919Xim_F4_DH7,20,TE,I,11644,400.79,311.66,12.359,2145.7,2.50E+07,25.9,3.02E+05,26.424,3.08E+05,1705.7,1.99E+07,70.599,8.22E+05,
010919Xim_F4_DH7,21,TE,I,6140,238.6,162.04,13.17,2073.8,1.27E+07,31.236,1.92E+05,39.411,2.42E+05,1577.2,9.68E+06,620.27,3.81E+06,
