Embryo_ID,Cell_ID,Size,Identity,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
020216Xim_JK14,1,6114,TE,301.09,238.53,6.6359,2387.2,1.46E+07,2943.6,1.80E+07,238.25,1.46E+06,735.58,4.50E+06,2335.1,1.43E+07,
020216Xim_JK14,2,6589,TE,246.32,276.5,6.0735,2219.4,1.46E+07,3061.4,2.02E+07,255.61,1.68E+06,717.91,4.73E+06,2445.8,1.61E+07,
020216Xim_JK14,3,13502,TE,255.22,231.59,8.5718,2143.9,2.89E+07,2675.2,3.61E+07,248.49,3.36E+06,718.75,9.70E+06,2793.3,3.77E+07,
020216Xim_JK14,4,14442,TE,198.59,256.31,8.7174,2290.5,3.31E+07,2490.9,3.60E+07,241.75,3.49E+06,747.56,1.08E+07,2697.4,3.90E+07,
020216Xim_JK14,5,6104,TE,311.96,273.07,8.1828,2277.6,1.39E+07,2759.5,1.68E+07,207.66,1.27E+06,752.7,4.59E+06,1827.2,1.12E+07,
020216Xim_JK14,6,6741,TE,292.2,299.4,8.0798,2191.4,1.48E+07,3006.9,2.03E+07,244.55,1.65E+06,735.8,4.96E+06,2443.2,1.65E+07,
020216Xim_JK14,9,6474,TE,339.74,222.81,10.316,2027.9,1.31E+07,2051.3,1.33E+07,258.4,1.67E+06,705.83,4.57E+06,824.89,5.34E+06,
020216Xim_JK14,10,18792,TE,157.3,288.48,10.651,2182.9,4.10E+07,1565.7,2.94E+07,419.79,7.89E+06,606.06,1.14E+07,1052.8,1.98E+07,
020216Xim_JK14,11,5177,TE,196.43,305.55,9.7076,2705.6,1.40E+07,3031.1,1.57E+07,250.38,1.30E+06,818.48,4.24E+06,3038.2,1.57E+07,
020216Xim_JK14,12,6027,TE,241.11,312.5,9.3284,2165.9,1.31E+07,2848,1.72E+07,239.56,1.44E+06,727.54,4.38E+06,2989.8,1.80E+07,
020216Xim_JK14,14,6781,TE,306.36,191.57,11.105,2007.9,1.36E+07,2105.1,1.43E+07,177.41,1.20E+06,718.63,4.87E+06,973.14,6.60E+06,
020216Xim_JK14,15,7124,TE,184.31,207.95,11.39,1986.7,1.42E+07,3061.7,2.18E+07,223.58,1.59E+06,728,5.19E+06,2133.8,1.52E+07,
020216Xim_JK14,19,5311,TE,321.25,338.32,12.577,2101,1.12E+07,2099.4,1.12E+07,568.19,3.02E+06,728.58,3.87E+06,1376,7.31E+06,
020216Xim_JK14,20,9184,TE,139.62,228.52,15.093,2549.2,2.34E+07,908.26,8.34E+06,107.56,9.88E+05,738.18,6.78E+06,660.99,6.07E+06,
020216Xim_JK14,21,5221,TE,343.69,302.07,13.711,2377.1,1.24E+07,2231.7,1.17E+07,531.34,2.77E+06,704.93,3.68E+06,1484.8,7.75E+06,
020216Xim_JK14,22,10659,TE,251.48,343.53,15.554,2340,2.49E+07,2488.9,2.65E+07,200,2.13E+06,786.4,8.38E+06,2169.5,2.31E+07,
020216Xim_JK14,23,5547,TE,290.05,356.82,15.178,1606,8.91E+06,2397.6,1.33E+07,147.23,8.17E+05,786.56,4.36E+06,1192.5,6.61E+06,
020216Xim_JK14,25,18954,TE,238.71,176.16,17.615,2263.1,4.29E+07,2736.7,5.19E+07,187.49,3.55E+06,739.91,1.40E+07,1665,3.16E+07,
020216Xim_JK14,25.2,,TE,238,166,20,2318.853,,3041.046,,189.809,,704.304,,1783.86,,
020216Xim_JK14,26,7610,TE,372.22,274.51,15.522,2862.5,2.18E+07,857.37,6.52E+06,106.16,8.08E+05,718.67,5.47E+06,476.24,3.62E+06,
020216Xim_JK14,30,11088,TE,348.7,181.09,18.728,2153.7,2.39E+07,2197.3,2.44E+07,1067.2,1.18E+07,738.97,8.19E+06,1242.3,1.38E+07,
020216Xim_JK14,32,4620,TE,381.7,210.68,16.917,2461.6,1.14E+07,2442.6,1.13E+07,210.41,9.72E+05,702.94,3.25E+06,993.18,4.59E+06,
020216Xim_JK14,33,12975,TE,163.55,343.56,19.479,2058.8,2.67E+07,2267.8,2.94E+07,192.17,2.49E+06,830.45,1.08E+07,2181.9,2.83E+07,
020216Xim_JK14,34,5364,TE,142.64,307.93,21.077,2182.6,1.17E+07,91.438,4.90E+05,1347.3,7.23E+06,623.83,3.35E+06,273.6,1.47E+06,
020216Xim_JK14,35,6214,ICM,182.96,244.25,18.987,1661.7,1.03E+07,179.83,1.12E+06,256.54,1.59E+06,736.14,4.57E+06,2671,1.66E+07,
020216Xim_JK14,37,6074,TE,347.41,346.3,20.625,1661.5,1.01E+07,2022.4,1.23E+07,146.62,8.91E+05,691.48,4.20E+06,1141.5,6.93E+06,
020216Xim_JK14,38,4057,TE,392.54,243.81,21.78,2461.1,9.98E+06,709.33,2.88E+06,101.97,4.14E+05,673.9,2.73E+06,381.2,1.55E+06,
020216Xim_JK14,40,5338,TE,154.44,182.01,22.721,1982.4,1.06E+07,2157.6,1.15E+07,159.18,8.50E+05,757.94,4.05E+06,1535.8,8.20E+06,
020216Xim_JK14,41,14859,TE,91.297,280.7,27.692,1635.5,2.43E+07,2084.1,3.10E+07,201.71,3.00E+06,709.93,1.05E+07,1072.3,1.59E+07,
020216Xim_JK14,41.2,,TE,127,287,24,1446.375,,60.663,,1344.966,,859.312,,228.932,,
020216Xim_JK14,42,4815,ICM,174.86,302.65,23.135,1852.2,8.92E+06,140.47,6.76E+05,149.63,7.20E+05,741.28,3.57E+06,1772.5,8.53E+06,
020216Xim_JK14,43,13349,TE,299.02,148.74,26.418,1678.2,2.24E+07,1616.2,2.16E+07,169.45,2.26E+06,750.02,1.00E+07,739.23,9.87E+06,
020216Xim_JK14,44,2043,ICM,191.83,293.34,23.593,1468.3,3.00E+06,115.08,2.35E+05,119.23,2.44E+05,704.71,1.44E+06,1979.8,4.04E+06,
020216Xim_JK14,45,11843,TE,381.92,317.01,27.4,1780.6,2.11E+07,1570.3,1.86E+07,156.23,1.85E+06,662.25,7.84E+06,693.25,8.21E+06,
020216Xim_JK14,46,11242,TE,187.1,159.74,30.203,1834.2,2.06E+07,2363.7,2.66E+07,164.75,1.85E+06,759.32,8.54E+06,1319.1,1.48E+07,
020216Xim_JK14,47,11420,TE,396.48,195.56,30.162,1496.5,1.71E+07,1531.5,1.75E+07,167.45,1.91E+06,715,8.17E+06,644.45,7.36E+06,
020216Xim_JK14,48,4929,TE,114.98,209.65,28.506,1830.8,9.02E+06,2417.2,1.19E+07,174.98,8.63E+05,710.41,3.50E+06,1876,9.25E+06,
020216Xim_JK14,49,5915,ICM,198.33,238.06,27.731,1170.3,6.92E+06,73.869,4.37E+05,119.66,7.08E+05,631.52,3.74E+06,2030.1,1.20E+07,
020216Xim_JK14,49.2,,ICM,177,260,26,1043.236,,78.238,,953.695,,755.779,,384.32,,
020216Xim_JK14,50,5905,ICM,135.78,256.07,25.903,1089.6,6.43E+06,118.27,6.98E+05,269.26,1.59E+06,752.51,4.44E+06,1999.2,1.18E+07,
020216Xim_JK14,51,13421,TE,316.64,387.09,29.355,505.44,6.78E+06,762.35,1.02E+07,83.62,1.12E+06,556.63,7.47E+06,351.26,4.71E+06,
020216Xim_JK14,52,4321,TE,404.45,230.95,27.773,1846.3,7.98E+06,461.16,1.99E+06,66.076,2.86E+05,776.95,3.36E+06,249.47,1.08E+06,
020216Xim_JK14,53,9610,TE,177.04,363.11,32.096,1281.6,1.23E+07,1619.7,1.56E+07,123.47,1.19E+06,760.36,7.31E+06,1239.5,1.19E+07,
020216Xim_JK14,54,5633,ICM,168.68,202.19,30.601,1494.6,8.42E+06,126.53,7.13E+05,114.31,6.44E+05,726.76,4.09E+06,1835.5,1.03E+07,
020216Xim_JK14,55,5286,ICM,105.64,238.79,31.65,1534.4,8.11E+06,112.89,5.97E+05,998.58,5.28E+06,797.07,4.21E+06,371.57,1.96E+06,
020216Xim_JK14,56,7731,TE,420.54,259.61,34.119,2262.4,1.75E+07,777.2,6.01E+06,78.672,6.08E+05,725.38,5.61E+06,309.31,2.39E+06,
020216Xim_JK14,57,11546,TE,260.04,390.82,34.379,1262.9,1.46E+07,1062.4,1.23E+07,88.471,1.02E+06,863.39,9.97E+06,830.48,9.59E+06,
020216Xim_JK14,59,13632,TE,355.02,140.59,34.808,1347,1.84E+07,1350.2,1.84E+07,178.16,2.43E+06,728.71,9.93E+06,424.34,5.78E+06,
020216Xim_JK14,59.2,,TE,342,140,33,1698.228,,1627.896,,201.886,,706.514,,479.245,,
020216Xim_JK14,60,5727,ICM,149.9,329.19,32.474,1617,9.26E+06,97.871,5.61E+05,161.08,9.22E+05,811.8,4.65E+06,1959.9,1.12E+07,
020216Xim_JK14,61,13603,TE,214.93,380.75,34.738,706.89,9.62E+06,1270.8,1.73E+07,93.905,1.28E+06,630.37,8.57E+06,612.56,8.33E+06,
020216Xim_JK14,62,10294,TE,109.46,334.58,37.64,1566,1.61E+07,2038,2.10E+07,157.59,1.62E+06,835.47,8.60E+06,1282,1.32E+07,
020216Xim_JK14,63,11665,TE,128.66,183.13,38.907,1346.8,1.57E+07,1880.9,2.19E+07,133.73,1.56E+06,809.19,9.44E+06,1249.3,1.46E+07,
020216Xim_JK14,64,729,ICM,120.33,283.27,31.203,1398.1,1.02E+06,58.195,42424,1139,8.30E+05,866.94,6.32E+05,209.91,1.53E+05,
020216Xim_JK14,65,12300,TE,242.19,131.65,37.586,1333.6,1.64E+07,1383.5,1.70E+07,110.54,1.36E+06,713.44,8.78E+06,886.16,1.09E+07,
020216Xim_JK14,66,2932,ICM,163.78,230.76,36.199,844.63,2.48E+06,55.865,1.64E+05,137.37,4.03E+05,920.88,2.70E+06,1324.8,3.88E+06,
020216Xim_JK14,67,2554,ICM,147.75,264.29,34.007,828.76,2.12E+06,47.608,1.22E+05,367.19,9.38E+05,524.78,1.34E+06,1466.6,3.75E+06,
020216Xim_JK14,68,12968,TE,357.07,373.57,40.041,982.17,1.27E+07,837.36,1.09E+07,84.734,1.10E+06,895.21,1.16E+07,427.25,5.54E+06,
