Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
022619Xim_F4_EF3,2,TE,I,9970,239.6,247.75,4.8578,2365.6,2.36E+07,63.516,6.33E+05,62.023,6.18E+05,1242.5,1.24E+07,22.455,2.24E+05,
022619Xim_F4_EF3,3,TE,I,6470,174.23,267.19,6.0379,2798.3,1.81E+07,54.716,3.54E+05,137.14,8.87E+05,1238.9,8.02E+06,20.047,1.30E+05,
022619Xim_F4_EF3,4,TE,I,15729,307.71,188.32,8.7612,2857.7,4.49E+07,77.271,1.22E+06,226.56,3.56E+06,1233,1.94E+07,20.228,3.18E+05,
022619Xim_F4_EF3,5,TE,M,5952,188.14,218.36,7.5622,2671,1.59E+07,49.503,2.95E+05,31.821,1.89E+05,1230.2,7.32E+06,18.556,1.10E+05,
022619Xim_F4_EF3,6,TE,I,8147,329.08,265.03,7.7737,2925.6,2.38E+07,67.609,5.51E+05,44.01,3.59E+05,1199.7,9.77E+06,22.713,1.85E+05,
022619Xim_F4_EF3,7,TE,I,12469,296.82,315.33,8.4725,2060.2,2.57E+07,58.008,7.23E+05,52.015,6.49E+05,1235.5,1.54E+07,20.799,2.59E+05,
022619Xim_F4_EF3,8,TE,I,6367,204.9,337.33,10.92,2710.4,1.73E+07,59.235,3.77E+05,283.37,1.80E+06,1213.7,7.73E+06,21.276,1.35E+05,
022619Xim_F4_EF3,9,TE,I,15227,120.38,268.17,11.131,2283.2,3.48E+07,62.097,9.46E+05,73.309,1.12E+06,1211.2,1.84E+07,21.739,3.31E+05,
022619Xim_F4_EF3,10,TE,I,9766,232.14,152.45,12.777,2875.8,2.81E+07,82.961,8.10E+05,222.66,2.17E+06,1222.4,1.19E+07,20.351,1.99E+05,
022619Xim_F4_EF3,11,TE,I,5917,162.4,320.35,12.878,2776.6,1.64E+07,61.165,3.62E+05,143.89,8.51E+05,1206.3,7.14E+06,20.918,1.24E+05,
022619Xim_F4_EF3,12,TE,I,6654,247.21,359.79,15.685,2693.2,1.79E+07,52.306,3.48E+05,179.47,1.19E+06,1205.7,8.02E+06,20.19,1.34E+05,
022619Xim_F4_EF3,13,TE,I,6590,129.2,187.98,16.346,2693.2,1.77E+07,64.496,4.25E+05,45.368,2.99E+05,1148.2,7.57E+06,21.412,1.41E+05,
022619Xim_F4_EF3,14,TE,M,4972,153.88,198.3,16.769,2816.7,1.40E+07,45.392,2.26E+05,29.834,1.48E+05,1241.5,6.17E+06,18.044,89717,
022619Xim_F4_EF3,15,TE,I,7671,59.899,240.13,17.669,2237.3,1.72E+07,75.505,5.79E+05,86.177,6.61E+05,1200.9,9.21E+06,20.941,1.61E+05,
022619Xim_F4_EF3,16,TE,I,9009,371.47,247.87,18.316,2586,2.33E+07,56.56,5.10E+05,131.87,1.19E+06,1213.8,1.09E+07,20.049,1.81E+05,
022619Xim_F4_EF3,17,TE,I,7047,162.29,351.46,19.209,2115.6,1.49E+07,57.871,4.08E+05,136.37,9.61E+05,1274.1,8.98E+06,19.899,1.40E+05,
022619Xim_F4_EF3,18,TE,I,6102,188.79,132.62,22.331,2893.5,1.77E+07,59.022,3.60E+05,70.054,4.27E+05,1289.9,7.87E+06,20.18,1.23E+05,
022619Xim_F4_EF3,20,TE,I,6753,262.46,122.66,22.492,3049,2.06E+07,62.996,4.25E+05,120.06,8.11E+05,1224.8,8.27E+06,21.525,1.45E+05,
022619Xim_F4_EF3,21,TE,I,7519,43.961,226.47,24.581,2196.2,1.65E+07,78.298,5.89E+05,84.229,6.33E+05,1244.2,9.36E+06,20.959,1.58E+05,
022619Xim_F4_EF3,22,ICM,I,2921,91.657,222.44,25.592,1738,5.08E+06,1005.1,2.94E+06,24.433,71368,1284.8,3.75E+06,18.153,53025,
022619Xim_F4_EF3,23,ICM,I,7542,53.364,272.69,26.146,1798.3,1.36E+07,902.31,6.81E+06,29.97,2.26E+05,1149.8,8.67E+06,19.722,1.49E+05,
022619Xim_F4_EF3,24,TE,I,5807,149.02,139.17,24.72,2602,1.51E+07,49.427,2.87E+05,29.643,1.72E+05,1168.1,6.78E+06,20.256,1.18E+05,
022619Xim_F4_EF3,25,ICM,I,7122,88.506,194.22,26.707,2086.9,1.49E+07,687.69,4.90E+06,30.93,2.20E+05,1215.9,8.66E+06,18.596,1.32E+05,
022619Xim_F4_EF3,26,TE,I,6701,115.09,345.73,26.124,2035.2,1.36E+07,57.576,3.86E+05,119.05,7.98E+05,1151.7,7.72E+06,20.136,1.35E+05,
022619Xim_F4_EF3,27,TE,I,6917,285.84,387.78,25.56,2596.6,1.80E+07,45.656,3.16E+05,79.856,5.52E+05,1225.9,8.48E+06,19.839,1.37E+05,
022619Xim_F4_EF3,28,ICM,I,6203,115.58,249.17,26.422,1781.6,1.11E+07,373.46,2.32E+06,22.303,1.38E+05,1183.1,7.34E+06,18.91,1.17E+05,
022619Xim_F4_EF3,29,ICM,M,17279,98.973,284.47,28.906,2544.9,4.40E+07,121.27,2.10E+06,20.031,3.46E+05,1207.4,2.09E+07,17.808,3.08E+05,
022619Xim_F4_EF3,30,TE,I,8551,104.46,155.58,28.975,2509.8,2.15E+07,44.999,3.85E+05,63.036,5.39E+05,1077.3,9.21E+06,18.833,1.61E+05,
022619Xim_F4_EF3,31,ICM,I,5109,119.09,207.72,26.854,1905.8,9.74E+06,523.89,2.68E+06,37.323,1.91E+05,1144.2,5.85E+06,18.429,94156,
