Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
041218Xim_WT_BH8,1,TE,I,8472,281.2,232.63,5.9646,2467.1,2.09E+07,77.358,6.55E+05,364.45,3.09E+06,642.05,5.44E+06,56.231,4.76E+05,
041218Xim_WT_BH8,2,TE,I,6899,240.74,252.23,6.3009,2793.1,1.93E+07,61.639,4.25E+05,475.11,3.28E+06,648.49,4.47E+06,47.972,3.31E+05,
041218Xim_WT_BH8,3,TE,I,8766,332.81,243.25,8.7823,2463.2,2.16E+07,59.411,5.21E+05,258.76,2.27E+06,644.52,5.65E+06,52.323,4.59E+05,
041218Xim_WT_BH8,4,TE,I,7276,230.78,192.61,9.7606,2457.8,1.79E+07,52.488,3.82E+05,446,3.25E+06,628.2,4.57E+06,45.197,3.29E+05,
041218Xim_WT_BH8,5,TE,I,7242,288.29,173.08,10.995,2646.8,1.92E+07,65.316,4.73E+05,312.02,2.26E+06,663.27,4.80E+06,58.853,4.26E+05,
041218Xim_WT_BH8,6,TE,I,14173,335.53,292.23,13.239,2524.1,3.58E+07,81.33,1.15E+06,196.01,2.78E+06,662.31,9.39E+06,52.281,7.41E+05,
041218Xim_WT_BH8,7,TE,I,8352,249.29,304.92,12.453,2494.4,2.08E+07,53.039,4.43E+05,410.13,3.43E+06,625.06,5.22E+06,52.52,4.39E+05,
041218Xim_WT_BH8,8,TE,I,6427,329.9,176.94,17.756,2734.5,1.76E+07,52.074,3.35E+05,245.01,1.57E+06,631.43,4.06E+06,50.424,3.24E+05,
041218Xim_WT_BH8,9,TE,I,8774,180.75,271.29,19.197,2444.4,2.14E+07,55.798,4.90E+05,589.52,5.17E+06,617.28,5.42E+06,49.998,4.39E+05,
041218Xim_WT_BH8,11,TE,I,5631,258.91,146.92,21.876,2698.2,1.52E+07,57.572,3.24E+05,383,2.16E+06,604.38,3.40E+06,52.564,2.96E+05,
