Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
011319Xim_WT_DP7,1,TE,I,4925,99.531,240.01,3.9744,2018,9.94E+06,45.421,2.24E+05,39.4,1.94E+05,1288.4,6.35E+06,281.2,1.38E+06,
011319Xim_WT_DP7,3,TE,I,5689,210.7,100.8,5.8701,2310.9,1.31E+07,49.949,2.84E+05,47.564,2.71E+05,1437.7,8.18E+06,548.14,3.12E+06,
011319Xim_WT_DP7,4,TE,I,6414,163.32,132.19,7.2229,2259.8,1.45E+07,50.209,3.22E+05,41.964,2.69E+05,1396,8.95E+06,366.21,2.35E+06,
011319Xim_WT_DP7,5,TE,I,5441,153.31,195.87,6.7681,2228.5,1.21E+07,46.583,2.53E+05,38.748,2.11E+05,1435.4,7.81E+06,269.45,1.47E+06,
011319Xim_WT_DP7,6,TE,I,8379,114.82,289.7,6.462,1732.7,1.45E+07,43.49,3.64E+05,33.302,2.79E+05,1415.9,1.19E+07,191.56,1.61E+06,
011319Xim_WT_DP7,7,TE,I,5615,272.69,97.856,6.769,2473.8,1.39E+07,58.828,3.30E+05,45.093,2.53E+05,1460.7,8.20E+06,371.27,2.08E+06,
011319Xim_WT_DP7,11,TE,I,6299,354,359.25,7.451,2557.3,1.61E+07,50.821,3.20E+05,38.637,2.43E+05,1423.9,8.97E+06,243.68,1.53E+06,
011319Xim_WT_DP7,12,TE,I,5060,217.52,65.622,10.243,2604.8,1.32E+07,63.964,3.24E+05,48.843,2.47E+05,1409,7.13E+06,458.92,2.32E+06,
011319Xim_WT_DP7,13,TE,I,6397,88.151,186.08,9.7991,2047.3,1.31E+07,52.538,3.36E+05,45.623,2.92E+05,1394.5,8.92E+06,227.95,1.46E+06,
011319Xim_WT_DP7,14,TE,I,6218,402.24,310.21,12.585,2875.8,1.79E+07,65.123,4.05E+05,47.358,2.94E+05,1384.7,8.61E+06,312.79,1.94E+06,
011319Xim_WT_DP7,15,TE,I,4929,441.67,322.64,11.879,3057.9,1.51E+07,49.217,2.43E+05,104.62,5.16E+05,1437.5,7.09E+06,426.64,2.10E+06,
011319Xim_WT_DP7,16,TE,I,4939,328.88,77.507,11.419,2749.8,1.36E+07,55.597,2.75E+05,37.597,1.86E+05,1415.6,6.99E+06,266.75,1.32E+06,
011319Xim_WT_DP7,17,TE,I,5097,407.64,359.88,12.582,2998.3,1.53E+07,57.961,2.95E+05,55.836,2.85E+05,1411.9,7.20E+06,348.95,1.78E+06,
011319Xim_WT_DP7,18,TE,I,7421,316.1,393.21,12.7,2435.1,1.81E+07,56.65,4.20E+05,87.592,6.50E+05,1394.5,1.03E+07,177.87,1.32E+06,
011319Xim_WT_DP7,20,TE,I,6291,433.96,261.06,14.822,2594.1,1.63E+07,78.047,4.91E+05,42.54,2.68E+05,1445.4,9.09E+06,216.88,1.36E+06,
011319Xim_WT_DP7,21,TE,I,10169,67.491,316.07,16.193,1685.1,1.71E+07,41.896,4.26E+05,35.279,3.59E+05,1278,1.30E+07,156.8,1.59E+06,
