Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
012219Xim_F4_DU4,1,TE,I,10689,263.51,271.16,5.6147,3269.9,3.50E+07,69.805,7.46E+05,220.82,2.36E+06,1309.9,1.40E+07,26.066,2.79E+05,
012219Xim_F4_DU4,2,TE,M,10561,277.73,209.47,8.2424,3076,3.25E+07,38.166,4.03E+05,53.618,5.66E+05,1333.7,1.41E+07,21.751,2.30E+05,
012219Xim_F4_DU4,3,TE,I,4374,315.67,281.71,8.1642,3145.3,1.38E+07,48.711,2.13E+05,505.6,2.21E+06,1287.9,5.63E+06,26.407,1.16E+05,
012219Xim_F4_DU4,4,TE,I,6074,294.19,323.31,9.0324,2279.9,1.38E+07,53.352,3.24E+05,248.48,1.51E+06,1309.6,7.95E+06,24.847,1.51E+05,
012219Xim_F4_DU4,5,TE,I,5028,212.42,206.06,10.509,3438.4,1.73E+07,44.692,2.25E+05,422.92,2.13E+06,1339.8,6.74E+06,24.07,1.21E+05,
012219Xim_F4_DU4,6,TE,I,4714,194.49,239.84,10.332,3390.5,1.60E+07,48.003,2.26E+05,478.96,2.26E+06,1260.6,5.94E+06,25.34,1.19E+05,
012219Xim_F4_DU4,7,TE,I,8939,217.43,316.05,9.0569,1933.3,1.73E+07,45.719,4.09E+05,172.93,1.55E+06,1312.8,1.17E+07,21.811,1.95E+05,
012219Xim_F4_DU4,8,TE,I,9651,159.64,247.05,13.028,2712.3,2.62E+07,39.998,3.86E+05,28.835,2.78E+05,1248.4,1.20E+07,23.11,2.23E+05,
012219Xim_F4_DU4,9,TE,I,7528,174.8,293.74,12.435,2870.4,2.16E+07,46.42,3.49E+05,32.777,2.47E+05,1132.1,8.52E+06,23.756,1.79E+05,
012219Xim_F4_DU4,10,TE,I,7502,265.21,355.2,13.186,2427.9,1.82E+07,317,2.38E+06,179.45,1.35E+06,1286.3,9.65E+06,22.371,1.68E+05,
012219Xim_F4_DU4,11,TE,I,7059,343.78,196.85,13.36,2958,2.09E+07,92.821,6.55E+05,65.003,4.59E+05,1262.8,8.91E+06,23.486,1.66E+05,
012219Xim_F4_DU4,12,TE,I,5541,338.48,320.41,13.815,2893.5,1.60E+07,112.85,6.25E+05,278.06,1.54E+06,1261,6.99E+06,23.482,1.30E+05,
012219Xim_F4_DU4,13,TE,I,7151,355.94,265.43,13.956,2606.6,1.86E+07,54.527,3.90E+05,38.87,2.78E+05,1267.5,9.06E+06,22.686,1.62E+05,
012219Xim_F4_DU4,14,TE,I,10767,290.79,158.29,16.403,3394.3,3.65E+07,52.063,5.61E+05,365.57,3.94E+06,1289.3,1.39E+07,22.494,2.42E+05,
012219Xim_F4_DU4,15,TE,I,5760,215.05,351.66,16.014,2465.4,1.42E+07,42.263,2.43E+05,202.35,1.17E+06,1278.5,7.36E+06,21.724,1.25E+05,
012219Xim_F4_DU4,16,TE,I,10411,215.1,153.2,18.775,3354.5,3.49E+07,48.518,5.05E+05,523.46,5.45E+06,1311.6,1.37E+07,21.649,2.25E+05,
012219Xim_F4_DU4,17,TE,I,8591,167.15,181.67,19.657,3196,2.75E+07,36.509,3.14E+05,260.87,2.24E+06,1162.6,9.99E+06,21.723,1.87E+05,
012219Xim_F4_DU4,18,TE,I,5458,379.25,282.89,19.143,2886.9,1.58E+07,50.174,2.74E+05,37.316,2.04E+05,1296.3,7.08E+06,22.341,1.22E+05,
012219Xim_F4_DU4,19,TE,I,9973,125.09,216.4,20.721,3170,3.16E+07,94.643,9.44E+05,383.63,3.83E+06,1354.3,1.35E+07,24.705,2.46E+05,
012219Xim_F4_DU4,20,TE,I,9024,108.61,287.62,21.445,2690,2.43E+07,41.195,3.72E+05,457.59,4.13E+06,1342.8,1.21E+07,91.921,8.30E+05,
012219Xim_F4_DU4,21,TE,I,10007,148.26,331.7,22.806,2687.5,2.69E+07,38.673,3.87E+05,339.52,3.40E+06,1357.5,1.36E+07,27.973,2.80E+05,
012219Xim_F4_DU4,22,TE,I,7678,325.55,369.26,22.4,1913.8,1.47E+07,45.687,3.51E+05,42.552,3.27E+05,1264.9,9.71E+06,21.831,1.68E+05,
012219Xim_F4_DU4,23,TE,I,4493,341.21,152.93,22.784,3477,1.56E+07,165.87,7.45E+05,231.1,1.04E+06,1285.6,5.78E+06,21.159,95067,
012219Xim_F4_DU4,24,TE,I,6269,392.71,208.28,23.374,3042.1,1.91E+07,61.037,3.83E+05,48.67,3.05E+05,1256.5,7.88E+06,22.24,1.39E+05,
012219Xim_F4_DU4,25,ICM,I,4349,170.65,213.97,21.935,2283.1,9.93E+06,31.946,1.39E+05,254.03,1.10E+06,1116.9,4.86E+06,22.206,96574,
012219Xim_F4_DU4,26,ICM,I,13869,154.73,265.32,24.659,2358.9,3.27E+07,40.341,5.59E+05,88.716,1.23E+06,1282.3,1.78E+07,22.755,3.16E+05,
012219Xim_F4_DU4,26.2,ICM,I,13869,144,273,27,1855.505,,28.628,,175.681,,1382.419,,24.692,,
012219Xim_F4_DU4,27,TE,I,4835,305.03,134.88,23.923,3471.7,1.68E+07,125.58,6.07E+05,289.97,1.40E+06,1271.6,6.15E+06,21.696,1.05E+05,
012219Xim_F4_DU4,28,TE,I,4717,405.33,258.47,25.191,3231.3,1.52E+07,41.929,1.98E+05,94.244,4.45E+05,1276.8,6.02E+06,21.239,1.00E+05,
012219Xim_F4_DU4,29,TE,I,6278,169.31,368.4,26.219,2080,1.31E+07,33.505,2.10E+05,133.28,8.37E+05,1275.7,8.01E+06,21.381,1.34E+05,
012219Xim_F4_DU4,30,TE,I,11493,68.769,245.35,29.021,2634.3,3.03E+07,36.84,4.23E+05,59.462,6.83E+05,1176.6,1.35E+07,27.158,3.12E+05,
012219Xim_F4_DU4,31,TE,I,4917,247.72,112.52,28.056,3361.5,1.65E+07,34.808,1.71E+05,200.53,9.86E+05,1194.9,5.88E+06,21.207,1.04E+05,
012219Xim_F4_DU4,32,ICM,I,6761,149.8,214.8,28.25,1981.8,1.34E+07,27.929,1.89E+05,84.776,5.73E+05,1251.8,8.46E+06,21.607,1.46E+05,
012219Xim_F4_DU4,32.2,ICM,I,6761,132,226,30,1544.607,,70.434,,106.08,,1343.067,,23.215,,
012219Xim_F4_DU4,33,ICM,I,10213,155.75,312.39,31.955,1689,1.73E+07,29.357,3.00E+05,242.48,2.48E+06,1198.5,1.22E+07,22.661,2.31E+05,
012219Xim_F4_DU4,34,TE,I,7966,255.11,410,30.935,1617.2,1.29E+07,241.17,1.92E+06,154.73,1.23E+06,1238.4,9.87E+06,19.161,1.53E+05,
012219Xim_F4_DU4,35,TE,I,5819,384.78,154.48,32.401,2937.1,1.71E+07,42.9,2.50E+05,81.737,4.76E+05,1258.7,7.32E+06,21.08,1.23E+05,
012219Xim_F4_DU4,36,ICM,I,3664,108.1,222.38,29.373,2227.6,8.16E+06,594.15,2.18E+06,48.912,1.79E+05,1384.7,5.07E+06,26.774,98101,
012219Xim_F4_DU4,37,ICM,I,4571,135.61,183.16,31.778,2145.7,9.81E+06,32.272,1.48E+05,275.79,1.26E+06,1282.1,5.86E+06,22.536,1.03E+05,
012219Xim_F4_DU4,38,TE,I,4825,304.73,105.31,32.988,3261.6,1.57E+07,180.53,8.71E+05,208.85,1.01E+06,1244.6,6.01E+06,20.337,98125,
012219Xim_F4_DU4,39,TE,I,10294,96.385,183.86,34.688,2540,2.61E+07,40.632,4.18E+05,180.97,1.86E+06,1292.6,1.33E+07,27.699,2.85E+05,
012219Xim_F4_DU4,39.2,ICM,I,10294,118,192,39,1475.281,,29.671,,213.875,,1227.106,,29.054,,
012219Xim_F4_DU4,40,TE,I,7071,63.486,318.72,35.939,1515.5,1.07E+07,34.248,2.42E+05,143.22,1.01E+06,1157.2,8.18E+06,46.001,3.25E+05,
012219Xim_F4_DU4,41,ESC,I,26947,104.4,290.33,34.707,1288.4,3.47E+07,127.75,3.44E+06,105.4,2.84E+06,1288.7,3.47E+07,2064.2,5.56E+07,
012219Xim_F4_DU4,41.2,ESC,I,26947,102,288,34,1507.583,,213.533,,96.608,,1278.036,,2246.604,,
012219Xim_F4_DU4,41.3,ESC,I,26947,102,264,34,1497.675,,155.668,,99.054,,1273.216,,2479.647,,
012219Xim_F4_DU4,42,TE,I,6232,127.15,371.07,35.392,1747.4,1.09E+07,37.856,2.36E+05,222.65,1.39E+06,1230.2,7.67E+06,24.285,1.51E+05,
