Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
071618Xim_WT_BZ1,1,TE,I,12910,223.75,246.56,5.1957,2656.2,3.43E+07,66.507,8.59E+05,124.1,1.60E+06,559.41,7.22E+06,345.97,4.47E+06,
071618Xim_WT_BZ1,2,TE,M,15449,321.06,226.16,9.3471,2610.1,4.03E+07,49.879,7.71E+05,51.451,7.95E+05,590.46,9.12E+06,107.23,1.66E+06,
071618Xim_WT_BZ1,3,TE,I,18194,217.6,302.39,10.126,2376,4.32E+07,42.412,7.72E+05,77.973,1.42E+06,569.26,1.04E+07,231.15,4.21E+06,
071618Xim_WT_BZ1,4,TE,I,14098,316.1,309.89,9.5929,2380.5,3.36E+07,49.54,6.98E+05,81.64,1.15E+06,579.23,8.17E+06,268.67,3.79E+06,
071618Xim_WT_BZ1,5,TE,I,20990,126.8,241.53,11.347,2007.3,4.21E+07,47.663,1.00E+06,114.28,2.40E+06,509.71,1.07E+07,186.68,3.92E+06,
071618Xim_WT_BZ1,6,ICM,I,16271,179.74,266.99,13.634,2065.4,3.36E+07,357.13,5.81E+06,156,2.54E+06,541.8,8.82E+06,96.997,1.58E+06,
071618Xim_WT_BZ1,7,ICM,I,17114,188.3,205.42,12.98,1978.6,3.39E+07,391.43,6.70E+06,114,1.95E+06,566.58,9.70E+06,86.437,1.48E+06,
071618Xim_WT_BZ1,8,ICM,I,7511,218.77,202.79,16.224,2642.9,1.99E+07,65.594,4.93E+05,642.51,4.83E+06,587.42,4.41E+06,858.05,6.44E+06,
071618Xim_WT_BZ1,9,TE,I,10203,266.92,154.75,16.678,2548.9,2.60E+07,45.235,4.62E+05,73.679,7.52E+05,584.1,5.96E+06,224.59,2.29E+06,
071618Xim_WT_BZ1,11,TE,I,14173,209.25,155.19,19.006,2717.6,3.85E+07,44.761,6.34E+05,82.808,1.17E+06,561.07,7.95E+06,146.46,2.08E+06,
071618Xim_WT_BZ1,12,ICM,I,16248,160.63,322.72,20.887,2284.4,3.71E+07,490.34,7.97E+06,144.48,2.35E+06,537.59,8.73E+06,275.34,4.47E+06,
071618Xim_WT_BZ1,13,ICM,I,17132,156.25,181.41,22.596,1849.2,3.17E+07,506.61,8.68E+06,124.24,2.13E+06,547.4,9.38E+06,87.246,1.49E+06,
071618Xim_WT_BZ1,14,TE,I,10136,197.98,368.55,22.378,2488.3,2.52E+07,44.433,4.50E+05,78.765,7.98E+05,542.34,5.50E+06,293.14,2.97E+06,
071618Xim_WT_BZ1,15,TE,I,10604,381.49,298.31,23.114,2644.2,2.80E+07,51.062,5.41E+05,85.299,9.05E+05,564.08,5.98E+06,244.07,2.59E+06,
071618Xim_WT_BZ1,16,TE,I,12887,111.75,180.53,26.136,2202.2,2.84E+07,58.657,7.56E+05,93.876,1.21E+06,610.57,7.87E+06,186.37,2.40E+06,
071618Xim_WT_BZ1,17,ICM,I,4703,157.98,236.37,22.178,2675,1.26E+07,54.369,2.56E+05,221.28,1.04E+06,497.16,2.34E+06,263.85,1.24E+06,
071618Xim_WT_BZ1,18,TE,I,10375,123.88,340.12,25.342,2317.7,2.40E+07,58.724,6.09E+05,115.82,1.20E+06,603.01,6.26E+06,260.92,2.71E+06,
071618Xim_WT_BZ1,19,TE,I,6703,380.14,208.36,24.959,2965.9,1.99E+07,45.47,3.05E+05,57.082,3.83E+05,602.78,4.04E+06,151.99,1.02E+06,
