Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
020416Xim_F4KO_O8,123,1,TE,7560,286.26,245.76,3.7062,2773,2.10E+07,3258,2.46E+07,251.68,1.90E+06,751.58,5.68E+06,1782.3,1.35E+07,
020416Xim_F4KO_O8,123,2,TE,3506,244.29,271.47,2.6951,2758.5,9.67E+06,3281.2,1.15E+07,392.47,1.38E+06,659.74,2.31E+06,1719.8,6.03E+06,
020416Xim_F4KO_O8,123,3,TE,5367,241.38,314.31,4.7542,2902.2,1.56E+07,2362.5,1.27E+07,300.22,1.61E+06,705.06,3.78E+06,1245.4,6.68E+06,
020416Xim_F4KO_O8,123,4,TE,8253,222.93,181.41,5.8848,1904.4,1.57E+07,2442.8,2.02E+07,295.81,2.44E+06,663.27,5.47E+06,1287.3,1.06E+07,
020416Xim_F4KO_O8,123,5,TE,8993,201.46,226.43,5.8886,1826,1.64E+07,2571.4,2.31E+07,191.84,1.73E+06,806.4,7.25E+06,1017.8,9.15E+06,
020416Xim_F4KO_O8,123,6,TE,7333,330.77,228.74,6.2865,2151.4,1.58E+07,2334.9,1.71E+07,256.75,1.88E+06,752.37,5.52E+06,1054.8,7.73E+06,
020416Xim_F4KO_O8,123,7,TE,7856,258.2,166.26,8.2294,1901.1,1.49E+07,2260,1.78E+07,310.27,2.44E+06,671.4,5.27E+06,1117.8,8.78E+06,
020416Xim_F4KO_O8,123,8,TE,14678,323.46,172.71,11.54,2163,3.17E+07,1205.7,1.77E+07,123.27,1.81E+06,674.92,9.91E+06,550.5,8.08E+06,
020416Xim_F4KO_O8,123,9,TE,14254,195,309,11,2650.717,,3377.064,,279.774,,719.934,,1571.928,,
020416Xim_F4KO_O8,123,9.2,TE,14254,173,318,16,2310.462,,2761.303,,220.017,,751.731,,1224.198,,
020416Xim_F4KO_O8,123,10,TE,11977,311.87,305.52,8.6084,2336,2.80E+07,2041.8,2.45E+07,161.32,1.93E+06,749.75,8.98E+06,849.98,1.02E+07,
020416Xim_F4KO_O8,123,11,TE,10219,269.2,337.55,9.1749,2560.5,2.62E+07,1309,1.34E+07,121.35,1.24E+06,710.29,7.26E+06,324.96,3.32E+06,
020416Xim_F4KO_O8,123,12,TE,20429,165,260,11,2443.944,,3583.356,,335.058,,661.36,,1661.917,,
020416Xim_F4KO_O8,123,13,TE,7351,381.51,248.13,13.311,1895.8,1.39E+07,2804.3,2.06E+07,261.25,1.92E+06,686.83,5.05E+06,1327.9,9.76E+06,
020416Xim_F4KO_O8,123,14,TE,6890,351.56,283.9,12.952,2066.7,1.42E+07,2595.4,1.79E+07,181.59,1.25E+06,776.71,5.35E+06,1551.2,1.07E+07,
020416Xim_F4KO_O8,123,15,TE,6844,198.25,174.51,17.567,1894,1.30E+07,2179.7,1.49E+07,150.26,1.03E+06,634.62,4.34E+06,827.79,5.67E+06,
020416Xim_F4KO_O8,123,16,TE,9879,334.02,340.64,17.205,2478.6,2.45E+07,1578,1.56E+07,126.42,1.25E+06,671.13,6.63E+06,529.15,5.23E+06,
020416Xim_F4KO_O8,123,17,EPI,8444,136.33,289.69,20.573,1715.8,1.45E+07,112.27,9.48E+05,1043.8,8.81E+06,770.62,6.51E+06,196.76,1.66E+06,
020416Xim_F4KO_O8,123,18,TE,6169,388.01,208.48,19.37,2132,1.32E+07,1872.7,1.16E+07,158.03,9.75E+05,616.78,3.80E+06,992.66,6.12E+06,
020416Xim_F4KO_O8,123,19,EPI,10087,174.16,239.11,19.888,2331.7,2.35E+07,283.63,2.86E+06,1768.2,1.78E+07,685.96,6.92E+06,343.83,3.47E+06,
020416Xim_F4KO_O8,123,20,TE,7795,256.43,137.03,20.991,1633.6,1.27E+07,1863.5,1.45E+07,193.29,1.51E+06,807.76,6.30E+06,832.29,6.49E+06,
020416Xim_F4KO_O8,123,21,TE,7523,381.78,293.72,21.972,1722.9,1.30E+07,2070.1,1.56E+07,150.67,1.13E+06,699.84,5.26E+06,1389.5,1.05E+07,
020416Xim_F4KO_O8,123,22,EPI,13444,158,183.69,25.474,1976,2.66E+07,104.9,1.41E+06,1366.4,1.84E+07,725.75,9.76E+06,265.54,3.57E+06,
020416Xim_F4KO_O8,123,22.2,EPI,13444,152,173,38,1178.672,,91.68,,1057.358,,662.967,,195.965,,
020416Xim_F4KO_O8,123,23,TE,38767,97,225,26,2200.793,,2156.081,,178.678,,696.506,,991.394,,
020416Xim_F4KO_O8,123,23.2,EPI,38767,125,224,26,2524.594,,222.166,,1211.373,,735.065,,289.21,,
020416Xim_F4KO_O8,123,23.3,EPI,38767,104,252,35,2113.788,,150.201,,1184.072,,728.24,,234.104,,
020416Xim_F4KO_O8,123,24,TE,10849,200.03,354.25,25.921,2183.8,2.37E+07,1984,2.15E+07,141.79,1.54E+06,706.93,7.67E+06,1071,1.16E+07,
020416Xim_F4KO_O8,123,25,TE,6350,296.39,374.55,23.201,1690.2,1.07E+07,2014.7,1.28E+07,155.75,9.89E+05,798.52,5.07E+06,711.32,4.52E+06,
020416Xim_F4KO_O8,123,26,TE,7594,318.57,138.69,25.75,1569.8,1.19E+07,1633,1.24E+07,136.77,1.04E+06,776.56,5.90E+06,695.49,5.28E+06,
020416Xim_F4KO_O8,123,27,TE,10014,169.12,154.15,30.389,2152.5,2.16E+07,2034.9,2.04E+07,208.51,2.09E+06,680.13,6.81E+06,1196.4,1.20E+07,
020416Xim_F4KO_O8,123,28,EPI,520,189.84,279.69,23.131,1651.187,,155.135,,860.769,,681.495,,233.312,,
020416Xim_F4KO_O8,123,29,TE,6204,362.74,352.04,28.511,1588.9,9.86E+06,1944.9,1.21E+07,157.96,9.80E+05,836.8,5.19E+06,952.46,5.91E+06,
020416Xim_F4KO_O8,123,30,EPI,8516,143.24,267.03,27.61,2064.2,1.76E+07,73.982,6.30E+05,1196.1,1.02E+07,735.25,6.26E+06,228.15,1.94E+06,
020416Xim_F4KO_O8,123,31,TE,25956,145,348,32,1939.218,,2691.373,,203.706,,777.667,,1321.43,,
020416Xim_F4KO_O8,123,31.2,EPI,25956,137,338,42,1701.23,,218.306,,1247.128,,689.311,,213.078,,
020416Xim_F4KO_O8,123,31.2,EPI,25956,145,329,32,2062.131,,196.869,,1027.515,,713.034,,215.116,,
020416Xim_F4KO_O8,123,32,TE,7983,262.4,383.34,30.756,1396.6,1.11E+07,1641.7,1.31E+07,121.68,9.71E+05,772.04,6.16E+06,620.96,4.96E+06,
020416Xim_F4KO_O8,123,33,TE,5863,215.49,141.09,31.077,1613.5,9.46E+06,1309.7,7.68E+06,101.38,5.94E+05,773.48,4.53E+06,450.88,2.64E+06,
020416Xim_F4KO_O8,123,34,TE,10970,405.21,200.67,31.956,1876.3,2.06E+07,1811.4,1.99E+07,135.11,1.48E+06,731.15,8.02E+06,959.02,1.05E+07,
020416Xim_F4KO_O8,123,35,EPI,2563,162.64,205.9,28.613,1667.7,4.27E+06,65.503,1.68E+05,1428.1,3.66E+06,749.75,1.92E+06,221.25,5.67E+05,
020416Xim_F4KO_O8,123,36,EPI,2768,187.28,227.26,27.9,1885.7,5.22E+06,86.147,2.38E+05,1734.4,4.80E+06,801.74,2.22E+06,193.32,5.35E+05,
020416Xim_F4KO_O8,123,37,TE,10379,412.59,253.06,33.611,1021.1,1.06E+07,901.66,9.36E+06,120.75,1.25E+06,833.38,8.65E+06,631.4,6.55E+06,
020416Xim_F4KO_O8,123,38,EPI,7746,162.93,302.41,30.225,1617.1,1.25E+07,98.159,7.60E+05,1261.4,9.77E+06,767.07,5.94E+06,203.2,1.57E+06,
020416Xim_F4KO_O8,123,39,EPI,5289,198.32,260.76,31.328,1324.2,7.00E+06,70.348,3.72E+05,666.53,3.53E+06,822.82,4.35E+06,168.92,8.93E+05,
020416Xim_F4KO_O8,123,40,EPI,8585,211.28,215.49,36.198,1496.9,1.29E+07,57.879,4.97E+05,884.77,7.60E+06,731.62,6.28E+06,140.22,1.20E+06,
020416Xim_F4KO_O8,123,41,EPI,8444,137.64,216.71,35.531,1833.8,1.55E+07,53.309,4.50E+05,1061.6,8.96E+06,696.41,5.88E+06,183.22,1.55E+06,
020416Xim_F4KO_O8,123,42,TE,8043,402.86,302.06,35.906,1283.4,1.03E+07,1140.3,9.17E+06,118.86,9.56E+05,864.37,6.95E+06,501.32,4.03E+06,
020416Xim_F4KO_O8,123,43,TE,7165,371.27,159.21,37.208,1116.3,8.00E+06,1221.1,8.75E+06,162.92,1.17E+06,732.13,5.25E+06,543.95,3.90E+06,
020416Xim_F4KO_O8,123,44,EPI,5574,196.94,239.46,35.882,1522.2,8.48E+06,63.066,3.52E+05,1477.1,8.23E+06,825.91,4.60E+06,161.64,9.01E+05,
020416Xim_F4KO_O8,123,45,TE,8181,315.88,389.99,37.51,1171.1,9.58E+06,1203.9,9.85E+06,120.91,9.89E+05,755.37,6.18E+06,338.46,2.77E+06,
020416Xim_F4KO_O8,123,46,TE,10513,285.51,128.63,38.45,1339.3,1.41E+07,641.73,6.75E+06,73.18,7.69E+05,778.5,8.18E+06,272.16,2.86E+06,
020416Xim_F4KO_O8,123,47,TE,6482,241.9,130.02,36.799,1432.2,9.28E+06,1061.4,6.88E+06,201.14,1.30E+06,786.87,5.10E+06,510.93,3.31E+06,
020416Xim_F4KO_O8,123,48,TE,7684,337.54,143.79,36.158,1224.3,9.41E+06,1467,1.13E+07,156.11,1.20E+06,623.94,4.79E+06,547.46,4.21E+06,
020416Xim_F4KO_O8,123,49,EPI,8370,151.51,245.76,37.495,1533.7,1.28E+07,47.949,4.01E+05,908.54,7.60E+06,717.6,6.01E+06,177.52,1.49E+06,
