Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
111418Xim_WT_CW2,1,TE,I,8776,295.59,224.47,4.3229,2566.1,2.25E+07,38.461,3.38E+05,154.65,1.36E+06,1320.4,1.16E+07,21.893,1.92E+05,
111418Xim_WT_CW2,3,TE,I,9319,232.91,215.85,5.427,2652.1,2.47E+07,44.703,4.17E+05,157.31,1.47E+06,1279.2,1.19E+07,21.447,2.00E+05,
111418Xim_WT_CW2,5,TE,I,11854,165.76,263.86,7.3687,2925,3.47E+07,36.971,4.38E+05,199.97,2.37E+06,1317.2,1.56E+07,20.719,2.46E+05,
111418Xim_WT_CW2,6,TE,I,11657,216.03,323.87,7.3705,3006,3.50E+07,36.066,4.20E+05,64.302,7.50E+05,1326.8,1.55E+07,20.311,2.37E+05,
111418Xim_WT_CW2,7,TE,I,11869,297.57,325.82,7.4838,2135.7,2.53E+07,35.35,4.20E+05,107.24,1.27E+06,1292.9,1.53E+07,20.283,2.41E+05,
111418Xim_WT_CW2,8,TE,I,8153,258.85,162.96,8.9567,2455.8,2.00E+07,43.3,3.53E+05,93.321,7.61E+05,1289.2,1.05E+07,19.928,1.62E+05,
111418Xim_WT_CW2,9,TE,I,9175,348.68,190.84,9.3225,2239.5,2.05E+07,38.985,3.58E+05,136.84,1.26E+06,1288.3,1.18E+07,21.421,1.97E+05,
111418Xim_WT_CW2,10,TE,I,9457,358.68,267.41,9.0779,2187.5,2.07E+07,29.006,2.74E+05,92.994,8.79E+05,1267.8,1.20E+07,19.168,1.81E+05,
111418Xim_WT_CW2,11,TE,I,12748,158.13,192.54,12.359,3061.4,3.90E+07,32.897,4.19E+05,139.23,1.77E+06,1278.1,1.63E+07,18.734,2.39E+05,
111418Xim_WT_CW2,12,TE,I,13689,295.94,139.64,13.521,2425.8,3.32E+07,31.463,4.31E+05,270.47,3.70E+06,1297.4,1.78E+07,19.197,2.63E+05,
111418Xim_WT_CW2,13,TE,I,7908,406.33,224.03,18.563,2229.4,1.76E+07,33.101,2.62E+05,34.033,2.69E+05,1257.3,9.94E+06,19.549,1.55E+05,
111418Xim_WT_CW2,14,TE,I,5119,124.3,285.98,18.695,3320.1,1.70E+07,32.069,1.64E+05,257.39,1.32E+06,1255.8,6.43E+06,19.362,99112,
111418Xim_WT_CW2,15,TE,I,16331,179.9,135.11,21.488,2224.6,3.63E+07,27.65,4.52E+05,289.4,4.73E+06,1271.9,2.08E+07,17.78,2.90E+05,
111418Xim_WT_CW2,16,TE,I,12665,359.48,364.09,20.333,3049.1,3.86E+07,72.253,9.15E+05,211.39,2.68E+06,1335.6,1.69E+07,19.492,2.47E+05,
111418Xim_WT_CW2,17,TE,I,11234,196.09,383.17,19.711,2815.4,3.16E+07,28.14,3.16E+05,217.41,2.44E+06,1288.6,1.45E+07,18.32,2.06E+05,
111418Xim_WT_CW2,18,TE,I,5216,141.2,340.71,20.882,3086.2,1.61E+07,30.622,1.60E+05,220.74,1.15E+06,1291,6.73E+06,19.214,1.00E+05,
111418Xim_WT_CW2,19,TE,I,7465,273.19,398.93,21.246,2734.1,2.04E+07,56.863,4.24E+05,218.88,1.63E+06,1289.7,9.63E+06,18.723,1.40E+05,
111418Xim_WT_CW2,20,TE,I,6236,411.51,302.09,22.391,2905,1.81E+07,29.435,1.84E+05,186.95,1.17E+06,1291,8.05E+06,19.913,1.24E+05,
111418Xim_WT_CW2,21,TE,I,6625,93.62,279.5,24.715,3026.5,2.01E+07,33.381,2.21E+05,97.859,6.48E+05,1160.5,7.69E+06,19.251,1.28E+05,
111418Xim_WT_CW2,22,TE,I,8266,386.21,141.14,27.943,1706.5,1.41E+07,25.076,2.07E+05,21.449,1.77E+05,1326.8,1.10E+07,18.085,1.49E+05,
111418Xim_WT_CW2,23,TE,M,9959,118.58,167.86,31.102,3026.8,3.01E+07,23.163,2.31E+05,25.097,2.50E+05,1236.8,1.23E+07,17.198,1.71E+05,
