Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
071618Xim_WT_CA5,1,TE,I,8579,178.81,161,4.8648,2385.4,2.05E+07,58.624,5.03E+05,66.136,5.67E+05,303.38,2.60E+06,26.937,2.31E+05,
071618Xim_WT_CA5,2,TE,I,13153,284.3,217.3,4.693,2594,3.41E+07,58.776,7.73E+05,66.256,8.71E+05,330.97,4.35E+06,26.506,3.49E+05,
071618Xim_WT_CA5,3,TE,I,11542,169.98,255.45,5.6593,2906.6,3.35E+07,61.433,7.09E+05,39.696,4.58E+05,290.46,3.35E+06,26.957,3.11E+05,
071618Xim_WT_CA5,4,TE,I,7497,228.73,155.02,6.0388,2292.5,1.72E+07,52.979,3.97E+05,32.305,2.42E+05,325.92,2.44E+06,25.163,1.89E+05,
071618Xim_WT_CA5,5,TE,I,6490,229.35,211.69,6.2824,2721.2,1.77E+07,58.685,3.81E+05,29.859,1.94E+05,327.61,2.13E+06,24.572,1.59E+05,
071618Xim_WT_CA5,6,TE,I,6887,234.41,254.33,5.9756,2624.9,1.81E+07,49.61,3.42E+05,31.629,2.18E+05,327.95,2.26E+06,24.363,1.68E+05,
071618Xim_WT_CA5,7,TE,I,10745,114.85,176.63,11.992,2589.7,2.78E+07,54.054,5.81E+05,32.183,3.46E+05,300.27,3.23E+06,25.03,2.69E+05,
071618Xim_WT_CA5,8,TE,I,25190,211.52,346.63,8.643,2023.1,5.10E+07,52.133,1.31E+06,31.66,7.98E+05,309.19,7.79E+06,23.999,6.05E+05,
071618Xim_WT_CA5,8.2,TE,I,25190,225,353,8,2648.245,,74.146,,34.788,,313.991,,27.225,,
071618Xim_WT_CA5,9,TE,I,12041,298.94,118.45,8.7887,2173.4,2.62E+07,42.636,5.13E+05,31.87,3.84E+05,322.89,3.89E+06,22.778,2.74E+05,
071618Xim_WT_CA5,10,TE,I,14857,131.61,351.46,9.8809,2263,3.36E+07,38.785,5.76E+05,25.591,3.80E+05,298.12,4.43E+06,21.982,3.27E+05,
071618Xim_WT_CA5,11,TE,I,10298,84.145,280.31,13.771,2799.6,2.88E+07,49.867,5.14E+05,34.243,3.53E+05,326.91,3.37E+06,24.584,2.53E+05,
071618Xim_WT_CA5,12,TE,I,6546,271.67,286.9,11.193,2526.3,1.65E+07,41.581,2.72E+05,25.783,1.69E+05,327.09,2.14E+06,22.081,1.45E+05,
071618Xim_WT_CA5,13,TE,I,11918,251.93,87.854,14.971,2449.2,2.92E+07,45.648,5.44E+05,33.266,3.96E+05,311.5,3.71E+06,22.848,2.72E+05,
071618Xim_WT_CA5,14,TE,I,8672,186.47,101.3,14.183,1925.3,1.67E+07,55.338,4.80E+05,48.041,4.17E+05,296.91,2.57E+06,24.208,2.10E+05,
071618Xim_WT_CA5,15,TE,I,5500,139.13,136,16.376,2438.8,1.34E+07,50.713,2.79E+05,39.283,2.16E+05,335.25,1.84E+06,25.093,1.38E+05,
071618Xim_WT_CA5,16,TE,I,10389,331.08,311.34,14.993,3031.5,3.15E+07,45.946,4.77E+05,27.616,2.87E+05,319.35,3.32E+06,22.457,2.33E+05,
071618Xim_WT_CA5,17,TE,I,10831,354.91,147.33,17.683,2887.3,3.13E+07,51.722,5.60E+05,30.743,3.33E+05,323.86,3.51E+06,24.949,2.70E+05,
071618Xim_WT_CA5,18,TE,I,18459,183.6,417.88,18.206,2049.8,3.78E+07,45.029,8.31E+05,110.72,2.04E+06,306.02,5.65E+06,22.431,4.14E+05,
071618Xim_WT_CA5,18.2,TE,I,18459,192,431,21,2715.707,,52.294,,163.177,,325.611,,23.933,,
071618Xim_WT_CA5,19,TE,M,9396,270.95,408.45,19.697,2817.9,2.65E+07,44.098,4.14E+05,67.339,6.33E+05,319.48,3.00E+06,20.043,1.88E+05,
071618Xim_WT_CA5,20,TE,I,8709,331.58,77.25,23.131,2547.8,2.22E+07,46.058,4.01E+05,28.802,2.51E+05,308.45,2.69E+06,25.064,2.18E+05,
071618Xim_WT_CA5,21,TE,I,7658,384.45,236.03,25.54,3266.3,2.50E+07,44.6,3.42E+05,25.985,1.99E+05,335.02,2.57E+06,23.794,1.82E+05,
071618Xim_WT_CA5,22,TE,I,6792,201.95,66.834,28.623,1802.4,1.22E+07,47.135,3.20E+05,27.966,1.90E+05,292.31,1.99E+06,22.569,1.53E+05,
071618Xim_WT_CA5,23,TE,I,8867,398.73,293.8,28.329,2651.7,2.35E+07,43.826,3.89E+05,50.699,4.50E+05,321.89,2.85E+06,22.242,1.97E+05,
071618Xim_WT_CA5,24,TE,I,7191,99.449,157.95,29.254,1394.5,1.00E+07,34.179,2.46E+05,24.734,1.78E+05,246.63,1.77E+06,20.171,1.45E+05,
071618Xim_WT_CA5,25,TE,I,12460,382.59,351.94,31.756,2621.7,3.27E+07,36.755,4.58E+05,24.035,2.99E+05,300.25,3.74E+06,21.103,2.63E+05,
071618Xim_WT_CA5,26,ICM,I,7469,94.744,292.99,29.721,1719.9,1.28E+07,45.349,3.39E+05,359.75,2.69E+06,316.01,2.36E+06,21.921,1.64E+05,
071618Xim_WT_CA5,27,ICM,I,5776,92.57,323.56,31.623,1834.7,1.06E+07,40.791,2.36E+05,165.67,9.57E+05,300,1.73E+06,20.854,1.20E+05,
071618Xim_WT_CA5,28,ICM,I,5550,100.35,369.84,33.619,1921.2,1.07E+07,34.174,1.90E+05,87.209,4.84E+05,296.6,1.65E+06,21.265,1.18E+05,
071618Xim_WT_CA5,29,ICM,I,11010,104.2,234.82,38.252,1741.1,1.92E+07,32.378,3.56E+05,344.76,3.80E+06,326,3.59E+06,20.387,2.24E+05,
071618Xim_WT_CA5,30,TE,I,12225,251.83,59.508,40.614,1341.9,1.64E+07,29.094,3.56E+05,27.049,3.31E+05,324.22,3.96E+06,20.783,2.54E+05,
071618Xim_WT_CA5,31,TE,I,6552,141.79,100.98,36.802,1214.2,7.96E+06,28.758,1.88E+05,21.65,1.42E+05,306.62,2.01E+06,19.429,1.27E+05,
071618Xim_WT_CA5,32,TE,I,11859,63.648,224.62,38.715,1398.5,1.66E+07,28.886,3.43E+05,20.737,2.46E+05,308.4,3.66E+06,19.281,2.29E+05,
071618Xim_WT_CA5,33,TE,I,12836,78.988,372.35,43.783,1574.1,2.02E+07,32.46,4.17E+05,23.097,2.96E+05,296.51,3.81E+06,20.241,2.60E+05,
071618Xim_WT_CA5,34,ICM,I,4344,105.61,266.64,37.587,1728.1,7.51E+06,34.824,1.51E+05,365.75,1.59E+06,291.25,1.27E+06,21.285,92463,
071618Xim_WT_CA5,35,TE,I,7673,224.94,453.05,40.473,2521.9,1.94E+07,35.208,2.70E+05,210.34,1.61E+06,281.73,2.16E+06,20.749,1.59E+05,
071618Xim_WT_CA5,36,TE,I,11358,418.51,130.11,40.945,2221.5,2.52E+07,37.031,4.21E+05,38.089,4.33E+05,305.67,3.47E+06,21.658,2.46E+05,
071618Xim_WT_CA5,38,TE,I,7357,138.03,424.54,40.705,1433.8,1.05E+07,30.12,2.22E+05,21.052,1.55E+05,287.57,2.12E+06,20.021,1.47E+05,
071618Xim_WT_CA5,39,ICM,I,6064,98.723,302.15,39.839,1611.8,9.77E+06,37.301,2.26E+05,227.97,1.38E+06,307.43,1.86E+06,21.052,1.28E+05,
