Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
041218Xim_WT_BH12,1,TE,I,7386,284.45,283.89,4.1799,2570.4,1.90E+07,71.412,5.27E+05,340.51,2.52E+06,610.97,4.51E+06,42.153,3.11E+05,
041218Xim_WT_BH12,2,TE,I,12348,197.89,216.95,5.9218,3220.2,3.98E+07,79.382,9.80E+05,426.9,5.27E+06,565.11,6.98E+06,48.119,5.94E+05,
041218Xim_WT_BH12,3,TE,I,6277,190.23,262.11,5.8311,3099.1,1.95E+07,76.707,4.81E+05,421.87,2.65E+06,519.1,3.26E+06,44.593,2.80E+05,
041218Xim_WT_BH12,4,TE,I,7337,224.31,304.87,5.7304,2708.6,1.99E+07,61.129,4.49E+05,325.29,2.39E+06,622.38,4.57E+06,39.025,2.86E+05,
041218Xim_WT_BH12,5,TE,I,29177,314,229,8,2428.8,7.09E+07,56.879,1.66E+06,322.57,9.41E+06,623.14,1.82E+07,37.35,1.09E+06,
041218Xim_WT_BH12,5.2,TE,I,29177,337,211,15,2428.8,7.09E+07,56.879,1.66E+06,322.57,9.41E+06,623.14,1.82E+07,37.35,1.09E+06,
041218Xim_WT_BH12,6,TE,I,8406,242.05,174.95,9.6579,2321.6,1.95E+07,56.101,4.72E+05,260.75,2.19E+06,648.3,5.45E+06,35.781,3.01E+05,
041218Xim_WT_BH12,8,TE,I,12384,276.45,359.03,15.376,2770.9,3.43E+07,67.982,8.42E+05,255.5,3.16E+06,617.22,7.64E+06,38.259,4.74E+05,
041218Xim_WT_BH12,9,TE,I,10514,111.04,226.83,14.323,2739.8,2.88E+07,73.086,7.68E+05,227.89,2.40E+06,655.3,6.89E+06,119.43,1.26E+06,
041218Xim_WT_BH12,10,TE,I,12549,155.13,285,15.46,3143.5,3.94E+07,62.044,7.79E+05,277.29,3.48E+06,688.59,8.64E+06,40.453,5.08E+05,
041218Xim_WT_BH12,11,TE,I,8453,343.37,319.01,15.451,1993.5,1.69E+07,53.225,4.50E+05,253.27,2.14E+06,621.92,5.26E+06,35.215,2.98E+05,
041218Xim_WT_BH12,12,TE,I,8865,203.1,356.28,19.896,2971.1,2.63E+07,57.9,5.13E+05,224.28,1.99E+06,612.58,5.43E+06,36.961,3.28E+05,
041218Xim_WT_BH12,13,TE,I,7593,97.609,278.81,18.629,3234.6,2.46E+07,98.376,7.47E+05,286.77,2.18E+06,617.41,4.69E+06,42.844,3.25E+05,
041218Xim_WT_BH12,14,ICM,I,6455,137.07,214.89,21.864,2622.4,1.69E+07,183.74,1.19E+06,102.43,6.61E+05,691.91,4.47E+06,38.125,2.46E+05,
041218Xim_WT_BH12,15,TE,I,7132,161.13,181.64,22.545,2659.5,1.90E+07,52.546,3.75E+05,215.8,1.54E+06,596.58,4.25E+06,33.267,2.37E+05,
041218Xim_WT_BH12,16,ICM,I,3643,77.333,275.73,24.842,3473.4,1.27E+07,314.92,1.15E+06,112.2,4.09E+05,592.35,2.16E+06,43.988,1.60E+05,
041218Xim_WT_BH12,17,TE,I,5090,238.06,140.55,24.39,2952.9,1.50E+07,54.36,2.77E+05,231.48,1.18E+06,643.37,3.27E+06,36.126,1.84E+05,
041218Xim_WT_BH12,18,ESC,I,7950,99.211,237.32,24.144,3437.7,2.73E+07,251.54,2.00E+06,67.885,5.40E+05,624.95,4.97E+06,1329.7,1.06E+07,
041218Xim_WT_BH12,19,ICM,I,4181,122.2,291.59,21.479,3266.5,1.37E+07,193.86,8.11E+05,129.94,5.43E+05,580.61,2.43E+06,42,1.76E+05,
