Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
111418Xim_WT_CX4,1,TE,I,6510,260.96,220.37,3.4339,2621.8,1.71E+07,37.689,2.45E+05,181.6,1.18E+06,1186.2,7.72E+06,20.455,1.33E+05,
111418Xim_WT_CX4,2,TE,I,8590,179.12,240.46,4.4518,3049.2,2.62E+07,37.978,3.26E+05,30.392,2.61E+05,1195.3,1.03E+07,21.087,1.81E+05,
111418Xim_WT_CX4,3,TE,I,6804,207.57,295.48,4.1104,2779.3,1.89E+07,37.363,2.54E+05,75.211,5.12E+05,1222.5,8.32E+06,21.5,1.46E+05,
111418Xim_WT_CX4,4,TE,I,6745,272.34,295.34,4.423,2596.2,1.75E+07,30.505,2.06E+05,126.24,8.52E+05,1174.9,7.92E+06,19.672,1.33E+05,
111418Xim_WT_CX4,5,TE,I,6297,211.3,195.69,5.795,2658.4,1.67E+07,35.903,2.26E+05,38.704,2.44E+05,1215.3,7.65E+06,20.139,1.27E+05,
111418Xim_WT_CX4,6,TE,I,12813,324.71,256.47,5.9735,2544.7,3.26E+07,28.43,3.64E+05,98.547,1.26E+06,1211.3,1.55E+07,19.068,2.44E+05,
111418Xim_WT_CX4,7,TE,I,14066,158.19,296.3,8.2175,2876.4,4.05E+07,33.834,4.76E+05,98.825,1.39E+06,1189.8,1.67E+07,20.339,2.86E+05,
111418Xim_WT_CX4,8,TE,I,9434,255.48,351.51,7.8271,2194.9,2.07E+07,27.855,2.63E+05,60.333,5.69E+05,1172.4,1.11E+07,18.778,1.77E+05,
111418Xim_WT_CX4,9,TE,I,6318,253.94,166.62,9.974,2568.4,1.62E+07,31.117,1.97E+05,98.427,6.22E+05,1211.7,7.66E+06,19.3,1.22E+05,
111418Xim_WT_CX4,10,TE,I,7018,299.63,172.92,10.884,2476.3,1.74E+07,34.448,2.42E+05,117.14,8.22E+05,1215.2,8.53E+06,20.194,1.42E+05,
