Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
102618Xim_F4_CS3,1,TE,I,11285,193.15,202.18,5.8701,2199.6,2.48E+07,23.078,2.60E+05,39.418,4.45E+05,1243.1,1.40E+07,21.276,2.40E+05,
102618Xim_F4_CS3,2,TE,I,6862,175.77,243.34,5.1106,2595.3,1.78E+07,36.849,2.53E+05,790.92,5.43E+06,1307.4,8.97E+06,28.037,1.92E+05,
102618Xim_F4_CS3,3,TE,I,13025,251.4,314.55,6.314,2080,2.71E+07,30.599,3.99E+05,228.77,2.98E+06,1266.6,1.65E+07,23.391,3.05E+05,
102618Xim_F4_CS3,4,TE,I,11823,271.33,200.85,6.727,2679.7,3.17E+07,29.396,3.48E+05,51.223,6.06E+05,1278,1.51E+07,22.1,2.61E+05,
102618Xim_F4_CS3,5,TE,I,11257,326.17,299.76,8.0561,1978.2,2.23E+07,28.309,3.19E+05,277.68,3.13E+06,1227.3,1.38E+07,21.628,2.43E+05,
102618Xim_F4_CS3,6,TE,I,17620,162.3,313.47,10.005,1743.9,3.07E+07,24.64,4.34E+05,25.433,4.48E+05,1296.6,2.28E+07,32.002,5.64E+05,
102618Xim_F4_CS3,7,ICM,I,12916,159,270,11,2182.791,,53.619,,56.396,,1250.855,,29.59,,
102618Xim_F4_CS3,7.2,ICM,I,12916,168,282,17,1862.466,,42.214,,28.589,,1222.007,,39.691,,
102618Xim_F4_CS3,8,TE,I,15189,362.88,262.9,13.709,2451.4,3.72E+07,31.785,4.83E+05,440.27,6.69E+06,1228.9,1.87E+07,22.464,3.41E+05,
102618Xim_F4_CS3,9,TE,I,9375,329.27,178.79,14.509,2501.9,2.35E+07,21.838,2.05E+05,34.767,3.26E+05,1280.1,1.20E+07,19.653,1.84E+05,
102618Xim_F4_CS3,10,TE,I,8001,157.7,170.25,16.692,2742.6,2.19E+07,24.081,1.93E+05,93.559,7.49E+05,1192.5,9.54E+06,21.262,1.70E+05,
102618Xim_F4_CS3,11,TE,I,11373,191.17,362.28,16.103,1938.3,2.20E+07,23.542,2.68E+05,23.732,2.70E+05,1278.8,1.45E+07,34.692,3.95E+05,
102618Xim_F4_CS3,12,TE,I,8201,258.32,137.31,18.785,2566.4,2.10E+07,23.25,1.91E+05,38.068,3.12E+05,1307.1,1.07E+07,20.118,1.65E+05,
102618Xim_F4_CS3,13,ICM,I,5306,155.08,226.24,17.671,1655.2,8.78E+06,40.514,2.15E+05,26.823,1.42E+05,1345.6,7.14E+06,35.389,1.88E+05,
102618Xim_F4_CS3,14,TE,I,10110,115.13,178.64,23.101,2516.8,2.54E+07,24.15,2.44E+05,66.341,6.71E+05,1262.2,1.28E+07,20.701,2.09E+05,
102618Xim_F4_CS3,15,ICM,I,11814,111.19,231.57,21.977,1611.9,1.90E+07,33.221,3.92E+05,25.486,3.01E+05,1190,1.41E+07,21.397,2.53E+05,
102618Xim_F4_CS3,16,TE,I,8292,193.8,132.12,23.435,2412.6,2.00E+07,22.865,1.90E+05,27.808,2.31E+05,1281.3,1.06E+07,19.997,1.66E+05,
102618Xim_F4_CS3,18,TE,I,9669,372.09,325.46,22.51,1994.8,1.93E+07,30.254,2.93E+05,31.487,3.04E+05,1270.3,1.23E+07,22.086,2.14E+05,
102618Xim_F4_CS3,19,TE,I,6972,292.2,376.03,22.425,2365.4,1.65E+07,25.788,1.80E+05,434.3,3.03E+06,1226.9,8.55E+06,21.216,1.48E+05,
102618Xim_F4_CS3,20,TE,I,11477,89.539,283.7,24.537,2173.7,2.49E+07,24.114,2.77E+05,24.037,2.76E+05,1258.4,1.44E+07,22.649,2.60E+05,
102618Xim_F4_CS3,21,ESC,I,9205,177.57,311.72,24.135,2146.3,1.98E+07,51.079,4.70E+05,55.172,5.08E+05,1129.6,1.04E+07,1087,1.00E+07,
102618Xim_F4_CS3,23,ICM,I,2972,149.6,314.26,21.463,1901.4,5.65E+06,27.742,82450,26.47,78669,1232.1,3.66E+06,35.357,1.05E+05,
102618Xim_F4_CS3,24,TE,I,6478,114.46,327.23,24.677,2183.2,1.41E+07,25.273,1.64E+05,554.74,3.59E+06,1245.3,8.07E+06,24.595,1.59E+05,
102618Xim_F4_CS3,25,TE,M,4169,240.86,400.21,25.225,3250.3,1.36E+07,23.925,99745,23.421,97641,1193.9,4.98E+06,20.346,84823,
102618Xim_F4_CS3,26,TE,I,12938,381.27,198.57,26.31,2661.2,3.44E+07,22.608,2.93E+05,25.227,3.26E+05,1297.9,1.68E+07,20.229,2.62E+05,
102618Xim_F4_CS3,27,ICM,I,5701,143.09,203.52,23.584,1699.6,9.69E+06,41.641,2.37E+05,26.486,1.51E+05,1266.4,7.22E+06,21.961,1.25E+05,
102618Xim_F4_CS3,28,TE,I,18421,72,220,27,2083.811,,25.216,,55.948,,1288.973,,21.259,,
102618Xim_F4_CS3,28.2,ICM,I,18421,73,231,34,1500.6,,28.812,,25.792,,1234.034,,20.059,,
102618Xim_F4_CS3,29,ICM,I,1063,138.75,256.84,19.935,1374.7,1.46E+06,22.035,23423,24.129,25649,1383.3,1.47E+06,22.047,23436,
102618Xim_F4_CS3,30,ESC,I,9714,177.2,234,29.409,1493,1.45E+07,40.301,3.91E+05,43.745,4.25E+05,1180.8,1.15E+07,771.19,7.49E+06,
102618Xim_F4_CS3,31,ESC,I,11200,153.7,343.26,30.129,1844.8,2.07E+07,43.247,4.84E+05,47.964,5.37E+05,1160.9,1.30E+07,825.87,9.25E+06,
