Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
112718Xim_F4_DD6,2,TE,I,7465,185.5,270.86,6.7591,3342.9,2.50E+07,17.749,1.33E+05,39.85,2.97E+05,1168.2,8.72E+06,299.09,2.23E+06,
112718Xim_F4_DD6,3,TE,I,15270,255.51,194.24,8.7077,3275.3,5.00E+07,17.231,2.63E+05,26.468,4.04E+05,1179,1.80E+07,200.39,3.06E+06,
112718Xim_F4_DD6,5,TE,I,9057,342.74,250.36,7.7284,2633.8,2.39E+07,16.881,1.53E+05,25.711,2.33E+05,1169.3,1.06E+07,176.96,1.60E+06,
112718Xim_F4_DD6,6,TE,I,12553,294.27,271.46,8.634,3147.4,3.95E+07,16.087,2.02E+05,40.649,5.10E+05,1201.4,1.51E+07,242.78,3.05E+06,
112718Xim_F4_DD6,7,TE,I,11766,268.2,321.64,8.581,3381.8,3.98E+07,17.929,2.11E+05,26.675,3.14E+05,1215.5,1.43E+07,159.28,1.87E+06,
112718Xim_F4_DD6,9,TE,I,12210,229.34,300.35,10.612,3228.2,3.94E+07,16.976,2.07E+05,44.152,5.39E+05,1215.3,1.48E+07,207.06,2.53E+06,
112718Xim_F4_DD6,11,ICM,I,11235,145.47,257.35,11.861,2760,3.10E+07,21.088,2.37E+05,1250.1,1.40E+07,1172.3,1.32E+07,120.17,1.35E+06,
112718Xim_F4_DD6,12,TE,I,13837,337.52,317.36,11.363,3148.3,4.36E+07,16.628,2.30E+05,23.858,3.30E+05,1201.1,1.66E+07,249.87,3.46E+06,
112718Xim_F4_DD6,13,TE,I,5695,197.68,211,11.889,3026.2,1.72E+07,24.661,1.40E+05,65.844,3.75E+05,1105.4,6.30E+06,586.11,3.34E+06,
112718Xim_F4_DD6,15,TE,I,7294,311.87,174.74,14.841,2535.6,1.85E+07,18.845,1.37E+05,113.14,8.25E+05,1148.8,8.38E+06,674.75,4.92E+06,
112718Xim_F4_DD6,16,ICM,I,9931,146.9,214.68,16.284,3022.1,3.00E+07,20.166,2.00E+05,1354.9,1.35E+07,1226.6,1.22E+07,115.24,1.14E+06,
112718Xim_F4_DD6,17,ICM,I,12129,106.52,234.25,17.97,2888.7,3.50E+07,20.468,2.48E+05,953.38,1.16E+07,1131.6,1.37E+07,122.93,1.49E+06,
112718Xim_F4_DD6,18,ICM,I,17880,113.22,271.69,16.762,2785.3,4.98E+07,20.74,3.71E+05,713.86,1.28E+07,1175.7,2.10E+07,120.57,2.16E+06,
112718Xim_F4_DD6,19,TE,I,5242,381.77,270.09,16.013,3018.2,1.58E+07,21.983,1.15E+05,37.445,1.96E+05,1211.8,6.35E+06,211.05,1.11E+06,
112718Xim_F4_DD6,20,ICM,I,14451,131.61,303.25,19.277,2972.3,4.30E+07,20.372,2.94E+05,743.48,1.07E+07,1187,1.72E+07,123.24,1.78E+06,
112718Xim_F4_DD6,21,TE,I,13389,211.47,175.54,20.511,2825.6,3.78E+07,19.389,2.60E+05,37.596,5.03E+05,1156.6,1.55E+07,244.84,3.28E+06,
112718Xim_F4_DD6,22,TE,I,7305,365.08,185.76,18.483,2299.9,1.68E+07,19.475,1.42E+05,53.235,3.89E+05,1209.5,8.84E+06,760.32,5.55E+06,
112718Xim_F4_DD6,23,ICM,I,22718,167.9,285.68,24.378,2679.2,6.09E+07,18.671,4.24E+05,599.26,1.36E+07,1187,2.70E+07,105.05,2.39E+06,
112718Xim_F4_DD6,23.2,ICM,I,22718,172,280,26,2775.446,,18.183,,680.527,,1161.441,,89.826,,
112718Xim_F4_DD6,24,TE,I,5734,280.99,349.89,18.265,2665.3,1.53E+07,30.398,1.74E+05,31.389,1.80E+05,1185.3,6.80E+06,165.42,9.49E+05,
112718Xim_F4_DD6,25,TE,I,8737,185.13,306.87,21.131,3371.8,2.95E+07,21.452,1.87E+05,59.394,5.19E+05,1164.7,1.02E+07,307.57,2.69E+06,
112718Xim_F4_DD6,26,TE,I,6323,409.38,256.91,21.394,2242.2,1.42E+07,18.546,1.17E+05,37.495,2.37E+05,1142.6,7.22E+06,466.1,2.95E+06,
112718Xim_F4_DD6,27,TE,I,9902,131.47,332.47,22.443,3270.1,3.24E+07,20.504,2.03E+05,62.916,6.23E+05,1274.8,1.26E+07,365.31,3.62E+06,
112718Xim_F4_DD6,28,ICM,I,3500,164.86,255.14,19.725,3108.3,1.09E+07,19.913,69694,780.52,2.73E+06,1139.2,3.99E+06,110.11,3.85E+05,
112718Xim_F4_DD6,29,TE,I,7588,106.87,190.99,23.614,2887.9,2.19E+07,19.624,1.49E+05,100.88,7.65E+05,1276,9.68E+06,603.13,4.58E+06,
112718Xim_F4_DD6,30,TE,I,6003,397.48,216.33,22.714,2417.5,1.45E+07,18.34,1.10E+05,42.991,2.58E+05,1142.2,6.86E+06,604.07,3.63E+06,
112718Xim_F4_DD6,31,TE,I,5859,313.18,361.99,23.087,2048.1,1.20E+07,20.014,1.17E+05,31.917,1.87E+05,1105.3,6.48E+06,274.93,1.61E+06,
112718Xim_F4_DD6,32,TE,I,11480,286.19,128.22,24.292,2897.6,3.33E+07,21.251,2.44E+05,48.371,5.55E+05,1159.1,1.33E+07,457.31,5.25E+06,
112718Xim_F4_DD6,33,ICM,I,9736,168.82,228.32,25.437,2677.3,2.61E+07,19.079,1.86E+05,1189.6,1.16E+07,1124.4,1.09E+07,121.46,1.18E+06,
112718Xim_F4_DD6,33.2,ICM,I,9736,166,227,30,1964.166,,16.453,,832.33,,1129.597,,100.713,,
112718Xim_F4_DD6,34,ICM,I,9747,95.563,266.84,26.733,2892.5,2.82E+07,18.78,1.83E+05,744.08,7.25E+06,1157,1.13E+07,101.11,9.86E+05,
112718Xim_F4_DD6,35,TE,I,6261,212.21,342.18,24.033,2445,1.53E+07,42.851,2.68E+05,32.2,2.02E+05,1156.8,7.24E+06,362.67,2.27E+06,
112718Xim_F4_DD6,36,TE,I,5889,245.98,362.77,24.075,1845.4,1.09E+07,36.783,2.17E+05,26.99,1.59E+05,1233.2,7.26E+06,238.17,1.40E+06,
112718Xim_F4_DD6,37,ICM,I,7707,108.74,297,25.843,2820.3,2.17E+07,19.687,1.52E+05,699.29,5.39E+06,1154.5,8.90E+06,101.31,7.81E+05,
112718Xim_F4_DD6,38,TE,I,5170,399.94,300.56,24.833,2605.1,1.35E+07,19.167,99094,41.643,2.15E+05,1163.4,6.01E+06,232.73,1.20E+06,
112718Xim_F4_DD6,39,ICM,I,16552,130.92,212.26,28.637,2703.4,4.47E+07,18.969,3.14E+05,728.17,1.21E+07,1198,1.98E+07,100.88,1.67E+06,
112718Xim_F4_DD6,39.2,ICM,I,16552,129,214,29,2658.035,,19.341,,667.696,,1191.35,,103.942,,
112718Xim_F4_DD6,40,TE,I,6045,364.35,351.36,26.33,2423.4,1.46E+07,18.08,1.09E+05,31.612,1.91E+05,1127.5,6.82E+06,186.28,1.13E+06,
112718Xim_F4_DD6,41,TE,I,5327,177.05,185.55,27.828,2581.3,1.38E+07,18.767,99972,46.099,2.46E+05,1137.2,6.06E+06,299.89,1.60E+06,
112718Xim_F4_DD6,42,ICM,I,8011,133.69,248.53,25.995,2772.3,2.22E+07,18.824,1.51E+05,766.06,6.14E+06,1197,9.59E+06,112.46,9.01E+05,
112718Xim_F4_DD6,43,TE,I,15612,68.419,302.06,31.705,2494.6,3.89E+07,18.021,2.81E+05,174.51,2.72E+06,1238.2,1.93E+07,242.52,3.79E+06,
112718Xim_F4_DD6,44,ICM,I,12053,92.382,232.7,29.36,2984.2,3.60E+07,19.977,2.41E+05,977.39,1.18E+07,1134.8,1.37E+07,106.32,1.28E+06,
112718Xim_F4_DD6,45,TE,I,10185,281.79,382.29,31.103,1747.8,1.78E+07,19.475,1.98E+05,25.243,2.57E+05,1147.3,1.17E+07,141.85,1.44E+06,
112718Xim_F4_DD6,46,TE,I,9369,60.173,228.58,32.705,2443.6,2.29E+07,17.977,1.68E+05,145.78,1.37E+06,1185.6,1.11E+07,363.03,3.40E+06,
112718Xim_F4_DD6,47,TE,I,6879,387.49,154.79,30.525,2098.5,1.44E+07,18.151,1.25E+05,42.777,2.94E+05,1118.6,7.69E+06,436.3,3.00E+06,
112718Xim_F4_DD6,48,ICM,I,6153,142.11,180.77,31.356,2395.7,1.47E+07,17.903,1.10E+05,661.6,4.07E+06,1240.2,7.63E+06,105.42,6.49E+05,
112718Xim_F4_DD6,49,TE,I,6413,174.7,349.81,32.431,2557.1,1.64E+07,18.741,1.20E+05,30.323,1.94E+05,1368,8.77E+06,127.7,8.19E+05,
112718Xim_F4_DD6,50,TE,I,6150,349.21,123.26,32.642,2364.7,1.45E+07,17.543,1.08E+05,34.134,2.10E+05,1244.3,7.65E+06,617.65,3.80E+06,
112718Xim_F4_DD6,51,ICM,I,2029,186.78,251.24,29.733,1734.7,3.52E+06,17.526,35560,678.86,1.38E+06,1076.3,2.18E+06,80.425,1.63E+05,
112718Xim_F4_DD6,52,ICM,I,5953,129.26,278.25,30.92,2408.4,1.43E+07,17.607,1.05E+05,591.03,3.52E+06,1261.7,7.51E+06,81.833,4.87E+05,
112718Xim_F4_DD6,53,ICM,I,3885,101.6,322.6,31.425,2199.5,8.55E+06,19.015,73874,613.65,2.38E+06,1160.2,4.51E+06,96.462,3.75E+05,
112718Xim_F4_DD6,54,TE,I,5840,201.39,376.01,34.621,1576,9.20E+06,16.861,98466,23.171,1.35E+05,1370.1,8.00E+06,126.61,7.39E+05,
112718Xim_F4_DD6,55,TE,I,7414,324.17,380.54,35.125,1432.7,1.06E+07,16.899,1.25E+05,24.937,1.85E+05,1294.8,9.60E+06,153.71,1.14E+06,
112718Xim_F4_DD6,56,ICM,I,6150,103.66,194.21,35.288,2158.7,1.33E+07,18.474,1.14E+05,701.39,4.31E+06,1214.1,7.47E+06,133.72,8.22E+05,
112718Xim_F4_DD6,56.2,ICM,I,6150,105,214,36,1900.053,,19.699,,809.955,,1173.687,,91.076,,
112718Xim_F4_DD6,57,TE,I,9034,403.76,328.95,37.395,1268.1,1.15E+07,15.641,1.41E+05,24.491,2.21E+05,1289.1,1.16E+07,109.43,9.89E+05,
112718Xim_F4_DD6,58,TE,I,12386,216.69,134.43,38.675,2078,2.57E+07,16.551,2.05E+05,26.734,3.31E+05,1292.9,1.60E+07,135.38,1.68E+06,
112718Xim_F4_DD6,59,ICM,I,8324,107.98,302.93,37.392,2192.8,1.83E+07,16.893,1.41E+05,478.14,3.98E+06,1122.9,9.35E+06,76.226,6.35E+05,
112718Xim_F4_DD6,60,TE,I,6549,238.61,383.56,35.541,1117.3,7.32E+06,17.111,1.12E+05,24.397,1.60E+05,1262.4,8.27E+06,107.32,7.03E+05,
112718Xim_F4_DD6,61,ICM,I,4619,163.53,200.05,35.482,1677.9,7.75E+06,17.113,79044,564.3,2.61E+06,1231.8,5.69E+06,82.477,3.81E+05,
112718Xim_F4_DD6,62,TE,I,39572,438.48,240.42,42.364,1178.4,4.66E+07,16.236,6.42E+05,26.545,1.05E+06,1191.1,4.71E+07,148.91,5.89E+06,
112718Xim_F4_DD6,62.2,TE,I,39572,442,225,42,1523.164,,15.554,,28.396,,1243.394,,170.798,,
112718Xim_F4_DD6,63,ICM,I,7962,171.23,300.67,36.099,1662.7,1.32E+07,17.314,1.38E+05,620.62,4.94E+06,1199.7,9.55E+06,80.871,6.44E+05,
112718Xim_F4_DD6,63.2,ICM,I,7962,150,296,40,1149.32,,15.531,,425.195,,1202.971,,65.792,,
112718Xim_F4_DD6,64,ICM,I,11239,138.05,326.3,38.73,1635.7,1.84E+07,16.614,1.87E+05,485.49,5.46E+06,1133.6,1.27E+07,86.763,9.75E+05,
112718Xim_F4_DD6,65,ICM,I,17416,81.818,234.91,42.69,1680.4,2.93E+07,16.762,2.92E+05,529.39,9.22E+06,1161.2,2.02E+07,81.94,1.43E+06,
112718Xim_F4_DD6,65.2,TE,I,17416,86,241,40,1805.62,,17.947,,511.882,,1153.881,,76.953,,
112718Xim_F4_DD6,66,ICM,I,3679,81.71,284.69,37.398,1913.1,7.04E+06,16.063,59097,560.2,2.06E+06,1205,4.43E+06,74.482,2.74E+05,
112718Xim_F4_DD6,67,TE,I,8963,355.89,373.31,42.526,1172.7,1.05E+07,15.948,1.43E+05,23.825,2.14E+05,1390.1,1.25E+07,126.41,1.13E+06,
112718Xim_F4_DD6,68,TE,I,8024,312.09,102.74,42.768,1565.1,1.26E+07,15.629,1.25E+05,27.357,2.20E+05,1096.9,8.80E+06,378.67,3.04E+06,
112718Xim_F4_DD6,69,TE,I,7403,254.66,110.77,42.987,1621.6,1.20E+07,15.124,1.12E+05,25.525,1.89E+05,1257.9,9.31E+06,162.86,1.21E+06,
112718Xim_F4_DD6,71,ICM,I,3638,132.43,266.16,40.047,1442.9,5.25E+06,15.709,57150,435.48,1.58E+06,1265.1,4.60E+06,69.524,2.53E+05,
112718Xim_F4_DD6,72,TE,I,7226,149.74,175.66,44.547,1476.6,1.07E+07,15.009,1.08E+05,72.104,5.21E+05,1172.8,8.48E+06,245.81,1.78E+06,
112718Xim_F4_DD6,73,ICM,M,7639,136.02,204.92,44.535,2101.6,1.61E+07,14.388,1.10E+05,198.67,1.52E+06,1126.6,8.61E+06,55.078,4.21E+05,
112718Xim_F4_DD6,74,ICM,I,1649,121.27,235.75,41.77,1641.1,2.71E+06,16.372,26998,482.44,7.96E+05,1150.2,1.90E+06,63.995,1.06E+05,
112718Xim_F4_DD6,75,TE,I,6150,162.74,351.06,45.682,1274,7.83E+06,15.63,96123,28.755,1.77E+05,1141.6,7.02E+06,142.18,8.74E+05,
112718Xim_F4_DD6,76,TE,I,7430,265.94,393.23,45.442,881.22,6.55E+06,15.343,1.14E+05,20.466,1.52E+05,1133.5,8.42E+06,145.68,1.08E+06,
112718Xim_F4_DD6,77,TE,I,4975,185.71,373.87,45.649,1145.5,5.70E+06,15.437,76798,25.091,1.25E+05,1167,5.81E+06,126.2,6.28E+05,
112718Xim_F4_DD6,79,TE,I,15087,397.73,131.79,49.82,1349.3,2.04E+07,16.079,2.43E+05,23.194,3.50E+05,1156.8,1.75E+07,135.61,2.05E+06,
112718Xim_F4_DD6,80,ICM,I,7133,174.06,237.02,43.889,815.25,5.82E+06,15.088,1.08E+05,429.84,3.07E+06,1053.8,7.52E+06,59.837,4.27E+05,
112718Xim_F4_DD6,80.2,ICM,I,7133,176,266,38,1221.008,,15.188,,658.801,,1067.89,,70.35,,
112718Xim_F4_DD6,81,TE,I,8537,180.19,157.93,49.283,875.85,7.48E+06,14.538,1.24E+05,28.318,2.42E+05,1196.4,1.02E+07,191.29,1.63E+06,
112718Xim_F4_DD6,82,ICM,I,6736,177.82,265.45,47.233,748.88,5.04E+06,15.129,1.02E+05,527.9,3.56E+06,1043.5,7.03E+06,62.211,4.19E+05,
112718Xim_F4_DD6,82.2,ICM,I,6736,120,260,49,960.147,,15.368,,624.121,,1200.938,,65.598,,
112718Xim_F4_DD6,83,TE,I,6308,125.79,336.54,48.904,1195.1,7.54E+06,15.494,97737,90.042,5.68E+05,1036.4,6.54E+06,244.19,1.54E+06,
112718Xim_F4_DD6,84,TE,I,5028,225.49,382.18,46.949,785.46,3.95E+06,15.839,79636,21.102,1.06E+05,1159.3,5.83E+06,132.97,6.69E+05,
112718Xim_F4_DD6,86,ICM,I,18739,75.439,291.3,53.09,917.68,1.72E+07,15.237,2.86E+05,230.5,4.32E+06,1109.5,2.08E+07,149.68,2.80E+06,
112718Xim_F4_DD6,86.2,ICM,I,18739,80,273,46,1051.092,,15.171,,328.662,,1148.412,,61.026,,
112718Xim_F4_DD6,87,TE,I,8150,400.69,345.99,49.463,930.55,7.58E+06,14.991,1.22E+05,22.612,1.84E+05,1099,8.96E+06,115.2,9.39E+05,
112718Xim_F4_DD6,88,TE,I,12900,309.7,392.21,51.972,845.46,1.09E+07,14.559,1.88E+05,21.149,2.73E+05,1253.8,1.62E+07,202.63,2.61E+06,
112718Xim_F4_DD6,89,TE,I,12793,107.45,199.62,53.038,984.69,1.26E+07,14.896,1.91E+05,118.21,1.51E+06,1094.5,1.40E+07,204.48,2.62E+06,
112718Xim_F4_DD6,89.2,ICM,I,12793,150,217,56,751.737,,14.88,,348.199,,1132.072,,62.269,,
112718Xim_F4_DD6,90,ICM,I,6971,109.39,306.95,50.875,1086.3,7.57E+06,15.102,1.05E+05,394.32,2.75E+06,1136.1,7.92E+06,62.455,4.35E+05,
112718Xim_F4_DD6,90.2,ICM,I,6971,124,285,44,1068.972,,16.42,,293.665,,1194.542,,64.773,,
112718Xim_F4_DD6,91,TE,I,10209,355.97,378.88,56.585,688.89,7.03E+06,14.411,1.47E+05,19.824,2.02E+05,1151,1.18E+07,86.687,8.85E+05,
112718Xim_F4_DD6,92,ICM,I,3248,153.06,240.23,55.567,618.49,2.01E+06,14.215,46171,312.52,1.02E+06,1056.1,3.43E+06,49.771,1.62E+05,
112718Xim_F4_DD6,93,ICM,M,4597,110.52,255.33,58.789,1071.9,4.93E+06,14.02,64449,232.7,1.07E+06,1128.4,5.19E+06,45.219,2.08E+05,
112718Xim_F4_DD6,93.2,ICM,I,4597,93,249,50,1179.558,,15.94,,288.319,,1143.414,,53.387,,
112718Xim_F4_DD6,94,TE,I,7619,204.93,372.79,58.411,541.9,4.13E+06,14.124,1.08E+05,21.432,1.63E+05,1050.8,8.01E+06,75.066,5.72E+05,
112718Xim_F4_DD6,95,TE,I,7129,155.87,187.28,58.676,743.65,5.30E+06,13.682,97537,44.378,3.16E+05,1116.1,7.96E+06,90.211,6.43E+05,
112718Xim_F4_DD6,96,ICM,I,5576,136.67,274.8,57.533,689.44,3.84E+06,13.974,77920,264.34,1.47E+06,1100.2,6.13E+06,50.173,2.80E+05,
112718Xim_F4_DD6,97,TE,I,6408,176.42,352.06,56.982,624.55,4.00E+06,14.167,90780,21.993,1.41E+05,1104.3,7.08E+06,147.12,9.43E+05,
112718Xim_F4_DD6,98,TE,I,12215,263.64,384.78,59.277,707.83,8.65E+06,14.151,1.73E+05,19.373,2.37E+05,1002.1,1.22E+07,148.02,1.81E+06,
112718Xim_F4_DD6,99,TE,I,8539,427.93,177.26,60.502,714.64,6.10E+06,13.826,1.18E+05,20.49,1.75E+05,1096.3,9.36E+06,89.168,7.61E+05,
112718Xim_F4_DD6,100,TE,I,10026,249.18,116.63,60.908,673.27,6.75E+06,13.781,1.38E+05,19.804,1.99E+05,1029.5,1.03E+07,85.872,8.61E+05,
112718Xim_F4_DD6,101,TE,I,12083,213.72,138.75,60.271,694.92,8.40E+06,13.939,1.68E+05,20.828,2.52E+05,998.51,1.21E+07,82.604,9.98E+05,
112718Xim_F4_DD6,103,TE,I,8727,147.77,317.72,60.419,507.89,4.43E+06,13.842,1.21E+05,191.27,1.67E+06,1135.3,9.91E+06,117.19,1.02E+06,
112718Xim_F4_DD6,103.2,ICM,I,8727,138,304,58,560.729,,13.269,,421.374,,1187.461,,56.011,,
112718Xim_F4_DD6,104,TE,I,8045,339.88,111.95,64.17,763.27,6.14E+06,13.616,1.10E+05,26.456,2.13E+05,1038.7,8.36E+06,92.706,7.46E+05,
112718Xim_F4_DD6,105,TE,I,7310,286.02,110.12,64.986,699.96,5.12E+06,13.3,97224,26.657,1.95E+05,1048.7,7.67E+06,109.42,8.00E+05,
112718Xim_F4_DD6,106,TE,I,14174,416.44,324.54,66.204,741.6,1.05E+07,13.902,1.97E+05,19.087,2.71E+05,882.16,1.25E+07,71.718,1.02E+06,
112718Xim_F4_DD6,107,TE,I,12462,134.95,267.48,68.565,435.8,5.43E+06,13.289,1.66E+05,130.5,1.63E+06,1095,1.36E+07,87.049,1.08E+06,
