Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
080118Xim_WT_CG4,1,TE,I,5920,277.05,243.03,3.948,2634.5,1.56E+07,46.477,2.75E+05,697.05,4.13E+06,1167.5,6.91E+06,21.653,1.28E+05,
080118Xim_WT_CG4,2,TE,I,21601,173.29,223.89,6.6047,2668.5,5.76E+07,52.127,1.13E+06,413.15,8.92E+06,1083.9,2.34E+07,124.61,2.69E+06,
080118Xim_WT_CG4,2.2,TE,I,21601,190,228,10,2850.766,,48.076,,425.439,,1028.826,,29.069,,
080118Xim_WT_CG4,3,TE,I,8685,207.76,308.71,4.983,2633,2.29E+07,46.962,4.08E+05,344.77,2.99E+06,1129.2,9.81E+06,24.525,2.13E+05,
080118Xim_WT_CG4,4,TE,I,5625,290.47,221.16,6.4133,2254.3,1.27E+07,37.87,2.13E+05,572.2,3.22E+06,1156.8,6.51E+06,19.996,1.12E+05,
080118Xim_WT_CG4,5,TE,I,6613,182.8,190.14,9.5541,2687.8,1.78E+07,46.015,3.04E+05,411.36,2.72E+06,1055.9,6.98E+06,25.107,1.66E+05,
080118Xim_WT_CG4,6,TE,I,6458,253.57,246.01,7.7775,2118.4,1.37E+07,38.52,2.49E+05,818.06,5.28E+06,1144.5,7.39E+06,21.226,1.37E+05,
080118Xim_WT_CG4,7,TE,I,5074,220.02,276.18,9.4533,2933.5,1.49E+07,42.151,2.14E+05,1108.4,5.62E+06,1175.6,5.96E+06,22.84,1.16E+05,
080118Xim_WT_CG4,8,TE,I,32010,130.07,278.11,9.6941,1880,6.02E+07,81.196,2.60E+06,287.76,9.21E+06,1170.7,3.75E+07,237.04,7.59E+06,
080118Xim_WT_CG4,8.2,ESC,I,32010,156,274,11,2781.341,,205.162,,127.465,,1202.7,,999.967,,
080118Xim_WT_CG4,9,TE,I,7281,311.67,317.43,9.2259,2447.4,1.78E+07,33.179,2.42E+05,584.76,4.26E+06,1166.6,8.49E+06,19.47,1.42E+05,
080118Xim_WT_CG4,10,TE,I,15477,219.28,149.37,9.2514,1155.6,1.79E+07,32.272,4.99E+05,306.8,4.75E+06,1148.1,1.78E+07,18.671,2.89E+05,
080118Xim_WT_CG4,11,TE,I,5381,338.38,265.77,10.243,3003.7,1.62E+07,41.381,2.23E+05,579.51,3.12E+06,1153.3,6.21E+06,20.696,1.11E+05,
080118Xim_WT_CG4,13,ICM,I,4707,196.83,314.7,13.176,3097.8,1.46E+07,43.542,2.05E+05,871.39,4.10E+06,1086.1,5.11E+06,24.264,1.14E+05,
080118Xim_WT_CG4,14,ESC,I,10610,184.3,279.87,16.18,2435.6,2.58E+07,120.58,1.28E+06,44.258,4.70E+05,1112.2,1.18E+07,528.15,5.60E+06,
080118Xim_WT_CG4,15,TE,I,5718,254.45,371.16,15.018,2955,1.69E+07,35.457,2.03E+05,641.81,3.67E+06,1188.6,6.80E+06,19.908,1.14E+05,
080118Xim_WT_CG4,16,ESC,M,7329,135.17,314.11,18.436,3376.4,2.47E+07,137.85,1.01E+06,76.193,5.58E+05,1061.2,7.78E+06,1797.7,1.32E+07,
080118Xim_WT_CG4,17,TE,I,7665,232.93,345.45,17.234,2094.6,1.61E+07,33.721,2.58E+05,565.07,4.33E+06,1187.8,9.10E+06,19.283,1.48E+05,
080118Xim_WT_CG4,18,ICM,I,4212,173.64,166.93,17.162,2787.7,1.17E+07,40.627,1.71E+05,401.95,1.69E+06,1073.8,4.52E+06,24.542,1.03E+05,
080118Xim_WT_CG4,19,ESC,I,11692,131.39,227.12,19.583,2382.1,2.79E+07,143.93,1.68E+06,50.531,5.91E+05,1148,1.34E+07,925.21,1.08E+07,
080118Xim_WT_CG4,20,ICM,I,5683,171.19,333.21,17.942,2852.1,1.62E+07,45.621,2.59E+05,593.5,3.37E+06,1140.4,6.48E+06,56.513,3.21E+05,
080118Xim_WT_CG4,22,ESC,I,16944,138.27,183.54,20.959,2599.7,4.40E+07,123.77,2.10E+06,54.723,9.27E+05,1137.5,1.93E+07,1082.1,1.83E+07,
080118Xim_WT_CG4,22.2,ESC,I,16944,140,186,22,2664.112,,121.128,,55.264,,1117.214,,1058.33,,
080118Xim_WT_CG4,23,ESC,I,3989,156.97,224.57,16.287,2999.7,1.20E+07,145.32,5.80E+05,91.841,3.66E+05,1062,4.24E+06,1994.6,7.96E+06,
080118Xim_WT_CG4,24,TE,I,6242,381.41,243.53,17.582,2615.4,1.63E+07,33.94,2.12E+05,458.18,2.86E+06,1178,7.35E+06,19.332,1.21E+05,
080118Xim_WT_CG4,25,TE,I,10878,328.04,167.74,19.551,1476.5,1.61E+07,29.132,3.17E+05,328.19,3.57E+06,1190.8,1.30E+07,17.856,1.94E+05,
080118Xim_WT_CG4,26,ICM,I,4931,176.22,199.24,18.828,2911.4,1.44E+07,40.989,2.02E+05,211.39,1.04E+06,1000.3,4.93E+06,38.857,1.92E+05,
080118Xim_WT_CG4,27,TE,I,12767,165.92,371.15,22.813,2636.5,3.37E+07,37.629,4.80E+05,430.13,5.49E+06,1133.8,1.45E+07,20.162,2.57E+05,
080118Xim_WT_CG4,27.2,ICM,I,12767,170,368,26,2761.087,,40.929,,736.088,,1116.921,,20.307,,
080118Xim_WT_CG4,28,TE,I,10618,211.36,120.28,20.336,2225.2,2.36E+07,36.878,3.92E+05,626.61,6.65E+06,1202.9,1.28E+07,19.283,2.05E+05,
080118Xim_WT_CG4,29,ESC,I,15350,155.9,132.7,23.977,1998.7,3.07E+07,83.397,1.28E+06,61.638,9.46E+05,1108,1.70E+07,785.46,1.21E+07,
080118Xim_WT_CG4,29.2,ESC,I,15350,154,145,27,2781.341,,205.162,,127.465,,1202.7,,999.967,,
080118Xim_WT_CG4,30,ESC,I,16898,100.05,319.97,25.319,2953,4.99E+07,100.9,1.71E+06,42.066,7.11E+05,1173.6,1.98E+07,718.78,1.21E+07,
080118Xim_WT_CG4,30.2,ESC,I,16898,100,322,30,2566.336,,132.038,,42.778,,1133.52,,817.234,,
080118Xim_WT_CG4,31,TE,I,15066,210.48,400.09,26.978,2579.6,3.89E+07,45.779,6.90E+05,372.99,5.62E+06,1180.6,1.78E+07,18.71,2.82E+05,
080118Xim_WT_CG4,31.2,TE,I,15066,214,400,31,2695.223,,56.126,,546.918,,1135.661,,19.843,,
080118Xim_WT_CG4,32,TE,I,7679,256.82,101.03,25.041,1768,1.36E+07,36.852,2.83E+05,617.75,4.74E+06,1170.2,8.99E+06,18.997,1.46E+05,
080118Xim_WT_CG4,33,TE,I,20904,118.35,132.43,28.112,1770.9,3.70E+07,74.163,1.55E+06,82.891,1.73E+06,1066.3,2.23E+07,188.65,3.94E+06,
080118Xim_WT_CG4,33.2,ESC,I,20904,118,153,27,1956.079,,147.627,,40.143,,1069.49,,456.195,,
080118Xim_WT_CG4,34,ESC,I,8945,138.57,280.81,24.951,2675.6,2.39E+07,264.02,2.36E+06,54.29,4.86E+05,1228.7,1.10E+07,1012.3,9.06E+06,
080118Xim_WT_CG4,35,ESC,I,13471,71.068,281.42,28.776,2310.6,3.11E+07,78.565,1.06E+06,33.076,4.46E+05,1130.3,1.52E+07,435.75,5.87E+06,
080118Xim_WT_CG4,36,ESC,I,5445,172.62,263.45,26.67,1842.8,1.00E+07,93.833,5.11E+05,65.992,3.59E+05,1143.9,6.23E+06,1180.1,6.43E+06,
080118Xim_WT_CG4,37,ESC,I,8973,93.146,196.71,30.127,1574.3,1.41E+07,130.66,1.17E+06,40.03,3.59E+05,1222.4,1.10E+07,657.92,5.90E+06,
080118Xim_WT_CG4,38,TE,I,32070,54.864,183.97,36.984,1748.2,5.61E+07,45.893,1.47E+06,88.87,2.85E+06,1091,3.50E+07,130.98,4.20E+06,
080118Xim_WT_CG4,38.2,ESC,I,32070,59,178,47,1241.933,,68.678,,39.137,,1004.46,,428.075,,
080118Xim_WT_CG4,40,ESC,I,6056,97.882,241.78,30.87,1523.2,9.22E+06,142.51,8.63E+05,51.965,3.15E+05,1183.5,7.17E+06,1140.3,6.91E+06,
080118Xim_WT_CG4,41,ESC,I,1571,149.54,256.71,27.996,1879.5,2.95E+06,139.59,2.19E+05,61.77,97041,1228.2,1.93E+06,1482,2.33E+06,
080118Xim_WT_CG4,42,TE,I,10700,398.8,324.5,31.164,2288.2,2.45E+07,30.456,3.26E+05,289.9,3.10E+06,1223.2,1.31E+07,17.913,1.92E+05,
080118Xim_WT_CG4,43,ESC,I,10346,160.69,329.81,29.755,2042.2,2.11E+07,102.54,1.06E+06,53.562,5.54E+05,1011.2,1.05E+07,405.88,4.20E+06,
080118Xim_WT_CG4,44,ESC,I,3398,71.711,223.78,33.142,1642.4,5.58E+06,57.418,1.95E+05,42.042,1.43E+05,1239.7,4.21E+06,771.27,2.62E+06,
080118Xim_WT_CG4,45,ESC,I,9447,164.32,295.95,31.38,1655.1,1.56E+07,76.98,7.27E+05,40.953,3.87E+05,1063.7,1.00E+07,653.8,6.18E+06,
080118Xim_WT_CG4,46,TE,I,9105,417.56,194.99,32.986,2174.7,1.98E+07,32.575,2.97E+05,376.06,3.42E+06,1205.9,1.10E+07,18.772,1.71E+05,
080118Xim_WT_CG4,47,ESC,I,1788,128.2,199.54,29.653,1976.9,3.53E+06,119.87,2.14E+05,57.651,1.03E+05,988.44,1.77E+06,1428.3,2.55E+06,
080118Xim_WT_CG4,48,TE,I,6752,339.77,386.52,33.449,2275,1.54E+07,26.348,1.78E+05,395.62,2.67E+06,1223.4,8.26E+06,17.704,1.20E+05,
080118Xim_WT_CG4,49,TE,I,7685,273.21,420.47,34.417,2140.4,1.64E+07,28.316,2.18E+05,336.09,2.58E+06,1254.6,9.64E+06,17.687,1.36E+05,
080118Xim_WT_CG4,50,TE,I,9931,390.37,144.39,34.661,1664.8,1.65E+07,31.637,3.14E+05,300.43,2.98E+06,1145.2,1.14E+07,18.438,1.83E+05,
080118Xim_WT_CG4,51,TE,I,9071,429.66,258.04,34.142,2174.1,1.97E+07,31.362,2.84E+05,179.48,1.63E+06,1211.7,1.10E+07,18.015,1.63E+05,
080118Xim_WT_CG4,52,ESC,I,2834,107.94,351.29,32.253,2395,6.79E+06,168.29,4.77E+05,47.539,1.35E+05,1036.5,2.94E+06,904.62,2.56E+06,
080118Xim_WT_CG4,53,TE,I,13282,73.47,357.01,38.172,2315.6,3.08E+07,37.602,4.99E+05,219.48,2.92E+06,1350.5,1.79E+07,57.186,7.60E+05,
080118Xim_WT_CG4,54,ICM,I,6195,139.62,357.43,34.389,2001,1.24E+07,36.849,2.28E+05,558.47,3.46E+06,1031.4,6.39E+06,25.994,1.61E+05,
080118Xim_WT_CG4,55,TE,I,8715,340.06,102.74,36.988,1463.9,1.28E+07,30.146,2.63E+05,391.7,3.41E+06,1147.7,1.00E+07,17.672,1.54E+05,
080118Xim_WT_CG4,56,ICM,I,2532,165.62,208.83,33.448,1474.4,3.73E+06,29.003,73435,233.04,5.90E+05,1098.5,2.78E+06,69.865,1.77E+05,
080118Xim_WT_CG4,57,ICM,I,10163,180.1,258.99,36.095,1184.7,1.20E+07,34.235,3.48E+05,240.69,2.45E+06,1118.2,1.14E+07,113.61,1.15E+06,
080118Xim_WT_CG4,58,TE,I,18811,131.52,403.32,40.261,2175.3,4.09E+07,29.512,5.55E+05,274.45,5.16E+06,1236.7,2.33E+07,18.594,3.50E+05,
080118Xim_WT_CG4,58.2,ICM,I,18811,123,392,47,1913.602,,25.392,,343.777,,1103.341,,21.383,,
080118Xim_WT_CG4,59,ICM,I,13173,142.7,119.97,36.799,1540.1,2.03E+07,32.649,4.30E+05,404.4,5.33E+06,1085.4,1.43E+07,49.086,6.47E+05,
080118Xim_WT_CG4,60,ESC,I,8662,139.21,231.3,36.032,1494.4,1.29E+07,142.98,1.24E+06,50.84,4.40E+05,1085.7,9.40E+06,1026.2,8.89E+06,
080118Xim_WT_CG4,61,ESC,I,2706,124.13,274.08,33.894,1767.9,4.78E+06,131.52,3.56E+05,52.108,1.41E+05,1046.8,2.83E+06,1245.5,3.37E+06,
080118Xim_WT_CG4,62,ESC,I,10119,114.05,303.22,37.18,1938.1,1.96E+07,153.65,1.55E+06,51.571,5.22E+05,1090.5,1.10E+07,1189.3,1.20E+07,
080118Xim_WT_CG4,63,TE,I,9197,256.67,79.405,38.47,1249.9,1.15E+07,24.456,2.25E+05,235.9,2.17E+06,1204.7,1.11E+07,17.047,1.57E+05,
080118Xim_WT_CG4,64,ESC,I,3109,94.454,203.1,39.305,1307.6,4.07E+06,73.229,2.28E+05,34.616,1.08E+05,1153.7,3.59E+06,542.93,1.69E+06,
080118Xim_WT_CG4,65,ESC,I,6846,55.612,307.02,39.68,1716,1.17E+07,68.638,4.70E+05,37.439,2.56E+05,967.18,6.62E+06,573.8,3.93E+06,
080118Xim_WT_CG4,66,ESC,I,4484,92.248,152.67,38.76,1328.1,5.96E+06,76.155,3.41E+05,36.866,1.65E+05,1303.4,5.84E+06,595.48,2.67E+06,
080118Xim_WT_CG4,67,TE,I,5129,124.84,161.73,37.826,1812.9,9.30E+06,73.352,3.76E+05,38.534,1.98E+05,1008.1,5.17E+06,587.45,3.01E+06,
080118Xim_WT_CG4,68,ESC,I,8436,83.211,284.87,41.697,1742.5,1.47E+07,118.38,9.99E+05,46.551,3.93E+05,1075.4,9.07E+06,1043.7,8.81E+06,
080118Xim_WT_CG4,70,ESC,I,4286,103.94,249.73,40.366,1098.7,4.71E+06,79.206,3.39E+05,41.658,1.79E+05,1151.7,4.94E+06,886.65,3.80E+06,
080118Xim_WT_CG4,71,ICM,I,5230,140.09,172.59,42.459,1339.4,7.00E+06,32.953,1.72E+05,69.676,3.64E+05,1070.9,5.60E+06,132.24,6.92E+05,
080118Xim_WT_CG4,72,TE,I,8900,158.91,70.33,45.729,1327.2,1.18E+07,25.914,2.31E+05,200.19,1.78E+06,1094.7,9.74E+06,17.596,1.57E+05,
080118Xim_WT_CG4,77,TE,I,8107,459.05,204.1,46.187,2135,1.73E+07,28.7,2.33E+05,160.24,1.30E+06,1173.1,9.51E+06,17.966,1.46E+05,
080118Xim_WT_CG4,78,TE,I,7017,469.83,269.71,45.768,2009.9,1.41E+07,28.699,2.01E+05,209.64,1.47E+06,1162.1,8.15E+06,18.015,1.26E+05,
080118Xim_WT_CG4,79,ESC,I,6953,102.94,170.29,46.822,1280.5,8.90E+06,109.42,7.61E+05,30.987,2.15E+05,1109.3,7.71E+06,456.77,3.18E+06,
080118Xim_WT_CG4,80,TE,I,6687,164.39,424.46,47.785,1718.7,1.15E+07,27.692,1.85E+05,439.67,2.94E+06,1249.6,8.36E+06,17.95,1.20E+05,
080118Xim_WT_CG4,81,TE,I,7096,226.18,444.94,48.292,1794.7,1.27E+07,25.231,1.79E+05,204.06,1.45E+06,1231.7,8.74E+06,17.471,1.24E+05,
080118Xim_WT_CG4,82,ESC,I,6147,98.84,135.85,45.9,1291.3,7.94E+06,79.392,4.88E+05,35.289,2.17E+05,1122.7,6.90E+06,308.58,1.90E+06,
080118Xim_WT_CG4,83,ESC,I,5730,127.6,217.21,46.05,1052,6.03E+06,97.784,5.60E+05,29.873,1.71E+05,1037.8,5.95E+06,440.3,2.52E+06,
080118Xim_WT_CG4,84,ESC,I,8780,52.214,231.76,50.512,1166.7,1.02E+07,62.256,5.47E+05,30.647,2.69E+05,1195.9,1.05E+07,486.38,4.27E+06,
080118Xim_WT_CG4,84.2,ESC,I,8780,52,234,53,1066.195,,62.376,,33.03,,1202.448,,497.631,,
