Embryo_ID,Cell_ID,Size,Identity,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
020216Xim_JK12,1,4160,TE,288.84,189.28,2.9072,2570.8,1.07E+07,3097.8,1.29E+07,150.55,6.26E+05,774.44,3.22E+06,913.16,3.80E+06,
020216Xim_JK12,2,6970,TE,226.84,248.23,4.7796,2057.6,1.43E+07,3139,2.19E+07,259.68,1.81E+06,762.94,5.32E+06,2511.4,1.75E+07,
020216Xim_JK12,3,5387,TE,266.03,244.14,4.2411,2469.4,1.33E+07,2499.7,1.35E+07,219.86,1.18E+06,753.48,4.06E+06,1633.1,8.80E+06,
020216Xim_JK12,4,9298,TE,262.17,286.07,3.9573,2631.2,2.45E+07,3284,3.05E+07,254.39,2.37E+06,768.4,7.14E+06,2761.8,2.57E+07,
020216Xim_JK12,5,8732,TE,239.63,198.65,5.5542,2274,1.99E+07,2630.5,2.30E+07,198.51,1.73E+06,726.11,6.34E+06,1322.8,1.16E+07,
020216Xim_JK12,6,6680,TE,325.97,236.15,5.9635,2030.7,1.36E+07,2496.7,1.67E+07,210.9,1.41E+06,790.22,5.28E+06,2099.2,1.40E+07,
020216Xim_JK12,7,11695,TE,305.65,323.42,6.93,2518.2,2.95E+07,2426.5,2.84E+07,181.96,2.13E+06,751.14,8.78E+06,1462.9,1.71E+07,
020216Xim_JK12,8,8039,TE,260.97,326.94,6.2447,2372.5,1.91E+07,2731.9,2.20E+07,177.7,1.43E+06,804.03,6.46E+06,1047,8.42E+06,
020216Xim_JK12,9,11132,TE,191.49,216.46,7.7709,2068.1,2.30E+07,2474.7,2.75E+07,191.54,2.13E+06,736.54,8.20E+06,1291.4,1.44E+07,
020216Xim_JK12,10,5604,TE,335.87,285.37,7.298,2537.4,1.42E+07,2388.2,1.34E+07,167.52,9.39E+05,843.56,4.73E+06,1399.6,7.84E+06,
020216Xim_JK12,11,8150,TE,215.09,321.81,7.9161,2054.6,1.67E+07,2731.8,2.23E+07,165.67,1.35E+06,790.92,6.45E+06,851.03,6.94E+06,
020216Xim_JK12,12,8021,TE,152.28,219.08,11.062,2138.6,1.72E+07,2582.4,2.07E+07,190.27,1.53E+06,810.92,6.50E+06,1074.5,8.62E+06,
020216Xim_JK12,13,9481,TE,168.21,268.89,9.4365,1948,1.85E+07,2416.1,2.29E+07,306.65,2.91E+06,767.91,7.28E+06,1026.5,9.73E+06,
020216Xim_JK12,14,5640,TE,347.12,216.09,11.015,2362.8,1.33E+07,2489.7,1.40E+07,198.46,1.12E+06,748.73,4.22E+06,2085.9,1.18E+07,
