Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
021418Xim_WT_AW11,1,TE,I,8950,285.33,265.1,5.0304,2304.8,2.06E+07,2296.7,2.06E+07,123.76,1.11E+06,511.06,4.57E+06,51.855,4.64E+05,
021418Xim_WT_AW11,2,TE,I,7663,247.02,207.1,6.3388,2808.6,2.15E+07,1969.1,1.51E+07,172.48,1.32E+06,512.69,3.93E+06,53.1,4.07E+05,
021418Xim_WT_AW11,4,TE,I,6966,210.85,283.17,6.0235,2929.8,2.04E+07,2262,1.58E+07,44.754,3.12E+05,443.72,3.09E+06,61.976,4.32E+05,
021418Xim_WT_AW11,6,TE,I,17534,315.21,193.76,9.8601,2328.6,4.08E+07,1127.2,1.98E+07,141.7,2.48E+06,504.41,8.84E+06,37.183,6.52E+05,
021418Xim_WT_AW11,7,ICM,I,7876,204.77,199.21,9.8241,2774.8,2.19E+07,1457.6,1.15E+07,251.73,1.98E+06,493.91,3.89E+06,52.972,4.17E+05,
021418Xim_WT_AW11,9,TE,I,16417,330.57,303.76,14.207,2126.7,3.49E+07,1160.2,1.90E+07,280.06,4.60E+06,512.87,8.42E+06,42.012,6.90E+05,
021418Xim_WT_AW11,10,TE,I,10908,142.91,266.08,13.049,2060.7,2.25E+07,1805.5,1.97E+07,72.732,7.93E+05,502.21,5.48E+06,111.25,1.21E+06,
021418Xim_WT_AW11,11,TE,I,7928,273.03,361.16,16.91,2102.6,1.67E+07,1072.4,8.50E+06,137.72,1.09E+06,509.27,4.04E+06,43.525,3.45E+05,
021418Xim_WT_AW11,12,ICM,I,7374,170.57,193.3,18.437,2637.2,1.94E+07,1749.7,1.29E+07,187.8,1.38E+06,512.76,3.78E+06,67.87,5.00E+05,
021418Xim_WT_AW11,13,ICM,I,15797,163.75,233.39,20.601,2626.6,4.15E+07,1483.2,2.34E+07,250.63,3.96E+06,530.01,8.37E+06,707.31,1.12E+07,
021418Xim_WT_AW11,15,TE,I,7874,261.37,148.52,21.543,2396.3,1.89E+07,1418.3,1.12E+07,205.18,1.62E+06,495.62,3.90E+06,39.875,3.14E+05,
021418Xim_WT_AW11,17,TE,I,9785,338.72,155.15,24.222,1754.1,1.72E+07,1183,1.16E+07,63.084,6.17E+05,488.67,4.78E+06,34.844,3.41E+05,
021418Xim_WT_AW11,19,TE,I,10653,110.43,312.05,25.012,2541.7,2.71E+07,1036,1.10E+07,33.363,3.55E+05,516.86,5.51E+06,113,1.20E+06,
021418Xim_WT_AW11,20,ICM,I,14741,183.88,313.64,26.393,1545.6,2.28E+07,1144.9,1.69E+07,36.879,5.44E+05,587.27,8.66E+06,140.69,2.07E+06,
021418Xim_WT_AW11,21,ICM,I,4966,158.23,349.44,24.916,2845.9,1.41E+07,1273.6,6.32E+06,29.049,1.44E+05,478.03,2.37E+06,95.04,4.72E+05,
021418Xim_WT_AW11,22,TE,M,11189,394.87,231.97,28.131,2254.7,2.52E+07,234.05,2.62E+06,23.431,2.62E+05,481.97,5.39E+06,27.119,3.03E+05,
021418Xim_WT_AW11,23,ICM,I,16562,217.62,341.13,27.166,1197.8,1.98E+07,1412.4,2.34E+07,37.978,6.29E+05,469.17,7.77E+06,52.903,8.76E+05,
021418Xim_WT_AW11,24,TE,I,12538,208.72,142.35,29.664,2425.1,3.04E+07,836.67,1.05E+07,36.312,4.55E+05,522.69,6.55E+06,32.599,4.09E+05,
021418Xim_WT_AW11,25,ICM,I,7467,207.48,215.25,27.582,1821.3,1.36E+07,1916.4,1.43E+07,35.412,2.64E+05,488.77,3.65E+06,48.967,3.66E+05,
