Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
040717Xim_F4KO_AE6,1,TE,I,19808,274.74,212.27,5.6884,2030.1,4.02E+07,39.534,7.83E+05,162.94,3.23E+06,925.85,1.83E+07,387.48,7.68E+06,
040717Xim_F4KO_AE6,2,TE,I,10907,206.49,220.2,6.9873,2344.9,2.56E+07,52.729,5.75E+05,445.76,4.86E+06,874.21,9.54E+06,478.58,5.22E+06,
040717Xim_F4KO_AE6,3,TE,M,25149,162.65,284.14,7.4653,2195.7,5.52E+07,42.75,1.08E+06,201.89,5.08E+06,841.15,2.12E+07,346.18,8.71E+06,
040717Xim_F4KO_AE6,4,TE,I,10890,209.71,302.74,6.787,1937.2,2.11E+07,44.886,4.89E+05,198.23,2.16E+06,873.02,9.51E+06,463.14,5.04E+06,
040717Xim_F4KO_AE6,5,TE,I,15347,129.68,174.9,11.926,2546.8,3.91E+07,47.782,7.33E+05,106.44,1.63E+06,836.78,1.28E+07,453.74,6.96E+06,
040717Xim_F4KO_AE6,6,ICM,I,11394,120.22,262.09,10.095,2770.4,3.16E+07,55.725,6.35E+05,1004.4,1.14E+07,899.38,1.02E+07,387.74,4.42E+06,
040717Xim_F4KO_AE6,7,TE,I,11608,300.28,297.52,8.1508,1590.6,1.85E+07,36.152,4.20E+05,94.273,1.09E+06,927.6,1.08E+07,574.05,6.66E+06,
040717Xim_F4KO_AE6,8,ICM,I,7048,186.08,220.39,12.422,2961.4,2.09E+07,56.477,3.98E+05,1870.1,1.32E+07,862.51,6.08E+06,134.09,9.45E+05,
040717Xim_F4KO_AE6,9,ICM,I,10069,145.08,218.7,10.628,2491.5,2.51E+07,48.377,4.87E+05,1224.1,1.23E+07,872.11,8.78E+06,243.96,2.46E+06,
040717Xim_F4KO_AE6,10,TE,I,7240,88.365,239.67,12.318,3003.1,2.17E+07,51.193,3.71E+05,98.279,7.12E+05,826.37,5.98E+06,990.13,7.17E+06,
040717Xim_F4KO_AE6,11,TE,I,8962,199.18,172.81,12.887,2264.6,2.03E+07,46.849,4.20E+05,206.01,1.85E+06,836.03,7.49E+06,515.21,4.62E+06,
040717Xim_F4KO_AE6,12,TE,I,7533,332.24,188.9,13.498,2046.6,1.54E+07,39.713,2.99E+05,101.16,7.62E+05,914.28,6.89E+06,701.39,5.28E+06,
040717Xim_F4KO_AE6,13,ICM,I,6493,181.26,254.64,14.592,2740.3,1.78E+07,48.558,3.15E+05,1168.6,7.59E+06,893.24,5.80E+06,674.87,4.38E+06,
040717Xim_F4KO_AE6,14,TE,I,7240,99.148,299.87,17.28,2806,2.03E+07,57.572,4.17E+05,171.47,1.24E+06,904.77,6.55E+06,971.89,7.04E+06,
040717Xim_F4KO_AE6,15,ICM,I,8717,104.57,217.47,17.94,2508.7,2.19E+07,43.866,3.82E+05,1146.8,1.00E+07,866.76,7.56E+06,232.25,2.02E+06,
