Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
112718Xim_F4_DD5,1,TE,I,21673,159.49,266.95,8.217,2970.8,6.44E+07,76.69,1.66E+06,566.96,1.23E+07,1130.2,2.45E+07,173.29,3.76E+06,
112718Xim_F4_DD5,1.2,TE,I,21673,166,273,10,3289.952,,34.701,,1263.695,,1134.393,,107.848,,
112718Xim_F4_DD5,2,TE,I,6680,189.5,245.82,5.9454,3041.1,2.03E+07,24.815,1.66E+05,49.775,3.33E+05,1188.1,7.94E+06,688.89,4.60E+06,
112718Xim_F4_DD5,3,TE,I,10551,219.28,294.28,6.5468,3358.2,3.54E+07,24.162,2.55E+05,43.005,4.54E+05,1094.3,1.15E+07,283.18,2.99E+06,
112718Xim_F4_DD5,4,TE,I,10917,352.35,177.83,7.7879,3086.2,3.37E+07,22.981,2.51E+05,35.721,3.90E+05,1179.5,1.29E+07,164.89,1.80E+06,
112718Xim_F4_DD5,5,TE,I,12886,275.58,185.31,7.8806,3109.1,4.01E+07,23.674,3.05E+05,43.272,5.58E+05,1178.8,1.52E+07,549.08,7.08E+06,
112718Xim_F4_DD5,6,TE,I,7878,235.52,221.6,8.6533,2793.8,2.20E+07,21.026,1.66E+05,46.749,3.68E+05,1194.7,9.41E+06,902.19,7.11E+06,
112718Xim_F4_DD5,7,TE,I,24668,374.7,231.72,11.71,2885.8,7.12E+07,21.373,5.27E+05,51.438,1.27E+06,1155.4,2.85E+07,493.35,1.22E+07,
112718Xim_F4_DD5,7.2,TE,I,24668,386,228,16,3245.866,,20.541,,54.524,,1144.002,,663.956,,
112718Xim_F4_DD5,8,TE,I,11952,265.57,273.46,8.8961,2987.2,3.57E+07,20.207,2.42E+05,34.006,4.06E+05,1186.2,1.42E+07,193.98,2.32E+06,
112718Xim_F4_DD5,9,TE,I,7672,185.41,320.12,9.9772,2703.4,2.07E+07,21.195,1.63E+05,47.583,3.65E+05,1194.3,9.16E+06,311.98,2.39E+06,
112718Xim_F4_DD5,10,TE,I,7253,199.97,192.46,12.109,2757.5,2.00E+07,20.234,1.47E+05,35.696,2.59E+05,1118.3,8.11E+06,490.09,3.55E+06,
112718Xim_F4_DD5,11,TE,I,15505,92.136,239.68,14.356,2384.4,3.70E+07,21.074,3.27E+05,230.32,3.57E+06,1207.2,1.87E+07,320.71,4.97E+06,
112718Xim_F4_DD5,12,TE,I,7679,273.09,127.85,13.437,3037,2.33E+07,16.069,1.23E+05,25.164,1.93E+05,1125.6,8.64E+06,222.56,1.71E+06,
112718Xim_F4_DD5,13,TE,I,10574,336.19,278.5,14.224,3161.8,3.34E+07,20.448,2.16E+05,36.801,3.89E+05,1198.3,1.27E+07,246.45,2.61E+06,
112718Xim_F4_DD5,14,TE,I,4635,126.97,250.61,12.006,2424.2,1.12E+07,25.151,1.17E+05,1191.4,5.52E+06,1215.5,5.63E+06,124.23,5.76E+05,
112718Xim_F4_DD5,15,ICM,I,13933,133.3,303.81,14.839,2583,3.60E+07,22.003,3.07E+05,864.66,1.20E+07,1102,1.54E+07,113.93,1.59E+06,
112718Xim_F4_DD5,16,TE,I,6906,249.65,330.56,15.538,2843.8,1.96E+07,19.476,1.35E+05,34.178,2.36E+05,1118,7.72E+06,308.98,2.13E+06,
112718Xim_F4_DD5,17,TE,I,11372,312.18,345.66,18.778,3095.5,3.52E+07,20.363,2.32E+05,36.401,4.14E+05,1078.4,1.23E+07,442.22,5.03E+06,
112718Xim_F4_DD5,18,TE,I,5282,236.87,150.31,18.628,3127.1,1.65E+07,20.382,1.08E+05,36.323,1.92E+05,1097.2,5.80E+06,414.43,2.19E+06,
112718Xim_F4_DD5,19,ICM,I,5439,198.47,253.86,17.883,1743.2,9.48E+06,66.74,3.63E+05,74.31,4.04E+05,1103.4,6.00E+06,1052.5,5.72E+06,
112718Xim_F4_DD5,20,TE,I,1765,100.22,282.71,15.818,2003.2,3.54E+06,23.203,40953,1561,2.76E+06,1146.5,2.02E+06,119.32,2.11E+05,
112718Xim_F4_DD5,21,ICM,I,5699,197.62,289.54,16.869,2438,1.39E+07,70.299,4.01E+05,82.244,4.69E+05,1155.5,6.59E+06,688.82,3.93E+06,
112718Xim_F4_DD5,22,TE,I,7652,161.1,179.7,19.919,2644.9,2.02E+07,18.829,1.44E+05,37.725,2.89E+05,1142,8.74E+06,157.78,1.21E+06,
112718Xim_F4_DD5,23,ICM,I,3904,149.59,237.34,17.366,2285.9,8.92E+06,25.173,98276,825.75,3.22E+06,1177.6,4.60E+06,93.743,3.66E+05,
112718Xim_F4_DD5,24,ICM,I,4095,143.05,282.78,17.653,3095.6,1.27E+07,26.071,1.07E+05,697.95,2.86E+06,1043.3,4.27E+06,99.967,4.09E+05,
112718Xim_F4_DD5,25,ESC,I,3183,177.52,277.32,19.175,2543.9,8.10E+06,669.62,2.13E+06,499.46,1.59E+06,1254.8,3.99E+06,133.68,4.26E+05,
112718Xim_F4_DD5,26,ICM,I,882,137.17,198.52,19.872,2392,2.11E+06,19.503,17202,1400.7,1.24E+06,1199.5,1.06E+06,109.56,96632,
112718Xim_F4_DD5,27,ICM,I,4609,107.29,234.26,21.542,2006.1,9.25E+06,21.053,97034,1046.3,4.82E+06,1167.9,5.38E+06,105.59,4.87E+05,
112718Xim_F4_DD5,28,TE,I,11133,336.41,354.21,23.929,2893.3,3.22E+07,19.533,2.17E+05,34.279,3.82E+05,1085,1.21E+07,399.69,4.45E+06,
112718Xim_F4_DD5,29,TE,I,6335,205.03,356.11,21.205,2642.8,1.67E+07,18.64,1.18E+05,34.217,2.17E+05,1030.9,6.53E+06,214.33,1.36E+06,
112718Xim_F4_DD5,30,TE,I,9853,369.3,139.53,23.139,2690.5,2.65E+07,19.787,1.95E+05,31.651,3.12E+05,1315.2,1.30E+07,128.23,1.26E+06,
112718Xim_F4_DD5,31,ICM,I,3716,121.7,264.58,20.398,2182.3,8.11E+06,80.997,3.01E+05,784.5,2.92E+06,1230.4,4.57E+06,98.411,3.66E+05,
112718Xim_F4_DD5,32,TE,I,13650,149.26,359.3,25.884,2564.9,3.50E+07,18.314,2.50E+05,214.51,2.93E+06,1142.5,1.56E+07,653.27,8.92E+06,
112718Xim_F4_DD5,32.2,ICM,I,13650,146,336,23,1943.409,,19.851,,1252.854,,1224.751,,112.585,,
112718Xim_F4_DD5,33,TE,I,14620,335.11,127.02,27.213,2529.9,3.70E+07,15.039,2.20E+05,20.927,3.06E+05,1264.7,1.85E+07,108.08,1.58E+06,
112718Xim_F4_DD5,34,TE,I,7942,121.02,176.63,25.108,2396.4,1.90E+07,19.449,1.54E+05,69.261,5.50E+05,1032.5,8.20E+06,1029.8,8.18E+06,
112718Xim_F4_DD5,36,ESC,I,13226,174.36,263.16,26.75,1893.4,2.50E+07,551.74,7.30E+06,390.28,5.16E+06,1186.7,1.57E+07,93.551,1.24E+06,
112718Xim_F4_DD5,37,TE,I,10322,394.15,312.47,24.727,3172.8,3.27E+07,18.957,1.96E+05,35.438,3.66E+05,1089.3,1.12E+07,527.35,5.44E+06,
112718Xim_F4_DD5,38,ICM,I,5151,179.5,214.3,26.291,1980.4,1.02E+07,16.454,84753,61.636,3.17E+05,1170.4,6.03E+06,951.8,4.90E+06,
112718Xim_F4_DD5,39,ICM,I,5154,107.78,195.69,25.096,2430.2,1.25E+07,18.962,97732,1304.2,6.72E+06,1246.6,6.42E+06,123.53,6.37E+05,
112718Xim_F4_DD5,40,ICM,I,9009,93.053,285.47,24.863,1935.3,1.74E+07,36.038,3.25E+05,729.33,6.57E+06,1163.9,1.05E+07,104.11,9.38E+05,
112718Xim_F4_DD5,41,ICM,I,6447,132.09,317.39,25.107,2170.6,1.40E+07,20.919,1.35E+05,707.71,4.56E+06,1034,6.67E+06,80.439,5.19E+05,
112718Xim_F4_DD5,41.2,ICM,I,6447,128,317,29,1657.134,,21.644,,781.979,,1026.47,,81.147,,
112718Xim_F4_DD5,42,TE,I,7256,254.71,121,26.472,2659.1,1.93E+07,15.099,1.10E+05,38.195,2.77E+05,1297.5,9.41E+06,221.02,1.60E+06,
112718Xim_F4_DD5,43,TE,I,7444,302.32,114.47,28.5,2763.7,2.06E+07,14.908,1.11E+05,26.096,1.94E+05,1315.8,9.79E+06,165.02,1.23E+06,
112718Xim_F4_DD5,44,ICM,I,4752,174.36,306.07,24.899,1815,8.62E+06,21.843,1.04E+05,705.91,3.35E+06,1209.1,5.75E+06,101.25,4.81E+05,
112718Xim_F4_DD5,45,ICM,I,5898,194.63,333.99,24.745,2101.2,1.24E+07,18.606,1.10E+05,73.397,4.33E+05,1084,6.39E+06,481.41,2.84E+06,
112718Xim_F4_DD5,46,TE,I,13747,419.03,199.48,29.114,1902,2.61E+07,16.189,2.23E+05,24.975,3.43E+05,1183.1,1.63E+07,170.7,2.35E+06,
112718Xim_F4_DD5,47,TE,I,8398,202.4,146.06,29.26,1862.5,1.56E+07,17.215,1.45E+05,30.735,2.58E+05,1242,1.04E+07,336.84,2.83E+06,
112718Xim_F4_DD5,48,ICM,I,2101,131.18,195.35,28.137,2479.7,5.21E+06,19.282,40511,1251.3,2.63E+06,1277.6,2.68E+06,102.94,2.16E+05,
112718Xim_F4_DD5,49,TE,I,8571,417.2,275.51,30.309,2119.5,1.82E+07,17.392,1.49E+05,32.868,2.82E+05,1147.7,9.84E+06,390.97,3.35E+06,
112718Xim_F4_DD5,50,ICM,I,6198,82.861,230.33,29.73,1815.3,1.13E+07,21.109,1.31E+05,602.96,3.74E+06,1120.3,6.94E+06,88.435,5.48E+05,
112718Xim_F4_DD5,51,TE,I,8056,407.98,169.7,33.072,1269,1.02E+07,15.581,1.26E+05,23.911,1.93E+05,1026.3,8.27E+06,165.44,1.33E+06,
112718Xim_F4_DD5,51.2,TE,I,8056,134,257,26,1963.617,,497.233,,534.595,,1163.764,,90.546,,
112718Xim_F4_DD5,52,ICM,I,6590,156.5,185.99,31.557,2048.8,1.35E+07,17.3,1.14E+05,67.691,4.46E+05,1075,7.08E+06,807.38,5.32E+06,
112718Xim_F4_DD5,53,ESC,I,5056,130.13,263.75,32.265,1799.9,9.10E+06,452.25,2.29E+06,453.39,2.29E+06,1111.3,5.62E+06,76.993,3.89E+05,
112718Xim_F4_DD5,53.2,ESC,I,5056,127,288,33,1479.358,,451.544,,364.539,,1163.382,,72.883,,
112718Xim_F4_DD5,54,TE,I,11763,227.59,371.82,34.475,2079.1,2.45E+07,15.672,1.84E+05,25.565,3.01E+05,1245.2,1.46E+07,119.9,1.41E+06,
112718Xim_F4_DD5,55,ICM,I,3996,102.87,205.08,31.968,2141,8.56E+06,18.066,72191,769.73,3.08E+06,1193.2,4.77E+06,83.488,3.34E+05,
112718Xim_F4_DD5,57,ESC,I,6217,88.926,282.84,34.529,1642.9,1.02E+07,414.94,2.58E+06,389.94,2.42E+06,1119.5,6.96E+06,87.954,5.47E+05,
112718Xim_F4_DD5,58,ICM,M,8917,112.73,323.05,35.33,1988.3,1.77E+07,17.657,1.57E+05,474.15,4.23E+06,1189.3,1.06E+07,67.082,5.98E+05,
112718Xim_F4_DD5,58.2,ICM,M,8917,132,312,33,1334.279,,36.276,,675.928,,1008.405,,67.791,,
