Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
112718Xim_F4_DD4,1,TE,I,13364,266.49,317.58,4.9383,2726.2,3.64E+07,467.24,6.24E+06,50.798,6.79E+05,1247,1.67E+07,265.21,3.54E+06,
112718Xim_F4_DD4,2,TE,I,8707,222.31,236.13,5.6622,2474,2.15E+07,530.14,4.62E+06,63.71,5.55E+05,1216.5,1.06E+07,660.75,5.75E+06,
112718Xim_F4_DD4,3,TE,I,13540,326.22,296.7,6.3845,2535,3.43E+07,520.41,7.05E+06,79.054,1.07E+06,1221.3,1.65E+07,693.38,9.39E+06,
112718Xim_F4_DD4,4,TE,I,13531,279.35,238.73,7.7696,2604,3.52E+07,485.22,6.57E+06,162.7,2.20E+06,1211,1.64E+07,609.59,8.25E+06,
112718Xim_F4_DD4,5,TE,I,23241,163.04,274.45,7.7316,2406.2,5.59E+07,342.82,7.97E+06,198.47,4.61E+06,1166.6,2.71E+07,310.98,7.23E+06,
112718Xim_F4_DD4,6,TE,I,13259,209.85,292.14,7.6682,3036.9,4.03E+07,671.17,8.90E+06,70.147,9.30E+05,1224.4,1.62E+07,571.6,7.58E+06,
112718Xim_F4_DD4,7,TE,I,4775,170.26,347.8,8.418,3219.4,1.54E+07,77.329,3.69E+05,60.307,2.88E+05,1124.3,5.37E+06,135.25,6.46E+05,
112718Xim_F4_DD4,8,TE,I,12199,254.22,390.84,12.726,2954.4,3.60E+07,462.52,5.64E+06,49.835,6.08E+05,1205.1,1.47E+07,280.68,3.42E+06,
112718Xim_F4_DD4,9,ICM,I,20107,149.98,246.62,18.016,2723.2,5.48E+07,22.484,4.52E+05,1026.7,2.06E+07,1225.2,2.46E+07,125.01,2.51E+06,
112718Xim_F4_DD4,9.2,ICM,I,20107,150,247,19,2809.197,,18.879,,789.246,,1239.303,,111.801,,
112718Xim_F4_DD4,10,TE,I,10393,341.68,203.63,14.888,3021.3,3.14E+07,506.12,5.26E+06,53.809,5.59E+05,1195.2,1.24E+07,678.39,7.05E+06,
112718Xim_F4_DD4,11,ICM,I,20493,156.01,300.6,18.537,2503.5,5.13E+07,23.319,4.78E+05,755.35,1.55E+07,1111,2.28E+07,126.19,2.59E+06,
112718Xim_F4_DD4,11.2,ICM,I,20493,155,285,18,2674.118,,22.13,,840.306,,1159.015,,135.864,,
112718Xim_F4_DD4,12,ICM,I,9691,117.38,256.82,17.397,2945.5,2.85E+07,22.647,2.19E+05,1087.2,1.05E+07,1200,1.16E+07,125.14,1.21E+06,
112718Xim_F4_DD4,13,TE,I,10393,387.68,289.1,17.376,2715,2.82E+07,173.43,1.80E+06,40.053,4.16E+05,1231.9,1.28E+07,330.89,3.44E+06,
112718Xim_F4_DD4,14,TE,I,9750,348.88,371.51,18.206,3205.4,3.13E+07,286.66,2.80E+06,50.696,4.94E+05,1190.5,1.16E+07,423.76,4.13E+06,
112718Xim_F4_DD4,15,TE,I,11476,253.28,155.94,19.653,3258.6,3.74E+07,508.89,5.84E+06,36.053,4.14E+05,1202.5,1.38E+07,344.12,3.95E+06,
112718Xim_F4_DD4,16,TE,I,7310,177.09,360.51,19.11,2315.2,1.69E+07,304.33,2.22E+06,125.87,9.20E+05,1099.6,8.04E+06,385.31,2.82E+06,
112718Xim_F4_DD4,17,ICM,I,10576,113,302.21,19.786,2500.1,2.64E+07,18.7,1.98E+05,966,1.02E+07,1306.4,1.38E+07,139.06,1.47E+06,
112718Xim_F4_DD4,18,TE,I,15461,78.108,299.79,28.722,2336.5,3.61E+07,272.13,4.21E+06,416.78,6.44E+06,1304.7,2.02E+07,408.99,6.32E+06,
112718Xim_F4_DD4,18.2,ICM,I,15461,80,290,33,2354.078,,40.246,,900.236,,1228.476,,138.934,,
112718Xim_F4_DD4,19,TE,I,21216,152.53,188.45,26.732,2726.7,5.79E+07,203.6,4.32E+06,527.38,1.12E+07,1162.3,2.47E+07,257.3,5.46E+06,
112718Xim_F4_DD4,19.2,ICM,I,21216,141,197,24,2984.398,,42.956,,1081.548,,1232.822,,124.385,,
112718Xim_F4_DD4,19.3,ICM,I,21216,154,207,29,2548.351,,23.735,,721.646,,1178.385,,97.574,,
112718Xim_F4_DD4,20,ICM,I,2521,155.95,346,22.769,2067.6,5.21E+06,27.002,68071,935.09,2.36E+06,1123.6,2.83E+06,112.97,2.85E+05,
112718Xim_F4_DD4,21,TE,I,8270,86.025,230.27,26.119,2555.1,2.11E+07,401.23,3.32E+06,158.88,1.31E+06,1266.5,1.05E+07,348.62,2.88E+06,
112718Xim_F4_DD4,22,ICM,I,8402,176.18,262.46,25.038,1525.1,1.28E+07,19.844,1.67E+05,617.72,5.19E+06,948.63,7.97E+06,90.445,7.60E+05,
112718Xim_F4_DD4,24,TE,I,8923,412.6,236.35,27.804,2563.7,2.29E+07,374.75,3.34E+06,90.328,8.06E+05,1207.9,1.08E+07,481.76,4.30E+06,
112718Xim_F4_DD4,26,ICM,I,7603,128.63,350.63,29.38,1964.2,1.49E+07,21.934,1.67E+05,1057.5,8.04E+06,1285.5,9.77E+06,221.78,1.69E+06,
112718Xim_F4_DD4,27,ICM,I,6810,115.24,301.76,29.598,2230.7,1.52E+07,16.017,1.09E+05,737.11,5.02E+06,1286.4,8.76E+06,105.22,7.17E+05,
112718Xim_F4_DD4,28,TE,I,7998,380.08,165.24,30.983,1939.3,1.55E+07,268.69,2.15E+06,31.639,2.53E+05,1239.1,9.91E+06,240.65,1.92E+06,
112718Xim_F4_DD4,29,ICM,I,1362,102.15,233.19,28.623,2220.8,3.02E+06,28.253,38480,767.05,1.04E+06,1277.9,1.74E+06,130.99,1.78E+05,
112718Xim_F4_DD4,30,TE,I,10153,223.78,417.22,32.958,2058.3,2.09E+07,300.87,3.05E+06,34.202,3.47E+05,1249.7,1.27E+07,327.3,3.32E+06,
112718Xim_F4_DD4,31,ICM,I,7498,96.832,265.02,32.199,2142.9,1.61E+07,17.401,1.30E+05,801,6.01E+06,1272,9.54E+06,96.872,7.26E+05,
112718Xim_F4_DD4,32,ICM,I,6958,156.49,233.66,30.768,1816.3,1.26E+07,15.2,1.06E+05,851.56,5.93E+06,1109.5,7.72E+06,90.093,6.27E+05,
112718Xim_F4_DD4,33,ICM,I,6831,139.47,265.65,32.62,1819.9,1.24E+07,14.565,99493,670.86,4.58E+06,1196.7,8.17E+06,82.346,5.63E+05,
112718Xim_F4_DD4,34,ICM,I,4374,113.07,332.34,33.024,2632.5,1.15E+07,15.973,69867,443.25,1.94E+06,1149,5.03E+06,97.514,4.27E+05,
112718Xim_F4_DD4,35,TE,I,10629,410.82,348.27,36.474,2139.7,2.27E+07,351.14,3.73E+06,42.732,4.54E+05,1248,1.33E+07,573.7,6.10E+06,
112718Xim_F4_DD4,36,TE,I,11553,295.87,134.03,37.412,2433.6,2.81E+07,125.21,1.45E+06,21.492,2.48E+05,1179.7,1.36E+07,100.23,1.16E+06,
112718Xim_F4_DD4,37,ICM,I,7736,154.33,299.59,32.2,1542.2,1.19E+07,16.693,1.29E+05,770.43,5.96E+06,1089.8,8.43E+06,85.414,6.61E+05,
