Embryo_ID,Cell_ID,Size,Identity,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
020316Xim_MN5,1,5303,TE,190.13,256.43,3.7105,2709.5,1.44E+07,3390.8,1.80E+07,166.68,8.84E+05,726.14,3.85E+06,1066.1,5.65E+06,
020316Xim_MN5,2,9104,TE,286.63,304.62,4.7691,2819.9,2.57E+07,1796.2,1.64E+07,74.547,6.79E+05,768.33,6.99E+06,372.51,3.39E+06,
020316Xim_MN5,3,6314,TE,244.66,207.67,5.972,2766.6,1.75E+07,2976.7,1.88E+07,129.53,8.18E+05,816.95,5.16E+06,724.7,4.58E+06,
020316Xim_MN5,4,12038,TE,326.68,245.95,9.1793,2004.2,2.41E+07,1786.7,2.15E+07,108.61,1.31E+06,781.31,9.41E+06,521.77,6.28E+06,
020316Xim_MN5,5,7097,TE,243.53,315.11,9.6855,1424.2,1.01E+07,2572.5,1.83E+07,120.56,8.56E+05,727.84,5.17E+06,1013.3,7.19E+06,
020316Xim_MN5,6,10408,TE,271.05,216.92,10.452,2513.9,2.62E+07,1804.8,1.88E+07,112.81,1.17E+06,778.21,8.10E+06,844.5,8.79E+06,
020316Xim_MN5,7,10942,TE,153.8,249.14,10.339,1630.9,1.78E+07,2179.6,2.38E+07,164.79,1.80E+06,630.88,6.90E+06,1004.6,1.10E+07,
020316Xim_MN5,8,5692,TE,361.96,265.38,10.572,2049.8,1.17E+07,2807.7,1.60E+07,155.51,8.85E+05,781.51,4.45E+06,895.59,5.10E+06,
020316Xim_MN5,9,8536,TE,206.14,297.26,10.693,2318.5,1.98E+07,1444.5,1.23E+07,82.885,7.08E+05,757.51,6.47E+06,847.68,7.24E+06,
020316Xim_MN5,10,13040,TE,216.25,184.26,14.514,2242.4,2.92E+07,3114.8,4.06E+07,216.09,2.82E+06,706.82,9.22E+06,2518.7,3.28E+07,
020316Xim_MN5,11,10359,TE,344.51,310.55,12.16,1317.3,1.36E+07,2377.5,2.46E+07,119.05,1.23E+06,762.68,7.90E+06,778.07,8.06E+06,
020316Xim_MN5,12,7149,TE,301.13,355.43,14.295,1805.4,1.29E+07,2243.8,1.60E+07,111.25,7.95E+05,784.06,5.61E+06,736.22,5.26E+06,
020316Xim_MN5,13,5059,ICM,166.37,223.19,15.55,1578.2,7.98E+06,93.246,4.72E+05,342.78,1.73E+06,710.06,3.59E+06,2961.6,1.50E+07,
020316Xim_MN5,14,12080,ICM,203.67,226.68,15.29,1471.3,1.78E+07,93.699,1.13E+06,91.682,1.11E+06,725.61,8.77E+06,1023.4,1.24E+07,
020316Xim_MN5,15,7204,TE,364.76,211.88,16.374,1796.5,1.29E+07,2294.8,1.65E+07,137.74,9.92E+05,801,5.77E+06,874.24,6.30E+06,
020316Xim_MN5,16,10364,TE,125.95,205.69,18.257,1630.2,1.69E+07,2226.3,2.31E+07,144.72,1.50E+06,774.4,8.03E+06,706.51,7.32E+06,
020316Xim_MN5,17,9868,TE,397.06,277.98,18.285,1919.9,1.89E+07,2262.9,2.23E+07,118.48,1.17E+06,759.36,7.49E+06,577.48,5.70E+06,
020316Xim_MN5,18,11251,TE,148.92,310.63,19.075,1463.3,1.65E+07,2160.9,2.43E+07,202.83,2.28E+06,809.01,9.10E+06,655.24,7.37E+06,
020316Xim_MN5,19,11774,TE,301.97,169.84,19.142,2191.8,2.58E+07,2761.3,3.25E+07,275.05,3.24E+06,785.73,9.25E+06,1326.4,1.56E+07,
020316Xim_MN5,20,5533,TE,217.16,350.86,19.154,1936.1,1.07E+07,2493.7,1.38E+07,112.1,6.20E+05,759.18,4.20E+06,959.32,5.31E+06,
020316Xim_MN5,21,12597,ICM,142,239.46,23.414,1727.6,2.18E+07,98.84,1.25E+06,1246.3,1.57E+07,692.01,8.72E+06,325.62,4.10E+06,
020316Xim_MN5,22,8394,ICM,193.38,293.91,22.059,1266.8,1.06E+07,296.19,2.49E+06,90.645,7.61E+05,763.87,6.41E+06,1648.7,1.38E+07,
020316Xim_MN5,24,9044,TE,169.05,154.3,24.741,1893.5,1.71E+07,2497.9,2.26E+07,133.16,1.20E+06,885.04,8.00E+06,1249.8,1.13E+07,
020316Xim_MN5,25,14100,ICM,215.52,257.38,25.168,1028,1.45E+07,59.606,8.40E+05,76.682,1.08E+06,647.07,9.12E+06,1249.9,1.76E+07,
020316Xim_MN5,26,11668,TE,249.52,378.25,24.034,1855.3,2.16E+07,2352.3,2.74E+07,108.76,1.27E+06,766.64,8.95E+06,624.31,7.28E+06,
020316Xim_MN5,27,10770,ICM,204.87,198.77,26.11,1415.5,1.52E+07,165.61,1.78E+06,100.33,1.08E+06,809.36,8.72E+06,2098.7,2.26E+07,
020316Xim_MN5,28,5650,TE,349.49,376.38,24.095,2053.3,1.16E+07,2093.7,1.18E+07,95.878,5.42E+05,679.73,3.84E+06,756.56,4.27E+06,
