Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
022619Xim_F4_EG7,1,TE,I,7374,257.42,188.21,4.7889,2183.4,1.61E+07,88.271,6.51E+05,165.79,1.22E+06,1164.3,8.59E+06,22.363,1.65E+05,
022619Xim_F4_EG7,2,TE,I,8902,335.24,210.08,5.4065,1903.3,1.69E+07,88.76,7.90E+05,244.78,2.18E+06,1130.9,1.01E+07,22.619,2.01E+05,
022619Xim_F4_EG7,3,TE,I,7034,219.05,248.09,4.9719,2476.4,1.74E+07,69.035,4.86E+05,151.3,1.06E+06,1176.1,8.27E+06,24.206,1.70E+05,
022619Xim_F4_EG7,4,TE,I,8145,274.53,299.83,5.3789,2445.7,1.99E+07,67.507,5.50E+05,163.64,1.33E+06,1168.3,9.52E+06,22.683,1.85E+05,
022619Xim_F4_EG7,5,TE,I,6681,312.1,153.04,7.2054,2183.9,1.46E+07,84.489,5.64E+05,237.68,1.59E+06,1138.2,7.60E+06,22.584,1.51E+05,
022619Xim_F4_EG7,6,TE,I,7378,210.3,312.41,8.7287,2446.5,1.81E+07,56.81,4.19E+05,87.659,6.47E+05,1173.5,8.66E+06,20.451,1.51E+05,
022619Xim_F4_EG7,7,TE,I,6186,171.26,260.65,10.271,2671.8,1.65E+07,62.592,3.87E+05,123.68,7.65E+05,1132.8,7.01E+06,21.174,1.31E+05,
022619Xim_F4_EG7,8,TE,I,9322,178.08,165.71,14.185,2094.9,1.95E+07,52.423,4.89E+05,32.111,2.99E+05,1143.2,1.07E+07,20.676,1.93E+05,
022619Xim_F4_EG7,9,TE,I,5794,229.14,127.1,14.485,2155.5,1.25E+07,69.828,4.05E+05,178.04,1.03E+06,1132.6,6.56E+06,21.684,1.26E+05,
022619Xim_F4_EG7,10,TE,I,6302,320.92,344.79,15.275,2727.2,1.72E+07,57.379,3.62E+05,49.679,3.13E+05,1153.2,7.27E+06,21.085,1.33E+05,
022619Xim_F4_EG7,11,TE,I,6453,247.66,364.31,16.905,2716,1.75E+07,70.513,4.55E+05,87.78,5.66E+05,1159.7,7.48E+06,20.936,1.35E+05,
022619Xim_F4_EG7,12,TE,I,6062,375.17,313.99,18.474,2682.4,1.63E+07,56.048,3.40E+05,243.08,1.47E+06,1127.3,6.83E+06,20.819,1.26E+05,
022619Xim_F4_EG7,13,TE,I,7801,306.21,106.18,19.204,1431.9,1.12E+07,60.898,4.75E+05,47.716,3.72E+05,1145.2,8.93E+06,20.645,1.61E+05,
022619Xim_F4_EG7,14,TE,I,6240,413.54,239.54,20.852,2345.4,1.46E+07,63.218,3.94E+05,202.31,1.26E+06,1125.8,7.02E+06,20.9,1.30E+05,
022619Xim_F4_EG7,15,TE,I,6457,397.2,155.31,22.86,2065.9,1.33E+07,58.284,3.76E+05,143.8,9.29E+05,1094.8,7.07E+06,20.335,1.31E+05,
022619Xim_F4_EG7,16,TE,I,7738,117.18,214.69,25.615,1863.7,1.44E+07,54.589,4.22E+05,84.718,6.56E+05,979.95,7.58E+06,19.943,1.54E+05,
022619Xim_F4_EG7,17,TE,I,8418,100.42,287.23,26.93,2791.6,2.35E+07,43.135,3.63E+05,126.62,1.07E+06,1095.2,9.22E+06,18.986,1.60E+05,
022619Xim_F4_EG7,18,TE,I,6893,179.46,370.97,27.03,2430.2,1.68E+07,48.263,3.33E+05,52.105,3.59E+05,1230.7,8.48E+06,20.012,1.38E+05,
022619Xim_F4_EG7,19,TE,I,8090,202.85,92.205,29.171,1206.1,9.76E+06,44.96,3.64E+05,25.044,2.03E+05,1077.1,8.71E+06,19.284,1.56E+05,
022619Xim_F4_EG7,20,TE,I,7006,131.93,344.6,28.543,2277.6,1.60E+07,40.906,2.87E+05,79.216,5.55E+05,1195.9,8.38E+06,19.316,1.35E+05,
022619Xim_F4_EG7,21,TE,I,5955,327.42,390.77,29.189,2658.1,1.58E+07,46.038,2.74E+05,44.206,2.63E+05,1206.8,7.19E+06,19.538,1.16E+05,
022619Xim_F4_EG7,22,TE,I,9169,227.14,71.794,34.513,945.37,8.67E+06,44.044,4.04E+05,25.049,2.30E+05,1109.8,1.02E+07,19.127,1.75E+05,
022619Xim_F4_EG7,23,TE,I,6677,399.07,351.43,33.516,2232.7,1.49E+07,47.343,3.16E+05,126.67,8.46E+05,1118,7.46E+06,20.057,1.34E+05,
022619Xim_F4_EG7,24,TE,I,5963,222.76,408.17,33.205,2736.8,1.63E+07,44.954,2.68E+05,42.49,2.53E+05,1172.2,6.99E+06,19.166,1.14E+05,
022619Xim_F4_EG7,25,TE,I,10130,128.16,118.46,37.597,1399.7,1.42E+07,41.894,4.24E+05,44.332,4.49E+05,1103.5,1.12E+07,18.582,1.88E+05,
022619Xim_F4_EG7,26,TE,I,7864,83.574,202.19,35.797,1985.8,1.56E+07,68.348,5.37E+05,94.488,7.43E+05,1197.1,9.41E+06,19.681,1.55E+05,
022619Xim_F4_EG7,27,TE,I,7947,364.52,80.285,39.712,1129.9,8.98E+06,49.847,3.96E+05,65.552,5.21E+05,1074.8,8.54E+06,19.14,1.52E+05,
022619Xim_F4_EG7,28,TE,I,7214,453.3,196.85,39.758,1498.3,1.08E+07,48.694,3.51E+05,70.806,5.11E+05,1071.7,7.73E+06,19.236,1.39E+05,
022619Xim_F4_EG7,29,ICM,I,15743,64.902,274.81,43.716,2050.5,3.23E+07,197.35,3.11E+06,64.129,1.01E+06,1207.7,1.90E+07,18.265,2.88E+05,
022619Xim_F4_EG7,29.2,ICM,I,15743,67,281,48,2014.592,,382.29,,28.38,,1185.366,,18.314,,
022619Xim_F4_EG7,30,ICM,I,9876,75.793,229.76,42.524,1834.8,1.81E+07,384.81,3.80E+06,22.872,2.26E+05,1285.7,1.27E+07,18.49,1.83E+05,
022619Xim_F4_EG7,30.2,ICM,I,9876,77,243,49,1525.97,,334.677,,21.056,,12117.922,,17.707,,
022619Xim_F4_EG7,31,TE,I,6049,450.43,284.07,43.309,1893.8,1.15E+07,46.403,2.81E+05,85.995,5.20E+05,1122.7,6.79E+06,18.849,1.14E+05,
