Embryo_ID,Cell_ID,Size,Identity,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
020316Xim_MN7,2,10808,TE,217.44,207.98,5.2965,2280.9,2.47E+07,2932.9,3.17E+07,196.22,2.12E+06,761.11,8.23E+06,2649,2.86E+07,
020316Xim_MN7,3,13646,TE,286.94,269.22,4.538,1984.8,2.71E+07,3299.8,4.50E+07,189.29,2.58E+06,751.65,1.03E+07,1920.6,2.62E+07,
020316Xim_MN7,4,10739,TE,319.81,110.06,7.8688,2624.5,2.82E+07,2596,2.79E+07,98.303,1.06E+06,738.11,7.93E+06,575.27,6.18E+06,
020316Xim_MN7,5,9349,TE,352.46,138.42,7.4643,2980.7,2.79E+07,2647.1,2.47E+07,104.73,9.79E+05,751.17,7.02E+06,653.1,6.11E+06,
020316Xim_MN7,7,20121,TE,218.81,326.03,7.8162,1494.7,3.01E+07,2729.6,5.49E+07,151.29,3.04E+06,752.84,1.51E+07,1767.9,3.56E+07,
020316Xim_MN7,8,21674,TE,144.3,248.74,11.194,1268.3,2.75E+07,2520.2,5.46E+07,137.19,2.97E+06,651.5,1.41E+07,1639.3,3.55E+07,
020316Xim_MN7,9,4077,TE,211.33,142.18,14.952,2854.2,1.16E+07,3455.3,1.41E+07,166.42,6.79E+05,737.06,3.01E+06,1168.8,4.77E+06,
020316Xim_MN7,10,3492,TE,173.46,185.77,14.819,3029,1.06E+07,2417.9,8.44E+06,113.82,3.97E+05,767.03,2.68E+06,808.22,2.82E+06,
020316Xim_MN7,11,27776,TE,393.67,236.17,19.597,1936.7,5.38E+07,2155.9,5.99E+07,107.07,2.97E+06,723.18,2.01E+07,967.77,2.69E+07,
020316Xim_MN7,11.2,,TE,408,240,23,2291.595,,2797.261,,129.175,,706.926,,1191.504,,
020316Xim_MN7,12,15638,TE,300.68,369.21,19.952,1731.3,2.71E+07,2472.6,3.87E+07,104.94,1.64E+06,758.57,1.19E+07,853.82,1.34E+07,
020316Xim_MN7,13,11766,TE,122.31,316.03,20.154,1076.5,1.27E+07,2696.2,3.17E+07,138.81,1.63E+06,717.99,8.45E+06,1620.3,1.91E+07,
020316Xim_MN7,14,7641,TE,358.4,340.48,19.579,1762.1,1.35E+07,2542.9,1.94E+07,302.63,2.31E+06,735.12,5.62E+06,997.99,7.63E+06,
020316Xim_MN7,15,8647,TE,167.66,366.04,23.627,1341.1,1.16E+07,2050.2,1.77E+07,123.78,1.07E+06,763.32,6.60E+06,1746.7,1.51E+07,
020316Xim_MN7,16,5533,TE,194,95.963,28.108,2219.2,1.23E+07,2271.7,1.26E+07,86.222,4.77E+05,675.78,3.74E+06,634.34,3.51E+06,
020316Xim_MN7,17,5027,TE,249.04,85.484,29.888,2150,1.08E+07,1844.7,9.27E+06,101.72,5.11E+05,674.59,3.39E+06,430.43,2.16E+06,
020316Xim_MN7,18,12834,TE,103.76,196.2,29.758,1035.7,1.33E+07,1018.9,1.31E+07,72.85,9.35E+05,696.23,8.94E+06,714.08,9.16E+06,
