Embryo_ID,Cell_ID,Size,Identity,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
020216Xim_JK8,1,6130,TE,295.63,206.77,4.1511,2059.8,1.26E+07,3048.7,1.87E+07,211.74,1.30E+06,811.71,4.98E+06,1836.5,1.13E+07,
020216Xim_JK8,2,4267,TE,257.76,230.21,2.8242,2502.8,1.07E+07,2838.9,1.21E+07,176.66,7.54E+05,822.36,3.51E+06,812.13,3.47E+06,
020216Xim_JK8,3,3253,TE,316.3,247.22,2.7888,2372.4,7.72E+06,3332.2,1.08E+07,201.17,6.54E+05,795.15,2.59E+06,881.79,2.87E+06,
020216Xim_JK8,4,3234,TE,209.13,257.66,3.1327,2947.5,9.53E+06,2371.2,7.67E+06,162.14,5.24E+05,704.9,2.28E+06,1033.2,3.34E+06,
020216Xim_JK8,5,5991,TE,251.6,296.89,2.8262,2566.4,1.54E+07,3154,1.89E+07,200.86,1.20E+06,828.67,4.96E+06,1182.2,7.08E+06,
020216Xim_JK8,6,6061,TE,304.37,299.67,3.4753,2374.2,1.44E+07,2858.5,1.73E+07,175.41,1.06E+06,818.19,4.96E+06,835.28,5.06E+06,
020216Xim_JK8,7,6388,TE,226.37,198.87,5.355,2128.9,1.36E+07,2646.5,1.69E+07,179.92,1.15E+06,838.81,5.36E+06,1601.4,1.02E+07,
020216Xim_JK8,8,6028,TE,352.94,283.96,4.7754,2194,1.32E+07,2818.9,1.70E+07,163.08,9.83E+05,787.68,4.75E+06,643.05,3.88E+06,
020216Xim_JK8,9,5485,TE,189.57,219.61,6.1121,2507.7,1.38E+07,1755,9.63E+06,131.52,7.21E+05,800.77,4.39E+06,810.66,4.45E+06,
020216Xim_JK8,10,6346,TE,201.28,313.91,5.6606,2238.3,1.42E+07,2479.4,1.57E+07,168.95,1.07E+06,845.36,5.36E+06,1648.2,1.05E+07,
020216Xim_JK8,11,6223,TE,345.66,220.22,7.0717,2060.2,1.28E+07,2685.2,1.67E+07,160.92,1.00E+06,805.47,5.01E+06,1176.4,7.32E+06,
020216Xim_JK8,12,14296,TE,166.03,267.2,7.9878,2122.2,3.03E+07,1886.8,2.70E+07,133.61,1.91E+06,784.59,1.12E+07,1093.9,1.56E+07,
020216Xim_JK8,13,7152,TE,332.79,336.82,9.1105,1843.4,1.32E+07,2675,1.91E+07,435.46,3.11E+06,856.24,6.12E+06,762.73,5.46E+06,
020216Xim_JK8,14,10814,TE,244.9,360.34,10.654,2456.9,2.66E+07,1979.1,2.14E+07,131.44,1.42E+06,810.72,8.77E+06,869.27,9.40E+06,
020216Xim_JK8,15,10142,TE,232.61,158.57,13.88,2603.3,2.64E+07,2350.1,2.38E+07,138.17,1.40E+06,787.51,7.99E+06,816.43,8.28E+06,
