Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
010919Xim_F4_DH9,1,TE,I,6334,244.32,229.1,4.3085,2168.8,1.37E+07,33.785,2.14E+05,45.207,2.86E+05,1644.8,1.04E+07,762.02,4.83E+06,
010919Xim_F4_DH9,2,TE,I,9259,216.09,295.92,5.3292,1529.7,1.42E+07,31.904,2.95E+05,98.751,9.14E+05,1615.5,1.50E+07,560.25,5.19E+06,
010919Xim_F4_DH9,3,TE,I,10603,284.31,306.49,5.8318,1438.3,1.53E+07,32.963,3.50E+05,56.735,6.02E+05,1619.3,1.72E+07,237.38,2.52E+06,
010919Xim_F4_DH9,4,TE,I,6882,185,257.38,5.9911,1969.5,1.36E+07,34.21,2.35E+05,45.166,3.11E+05,1596.7,1.10E+07,713.01,4.91E+06,
010919Xim_F4_DH9,5,TE,I,7001,195.82,222.37,7.0186,2005.8,1.40E+07,35.254,2.47E+05,45.1,3.16E+05,1663.7,1.16E+07,528.3,3.70E+06,
010919Xim_F4_DH9,6,TE,I,12162,307.18,220.31,7.9272,1302.4,1.58E+07,31.633,3.85E+05,34.741,4.23E+05,1613.5,1.96E+07,198.88,2.42E+06,
010919Xim_F4_DH9,7,TE,I,7861,324.82,268.88,7.8985,1847.4,1.45E+07,34.396,2.70E+05,50.24,3.95E+05,1591.8,1.25E+07,150.82,1.19E+06,
010919Xim_F4_DH9,8,TE,I,9327,210.4,343.32,9.7421,1368.8,1.28E+07,29.408,2.74E+05,56.589,5.28E+05,1610.7,1.50E+07,427.2,3.98E+06,
010919Xim_F4_DH9,9,TE,I,5636,232.18,172.8,12.699,2312,1.30E+07,32.831,1.85E+05,42.896,2.42E+05,1582.6,8.92E+06,466.71,2.63E+06,
010919Xim_F4_DH9,10,TE,I,9470,256.95,361.34,12.654,1318.9,1.25E+07,28.426,2.69E+05,267.73,2.54E+06,1644.1,1.56E+07,346.88,3.29E+06,
010919Xim_F4_DH9,11,TE,I,7305,295.66,366.49,16.877,1627.8,1.19E+07,29.946,2.19E+05,161.75,1.18E+06,1616.8,1.18E+07,318.03,2.32E+06,
010919Xim_F4_DH9,12,TE,I,9865,354.71,213.36,19.522,1407.2,1.39E+07,30.908,3.05E+05,40.569,4.00E+05,1569.7,1.55E+07,120.82,1.19E+06,
010919Xim_F4_DH9,13,TE,I,5971,131.1,300.93,18.228,1842.2,1.10E+07,32.368,1.93E+05,39.857,2.38E+05,1655.1,9.88E+06,584.31,3.49E+06,
010919Xim_F4_DH9,14,TE,I,8128,356.65,308.17,17.277,1583.3,1.29E+07,29.709,2.41E+05,194.33,1.58E+06,1549.1,1.26E+07,204.36,1.66E+06,
010919Xim_F4_DH9,15,TE,I,11436,309.68,159.97,20.509,1953.7,2.23E+07,31.084,3.55E+05,32.589,3.73E+05,1542.2,1.76E+07,115.98,1.33E+06,
010919Xim_F4_DH9,16,TE,I,6750,111.43,264.29,19.465,1818.4,1.23E+07,52.328,3.53E+05,55.548,3.75E+05,1747,1.18E+07,424.87,2.87E+06,
010919Xim_F4_DH9,17,TE,I,7449,142.29,337.99,20.664,1428.3,1.06E+07,27.963,2.08E+05,33.373,2.49E+05,1443.6,1.08E+07,479.3,3.57E+06,
010919Xim_F4_DH9,18,TE,I,10309,122.66,215.41,21.84,1957,2.02E+07,28.64,2.95E+05,32.132,3.31E+05,1678.5,1.73E+07,383.08,3.95E+06,
010919Xim_F4_DH9,19,TE,I,10644,191.82,145.73,23.733,2062.9,2.20E+07,27.788,2.96E+05,33.349,3.55E+05,1604,1.71E+07,376.62,4.01E+06,
010919Xim_F4_DH9,20,TE,I,8298,344.77,357.91,23.616,1365,1.13E+07,28.352,2.35E+05,48.558,4.03E+05,1586.8,1.32E+07,124.22,1.03E+06,
010919Xim_F4_DH9,21,TE,I,6263,383.84,310.71,25.945,1769.9,1.11E+07,26.651,1.67E+05,333.52,2.09E+06,1590.4,9.96E+06,208.87,1.31E+06,
010919Xim_F4_DH9,22,TE,I,13071,86.015,316.45,28.011,1721.7,2.25E+07,37.328,4.88E+05,39.654,5.18E+05,1481.3,1.94E+07,454.49,5.94E+06,
010919Xim_F4_DH9,23,TE,I,10822,256.08,120.55,28.681,2060.9,2.23E+07,26.47,2.86E+05,28.956,3.13E+05,1598.7,1.73E+07,167.21,1.81E+06,
010919Xim_F4_DH9,24,TE,I,7867,399.81,261.77,28.589,1526.9,1.20E+07,27.331,2.15E+05,72.231,5.68E+05,1567.4,1.23E+07,206.78,1.63E+06,
010919Xim_F4_DH9,25,ESC,I,4104,96.692,272.16,27.263,1401.1,5.75E+06,856.34,3.51E+06,454.51,1.87E+06,1715,7.04E+06,113.56,4.66E+05,
010919Xim_F4_DH9,26,TE,M,3060,263.6,404.44,29.551,1836.9,5.62E+06,22.46,68728,32.165,98424,1624.1,4.97E+06,129.54,3.96E+05,
