Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
020916Xim_F4KO_P4,68,1,TE,18992,283.99,192.17,6.2751,1711.6,3.25E+07,41.55,7.89E+05,128.82,2.45E+06,1057.9,2.01E+07,1746.4,3.32E+07,
020916Xim_F4KO_P4,68,2,TE,9205,222.91,230.04,5.0929,1818.8,1.67E+07,43.681,4.02E+05,96.419,8.88E+05,1083.9,9.98E+06,705.99,6.50E+06,
020916Xim_F4KO_P4,68,3,TE,17351,360.95,268.78,6.9625,1724,2.99E+07,38.788,6.73E+05,168.3,2.92E+06,1056.1,1.83E+07,2360.7,4.10E+07,
020916Xim_F4KO_P4,68,4,TE,18986,293.79,338.02,6.1355,1764.1,3.35E+07,32.474,6.17E+05,129.36,2.46E+06,1063.9,2.02E+07,1955.2,3.71E+07,
020916Xim_F4KO_P4,68,5,TE,9969,181.77,264.41,8.976,2023,2.02E+07,49.506,4.94E+05,102.35,1.02E+06,1020,1.02E+07,920.11,9.17E+06,
020916Xim_F4KO_P4,68,6,TE,8235,200.88,167.12,12.694,1615.2,1.33E+07,45.038,3.71E+05,87.794,7.23E+05,954.13,7.86E+06,565.6,4.66E+06,
020916Xim_F4KO_P4,68,7,TE,11043,190.43,333.49,9.9155,1363.6,1.51E+07,37.49,4.14E+05,78.009,8.61E+05,1027.2,1.13E+07,605.83,6.69E+06,
020916Xim_F4KO_P4,68,9,PRE,17814,143.92,223.41,15,2516.828,,91.595,,179.489,,1108.222,,1885.919,,
020916Xim_F4KO_P4,68,10,PRE,9397,190.1,262.96,17.431,2724.3,2.56E+07,55.623,5.23E+05,169.06,1.59E+06,926.45,8.71E+06,2320.6,2.18E+07,
020916Xim_F4KO_P4,68,11,TE,16999,220.6,376.46,19.191,1591.6,2.71E+07,51.062,8.68E+05,104.31,1.77E+06,986.96,1.68E+07,535.09,9.10E+06,
020916Xim_F4KO_P4,68,12,TE,9697,387.6,203.81,20.117,1374.6,1.33E+07,33.614,3.26E+05,148.09,1.44E+06,1057.3,1.03E+07,2125.3,2.06E+07,
020916Xim_F4KO_P4,68,13,TE,10982,383.24,334.57,21.879,1481.5,1.63E+07,38.179,4.19E+05,109.09,1.20E+06,1068.2,1.17E+07,1108.5,1.22E+07,
020916Xim_F4KO_P4,68,14,TE,9410,222.65,127.18,22.34,1587.4,1.49E+07,32.383,3.05E+05,123.9,1.17E+06,1005.6,9.46E+06,1932.4,1.82E+07,
020916Xim_F4KO_P4,68,15,ESC,8600,149.38,182.47,23.368,1825.9,1.57E+07,1404,1.21E+07,807.14,6.94E+06,1101.2,9.47E+06,337.45,2.90E+06,
020916Xim_F4KO_P4,68,16,ESC,13244,140.9,286.68,22.535,1834.9,2.43E+07,1135.6,1.50E+07,207.08,2.74E+06,1104.5,1.46E+07,334.54,4.43E+06,
020916Xim_F4KO_P4,68,17,PRE,9676,188.75,227.66,23.856,2095.3,2.03E+07,43.245,4.18E+05,160.99,1.56E+06,997.45,9.65E+06,2380.3,2.30E+07,
020916Xim_F4KO_P4,68,18,TE,12342,130.53,328.3,25.907,1884,2.33E+07,71.297,8.80E+05,153.23,1.89E+06,1069.9,1.32E+07,1655.4,2.04E+07,
020916Xim_F4KO_P4,68,20,TE,9731,310.24,394.56,26.286,1521.9,1.48E+07,35.79,3.48E+05,103.87,1.01E+06,1058.6,1.03E+07,1226.8,1.19E+07,
020916Xim_F4KO_P4,68,21,PRE,20021,166.51,330.41,30.368,2316,4.64E+07,34.014,6.81E+05,89.146,1.78E+06,1078.1,2.16E+07,1272.1,2.55E+07,
020916Xim_F4KO_P4,68,22,PRE,7246,174.96,194.32,29.388,1881.4,1.36E+07,63.51,4.60E+05,155.88,1.13E+06,1134,8.22E+06,2083.9,1.51E+07,
020916Xim_F4KO_P4,68,26,TE,7278,423.26,275.34,30.129,1623,1.18E+07,31.622,2.30E+05,134.12,9.76E+05,1082.9,7.88E+06,1839.1,1.34E+07,
020916Xim_F4KO_P4,68,27,PRE,9073,114.04,275.46,31.78,1834.3,1.66E+07,126.53,1.15E+06,222.47,2.02E+06,1139.7,1.03E+07,3071.6,2.79E+07,
020916Xim_F4KO_P4,68,28,ESC,8820,130.63,215.31,29.356,1221.6,1.08E+07,913.55,8.06E+06,717.77,6.33E+06,1057.1,9.32E+06,267.94,2.36E+06,
020916Xim_F4KO_P4,68,31,ESC,1147,155,268,27,1633.662,,1198.584,,636.439,,1023.351,,263.95,,
020916Xim_F4KO_P4,68,32,ESC,10686,121,181,37,1544.668,,1003.239,,351.962,,1028.683,,224.275,,
020916Xim_F4KO_P4,68,32.2,ESC,10686,146,186,30,1656.238,,1682.597,,766.493,,1078.157,,287.099,,
020916Xim_F4KO_P4,68,33,ESC,10852,128.8,312.12,36.992,1930.5,2.10E+07,1086.9,1.18E+07,766.33,8.32E+06,1027.5,1.12E+07,335.29,3.64E+06,
