Embryo_ID,Cell_ID,Size,Identity,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
071816Xim_T1,1,7411,TE,277.46,247.44,5.5462,2165.1,1.60E+07,2126.9,1.58E+07,173.77,1.29E+06,1264.2,9.37E+06,1842.6,1.37E+07,
071816Xim_T1,2,5075,TE,212.76,248.69,5.3586,3142.8,1.60E+07,2294.7,1.16E+07,162.88,8.27E+05,1323.7,6.72E+06,1793.6,9.10E+06,
071816Xim_T1,3,6022,TE,221.07,286.92,6.3975,2598.1,1.56E+07,2003.1,1.21E+07,169.41,1.02E+06,1235.2,7.44E+06,1470.5,8.86E+06,
071816Xim_T1,4,7933,TE,241.66,219.35,7.721,2047.4,1.62E+07,2166.4,1.72E+07,174.38,1.38E+06,1253.3,9.94E+06,1742,1.38E+07,
071816Xim_T1,5,7901,TE,320.04,266.16,8.1102,1973.6,1.56E+07,2341.6,1.85E+07,179.28,1.42E+06,1266.7,1.00E+07,1672.8,1.32E+07,
071816Xim_T1,6,11609,TE,265.02,312,7.7099,2658.7,3.09E+07,2039.7,2.37E+07,167.87,1.95E+06,1267.9,1.47E+07,1479.1,1.72E+07,
071816Xim_T1,7,4299,TE,358.59,282.47,7.2347,1222.5,5.26E+06,366.72,1.58E+06,420.58,1.81E+06,1087.5,4.68E+06,265.23,1.14E+06,
071816Xim_T1,8,6940,TE,175.94,270.42,10.122,2292,1.59E+07,2073.4,1.44E+07,138.44,9.61E+05,1102.6,7.65E+06,1586.4,1.10E+07,
071816Xim_T1,9,8227,TE,317.94,317.08,12.372,1776.4,1.46E+07,1858.3,1.53E+07,155.43,1.28E+06,1235.2,1.02E+07,1476.1,1.21E+07,
071816Xim_T1,10,8958,TE,321.15,206.22,13.422,1678.9,1.50E+07,2018,1.81E+07,175.23,1.57E+06,1215.8,1.09E+07,1514.3,1.36E+07,
