Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum,
020916Xim_F4KO_P7,110,1,TE,8274,257.91,176.33,3.855,1500.7,1.24E+07,51.862,4.29E+05,189.05,1.56E+06,1035.3,8.57E+06,2584.7,2.14E+07,
020916Xim_F4KO_P7,110,3,TE,7976,294.92,247.7,4.9569,1314.8,1.05E+07,50.061,3.99E+05,192.3,1.53E+06,1086.4,8.67E+06,2722.8,2.17E+07,
020916Xim_F4KO_P7,110,4,TE,12241,175.25,282.19,5.0596,1614.4,1.98E+07,78.758,9.64E+05,182.9,2.24E+06,1045,1.28E+07,1804.4,2.21E+07,
020916Xim_F4KO_P7,110,6,TE,13915,256.46,300.62,7.7581,1551.6,2.16E+07,152.7,2.12E+06,193.69,2.70E+06,1096.1,1.53E+07,2123.5,2.95E+07,
020916Xim_F4KO_P7,110,7,ESC,7932,232.08,288.14,10.798,1706.5,1.35E+07,1587.7,1.26E+07,333.76,2.65E+06,1111.1,8.81E+06,286.63,2.27E+06,
020916Xim_F4KO_P7,110,8,TE,11155,316.81,288.48,11.516,1085.6,1.21E+07,43.388,4.84E+05,118.25,1.32E+06,1007.7,1.12E+07,1503.8,1.68E+07,
020916Xim_F4KO_P7,110,10,TE,12133,184.42,150.44,13.507,790.18,9.59E+06,54.335,6.59E+05,140.05,1.70E+06,1073.3,1.30E+07,1474.3,1.79E+07,
020916Xim_F4KO_P7,110,11,TE,15062,347.16,254.54,15.467,1345.3,2.03E+07,49.241,7.42E+05,185.33,2.79E+06,954.53,1.44E+07,1483.5,2.23E+07,
020916Xim_F4KO_P7,110,13,TE,7179,328.91,376.49,15.165,1410.5,1.01E+07,37.871,2.72E+05,124.04,8.91E+05,1074.9,7.72E+06,1889.3,1.36E+07,
020916Xim_F4KO_P7,110,14,TE,6020,261.3,361.42,16.217,1580.4,9.51E+06,41.222,2.48E+05,130.11,7.83E+05,941.37,5.67E+06,2020,1.22E+07,
020916Xim_F4KO_P7,110,16,ESC,11219,196.7,278.42,20.204,2095.4,2.35E+07,1437.2,1.61E+07,276.14,3.10E+06,1101.8,1.24E+07,162.63,1.82E+06,
020916Xim_F4KO_P7,110,16.2,ESC,11219,202,292,26,1395.318,,1285.707,,266.077,,1094.844,,159.107,,
020916Xim_F4KO_P7,110,17,ESC,6137,252.35,296.72,18.067,1909.2,1.17E+07,1427.9,8.76E+06,520.14,3.19E+06,1053.2,6.46E+06,335.83,2.06E+06,
020916Xim_F4KO_P7,110,18,ESC,7614,175.14,318.8,18.137,1216.9,9.27E+06,1079.3,8.22E+06,895.75,6.82E+06,1123.2,8.55E+06,254.63,1.94E+06,
020916Xim_F4KO_P7,110,19,TE,14877,128.01,322.3,21.7,1487.7,2.21E+07,136.66,2.03E+06,133.05,1.98E+06,1025,1.52E+07,1012.5,1.51E+07,
020916Xim_F4KO_P7,110,20,ESC,6055,236.77,320.11,17.86,1539.2,9.32E+06,1164.7,7.05E+06,676.18,4.09E+06,1131.4,6.85E+06,286.73,1.74E+06,
020916Xim_F4KO_P7,110,21,TE,7475,131.9,205.38,20.317,1253.3,9.37E+06,43.134,3.22E+05,126.07,9.42E+05,1010.9,7.56E+06,1770.9,1.32E+07,
020916Xim_F4KO_P7,110,22,TE,6661,365.06,218.15,20.337,1287.3,8.57E+06,41.327,2.75E+05,222.32,1.48E+06,965.36,6.43E+06,2023.2,1.35E+07,
020916Xim_F4KO_P7,110,23,TE,8930,385.76,323.48,21.028,1291.7,1.15E+07,35.787,3.20E+05,136.2,1.22E+06,1104,9.86E+06,2187.5,1.95E+07,
020916Xim_F4KO_P7,110,24,TE,8275,340.86,175.58,23.796,1149.8,9.51E+06,39.29,3.25E+05,127.99,1.06E+06,1138.9,9.42E+06,1690.9,1.40E+07,
020916Xim_F4KO_P7,110,25,ESC,3620,205.73,337.96,22.241,956.67,3.46E+06,815.45,2.95E+06,495.35,1.79E+06,1014.9,3.67E+06,195.49,7.08E+05,
020916Xim_F4KO_P7,110,26,ESC,1979,239.75,282.02,20.819,1620.3,3.21E+06,1441.5,2.85E+06,708.15,1.40E+06,1039.5,2.06E+06,221.49,4.38E+05,
020916Xim_F4KO_P7,110,27,ESC,10739,239.18,305.96,28.006,1506.3,1.62E+07,965.21,1.04E+07,554.1,5.95E+06,1070.8,1.15E+07,179.95,1.93E+06,
020916Xim_F4KO_P7,110,28,ESC,6206,177.09,341.62,28.426,872.9,5.42E+06,768.75,4.77E+06,421.87,2.62E+06,1069.8,6.64E+06,171.17,1.06E+06,
020916Xim_F4KO_P7,110,29,TE,6350,269.92,123.03,30.147,1208.6,7.67E+06,31.513,2.00E+05,61.24,3.89E+05,1128.4,7.17E+06,485.17,3.08E+06,
020916Xim_F4KO_P7,110,30,TE,5793,394.26,257.64,27.952,1265.9,7.33E+06,38.754,2.25E+05,112.48,6.52E+05,981.91,5.69E+06,1553.4,9.00E+06,
020916Xim_F4KO_P7,110,31,ESC,3979,210.96,260.39,27.837,1403.3,5.58E+06,991.52,3.95E+06,499.85,1.99E+06,1062.4,4.23E+06,153.7,6.12E+05,
