Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
041218Xim_WT_BJ2,1,TE,I,5788,192.12,205.1,4.4969,2926.3,1.69E+07,73.327,4.24E+05,371.14,2.15E+06,623.1,3.61E+06,60.251,3.49E+05,
041218Xim_WT_BJ2,2,TE,I,15076,279.65,283.77,5.2925,2766.5,4.17E+07,80.443,1.21E+06,61.775,9.31E+05,589.25,8.88E+06,70.502,1.06E+06,
041218Xim_WT_BJ2,3,TE,I,22842,182.09,175.58,9.8265,2554.5,5.83E+07,64.006,1.46E+06,283.58,6.48E+06,623.03,1.42E+07,52.541,1.20E+06,
041218Xim_WT_BJ2,3.2,TE,I,22842,167,190,11,2948.962,,67.376,,338.512,,636.124,,56.24,,
041218Xim_WT_BJ2,4,TE,I,13414,187.99,314.35,8.1167,1965.1,2.64E+07,60.585,8.13E+05,197.15,2.64E+06,608.18,8.16E+06,55.772,7.48E+05,
041218Xim_WT_BJ2,5,TE,I,30773,120.66,315.48,12.484,2504.7,7.71E+07,141.77,4.36E+06,49.445,1.52E+06,601.9,1.85E+07,54.302,1.67E+06,
041218Xim_WT_BJ2,6,TE,I,7648,296.6,341.2,12.327,2712.9,2.07E+07,81.194,6.21E+05,222.84,1.70E+06,603.61,4.62E+06,57.561,4.40E+05,
041218Xim_WT_BJ2,7,TE,I,18950,364.62,247.55,13.248,2148.8,4.07E+07,58.195,1.10E+06,300.52,5.69E+06,581.35,1.10E+07,49.91,9.46E+05,
041218Xim_WT_BJ2,8,ICM,I,12339,116.1,273.99,14.792,2347,2.90E+07,204.37,2.52E+06,53.575,6.61E+05,585.25,7.22E+06,66.891,8.25E+05,
041218Xim_WT_BJ2,10,ICM,I,14531,163.37,252.75,19.074,2582.5,3.75E+07,50.149,7.29E+05,567.61,8.25E+06,607.79,8.83E+06,387.18,5.63E+06,
041218Xim_WT_BJ2,11,TE,I,23464,167.22,383.28,19.788,2302.8,5.40E+07,53.608,1.26E+06,420.24,9.86E+06,588.28,1.38E+07,51.73,1.21E+06,
041218Xim_WT_BJ2,11.2,TE,I,23464,151,380,23,2387.074,,60.778,,441.196,,583.688,,54.76,,
041218Xim_WT_BJ2,12,ICM,I,7903,116.18,238.29,19.713,2487,1.97E+07,334.84,2.65E+06,42.667,3.37E+05,646.51,5.11E+06,52.144,4.12E+05,
041218Xim_WT_BJ2,13,ICM,I,7097,146,315.77,19.147,2626.7,1.86E+07,485.13,3.44E+06,41.209,2.92E+05,585.04,4.15E+06,57.045,4.05E+05,
041218Xim_WT_BJ2,14,TE,I,6510,123.33,196.23,20.55,2982.2,1.94E+07,67.058,4.37E+05,57.175,3.72E+05,565.07,3.68E+06,51.188,3.33E+05,
041218Xim_WT_BJ2,15,TE,I,17582,284.84,123.01,23.344,2416.8,4.25E+07,57.937,1.02E+06,53.489,9.40E+05,619.5,1.09E+07,53.667,9.44E+05,
041218Xim_WT_BJ2,16,TE,I,15254,373.63,321.62,24.394,2326.9,3.55E+07,55.785,8.51E+05,87.829,1.34E+06,576.4,8.79E+06,52.781,8.05E+05,
041218Xim_WT_BJ2,17,TE,I,5450,349.25,145.21,24.047,2348.5,1.28E+07,46.495,2.53E+05,31.899,1.74E+05,576.8,3.14E+06,46.309,2.52E+05,
041218Xim_WT_BJ2,18,ICM,I,8612,161.21,276.83,24.539,1771.6,1.53E+07,44.957,3.87E+05,520.74,4.48E+06,596.92,5.14E+06,465.13,4.01E+06,
041218Xim_WT_BJ2,19,ICM,I,3055,128.65,342.93,23.356,1737.9,5.31E+06,215.38,6.58E+05,51.791,1.58E+05,550.05,1.68E+06,58.955,1.80E+05,
041218Xim_WT_BJ2,20,ICM,I,4841,111.43,199.65,26.699,3197.3,1.55E+07,348.57,1.69E+06,40.75,1.97E+05,576.59,2.79E+06,45.589,2.21E+05,
041218Xim_WT_BJ2,21,ICM,I,8076,108.49,291.2,27.791,1963.6,1.59E+07,56.926,4.60E+05,249.76,2.02E+06,588.41,4.75E+06,104.14,8.41E+05,
041218Xim_WT_BJ2,22,ICM,I,13284,62.903,289.17,31.292,2177.3,2.89E+07,246.78,3.28E+06,38.238,5.08E+05,591.35,7.86E+06,46.943,6.24E+05,
041218Xim_WT_BJ2,23,TE,I,9281,341.91,378.43,30.409,2161.1,2.01E+07,41.564,3.86E+05,105.65,9.81E+05,539.49,5.01E+06,43.421,4.03E+05,
041218Xim_WT_BJ2,24,TE,I,3854,380.54,156.97,30.562,2177.3,8.39E+06,56.448,2.18E+05,33.187,1.28E+05,508.99,1.96E+06,50.701,1.95E+05,
041218Xim_WT_BJ2,25,TE,I,8033,361.08,130.04,34.077,2479.8,1.99E+07,47.097,3.78E+05,31.958,2.57E+05,596.63,4.79E+06,47.069,3.78E+05,
041218Xim_WT_BJ2,26,ICM,M,8694,108.37,242.68,30.826,2243.3,1.95E+07,103.13,8.97E+05,33.2,2.89E+05,655.71,5.70E+06,40.37,3.51E+05,
041218Xim_WT_BJ2,27,TE,I,4959,72.229,247.38,31.974,2057.7,1.02E+07,60.982,3.02E+05,404.59,2.01E+06,577.68,2.86E+06,197.13,9.78E+05,
041218Xim_WT_BJ2,28,ICM,I,10942,106.89,339.57,31.501,2138.9,2.34E+07,61.596,6.74E+05,376.73,4.12E+06,603.32,6.60E+06,158.49,1.73E+06,
041218Xim_WT_BJ2,30,TE,I,13369,421.74,245.64,40.054,1928.3,2.58E+07,44.526,5.95E+05,67.904,9.08E+05,590.78,7.90E+06,42.761,5.72E+05,
041218Xim_WT_BJ2,31,ICM,I,12978,153.04,258.55,37.616,945.18,1.23E+07,33.275,4.32E+05,217.91,2.83E+06,566.24,7.35E+06,169.19,2.20E+06,
041218Xim_WT_BJ2,32,TE,I,11104,52.427,267.25,41.744,2107.1,2.34E+07,54.998,6.11E+05,259.06,2.88E+06,569.23,6.32E+06,43.39,4.82E+05,
