Embryo_ID,Cell_ID,Identity,Cell_cycle,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg, CH5-Sum, 
010919Xim_WT_DM3,1,TE,I,6878,230.74,230.29,5.0808,3034.5,2.09E+07,231.12,1.59E+06,635.06,4.37E+06,1456.2,1.00E+07,677.47,4.66E+06,
010919Xim_WT_DM3,2,TE,I,7144,217.49,278.34,5.0855,3087.2,2.21E+07,317.48,2.27E+06,614.28,4.39E+06,1407.6,1.01E+07,764.63,5.46E+06,
010919Xim_WT_DM3,3,TE,I,7461,307.59,258.12,6.2308,2652.2,1.98E+07,83.063,6.20E+05,328.94,2.45E+06,1444.8,1.08E+07,443.69,3.31E+06,
010919Xim_WT_DM3,4,TE,I,17454,258.91,316.04,6.7571,2615.8,4.57E+07,76.624,1.34E+06,257.75,4.50E+06,1472.3,2.57E+07,599.15,1.05E+07,
010919Xim_WT_DM3,5,TE,I,9741,288.02,210.16,7.162,2155.1,2.10E+07,68.714,6.69E+05,70.908,6.91E+05,1454.1,1.42E+07,395.09,3.85E+06,
010919Xim_WT_DM3,6,TE,I,8081,186.39,227.71,6.947,2939.3,2.38E+07,88.032,7.11E+05,78.514,6.34E+05,1391,1.12E+07,680.86,5.50E+06,
010919Xim_WT_DM3,7,TE,I,8967,184.4,307.66,8.3536,2958.3,2.65E+07,111.26,9.98E+05,77.933,6.99E+05,1435.2,1.29E+07,1009.8,9.06E+06,
010919Xim_WT_DM3,8,ICM,I,15763,163.69,256.16,11.332,2989.3,4.71E+07,398.22,6.28E+06,628.34,9.90E+06,1467.7,2.31E+07,287.02,4.52E+06,
010919Xim_WT_DM3,9,TE,I,6564,333.8,297.14,10.662,2758.4,1.81E+07,62.922,4.13E+05,72.599,4.77E+05,1498.8,9.84E+06,460.06,3.02E+06,
010919Xim_WT_DM3,10,TE,I,9939,235.38,178.22,11.127,2031.4,2.02E+07,57.892,5.75E+05,53.37,5.30E+05,1474.6,1.47E+07,404.92,4.02E+06,
010919Xim_WT_DM3,11,TE,I,6929,355.23,247.95,12.988,2429,1.68E+07,74.628,5.17E+05,375.1,2.60E+06,1471.8,1.02E+07,443.95,3.08E+06,
010919Xim_WT_DM3,12,TE,I,9619,120.93,264.6,16.057,2864.5,2.76E+07,76.919,7.40E+05,73.263,7.05E+05,1406.8,1.35E+07,556.64,5.35E+06,
010919Xim_WT_DM3,13,ICM,I,8809,179.41,286.79,14.989,2999.3,2.64E+07,386.33,3.40E+06,299.92,2.64E+06,1418.5,1.25E+07,1053.2,9.28E+06,
010919Xim_WT_DM3,14,TE,I,13359,152.92,199.29,19.758,2401.2,3.21E+07,70.21,9.38E+05,63.156,8.44E+05,1313.6,1.75E+07,388.31,5.19E+06,
010919Xim_WT_DM3,15,ICM,I,6206,189.19,256.9,19.123,2134.7,1.32E+07,354.37,2.20E+06,81.801,5.08E+05,1395.7,8.66E+06,759.35,4.71E+06,
010919Xim_WT_DM3,16,TE,I,13631,340.76,351.22,19.193,2477,3.38E+07,64.122,8.74E+05,73.309,9.99E+05,1478.4,2.02E+07,398.61,5.43E+06,
010919Xim_WT_DM3,17,TE,I,7807,195.82,366.52,19.142,2758.7,2.15E+07,60.808,4.75E+05,57.043,4.45E+05,1492,1.16E+07,555.9,4.34E+06,
010919Xim_WT_DM3,18,TE,I,12013,343.99,183.96,21.312,2166.7,2.60E+07,65.574,7.88E+05,85.913,1.03E+06,1427,1.71E+07,495.46,5.95E+06,
010919Xim_WT_DM3,18.2,TE,I,12013,346,178,24,2180.146,,64.044,,87.439,,1385.009,,583.336,,
010919Xim_WT_DM3,19,ICM,I,6631,148.38,302.81,20.765,3020.8,2.00E+07,300.61,1.99E+06,774.49,5.14E+06,1497.1,9.93E+06,437.08,2.90E+06,
010919Xim_WT_DM3,20,TE,I,6787,142.78,330.63,22.849,2884.2,1.96E+07,127.3,8.64E+05,82.537,5.60E+05,1512.8,1.03E+07,611.99,4.15E+06,
010919Xim_WT_DM3,22,ICM,I,4199,143.11,261.79,22.709,2258.2,9.48E+06,381.67,1.60E+06,922.96,3.88E+06,1432.6,6.02E+06,252.03,1.06E+06,
010919Xim_WT_DM3,23,TE,I,13814,268.26,396.98,24.874,2650.2,3.66E+07,54.541,7.53E+05,131.65,1.82E+06,1480.6,2.05E+07,447.14,6.18E+06,
010919Xim_WT_DM3,24,TE,I,8583,212.85,146.1,24.627,2346.1,2.01E+07,56.727,4.87E+05,69.394,5.96E+05,1375.4,1.18E+07,270.04,2.32E+06,
010919Xim_WT_DM3,25,TE,I,7063,379.09,306.75,25.294,2036.5,1.44E+07,53.452,3.78E+05,64.457,4.55E+05,1451.3,1.03E+07,289.58,2.05E+06,
010919Xim_WT_DM3,26,TE,I,14435,276.23,138.78,28.061,2020,2.92E+07,47.169,6.81E+05,57.635,8.32E+05,1384.3,2.00E+07,319.57,4.61E+06,
010919Xim_WT_DM3,27,ICM,I,5040,157.58,235.72,23.654,1968.8,9.92E+06,295.3,1.49E+06,534.1,2.69E+06,1451.8,7.32E+06,237.62,1.20E+06,
010919Xim_WT_DM3,28,TE,I,10368,103.21,226.4,30.617,1985.3,2.06E+07,44.445,4.61E+05,44.991,4.66E+05,1512.7,1.57E+07,436.16,4.52E+06,
010919Xim_WT_DM3,29,TE,I,11046,396.56,238.59,34.105,1137.7,1.26E+07,53.139,5.87E+05,51.463,5.68E+05,1446.4,1.60E+07,167.19,1.85E+06,
010919Xim_WT_DM3,30,ICM,I,3774,135.95,290.24,29.44,1575.7,5.95E+06,307.96,1.16E+06,883.93,3.34E+06,1509.4,5.70E+06,243.32,9.18E+05,
010919Xim_WT_DM3,31,TE,I,8211,153.8,371.33,33.962,2238.3,1.84E+07,53.495,4.39E+05,192.72,1.58E+06,1512.5,1.24E+07,336.19,2.76E+06,
010919Xim_WT_DM3,32,TE,I,9823,161.76,150.92,36.451,2111.8,2.07E+07,48.843,4.80E+05,47.655,4.68E+05,1421,1.40E+07,214.55,2.11E+06,
010919Xim_WT_DM3,33,ICM,I,11472,155.16,253.52,33.68,1141,1.31E+07,168.49,1.93E+06,137.17,1.57E+06,1412.6,1.62E+07,475.24,5.45E+06,
010919Xim_WT_DM3,34,ICM,I,6102,131.76,253.88,33.178,1318.7,8.05E+06,171.83,1.05E+06,347.39,2.12E+06,1343.2,8.20E+06,203.82,1.24E+06,
010919Xim_WT_DM3,36,TE,I,13989,339.73,403.2,39.215,1574.1,2.20E+07,45.508,6.37E+05,86.907,1.22E+06,1520.3,2.13E+07,124.9,1.75E+06,
010919Xim_WT_DM3,38,TE,I,8860,390.84,352.17,39.099,1327.5,1.18E+07,43.861,3.89E+05,93.313,8.27E+05,1428.4,1.27E+07,267.22,2.37E+06,
010919Xim_WT_DM3,39,TE,I,15138,91.288,303.69,41.228,2100.8,3.18E+07,41.906,6.34E+05,36.999,5.60E+05,1543.6,2.34E+07,281.45,4.26E+06,
010919Xim_WT_DM3,40,TE,I,9367,408.44,291.59,40.779,1093.6,1.02E+07,42.717,4.00E+05,154.69,1.45E+06,1379,1.29E+07,133.86,1.25E+06,
010919Xim_WT_DM3,41,TE,I,7672,199.83,126.17,41.151,1458.7,1.12E+07,33.454,2.57E+05,46.854,3.59E+05,1434.4,1.10E+07,214.98,1.65E+06,
010919Xim_WT_DM3,42,TE,I,10701,356.07,141.88,44.309,1433.4,1.53E+07,39.383,4.21E+05,115.04,1.23E+06,1419.7,1.52E+07,224.43,2.40E+06,
010919Xim_WT_DM3,43,TE,I,14241,390.53,176.12,46.432,1222.3,1.74E+07,37.279,5.31E+05,139.22,1.98E+06,1415.5,2.02E+07,261.51,3.72E+06,
010919Xim_WT_DM3,44,TE,I,13482,115.26,180.13,44.884,944.45,1.27E+07,29.167,3.93E+05,26.868,3.62E+05,1597.2,2.15E+07,138.44,1.87E+06,
010919Xim_WT_DM3,45,TE,I,10647,197.99,407.54,43.582,1277.8,1.36E+07,39.252,4.18E+05,65.528,6.98E+05,1473.3,1.57E+07,216.49,2.30E+06,
010919Xim_WT_DM3,46,TE,I,16508,313.21,118.79,49.271,1189.4,1.96E+07,34.555,5.70E+05,100.14,1.65E+06,1388.4,2.29E+07,190.35,3.14E+06,
010919Xim_WT_DM3,47,TE,I,10515,281.43,432.74,49.207,1076.5,1.13E+07,33.733,3.55E+05,51.735,5.44E+05,1386.6,1.46E+07,133.85,1.41E+06,
010919Xim_WT_DM3,48,TE,I,14166,251.03,110.04,53.184,915.3,1.30E+07,28.95,4.10E+05,41.625,5.90E+05,1284.5,1.82E+07,115.58,1.64E+06,
010919Xim_WT_DM3,49,TE,I,17265,88.912,234.36,53.564,590.75,1.02E+07,28.411,4.91E+05,26.687,4.61E+05,1272,2.20E+07,93.495,1.61E+06,
010919Xim_WT_DM3,50,TE,I,14706,147.96,143.4,55.609,650.13,9.56E+06,32.715,4.81E+05,28.251,4.15E+05,1349.8,1.99E+07,76.189,1.12E+06,
010919Xim_WT_DM3,51,TE,I,18800,417.9,248.03,60.014,757.2,1.42E+07,27.58,5.19E+05,48.34,9.09E+05,1360.5,2.56E+07,161.29,3.03E+06,
010919Xim_WT_DM3,52,TE,I,13319,414.93,318.55,57.682,611.61,8.15E+06,38.159,5.08E+05,137.53,1.83E+06,1506,2.01E+07,132.91,1.77E+06,
010919Xim_WT_DM3,53,TE,I,8773,187.66,119.26,57.444,759.8,6.67E+06,24.12,2.12E+05,30.949,2.72E+05,1250.8,1.10E+07,126.03,1.11E+06,
010919Xim_WT_DM3,54,TE,I,13518,358.19,403.28,58.091,691.03,9.34E+06,32.766,4.43E+05,144.32,1.95E+06,1340.7,1.81E+07,106.95,1.45E+06,
010919Xim_WT_DM3,55,TE,I,11356,134.56,396.17,62.166,1788.2,2.03E+07,24.613,2.80E+05,55.926,6.35E+05,1525.8,1.73E+07,64.448,7.32E+05,
010919Xim_WT_DM3,56,TE,I,11649,235.66,429.34,63.895,733.67,8.55E+06,28.683,3.34E+05,49.267,5.74E+05,1353.5,1.58E+07,120.71,1.41E+06,
