Embryo_ID,Cellcount,Cell_ID,Identity,Size,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum
020916Xim_F4KO_P10,100,2,TE,8077,213.68,265.12,5.0962,1674,1.35E+07,3103.2,2.51E+07,412,3.33E+06,806.52,6.51E+06,3137.6,2.53E+07
020916Xim_F4KO_P10,100,3,TE,15634,256.21,253.53,7.1721,1838,2.87E+07,2343.8,3.66E+07,324.63,5.08E+06,875.83,1.37E+07,2752.7,4.30E+07
020916Xim_F4KO_P10,100,4,TE,8538,308.33,255.33,5.7388,1577.6,1.35E+07,2236.2,1.91E+07,518.31,4.43E+06,817.44,6.98E+06,2154.3,1.84E+07
020916Xim_F4KO_P10,100,5,TE,8548,252.76,202.2,8.2287,1637.3,1.40E+07,1819.6,1.56E+07,715.59,6.12E+06,849.23,7.26E+06,1398.9,1.20E+07
020916Xim_F4KO_P10,100,6,TE,19332,307.26,209.83,8.5235,1428.6,2.76E+07,1793.3,3.47E+07,727.72,1.41E+07,811.68,1.57E+07,1334.9,2.58E+07
020916Xim_F4KO_P10,100,7,TE,7657,299.39,301.25,7.3351,2012.2,1.54E+07,2401.5,1.84E+07,578.81,4.43E+06,859.35,6.58E+06,1383.6,1.06E+07
020916Xim_F4KO_P10,100,8,TE,8385,220.51,224.61,10.579,1898.7,1.59E+07,1678.4,1.41E+07,431.3,3.62E+06,787.59,6.60E+06,2060.8,1.73E+07
020916Xim_F4KO_P10,100,9,TE,14042,171.53,227.56,9.3449,1959.4,2.75E+07,1910.5,2.68E+07,279.65,3.93E+06,781.01,1.10E+07,2856.3,4.01E+07
020916Xim_F4KO_P10,100,10,TE,8641,339.72,277.22,9.2486,1482.2,1.28E+07,1806.5,1.56E+07,718.21,6.21E+06,808.75,6.99E+06,1459.8,1.26E+07
020916Xim_F4KO_P10,100,11,TE,16693,192.17,307.12,9.2282,1568.9,2.62E+07,2114.7,3.53E+07,213.06,3.56E+06,858.3,1.43E+07,2361.5,3.94E+07
020916Xim_F4KO_P10,100,12,TE,7745,332.35,320.45,12.396,1878.6,1.46E+07,1513.5,1.17E+07,386.48,2.99E+06,841.85,6.52E+06,1544.8,1.20E+07
020916Xim_F4KO_P10,100,13,TE,14726,176.79,182.04,15.328,1643.6,2.42E+07,1028.7,1.51E+07,1765.7,2.60E+07,830.24,1.22E+07,1876.8,2.76E+07
020916Xim_F4KO_P10,100,14,TE,6803,188.5,267.35,13.345,1581.3,1.08E+07,1572.4,1.07E+07,770.29,5.24E+06,827.35,5.63E+06,3368.6,2.29E+07
020916Xim_F4KO_P10,100,15,TE,15408,234.04,179.65,16.939,1600.4,2.47E+07,1846.1,2.84E+07,1292.3,1.99E+07,826.64,1.27E+07,1354.7,2.09E+07
020916Xim_F4KO_P10,100,16,TE,16025,150,310,15,1975.384,,2223.473,,432.805,,791.347,,2772.468,
020916Xim_F4KO_P10,100,16.2,DP,16025,146,304,24,2110.145,,323.788,,1508.954,,777.92,,835.894,
020916Xim_F4KO_P10,100,17,TE,6946,233.32,304.93,15.39,1930.3,1.34E+07,2273.1,1.58E+07,313.42,2.18E+06,810.5,5.63E+06,2395,1.66E+07
020916Xim_F4KO_P10,100,18,DP,5490,206.3,206.58,16.881,1562.7,8.58E+06,256.75,1.41E+06,2505.1,1.38E+07,804.89,4.42E+06,1382.7,7.59E+06
020916Xim_F4KO_P10,100,19,TE,12053,376.04,255.53,21.147,1580.5,1.91E+07,1625.2,1.96E+07,170.38,2.05E+06,879.51,1.06E+07,1732.1,2.09E+07
020916Xim_F4KO_P10,100,20,TE,7016,251.93,337.75,18.25,1848.7,1.30E+07,2464.8,1.73E+07,502.84,3.53E+06,824.65,5.79E+06,1380.7,9.69E+06
020916Xim_F4KO_P10,100,21,TE,7249,186.13,338.86,20.692,1828.1,1.33E+07,2134.6,1.55E+07,430.87,3.12E+06,902.43,6.54E+06,1727.3,1.25E+07
020916Xim_F4KO_P10,100,22,DP,8782,157.95,253.81,20.71,1972.9,1.73E+07,112.65,9.89E+05,584.77,5.14E+06,839.51,7.37E+06,680.81,5.98E+06
020916Xim_F4KO_P10,100,23,TE,11464,331.5,172.78,24.267,1786.2,2.05E+07,128.47,1.47E+06,86.419,9.91E+05,892.14,1.02E+07,549.46,6.30E+06
020916Xim_F4KO_P10,100,24,DP,7087,138.16,222.16,24.164,1346.4,9.54E+06,72.763,5.16E+05,1588.8,1.13E+07,852.99,6.05E+06,989.74,7.01E+06
020916Xim_F4KO_P10,100,25,DP,11348,218.17,243.21,23.367,1281.4,1.45E+07,143.25,1.63E+06,866.65,9.83E+06,799.14,9.07E+06,1663.7,1.89E+07
020916Xim_F4KO_P10,100,26,PRE,5191,192.28,217.8,24.214,1224.6,6.36E+06,1391.2,7.22E+06,367.84,1.91E+06,835.29,4.34E+06,2709.9,1.41E+07
020916Xim_F4KO_P10,100,27,TE,13201,116.43,199.37,27.888,1554.6,2.05E+07,1660.5,2.19E+07,171.76,2.27E+06,813.09,1.07E+07,1297.5,1.71E+07
020916Xim_F4KO_P10,100,29,DP,5527,214.05,312.99,24.639,1571.8,8.69E+06,244.26,1.35E+06,1252.9,6.92E+06,869.54,4.81E+06,738.68,4.08E+06
020916Xim_F4KO_P10,100,30,TE,17061,372.22,322.29,28.974,1172.6,2.00E+07,1200.1,2.05E+07,147.16,2.51E+06,922.12,1.57E+07,1602.3,2.73E+07
020916Xim_F4KO_P10,100,31,TE,20070,295.48,373.55,29.704,835.03,1.68E+07,1111.6,2.23E+07,339.82,6.82E+06,855.48,1.72E+07,1436,2.88E+07
020916Xim_F4KO_P10,100,32,PRE,3358,195.32,262.27,25.312,2180.5,7.32E+06,205.22,6.89E+05,272.45,9.15E+05,789.05,2.65E+06,1404.2,4.72E+06
020916Xim_F4KO_P10,100,33,TE,14628,112.45,309.58,30.529,1406.2,2.06E+07,1641,2.40E+07,140.84,2.06E+06,910.15,1.33E+07,1048.3,1.53E+07
020916Xim_F4KO_P10,100,34,TE,13420,222.57,152.68,28.877,1182.7,1.59E+07,1492.6,2.00E+07,258.78,3.47E+06,883.23,1.19E+07,1065.4,1.43E+07
020916Xim_F4KO_P10,100,35,EPI,3202,166.96,286.77,25.978,1337.2,4.28E+06,115.21,3.69E+05,1536.3,4.92E+06,853.06,2.73E+06,369.52,1.18E+06
020916Xim_F4KO_P10,100,36,TE,8452,230.84,353.09,30.2,1303.6,1.10E+07,1847.8,1.56E+07,332.3,2.81E+06,919.32,7.77E+06,1558.8,1.32E+07
020916Xim_F4KO_P10,100,37,TE,15109,282.21,135.95,32.88,1123.5,1.70E+07,1001.6,1.51E+07,182.72,2.76E+06,917.57,1.39E+07,1385.9,2.09E+07
020916Xim_F4KO_P10,100,38,TE,14425,167.71,164.26,28.953,1456.7,2.10E+07,1139.9,1.64E+07,349.01,5.03E+06,779.83,1.12E+07,1157.9,1.67E+07
020916Xim_F4KO_P10,100,39,TE,15186,369.31,198.76,34.174,1120.7,1.70E+07,1401.4,2.13E+07,198.21,3.01E+06,926.46,1.41E+07,1201.3,1.82E+07
020916Xim_F4KO_P10,100,40,EPI,1100,107.64,254.41,29.959,990.951,,54.453,,1011.343,,769.068,,483.074,
020916Xim_F4KO_P10,100,41,PRE,4015,196.52,309.45,31.932,1986.2,7.97E+06,126.67,5.09E+05,311.29,1.25E+06,820.28,3.29E+06,1268,5.09E+06
020916Xim_F4KO_P10,100,42,EPI,6956,168.12,331.98,32.337,1240.1,8.63E+06,156.96,1.09E+06,1639.6,1.14E+07,839.91,5.84E+06,480.13,3.34E+06
020916Xim_F4KO_P10,100,43,TE,8256,189.97,354.59,34.849,1224.4,1.01E+07,1737.5,1.43E+07,384.18,3.17E+06,849.8,7.02E+06,1666.3,1.38E+07
020916Xim_F4KO_P10,100,44,PRE,8139,169.47,215.39,32.292,847.68,6.90E+06,124.03,1.01E+06,448.19,3.65E+06,770.22,6.27E+06,1426.9,1.16E+07
020916Xim_F4KO_P10,100,46,PRE,847,153.72,262.93,30.152,1076.723,,79.806,,425.506,,813.222,,1987.382,
020916Xim_F4KO_P10,100,47,DP,3169,125.8,274.82,32.45,1089,3.45E+06,53.934,1.71E+05,875.75,2.78E+06,658.93,2.09E+06,540.66,1.71E+06
020916Xim_F4KO_P10,100,48,TE,13597,91.361,242.88,39.336,1071.3,1.46E+07,1215,1.65E+07,158.04,2.15E+06,884.07,1.20E+07,1310.9,1.78E+07
020916Xim_F4KO_P10,100,49,TE,9823,142.35,345.12,38.236,1013.6,9.96E+06,1067.3,1.05E+07,170.76,1.68E+06,846.78,8.32E+06,1163.7,1.14E+07
020916Xim_F4KO_P10,100,50,DP,6409,189.77,188.31,36.754,799.16,5.12E+06,118.34,7.58E+05,1091.6,7.00E+06,797.94,5.11E+06,673.69,4.32E+06
020916Xim_F4KO_P10,100,51,EPI,3590,121.7,226.97,33.568,1118.9,4.02E+06,72.118,2.59E+05,1420.9,5.10E+06,851.41,3.06E+06,347.48,1.25E+06
020916Xim_F4KO_P10,100,53,DP,5649,173.07,309.41,38.989,1154.7,6.52E+06,58.271,3.29E+05,741.35,4.19E+06,853.21,4.82E+06,552.69,3.12E+06
020916Xim_F4KO_P10,100,54,TE,11718,138.45,174.41,40.416,934.65,1.10E+07,1275,1.49E+07,173.51,2.03E+06,818.66,9.59E+06,1553.8,1.82E+07
020916Xim_F4KO_P10,100,54.2,EPI,11718,154,203,41,658.438,,108.082,,1055.146,,799.779,,414.168,
020916Xim_F4KO_P10,100,55,TE,16382,392.11,248.7,41.387,971.98,1.59E+07,995.63,1.63E+07,184.41,3.02E+06,789.69,1.29E+07,927.9,1.52E+07
020916Xim_F4KO_P10,100,56,PRE,11955,214.56,258.21,41.553,648,7.75E+06,69.553,8.32E+05,138.93,1.66E+06,749.6,8.96E+06,2167,2.59E+07
020916Xim_F4KO_P10,100,57,PRE,2121,179,265.37,38.212,824.45,1.75E+06,74.206,1.57E+05,356.89,7.57E+05,926.6,1.97E+06,1899.4,4.03E+06
020916Xim_F4KO_P10,100,58,DP,2668,160.26,242.89,39.078,716.84,1.91E+06,50.464,1.35E+05,1077,2.87E+06,735.89,1.96E+06,869.74,2.32E+06
020916Xim_F4KO_P10,100,60,DP,4928,124.56,266.51,40.953,848.78,4.18E+06,50.68,2.50E+05,945.74,4.66E+06,630.2,3.11E+06,606.93,2.99E+06
020916Xim_F4KO_P10,100,61,TE,17004,206.07,145.01,44.364,746.81,1.27E+07,905.92,1.54E+07,112.98,1.92E+06,829.9,1.41E+07,697.59,1.19E+07
020916Xim_F4KO_P10,100,62,PRE,11652,209.12,307.98,44.528,803.83,9.37E+06,87.301,1.02E+06,168.61,1.96E+06,798.35,9.30E+06,2343.9,2.73E+07
020916Xim_F4KO_P10,100,63,TE,10408,221.5,358.23,44.761,833.55,8.68E+06,1212.5,1.26E+07,349.16,3.63E+06,841.82,8.76E+06,1394.6,1.45E+07
020916Xim_F4KO_P10,100,64,DP,8534,126.06,295.41,45.774,680.98,5.81E+06,123.91,1.06E+06,779.06,6.65E+06,820.49,7.00E+06,585.13,4.99E+06
020916Xim_F4KO_P10,100,65,PRE,14475,190.95,222.42,48.141,428.91,6.21E+06,84.502,1.22E+06,146.33,2.12E+06,795.62,1.15E+07,1152.7,1.67E+07
020916Xim_F4KO_P10,100,66,DP,5816,144.5,247,46.927,661.29,3.85E+06,47.473,2.76E+05,821.24,4.78E+06,811.29,4.72E+06,585.83,3.41E+06
020916Xim_F4KO_P10,100,67,EPI,6626,177.05,317.3,48.406,784.5,5.20E+06,85.231,5.65E+05,1030.6,6.83E+06,847.53,5.62E+06,719.04,4.76E+06
020916Xim_F4KO_P10,100,68,TE,14851,298.44,135.47,50.986,740.31,1.10E+07,705.86,1.05E+07,120.4,1.79E+06,742.8,1.10E+07,1029.9,1.53E+07
020916Xim_F4KO_P10,100,69,PRE,5573,185.4,275.95,46.536,648.59,3.61E+06,60.312,3.36E+05,651.95,3.63E+06,821.34,4.58E+06,1589.3,8.86E+06
020916Xim_F4KO_P10,100,70,TE,8633,177.68,350.85,49.349,860.08,7.43E+06,1045.5,9.03E+06,352.11,3.04E+06,776.29,6.70E+06,1075.7,9.29E+06
020916Xim_F4KO_P10,100,71,TE,10933,262.76,374.92,48.23,617.06,6.75E+06,585.48,6.40E+06,180.36,1.97E+06,743.24,8.13E+06,830.8,9.08E+06
020916Xim_F4KO_P10,100,72,DP,7434,115.32,251.65,50.73,679.2,5.05E+06,112.64,8.37E+05,868.72,6.46E+06,752,5.59E+06,525.83,3.91E+06
020916Xim_F4KO_P10,100,74,EPI,1360,136.15,213.55,48.362,599.72,8.16E+05,65.052,88471,880.32,1.20E+06,883.76,1.20E+06,223.41,3.04E+05
020916Xim_F4KO_P10,100,75,TE,17053,381.6,300.87,52.906,694.59,1.18E+07,565.13,9.64E+06,99.272,1.69E+06,752.83,1.28E+07,876.47,1.49E+07
020916Xim_F4KO_P10,100,76,TE,16028,370.5,197.31,52.073,682.65,1.09E+07,736.91,1.18E+07,138.55,2.22E+06,696.59,1.12E+07,695.44,1.11E+07
020916Xim_F4KO_P10,100,78,TE,8113,137.36,326.68,53.328,630.23,5.11E+06,903.77,7.33E+06,277.49,2.25E+06,728.77,5.91E+06,936.32,7.60E+06
020916Xim_F4KO_P10,100,80,PRE,1133,167.94,289.64,55.336,420.63,4.77E+05,79.036,89548,224.75,2.55E+05,852.98,9.66E+05,1299.1,1.47E+06
020916Xim_F4KO_P10,100,81,TE,18419,356.06,324.61,59.88,580.71,1.07E+07,523.81,9.65E+06,90.202,1.66E+06,800.63,1.47E+07,777.42,1.43E+07
020916Xim_F4KO_P10,100,82,TE,12071,210.1,340.42,58.166,688.4,8.31E+06,302.1,3.65E+06,89.429,1.08E+06,781.59,9.43E+06,454.39,5.49E+06
020916Xim_F4KO_P10,100,83,TE,12260,106.06,232.14,58.488,458.31,5.62E+06,630.58,7.73E+06,211.73,2.60E+06,825.91,1.01E+07,841.27,1.03E+07
020916Xim_F4KO_P10,100,84,TE,27698,377.21,236.1,62.534,485.84,1.35E+07,407.68,1.13E+07,401.58,1.11E+07,785.42,2.18E+07,636.35,1.76E+07
020916Xim_F4KO_P10,100,87,TE,17665,197.39,164.73,63.716,388.57,6.86E+06,604.1,1.07E+07,207.7,3.67E+06,745.81,1.32E+07,345.79,6.11E+06
020916Xim_F4KO_P10,100,89,TE,15224,123.23,296.7,62.708,392.66,5.98E+06,542.15,8.25E+06,153.15,2.33E+06,739.63,1.13E+07,642.07,9.77E+06
020916Xim_F4KO_P10,100,89.2,DP,15224,142,278,57,409.16,,59.172,,505.656,,752.216,,385.106,
020916Xim_F4KO_P10,100,90,TE,19482,336.31,174.62,65.552,566.07,1.10E+07,509.36,9.92E+06,67.762,1.32E+06,788.23,1.54E+07,597.7,1.16E+07
020916Xim_F4KO_P10,100,91,EPI,7543,183.36,267.11,60.104,359.79,2.71E+06,78.598,5.93E+05,726.55,5.48E+06,801.91,6.05E+06,385.53,2.91E+06
020916Xim_F4KO_P10,100,92,TE,16520,258.05,146.27,65.459,485.87,8.03E+06,636.41,1.05E+07,142.6,2.36E+06,870.12,1.44E+07,485.22,8.02E+06
020916Xim_F4KO_P10,100,93,TE,7856,170.87,323.38,62.31,571.65,4.49E+06,534.32,4.20E+06,220.13,1.73E+06,795,6.25E+06,607.4,4.77E+06
020916Xim_F4KO_P10,100,94,TE,23872,146.38,211.07,69.714,253.93,6.06E+06,267.65,6.39E+06,107.2,2.56E+06,742.34,1.77E+07,376.54,8.99E+06
020916Xim_F4KO_P10,100,95,DP,763,147.97,238.85,63.785,356.87,2.72E+05,80.885,61715,593.45,4.53E+05,760.08,5.80E+05,289.85,2.21E+05
020916Xim_F4KO_P10,100,96,TE,10691,268.13,329.85,69.444,379.63,4.06E+06,450.79,4.82E+06,148.66,1.59E+06,965.63,1.03E+07,561.15,6.00E+06
020916Xim_F4KO_P10,100,97,TE,12127,200.76,302.19,70.692,274.53,3.33E+06,295.29,3.58E+06,186.73,2.26E+06,773.21,9.38E+06,408.37,4.95E+06
020916Xim_F4KO_P10,100,98,TE,16515,163.32,280.22,73.262,211.75,3.50E+06,300.78,4.97E+06,188.99,3.12E+06,753.81,1.24E+07,330.23,5.45E+06
020916Xim_F4KO_P10,100,99,TE,22545,229.42,175.08,77.238,312.27,7.04E+06,410.28,9.25E+06,241.74,5.45E+06,880.78,1.99E+07,189.47,4.27E+06
020916Xim_F4KO_P10,100,100,TE,23741,327.9,292.17,76.29,396.48,9.41E+06,177.37,4.21E+06,49.241,1.17E+06,893.14,2.12E+07,494.26,1.17E+07
020916Xim_F4KO_P10,100,101,TE,19383,201.87,210.35,79.756,195.13,3.78E+06,249.89,4.84E+06,64.961,1.26E+06,718.64,1.39E+07,228.6,4.43E+06
020916Xim_F4KO_P10,100,102,TE,20496,286.24,185.97,78.012,382.52,7.84E+06,280.01,5.74E+06,71.6,1.47E+06,901.79,1.85E+07,522.57,1.07E+07
020916Xim_F4KO_P10,100,103,TE,14033,176.12,249.83,79.622,165.07,2.32E+06,135.67,1.90E+06,98.016,1.38E+06,722.39,1.01E+07,243.79,3.42E+06
020916Xim_F4KO_P10,100,104,TE,16585,298,263.82,80.628,454.58,7.54E+06,188.29,3.12E+06,132.01,2.19E+06,894.81,1.48E+07,235.05,3.90E+06
020916Xim_F4KO_P10,100,105,TE,14838,262.33,298.11,80.328,257.93,3.83E+06,369.97,5.49E+06,177.19,2.63E+06,977.31,1.45E+07,462.15,6.86E+06
020916Xim_F4KO_P10,100,106,TE,22932,236.73,332.24,79.073,237.87,5.45E+06,173.21,3.97E+06,55.861,1.28E+06,761.24,1.75E+07,350.66,8.04E+06
020916Xim_F4KO_P10,100,108,TE,12165,234.93,270.96,80.711,227.57,2.77E+06,192.07,2.34E+06,49.216,5.99E+05,823.96,1.00E+07,315.11,3.83E+06
020916Xim_F4KO_P10,100,110,TE,19723,262.22,220.34,83.183,363.36,7.17E+06,310.23,6.12E+06,59.278,1.17E+06,918.59,1.81E+07,480.67,9.48E+06
