Embryo_ID,Cell_ID,Size,Identity,X,Y,Z,CH1.Avg,CH1.Sum,CH2.Avg,CH2.Sum,CH3.Avg,CH3.Sum,CH4.Avg,CH4.Sum,CH5.Avg,CH5.Sum, 
020216Xim_JK11,1,9397,TE,250.83,230.2,3.3956,2310.8,2.17E+07,3019.3,2.84E+07,198.66,1.87E+06,756.57,7.11E+06,1589.4,1.49E+07,
020216Xim_JK11,2,4694,TE,273.37,284.99,2.676,1965.5,9.23E+06,3453.9,1.62E+07,246.13,1.16E+06,733.78,3.44E+06,1949.9,9.15E+06,
020216Xim_JK11,3,6494,TE,213.17,291.62,4.5832,2060.7,1.34E+07,2819.3,1.83E+07,216.12,1.40E+06,767.37,4.98E+06,1834.5,1.19E+07,
020216Xim_JK11,4,12307,TE,281.48,177.73,6.0321,1923.2,2.37E+07,2022.1,2.49E+07,114.89,1.41E+06,749.67,9.23E+06,395.05,4.86E+06,
020216Xim_JK11,5,7279,TE,281.73,324.07,4.9999,1776.9,1.29E+07,2743,2.00E+07,179.7,1.31E+06,777.71,5.66E+06,1243.9,9.05E+06,
020216Xim_JK11,6,11458,TE,333.88,209.31,7.4318,2288.8,2.62E+07,2241.3,2.57E+07,150.25,1.72E+06,738.96,8.47E+06,1027.8,1.18E+07,
020216Xim_JK11,7,15838,TE,340.84,279.31,7.7895,1913.6,3.03E+07,2283.4,3.62E+07,150.7,2.39E+06,752.19,1.19E+07,1027.7,1.63E+07,
020216Xim_JK11,8,14879,TE,235.53,324.81,9.654,1984.8,2.95E+07,1036.1,1.54E+07,155.43,2.31E+06,776.2,1.15E+07,2156.3,3.21E+07,
020216Xim_JK11,8.2,,TE,241,314,10,133.14,,104.146,,21.175,,744.354,,86.764,,
020216Xim_JK11,9,12720,TE,165.43,276.23,10.505,2129.1,2.71E+07,1936.4,2.46E+07,137.17,1.74E+06,819.43,1.04E+07,769.25,9.78E+06,
020216Xim_JK11,10,6146,TE,292.1,360.59,12.369,1867,1.15E+07,2449,1.51E+07,150.59,9.26E+05,760.5,4.67E+06,1147.5,7.05E+06,
020216Xim_JK11,11,10472,TE,213.07,157.41,13.416,2258.8,2.37E+07,2073.1,2.17E+07,125.83,1.32E+06,782.71,8.20E+06,761.55,7.98E+06,
020216Xim_JK11,13,3747,TE,139.52,302.95,12.384,2930.9,1.10E+07,453.17,1.70E+06,62.919,2.36E+05,666.47,2.50E+06,236,8.84E+05,
020216Xim_JK11,14,9017,TE,202.51,292.21,12.987,1928,1.74E+07,433.49,3.91E+06,157.53,1.42E+06,721.3,6.50E+06,2672.2,2.41E+07,
020216Xim_JK11,15,6828,TE,109.24,289.82,15.364,3166.7,2.16E+07,1705.8,1.16E+07,94.143,6.43E+05,726.05,4.96E+06,645.82,4.41E+06,
020216Xim_JK11,17,10816,TE,155.18,205.87,18.722,1619.6,1.75E+07,1871,2.02E+07,147.97,1.60E+06,719.56,7.78E+06,1677.4,1.81E+07,
